毛利率,流通股,净资产,净利润,流值,每股未分配利润,PE(动),链接,同比,收益(三),负债率,总股本,code,名称,ROE,总值,市净率,净利率,营收,上市时间,净利润_2007-12-31,净利润_2008-12-31,净利润_2009-09-30,净利润_2009-12-31,净利润_2010-06-30,净利润_2010-09-30,净利润_2010-12-31,净利润_2011-12-31,净利润_2012-12-31,净利润_2013-09-30,净利润_2013-12-31,净利润_2014-12-31,净利润_2015-03-31,净利润_2015-06-30,净利润_2015-09-30,净利润_2015-12-31,净利润_2016-03-31,净利润_2016-06-30,净利润_2016-09-30,净利润_2016-12-31,净利润_2017-03-31,净利润_2017-06-30,净利润_2017-09-30,净利润_2017-12-31,净利润_2018-03-31,净利润_2018-06-30,净利润_2018-09-30,净利润_2018-12-31,净利润同比增长_2007-12-31,净利润同比增长_2008-12-31,净利润同比增长_2009-09-30,净利润同比增长_2009-12-31,净利润同比增长_2010-06-30,净利润同比增长_2010-09-30,净利润同比增长_2010-12-31,净利润同比增长_2011-12-31,净利润同比增长_2012-12-31,净利润同比增长_2013-09-30,净利润同比增长_2013-12-31,净利润同比增长_2014-12-31,净利润同比增长_2015-03-31,净利润同比增长_2015-06-30,净利润同比增长_2015-09-30,净利润同比增长_2015-12-31,净利润同比增长_2016-03-31,净利润同比增长_2016-06-30,净利润同比增长_2016-09-30,净利润同比增长_2016-12-31,净利润同比增长_2017-03-31,净利润同比增长_2017-06-30,净利润同比增长_2017-09-30,净利润同比增长_2017-12-31,净利润同比增长_2018-03-31,净利润同比增长_2018-06-30,净利润同比增长_2018-09-30,净利润同比增长_2018-12-31,营收_2007-12-31,营收_2008-12-31,营收_2009-09-30,营收_2009-12-31,营收_2010-06-30,营收_2010-09-30,营收_2010-12-31,营收_2011-12-31,营收_2012-12-31,营收_2013-09-30,营收_2013-12-31,营收_2014-12-31,营收_2015-03-31,营收_2015-06-30,营收_2015-09-30,营收_2015-12-31,营收_2016-03-31,营收_2016-06-30,营收_2016-09-30,营收_2016-12-31,营收_2017-03-31,营收_2017-06-30,营收_2017-09-30,营收_2017-12-31,营收_2018-03-31,营收_2018-06-30,营收_2018-09-30,营收_2018-12-31,营收增长同比_2007-12-31,营收增长同比_2008-12-31,营收增长同比_2009-09-30,营收增长同比_2009-12-31,营收增长同比_2010-06-30,营收增长同比_2010-09-30,营收增长同比_2010-12-31,营收增长同比_2011-12-31,营收增长同比_2012-12-31,营收增长同比_2013-09-30,营收增长同比_2013-12-31,营收增长同比_2014-12-31,营收增长同比_2015-03-31,营收增长同比_2015-06-30,营收增长同比_2015-09-30,营收增长同比_2015-12-31,营收增长同比_2016-03-31,营收增长同比_2016-06-30,营收增长同比_2016-09-30,营收增长同比_2016-12-31,营收增长同比_2017-03-31,营收增长同比_2017-06-30,营收增长同比_2017-09-30,营收增长同比_2017-12-31,营收增长同比_2018-03-31,营收增长同比_2018-06-30,营收增长同比_2018-09-30,营收增长同比_2018-12-31
13.14%,2.42亿,7.919,2.20亿,64.70亿,2.744元,15.40,http://quote.eastmoney.com/sz002746.html,236.65%,1.3,19.21%,3.09亿,sz002746,仙坛股份,10.00%,82.54亿,3.37,12.95%,17.59亿,2015-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.14%,7.27亿,1.9480000000000002,7071万,86.47亿,0.283元,71.10,http://quote.eastmoney.com/sz002747.html,20.03%,0.126,52.88%,8.38亿,sz002747,埃斯顿,4.54%,99.67亿,6.11,7.66%,10.65亿,2015-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.28%,2.40亿,4.863,3355万,20.11亿,2.062元,26.10,http://quote.eastmoney.com/sz002748.html,-75.46%,0.24100000000000002,20.78%,2.40亿,sz002748,世龙实业,2.89%,20.11亿,1.72,3.45%,9.72亿,2015-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.97%,1.40亿,4.322,1.76亿,30.75亿,1.866元,15.46,http://quote.eastmoney.com/sz002749.html,10.28%,1.067,13.93%,2.19亿,sz002749,国光股份,20.49%,48.25亿,5.09,26.21%,6.73亿,2015-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.80%,3.97亿,1.6159999999999999,1452万,61.66亿,0.503元,338.50,http://quote.eastmoney.com/sz002750.html,-52.71%,0.034,15.61%,4.01亿,sz002750,龙津药业,2.24%,62.16亿,9.60,5.77%,2.52亿,2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.97%,8745万,6.645,5706万,27.16亿,1.677元,44.36,http://quote.eastmoney.com/sz002751.html,85.92%,0.525,66.62%,1.55亿,sz002751,易尚展示,7.06%,48.02亿,4.67,6.83%,5.93亿,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.76%,2.00亿,4.418,2.29亿,21.09亿,2.324元,9.47,http://quote.eastmoney.com/sz002753.html,63.16%,0.833,30.67%,3.33亿,sz002753,永东股份,17.28%,35.07亿,2.38,12.16%,18.81亿,2015-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.72%,1.72亿,1.9909999999999999,984.1万,27.84亿,0.272元,16.83,http://quote.eastmoney.com/sz002755.html,40.50%,0.72,31.25%,9.28亿,sz002755,奥赛康,1.92%,150.0亿,8.12,3.88%,3.32亿,2015-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.90%,1.85亿,9.5,3.30亿,29.20亿,5.264元,10.59,http://quote.eastmoney.com/sz002756.html,26.81%,1.1179999999999999,18.63%,3.60亿,sz002756,永兴特钢,9.89%,56.84亿,1.66,9.05%,36.36亿,2015-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.53%,9813万,12.6,1.17亿,34.35亿,3.440元,21.05,http://quote.eastmoney.com/sz002757.html,55.44%,1.247,17.51%,1.31亿,sz002757,南兴装备,12.58%,45.98亿,2.78,14.42%,8.13亿,2015-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.71%,1.79亿,3.03,2755万,18.01亿,1.034元,45.80,http://quote.eastmoney.com/sz002758.html,-20.00%,0.165,55.84%,2.10亿,sz002758,华通医药,4.59%,21.11亿,3.32,2.21%,11.27亿,2015-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.26%,1.88亿,7.54,4904万,17.38亿,0.604元,37.36,http://quote.eastmoney.com/sz002759.html,-68.77%,0.18600000000000003,12.51%,4.52亿,sz002759,天际股份,1.46%,41.78亿,1.23,7.97%,6.16亿,2015-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.38%,7250万,5.827999999999999,1809万,12.26亿,1.650元,36.64,http://quote.eastmoney.com/sz002760.html,224.24%,0.34600000000000003,43.17%,8800万,sz002760,凤形股份,3.12%,14.88亿,2.90,5.21%,3.47亿,2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.64%,2.03亿,3.4019999999999997,2978万,36.27亿,1.479元,98.40,http://quote.eastmoney.com/sz002761.html,256.00%,0.136,25.10%,2.04亿,sz002761,多喜爱,4.36%,36.45亿,5.25,7.35%,6.09亿,2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.50%,1.90亿,2.846,6019万,13.48亿,1.221元,28.27,http://quote.eastmoney.com/sz002762.html,9.31%,0.188,12.03%,3.54亿,sz002762,金发拉比,6.15%,25.10亿,2.49,18.97%,3.17亿,2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.71%,1.82亿,4.651,1.80亿,17.23亿,1.840元,16.69,http://quote.eastmoney.com/sz002763.html,-20.73%,0.426,21.40%,3.89亿,sz002763,汇洁股份,10.01%,36.86亿,2.04,12.24%,16.84亿,2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.83%,2.55亿,2.938,2709万,24.88亿,0.789元,1148.14,http://quote.eastmoney.com/sz002765.html,-63.90%,0.006,46.95%,4.21亿,sz002765,蓝黛传动,2.20%,41.11亿,3.32,3.77%,7.31亿,2015-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.76%,2.49亿,3.477,6490万,17.14亿,1.265元,-,http://quote.eastmoney.com/sz002766.html,-39.86%,-0.8490000000000001,47.73%,4.22亿,sz002766,索菱股份,3.42%,29.02亿,1.98,6.15%,11.21亿,2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.76%,1.24亿,4.766,2014万,19.77亿,1.436元,69.67,http://quote.eastmoney.com/sz002767.html,-30.34%,0.172,14.06%,1.50亿,sz002767,先锋电子,2.87%,23.98亿,3.36,9.44%,2.13亿,2015-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.93%,2.40亿,7.484,2.02亿,63.72亿,2.403元,17.14,http://quote.eastmoney.com/sz002768.html,50.54%,1.162,42.33%,2.71亿,sz002768,国恩股份,12.14%,72.02亿,3.55,8.75%,23.41亿,2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.95%,2.32亿,3.591,9976万,27.14亿,1.720元,31.64,http://quote.eastmoney.com/sz002769.html,-33.41%,0.27699999999999997,92.10%,3.73亿,sz002769,普路通,7.64%,43.68亿,3.26,2.19%,45.49亿,2015-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.81%,5.83亿,1.619,1.08亿,22.27亿,0.540元,24.26,http://quote.eastmoney.com/sz002770.html,4.70%,0.11800000000000001,43.35%,10.95亿,sz002770,科迪乳业,6.30%,41.82亿,2.36,11.14%,9.71亿,2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.79%,9151万,4.152,2847万,15.63亿,1.643元,50.27,http://quote.eastmoney.com/sz002771.html,-30.94%,0.255,43.96%,1.62亿,sz002771,真视通,4.30%,27.59亿,4.11,5.23%,5.44亿,2015-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.16%,2.54亿,7.0520000000000005,1.06亿,20.12亿,1.656元,19.43,http://quote.eastmoney.com/sz002772.html,0.94%,0.305,33.31%,3.73亿,sz002772,众兴菌业,3.96%,29.53亿,1.12,15.56%,6.84亿,2015-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.42%,4.77亿,6.063,5.06亿,214.4亿,3.486元,32.71,http://quote.eastmoney.com/sz002773.html,21.84%,1.032,20.83%,6.74亿,sz002773,康弘药业,13.64%,303.1亿,7.42,23.21%,21.82亿,2015-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.31%,8798万,3.1039999999999996,2809万,9.14亿,0.620元,36.37,http://quote.eastmoney.com/sz002774.html,-39.57%,0.214,30.63%,3.41亿,sz002774,快意电梯,2.79%,35.44亿,3.35,5.25%,5.31亿,2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.86%,4.07亿,4.8919999999999995,1.93亿,29.16亿,1.590元,10.94,http://quote.eastmoney.com/sz002775.html,11.37%,0.491,32.49%,5.13亿,sz002775,文科园林,9.42%,36.72亿,1.46,9.07%,21.26亿,2015-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.15%,2.06亿,6.436,1.19亿,49.62亿,1.381元,33.18,http://quote.eastmoney.com/sz002776.html,14.02%,0.545,23.01%,3.61亿,sz002776,柏堡龙,5.33%,87.00亿,3.75,17.63%,6.76亿,2015-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.63%,1.46亿,5.944,5945万,53.81亿,1.141元,40.29,http://quote.eastmoney.com/sz002777.html,28.78%,0.685,40.68%,1.73亿,sz002777,久远银海,8.35%,63.53亿,6.19,15.89%,4.21亿,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.39%,6393万,7.084,2014万,12.79亿,3.324元,71.11,http://quote.eastmoney.com/sz002778.html,-7.39%,0.21100000000000002,20.43%,8911万,sz002778,高科石化,3.20%,17.82亿,2.82,4.07%,4.95亿,2016-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.14%,1.18亿,4.834,1085万,21.79亿,2.082元,154.71,http://quote.eastmoney.com/sz002779.html,-63.56%,0.08900000000000001,21.79%,1.32亿,sz002779,中坚科技,1.71%,24.29亿,3.81,3.55%,3.06亿,2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.93%,8059万,5.7,205.6万,14.73亿,1.216元,305.72,http://quote.eastmoney.com/sz002780.html,128.58%,0.045,26.17%,1.12亿,sz002780,三夫户外,0.32%,20.50亿,3.21,0.80%,2.88亿,2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.12%,2.08亿,8.646,1.49亿,35.64亿,3.920元,16.57,http://quote.eastmoney.com/sz002781.html,13.91%,0.775,57.55%,2.25亿,sz002781,奇信股份,8.05%,38.52亿,1.98,4.16%,34.67亿,2015-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.31%,4.26亿,1.953,7659万,68.03亿,0.702元,60.03,http://quote.eastmoney.com/sz002782.html,88.67%,0.2,25.14%,4.26亿,sz002782,可立克,9.30%,68.03亿,8.18,9.42%,8.13亿,2015-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.52%,2.72亿,4.529,1.01亿,23.61亿,1.965元,26.18,http://quote.eastmoney.com/sz002783.html,4.77%,0.249,45.62%,3.34亿,sz002783,凯龙股份,7.08%,29.01亿,1.92,10.32%,13.12亿,2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.00%,1.55亿,3.28,1033万,16.43亿,1.338元,140.66,http://quote.eastmoney.com/sz002785.html,-34.22%,0.057,44.85%,2.00亿,sz002785,万里石,1.60%,21.24亿,3.24,1.38%,6.91亿,2015-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.48%,3.81亿,2.989,1863万,38.47亿,1.324元,67.50,http://quote.eastmoney.com/sz002786.html,-61.39%,0.11199999999999999,69.47%,3.81亿,sz002786,银宝山新,1.68%,38.47亿,3.38,0.92%,22.05亿,2015-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.19%,1.55亿,4.774,5514万,12.74亿,1.086元,35.00,http://quote.eastmoney.com/sz002787.html,-28.13%,0.17600000000000002,31.44%,3.13亿,sz002787,华源控股,5.34%,25.73亿,1.72,5.56%,9.95亿,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.73%,1.87亿,8.17,1.36亿,28.47亿,3.494元,11.73,http://quote.eastmoney.com/sz002788.html,42.48%,0.973,73.17%,1.92亿,sz002788,鹭燕医药,9.10%,29.28亿,1.86,1.65%,84.05亿,2016-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.00%,7855万,9.09,7856万,14.67亿,3.500元,19.55,http://quote.eastmoney.com/sz002789.html,9.43%,0.716,66.40%,1.38亿,sz002789,建艺集团,6.52%,25.79亿,2.06,3.76%,20.82亿,2016-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.44%,6400万,5.9879999999999995,1.13亿,7.86亿,2.252元,14.87,http://quote.eastmoney.com/sz002790.html,-7.10%,0.62,10.67%,2.56亿,sz002790,瑞尔特,7.65%,31.44亿,2.05,16.10%,7.01亿,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.32%,8039万,8.572000000000001,1.17亿,10.83亿,3.968元,18.78,http://quote.eastmoney.com/sz002791.html,-36.98%,0.5379999999999999,31.95%,3.22亿,sz002791,坚朗五金,4.38%,43.31亿,1.57,4.26%,27.04亿,2016-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.00%,7071万,8.634,6041万,24.98亿,3.970元,128.94,http://quote.eastmoney.com/sz002792.html,-50.87%,0.205,29.67%,2.25亿,sz002792,通宇通讯,2.43%,79.55亿,4.09,6.57%,9.86亿,2016-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00%,19.18亿,2.513,1.25亿,152.1亿,0.493元,167.51,http://quote.eastmoney.com/sz002797.html,-58.06%,0.036000000000000004,72.14%,35.02亿,sz002797,第一创业,1.41%,277.7亿,3.16,10.52%,12.56亿,2016-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.54%,1.57亿,8.429,2.71亿,30.37亿,1.308元,14.59,http://quote.eastmoney.com/sz002798.html,754.81%,0.992,42.57%,3.85亿,sz002798,帝欧家居,9.85%,74.39亿,2.29,8.46%,31.69亿,2016-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.20%,7688万,3.6239999999999997,1610万,10.72亿,1.370元,55.98,http://quote.eastmoney.com/sz002799.html,4.19%,0.187,32.69%,1.50亿,sz002799,环球印务,3.06%,20.91亿,3.85,4.43%,3.66亿,2016-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.81%,3504万,5.916,50.52万,7.07亿,2.549元,191.40,http://quote.eastmoney.com/sz002800.html,-98.60%,0.079,54.52%,7468万,sz002800,天顺股份,0.11%,15.06亿,3.41,-0.60%,6.54亿,2016-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.71%,2944万,7.49,8104万,8.16亿,3.982元,25.18,http://quote.eastmoney.com/sz002801.html,2.11%,0.826,17.14%,1.18亿,sz002801,微光股份,9.55%,32.65亿,3.70,17.93%,4.60亿,2016-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.12%,3914万,5.66,5560万,9.17亿,2.279元,25.86,http://quote.eastmoney.com/sz002802.html,2.04%,0.68,11.32%,1.08亿,sz002802,洪汇新材,9.09%,25.39亿,4.14,14.28%,3.89亿,2016-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.87%,7804万,3.4539999999999997,1.31亿,14.43亿,1.712元,13.30,http://quote.eastmoney.com/sz002803.html,242.17%,1.043,58.34%,1.97亿,sz002803,吉宏股份,20.90%,36.46亿,5.35,8.82%,16.18亿,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.72%,5362万,6.011,1598万,9.30亿,2.944元,65.38,http://quote.eastmoney.com/sz002805.html,-43.34%,0.19899999999999998,16.54%,9691万,sz002805,丰元股份,2.75%,16.80亿,2.88,8.11%,1.97亿,2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.91%,5769万,7.122999999999999,2313万,14.01亿,1.150元,43.83,http://quote.eastmoney.com/sz002806.html,28.25%,0.41600000000000004,22.52%,1.76亿,sz002806,华锋股份,6.02%,42.81亿,3.41,6.37%,3.70亿,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00%,7.18亿,5.9510000000000005,5.40亿,46.26亿,1.538元,9.96,http://quote.eastmoney.com/sz002807.html,5.38%,0.485,91.13%,17.67亿,sz002807,江阴银行,5.76%,113.8亿,1.08,20.43%,22.89亿,2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
