序号,code,name,现价,涨跌幅(%),涨跌,换手(%),成交量,市盈率,昨收,开盘价,最高价,最低价
1313,HK0198,星美控股,2.40,-1.24,-0.03,0.05,124.00万,--,2.430,2.400,2.450,2.370
1314,HK0357,航基股份,7.16,-1.24,-0.09,0.05,11.30万,5.86,7.250,7.200,7.210,7.120
1315,HK2238,广汽集团,7.15,-1.24,-0.09,1.34,4147.39万,2.70,7.240,7.320,7.350,7.070
1316,HK1757,俊裕地基,0.40,-1.25,-0.01,0.15,175.00万,22.19,0.400,0.400,0.400,0.385
1317,HK0085,中电华大科技,0.79,-1.25,-0.01,0.03,59.40万,7.29,0.800,0.800,0.800,0.750
1318,HK0616,高山企业,0.08,-1.25,-0.00,0.15,460.50万,3.42,0.080,0.080,0.082,0.078
1319,HK0953,邵氏兄弟控股,0.40,-1.25,-0.01,0.02,24.60万,--,0.400,0.395,0.400,0.390
1320,HK0840,天业节水,0.40,-1.25,-0.01,0.11,22.20万,--,0.400,0.400,0.400,0.380
1321,HK1415,高伟电子,1.57,-1.26,-0.02,0.12,101.70万,6.09,1.590,1.560,1.600,1.550
1322,HK1500,现恒建筑,0.39,-1.27,-0.01,0.01,10.00万,13.93,0.395,0.395,0.395,0.395
1323,HK0769,中国稀土,0.39,-1.27,-0.01,0.05,116.86万,--,0.395,0.395,0.395,0.385
1324,HK1711,欧化,0.39,-1.27,-0.01,0.05,38.00万,29.11,0.395,0.390,0.395,0.390
1325,HK6829,龙升集团控股,0.39,-1.27,-0.01,0.18,214.00万,7.21,0.395,0.395,0.400,0.380
1326,HK2007,碧桂园,10.88,-1.27,-0.14,0.41,8994.62万,7.39,11.020,11.060,11.220,10.540
1327,HK6826,昊海生物科技,54.35,-1.27,-0.70,0.21,8.23万,19.46,55.050,55.200,55.250,53.300
1328,HK0698,通达集团,1.55,-1.27,-0.02,0.10,595.00万,9.21,1.570,1.600,1.600,1.540
1329,HK6880,腾邦控股,1.55,-1.27,-0.02,0.02,5.60万,22.14,1.570,1.460,1.550,1.450
1330,HK0883,中国海洋石油,12.40,-1.27,-0.16,0.10,4685.44万,18.80,12.560,12.460,12.700,12.340
1331,HK0152,深圳国际,13.94,-1.27,-0.18,0.08,167.55万,15.32,14.120,14.200,14.220,13.860
1332,HK0590,六福集团,27.10,-1.27,-0.35,0.08,45.66万,11.63,27.450,27.350,27.600,27.050
1333,HK1316,耐世特,10.84,-1.27,-0.14,0.16,403.10万,9.91,10.980,11.320,11.320,10.740
1334,HK3918,金界控股,8.48,-1.28,-0.11,0.14,598.02万,13.02,8.590,8.630,8.640,8.430
1335,HK0398,东方表行集团,2.31,-1.28,-0.03,0.08,46.31万,9.50,2.340,2.330,2.340,2.300
1336,HK1308,海丰国际,7.70,-1.28,-0.10,0.07,185.10万,13.78,7.800,7.700,7.820,7.560
1337,HK0548,深圳高速公路股份,6.93,-1.28,-0.09,0.19,144.05万,7.62,7.020,7.030,7.050,6.900
1338,HK1148,新晨动力,0.77,-1.28,-0.01,0.00,3.70万,6.42,0.780,0.780,0.780,0.750
1339,HK1686,新意网集团,5.38,-1.28,-0.07,0.03,76.71万,36.35,5.450,5.450,5.540,5.360
1340,HK2349,中国城市基础设施,0.38,-1.30,-0.01,0.00,--,--,0.385,0,0,0
1341,HK6899,联众,0.76,-1.30,-0.01,0.01,6.40万,--,0.770,0.750,0.760,0.750
1342,HK2382,舜宇光学科技,121.20,-1.30,-1.60,0.67,734.22万,37.90,122.800,122.600,122.900,119.000
1343,HK1232,金轮天地控股,0.75,-1.32,-0.01,0.02,31.80万,2.33,0.760,0.750,0.760,0.750
1344,HK0499,青岛控股,0.75,-1.32,-0.01,0.00,--,64.10,0.760,0,0,0
1345,HK1114,BrillianceChi,10.50,-1.32,-0.14,0.50,2502.53万,10.09,10.640,10.960,10.960,10.220
1346,HK2066,盛京银行,4.49,-1.32,-0.06,0.01,20.20万,2.86,4.550,4.550,4.550,4.460
1347,HK0440,大新金融,48.50,-1.32,-0.65,0.05,15.52万,3.01,49.150,48.800,49.250,48.200
1348,HK1776,广发证券,10.40,-1.33,-0.14,0.14,243.92万,10.40,10.540,10.640,10.640,10.380
1349,HK0293,国泰航空,11.88,-1.33,-0.16,0.04,139.62万,--,12.040,12.040,12.040,11.860
1350,HK2768,佳源国际控股,14.80,-1.33,-0.20,0.07,172.22万,19.80,15.000,15.060,15.060,14.740
1351,HK0228,中能控股,0.07,-1.33,-0.00,0.01,97.00万,--,0.075,0.072,0.075,0.072
1352,HK0154,北京控股环境集团,0.74,-1.33,-0.01,0.03,50.00万,5.84,0.750,0.760,0.760,0.740
1353,HK1219,天喔国际,0.37,-1.33,-0.01,0.00,8.20万,4.26,0.375,0.380,0.380,0.370
1354,HK0666,新工投资,0.22,-1.33,-0.00,0.01,43.00万,5.48,0.225,0.220,0.223,0.219
1355,HK0483,包浩斯国际,1.48,-1.33,-0.02,0.00,--,13.33,1.500,0,0,0
1356,HK1638,佳兆业集团,2.95,-1.34,-0.04,0.04,271.42万,4.09,2.990,2.980,2.980,2.890
1357,HK0709,佐丹奴国际,4.40,-1.34,-0.06,0.09,136.40万,13.84,4.460,4.470,4.500,4.340
1358,HK0486,俄铝,2.20,-1.34,-0.03,0.09,1324.40万,1.96,2.230,2.200,2.220,2.170
1359,HK0521,CWTInt'l,0.22,-1.34,-0.00,0.00,29.00万,12.29,0.223,0.216,0.220,0.216
1360,HK0358,江西铜业股份,9.45,-1.36,-0.13,0.32,438.90万,8.59,9.580,9.580,9.600,9.370
1361,HK0035,远东发展,4.34,-1.36,-0.06,0.04,95.69万,6.29,4.400,4.370,4.400,4.300
1362,HK1618,中国中冶,2.17,-1.36,-0.03,0.29,845.10万,5.43,2.200,2.220,2.220,2.140
1363,HK1828,大昌行集团,3.60,-1.37,-0.05,0.09,159.56万,8.24,3.650,3.650,3.650,3.560
1364,HK1586,中国力鸿,1.43,-1.38,-0.02,0.04,15.60万,13.40,1.450,1.400,1.440,1.390
1365,HK0410,SOHO中国,3.56,-1.39,-0.05,0.05,263.00万,3.26,3.610,3.620,3.680,3.520
1366,HK1667,进阶发展,0.35,-1.39,-0.01,0.03,25.00万,21.01,0.360,0.345,0.355,0.340
1367,HK1559,均安控股,0.71,-1.39,-0.01,0.01,8.00万,26.79,0.720,0.710,0.710,0.710
1368,HK2779,中国新华教育,3.55,-1.39,-0.05,0.43,687.00万,20.66,3.600,3.630,3.720,3.500
1369,HK0294,长江制衣,2.83,-1.39,-0.04,0.04,8.40万,15.72,2.870,2.790,2.840,2.790
1370,HK0123,越秀地产,1.41,-1.40,-0.02,0.17,2160.18万,6.45,1.430,1.430,1.430,1.400
1371,HK0317,中船防务,7.73,-1.40,-0.11,0.03,17.10万,90.44,7.840,7.750,7.750,7.700
1372,HK3399,粤运交通,4.21,-1.41,-0.06,0.06,13.05万,6.75,4.270,4.250,4.250,4.190
1373,HK0355,世纪城市国际,0.70,-1.41,-0.01,0.01,27.83万,6.46,0.710,0.700,0.700,0.700
1374,HK0171,银建国际,1.40,-1.41,-0.02,0.04,82.20万,12.40,1.420,1.410,1.420,1.400
1375,HK0184,激成投资,7.00,-1.41,-0.10,0.01,4.80万,18.18,7.100,7.000,7.000,6.800
1376,HK0830,远东环球,0.70,-1.41,-0.01,0.00,2.40万,14.96,0.710,0.710,0.710,0.700
1377,HK1122,庆铃汽车股份,2.10,-1.41,-0.03,0.13,160.20万,8.76,2.130,2.150,2.160,2.100
1378,HK1252,中国天瑞水泥,7.00,-1.41,-0.10,0.01,41.00万,15.78,7.100,7.100,7.130,6.920
1379,HK3633,中裕燃气,8.38,-1.41,-0.12,0.07,181.21万,37.92,8.500,8.550,8.670,8.200
1380,HK1381,粤丰环保,4.19,-1.41,-0.06,0.06,136.40万,17.46,4.250,4.300,4.320,4.140
1381,HK1635,大众公用,2.78,-1.42,-0.04,0.01,4.80万,59.17,2.820,2.800,2.820,2.780
1382,HK0041,鹰君,38.15,-1.42,-0.55,0.01,5.60万,2.97,38.700,38.350,38.700,38.100
1383,HK2218,安德利果汁,4.85,-1.42,-0.07,0.02,1.80万,15.27,4.920,4.860,4.860,4.820
1384,HK0158,万邦投资,207.00,-1.43,-3.00,0.00,500,2.62,210.000,207.000,207.000,207.000
1385,HK0037,远东酒店实业,0.34,-1.43,-0.01,0.04,26.56万,28.28,0.350,0.350,0.350,0.340
1386,HK0276,蒙古能源,0.14,-1.43,-0.00,0.01,16.05万,--,0.140,0.129,0.138,0.129
1387,HK6888,英达公路再生科技,0.34,-1.43,-0.01,0.00,4.00万,--,0.350,0.355,0.355,0.345
1388,HK0364,区块链集团,0.14,-1.43,-0.00,0.20,232.76万,--,0.140,0.142,0.142,0.136
1389,HK1367,广州基金国际控股,5.46,-1.44,-0.08,0.03,13.20万,--,5.540,5.390,5.460,5.250
1390,HK2222,雷士照明,0.68,-1.45,-0.01,0.01,52.00万,6.18,0.690,0.670,0.680,0.650
1391,HK0111,信达国际控股,0.68,-1.45,-0.01,0.00,2.40万,6.57,0.690,0.630,0.680,0.630
1392,HK0125,新兴光学,2.71,-1.46,-0.04,0.02,6.00万,11.29,2.750,2.750,2.750,2.700
1393,HK0133,招商局中国基金,10.82,-1.46,-0.16,0.17,25.97万,1.79,10.980,11.100,11.100,10.820
1394,HK1735,泓盈控股,1.35,-1.46,-0.02,0.02,5.80万,25.00,1.370,1.360,1.360,1.350
1395,HK1483,誉宴集团,2.02,-1.46,-0.03,0.01,3.80万,--,2.050,1.990,2.020,1.980
1396,HK0573,稻香控股,1.34,-1.47,-0.02,0.00,3.70万,15.30,1.360,1.330,1.360,1.330
1397,HK1680,澳门励骏,1.34,-1.47,-0.02,0.01,86.40万,--,1.360,1.340,1.350,1.320
1398,HK2008,凤凰卫视,0.67,-1.47,-0.01,0.01,71.20万,11.69,0.680,0.660,0.670,0.650
1399,HK1448,福寿园,6.65,-1.48,-0.10,0.34,762.41万,28.30,6.750,6.750,6.860,6.630
1400,HK3608,永盛新材料,2.66,-1.48,-0.04,0.07,28.75万,9.65,2.700,2.700,2.700,2.600
1401,HK1659,海天能源,0.20,-1.49,-0.00,0.11,1027.20万,57.24,0.202,0.202,0.204,0.198
1402,HK3800,保利协鑫能源,0.66,-1.49,-0.01,0.39,7096.60万,5.14,0.670,0.670,0.670,0.650
1403,HK1003,欢喜传媒,1.97,-1.50,-0.03,0.13,369.01万,--,2.000,2.030,2.030,1.940
1404,HK2965,标准资源控股,0.13,-1.50,-0.00,0.00,75.15万,--,0.133,0.125,0.133,0.125
1405,HK1810,小米集团-W,17.00,-1.51,-0.26,0.21,4738.69万,--,17.260,17.320,17.680,16.900
1406,HK0179,德昌电机控股,22.85,-1.51,-0.35,0.09,75.75万,9.50,23.200,23.350,23.350,22.650
1407,HK2722,重庆机电,0.65,-1.51,-0.01,0.15,161.60万,6.02,0.660,0.660,0.670,0.650
1408,HK0218,申万宏源,1.95,-1.51,-0.03,0.03,25.50万,14.91,1.980,1.980,1.980,1.950
1409,HK6886,HTSC,11.66,-1.52,-0.18,0.19,332.82万,8.78,11.840,11.840,11.940,11.620
1410,HK6033,电讯数码控股,2.57,-1.53,-0.04,0.01,4.20万,8.03,2.610,2.610,2.610,2.550
1411,HK2080,奥克斯国际,1.28,-1.54,-0.02,0.47,175.00万,--,1.300,1.290,1.370,1.260
1412,HK1315,允升国际,0.19,-1.54,-0.00,0.03,166.60万,--,0.195,0.195,0.206,0.189
1413,HK1443,富临集团控股,0.64,-1.54,-0.01,0.01,7.40万,19.57,0.650,0.640,0.640,0.630
1414,HK1495,集一家居,0.64,-1.54,-0.01,0.52,315.60万,26.69,0.650,0.630,0.640,0.600
1415,HK2799,中国华融,1.90,-1.55,-0.03,0.23,5705.30万,2.83,1.930,1.930,1.930,1.870
1416,HK2698,魏桥纺织,3.16,-1.56,-0.05,0.19,79.90万,5.99,3.210,3.200,3.240,3.100
1417,HK0200,新濠国际发展,22.05,-1.56,-0.35,0.27,413.40万,71.13,22.400,22.250,22.750,21.900
1418,HK0636,嘉里物流,10.08,-1.56,-0.16,0.03,45.00万,8.06,10.240,10.340,10.340,10.000
1419,HK0151,中国旺旺,6.25,-1.57,-0.10,0.14,1746.58万,20.06,6.350,6.450,6.490,6.200
1420,HK0288,万洲国际,6.25,-1.57,-0.10,0.21,3019.05万,11.71,6.350,6.330,6.390,6.220
1421,HK1666,同仁堂科技,11.24,-1.58,-0.18,0.17,105.58万,18.03,11.420,11.420,11.500,11.220
1422,HK1818,招金矿业,6.23,-1.58,-0.10,0.13,140.20万,31.16,6.330,6.280,6.350,6.210
1423,HK0360,新焦点,0.31,-1.59,-0.01,0.01,42.00万,--,0.315,0.310,0.320,0.310
1424,HK0902,华能国际电力股份,5.56,-1.59,-0.09,0.72,3385.50万,21.31,5.650,5.700,5.710,5.470
1425,HK0329,东建国际,1.23,-1.60,-0.02,0.00,4.40万,30.60,1.250,1.190,1.190,1.180
1426,HK0242,信德集团,3.07,-1.60,-0.05,0.07,202.68万,6.44,3.120,3.100,3.120,3.070
1427,HK6837,海通证券,7.36,-1.60,-0.12,0.21,702.75万,11.93,7.480,7.540,7.540,7.310
1428,HK3768,滇池水务,2.45,-1.61,-0.04,0.01,1.60万,6.19,2.490,2.490,2.490,2.440
1429,HK1742,HPCHoldings,0.24,-1.61,-0.00,0.00,7.00万,--,0.249,0.242,0.245,0.242
1430,HK2139,甘肃银行,2.44,-1.61,-0.04,0.00,5.60万,4.56,2.480,2.500,2.530,2.440
1431,HK0334,华显光电,0.61,-1.61,-0.01,0.04,79.20万,8.85,0.620,0.610,0.630,0.600
1432,HK2116,江苏创新,0.61,-1.61,-0.01,0.03,12.20万,6.70,0.620,0.600,0.620,0.590
1433,HK0471,中播控股,0.12,-1.61,-0.00,0.03,88.53万,--,0.124,0.124,0.124,0.121
1434,HK0809,大成生化科技,0.06,-1.61,-0.00,0.03,158.00万,--,0.062,0.060,0.064,0.059
1435,HK0445,中集天达,0.30,-1.61,-0.01,0.03,397.50万,57.82,0.310,0.305,0.305,0.295
1436,HK2000,晨讯科技,0.30,-1.61,-0.01,0.17,427.40万,7.00,0.310,0.305,0.315,0.295
1437,HK0045,大酒店,10.84,-1.63,-0.18,0.02,30.60万,13.22,11.020,11.000,11.120,10.840
1438,HK0689,长盈集团(控股),0.60,-1.64,-0.01,0.05,264.16万,--,0.610,0.610,0.640,0.580
1439,HK1773,天立教育,3.00,-1.64,-0.05,0.59,1218.10万,39.57,3.050,3.050,3.180,2.980
1440,HK0728,中国电信,3.60,-1.64,-0.06,0.27,3730.72万,10.23,3.660,3.650,3.650,3.580
1441,HK1087,威讯控股,0.30,-1.64,-0.01,0.05,63.20万,--,0.305,0.280,0.300,0.255
1442,HK3898,中车时代电气,44.75,-1.65,-0.75,0.59,324.29万,27.98,45.500,46.000,46.000,44.650
1443,HK1649,内蒙古能建,1.19,-1.65,-0.02,0.00,--,4.32,1.210,0,0,0
1444,HK0888,贝森金融,1.19,-1.65,-0.02,0.10,124.60万,--,1.210,1.200,1.200,1.170
1445,HK1530,三生制药,16.64,-1.66,-0.28,0.28,706.20万,37.51,16.920,16.920,17.220,16.480
1446,HK6878,鼎丰集团控股,0.59,-1.67,-0.01,0.05,257.20万,13.02,0.600,0.600,0.600,0.580
1447,HK1328,精英国际,0.18,-1.68,-0.00,0.00,30.00万,--,0.179,0.176,0.177,0.176
1448,HK1702,东光化工,3.50,-1.69,-0.06,0.00,2.40万,33.56,3.560,3.560,3.560,3.500
1449,HK2236,惠生工程,1.16,-1.70,-0.02,0.07,269.90万,28.46,1.180,1.160,1.210,1.150
1450,HK0240,利基控股,0.58,-1.70,-0.01,0.01,10.00万,3.92,0.590,0.580,0.580,0.580
1451,HK0970,耀莱集团,0.29,-1.70,-0.01,0.49,2369.60万,1.95,0.295,0.295,0.300,0.285
1452,HK0891,利邦,0.58,-1.70,-0.01,0.06,211.20万,--,0.590,0.590,0.590,0.570
1453,HK1475,日清食品,4.05,-1.70,-0.07,0.15,161.60万,17.01,4.120,4.120,4.140,4.030
1454,HK2362,金川国际,1.15,-1.71,-0.02,0.04,438.69万,16.54,1.170,1.190,1.190,1.140
1455,HK0841,木薯资源,0.57,-1.72,-0.01,0.03,17.80万,10.05,0.580,0.570,0.570,0.570
1456,HK0459,美联工商铺,0.28,-1.72,-0.01,0.04,71.00万,5.42,0.290,0.290,0.290,0.285
1457,HK1523,珩湾科技,1.13,-1.74,-0.02,0.05,49.60万,15.32,1.150,1.150,1.150,1.130
1458,HK0506,中国食品,3.94,-1.75,-0.07,0.10,292.74万,6.21,4.010,4.000,4.000,3.910
1459,HK1355,朸浚国际,1.12,-1.75,-0.02,0.75,336.20万,--,1.140,1.130,1.140,1.110
1460,HK3300,中国玻璃,0.56,-1.75,-0.01,0.02,32.20万,13.01,0.570,0.550,0.560,0.550
1461,HK1461,鲁证期货,1.12,-1.75,-0.02,0.22,60.90万,5.84,1.140,1.130,1.130,1.100
1462,HK2002,阳光纸业,1.68,-1.75,-0.03,0.19,156.95万,2.86,1.710,1.690,1.710,1.640
1463,HK1220,志道国际,0.56,-1.75,-0.01,0.12,243.00万,430.77,0.570,0.570,0.570,0.550
1464,HK1651,津上机床中国,7.22,-1.77,-0.13,0.05,17.50万,10.14,7.350,7.360,7.500,7.010
1465,HK1035,BBI生命科学,2.77,-1.77,-0.05,0.01,4.05万,19.58,2.820,2.770,2.770,2.770
1466,HK0802,中国钱包,0.28,-1.79,-0.01,0.03,86.00万,--,0.280,0.285,0.285,0.275
1467,HK1145,勇利投资,0.55,-1.79,-0.01,0.16,74.50万,3.23,0.560,0.540,0.560,0.530
1468,HK2298,都市丽人,3.84,-1.79,-0.07,0.01,16.60万,20.73,3.910,3.860,3.960,3.770
1469,HK0270,粤海投资,13.12,-1.80,-0.24,0.04,251.77万,19.86,13.360,13.300,13.440,13.020
1470,HK1789,爱康医疗,4.35,-1.81,-0.08,0.23,243.70万,25.92,4.430,4.450,4.550,4.340
1471,HK1375,中州证券,2.16,-1.82,-0.04,0.14,172.10万,14.40,2.200,2.190,2.190,2.150
1472,HK1175,鲜驰达控股,0.27,-1.82,-0.01,0.40,656.00万,40.01,0.275,0.275,0.275,0.260
1473,HK0696,中国民航信息网络,21.50,-1.83,-0.40,0.26,241.03万,23.29,21.900,22.000,22.050,21.350
1474,HK1011,泰凌医药,1.61,-1.83,-0.03,0.13,205.20万,12.53,1.640,1.640,1.640,1.590
1475,HK0510,时富金融服务集团,0.11,-1.83,-0.00,0.07,320.40万,--,0.109,0.109,0.109,0.105
1476,HK0981,中芯国际,9.02,-1.85,-0.17,0.31,1534.39万,28.73,9.190,9.250,9.250,8.980
1477,HK0542,富元国际集团,0.27,-1.85,-0.01,0.02,168.00万,--,0.270,0.270,0.270,0.260
1478,HK2728,裕华能源,0.27,-1.85,-0.01,0.01,39.60万,8.75,0.270,0.265,0.265,0.265
1479,HK0558,力劲科技,1.05,-1.87,-0.02,0.05,59.50万,4.84,1.070,1.070,1.070,1.040
1480,HK0338,上海石油化工股份,4.69,-1.88,-0.09,0.11,369.83万,5.72,4.780,4.790,4.790,4.640
1481,HK0063,中国烯谷集团,0.26,-1.89,-0.01,0.78,2190.40万,14.13,0.265,0.260,0.300,0.255
1482,HK0775,长江生命科技,0.52,-1.89,-0.01,0.00,38.80万,14.61,0.530,0.520,0.530,0.520
1483,HK0631,三一国际,2.60,-1.89,-0.05,0.10,313.50万,9.20,2.650,2.700,2.700,2.530
1484,HK0058,新威国际,0.21,-1.89,-0.00,0.25,158.00万,--,0.212,0.211,0.217,0.203
1485,HK2268,优源控股,3.08,-1.91,-0.06,0.42,526.50万,3.21,3.140,3.140,3.130,3.050
1486,HK1458,周黑鸭,5.13,-1.91,-0.10,0.15,370.40万,13.37,5.230,5.220,5.420,5.110
1487,HK3883,中国奥园,5.10,-1.92,-0.10,0.28,741.64万,6.93,5.200,5.200,5.260,5.010
1488,HK0731,森信纸业集团,0.51,-1.92,-0.01,0.02,21.00万,3.00,0.520,0.520,0.520,0.510
1489,HK0474,昊天发展集团,0.26,-1.92,-0.01,0.01,64.80万,--,0.260,0.255,0.260,0.250
1490,HK0227,第一上海,0.51,-1.92,-0.01,0.04,58.40万,11.67,0.520,0.510,0.510,0.510
1491,HK0189,东岳集团,6.08,-1.94,-0.12,0.29,616.55万,6.67,6.200,6.250,6.260,6.020
1492,HK1033,中石化油服,1.01,-1.94,-0.02,0.04,233.21万,101.03,1.030,1.010,1.030,1.000
1493,HK1068,雨润食品,1.01,-1.94,-0.02,0.04,67.50万,--,1.030,1.020,1.020,1.000
1494,HK2869,绿城服务,7.06,-1.94,-0.14,0.33,917.10万,42.06,7.200,7.220,7.300,6.990
1495,HK1230,雅士利国际,1.51,-1.95,-0.03,0.02,93.70万,--,1.540,1.540,1.580,1.420
1496,HK0669,创科实业,42.65,-1.95,-0.85,0.31,575.93万,21.27,43.500,43.500,43.500,42.200
1497,HK0079,世纪建业,0.50,-1.96,-0.01,0.00,--,14.37,0.510,0,0,0
1498,HK0153,中国赛特,0.50,-1.96,-0.01,0.54,1257.20万,4.27,0.510,0.495,0.500,0.485
1499,HK0238,长兴国际,0.50,-1.96,-0.01,0.02,15.30万,--,0.510,0.510,0.510,0.500
1500,HK3315,金邦达宝嘉,1.99,-1.97,-0.04,0.04,35.80万,8.30,2.030,1.950,2.000,1.940
1501,HK0697,ShougangInt'l,0.20,-1.99,-0.00,0.03,502.00万,35.18,0.201,0.200,0.200,0.194
1502,HK1383,太阳城集团,1.47,-2.00,-0.03,0.08,495.00万,37.84,1.500,1.480,1.500,1.440
1503,HK0657,环科国际,0.15,-2.00,-0.00,0.01,28.00万,--,0.150,0.145,0.145,0.135
1504,HK0104,AsiaCommHold,0.49,-2.00,-0.01,0.02,14.52万,12.19,0.500,0.465,0.500,0.465
1505,HK0923,综合环保集团,0.10,-2.00,-0.00,0.02,101.40万,--,0.100,0.099,0.100,0.097
1506,HK2051,５１信用卡,7.30,-2.01,-0.15,0.08,96.95万,--,7.450,7.450,7.680,7.120
1507,HK2393,巨星医疗控股,2.43,-2.02,-0.05,0.00,8.25万,17.62,2.480,2.470,2.470,2.390
1508,HK0528,金达控股,0.97,-2.02,-0.02,0.00,4000,--,0.990,0.970,0.970,0.970
1509,HK0999,I.T,4.85,-2.02,-0.10,0.05,54.60万,13.47,4.950,4.950,4.950,4.820
1510,HK1065,天津创业环保股份,3.39,-2.02,-0.07,0.46,157.20万,8.81,3.460,3.440,3.470,3.350
1511,HK6881,中国银河,3.87,-2.02,-0.08,0.41,1523.85万,7.74,3.950,3.970,3.970,3.820
1512,HK0273,茂宸集团,0.14,-2.03,-0.00,0.02,708.00万,--,0.148,0.148,0.151,0.141
1513,HK2009,金隅集团,2.89,-2.03,-0.06,0.65,1521.10万,--,2.950,2.950,2.960,2.870
1514,HK0656,复星国际,13.48,-2.04,-0.28,0.09,760.46万,7.35,13.760,13.820,13.840,13.460
1515,HK3933,联邦制药,7.20,-2.04,-0.15,0.25,403.00万,119.39,7.350,7.400,7.400,7.180
1516,HK2954,枫叶教育（旧）,6.23,-2.04,-0.13,0.00,2.40万,14.72,6.360,6.160,6.230,6.160
1517,HK1469,结好金融,0.95,-2.06,-0.02,0.03,61.20万,8.64,0.970,0.970,0.970,0.950
1518,HK3366,华侨城(亚洲),3.32,-2.06,-0.07,0.01,8.80万,1.74,3.390,3.320,3.360,3.320
1519,HK0725,恒都集团,1.42,-2.07,-0.03,0.01,1.40万,14.64,1.450,1.450,1.450,1.350
1520,HK1265,天津津燃公用,0.94,-2.08,-0.02,0.41,203.00万,39.20,0.960,0.950,0.950,0.930
1521,HK3908,中金公司,13.10,-2.09,-0.28,1.03,1775.96万,14.56,13.380,13.460,13.640,13.000
1522,HK3377,远洋集团,4.20,-2.10,-0.09,0.07,509.45万,5.15,4.290,4.260,4.330,4.160
1523,HK0679,亚洲联网科技,1.40,-2.10,-0.03,0.03,12.25万,2.86,1.430,1.420,1.430,1.360
1524,HK1515,华润凤凰医疗,7.00,-2.10,-0.15,0.46,594.71万,17.69,7.150,7.200,7.200,6.900
1525,HK1611,桐成控股,2.79,-2.10,-0.06,0.01,2.40万,422.73,2.850,2.650,2.800,2.650
1526,HK0178,莎莎国际,4.17,-2.11,-0.09,0.19,576.02万,28.56,4.260,4.300,4.300,4.160
1527,HK3383,雅居乐集团,11.12,-2.11,-0.24,0.18,700.45万,5.98,11.360,11.300,11.360,10.900
1528,HK0109,天成国际,0.18,-2.13,-0.00,0.00,27.00万,17.36,0.188,0.185,0.185,0.183
1529,HK2255,海昌海洋公园,1.84,-2.13,-0.04,0.01,61.30万,21.96,1.880,1.920,1.920,1.820
1530,HK0371,北控水务集团,4.14,-2.13,-0.09,0.15,1434.94万,9.76,4.230,4.200,4.200,4.120
1531,HK2899,紫金矿业,2.75,-2.13,-0.06,0.35,2021.29万,11.71,2.810,2.800,2.820,2.700
1532,HK0580,赛晶电力电子,1.37,-2.14,-0.03,0.01,22.00万,8.30,1.400,1.400,1.440,1.350
1533,HK1378,中国宏桥,6.84,-2.15,-0.15,0.03,297.05万,8.19,6.990,7.000,7.090,6.750
1534,HK1333,中国忠旺,3.62,-2.16,-0.08,0.04,199.36万,7.37,3.700,3.690,3.730,3.620
1535,HK0512,远大医药,4.97,-2.17,-0.11,0.13,360.80万,24.13,5.080,5.100,5.100,4.950
1536,HK0576,浙江沪杭甬,6.31,-2.17,-0.14,0.27,386.89万,6.67,6.450,6.400,6.470,6.310
1537,HK2868,首创置业,3.15,-2.17,-0.07,0.59,600.20万,3.92,3.220,3.240,3.240,3.130
1538,HK0142,第一太平,3.60,-2.17,-0.08,0.04,170.60万,16.45,3.680,3.660,3.670,3.580
1539,HK0376,云锋金融,4.50,-2.17,-0.10,0.00,4.60万,--,4.600,4.610,4.610,4.500
1540,HK0406,有利集团,1.35,-2.17,-0.03,0.01,6.60万,11.26,1.380,1.350,1.350,1.350
1541,HK1683,皇中国际,0.90,-2.17,-0.02,0.46,228.80万,34.62,0.920,0.930,0.950,0.890
1542,HK3900,绿城中国,8.51,-2.18,-0.19,0.18,388.00万,9.22,8.700,8.910,8.960,8.400
1543,HK0106,朗诗绿色集团,0.89,-2.20,-0.02,0.03,96.80万,5.19,0.910,0.900,0.910,0.890
1544,HK2313,申洲国际,91.20,-2.20,-2.05,0.14,207.44万,29.48,93.250,93.250,93.650,90.700
1545,HK1696,SisramMed,4.89,-2.20,-0.11,0.02,10.16万,16.13,5.000,5.040,5.120,4.890
1546,HK1098,路劲,14.20,-2.20,-0.32,0.14,103.77万,5.44,14.520,14.600,14.600,13.960
1547,HK0875,中国金控,0.09,-2.22,-0.00,0.13,142.20万,--,0.090,0.088,0.090,0.087
1548,HK1509,和美医疗,2.20,-2.22,-0.05,0.03,21.60万,50.83,2.250,2.390,2.390,2.190
1549,HK0712,卡姆丹克太阳能,0.09,-2.25,-0.00,0.01,11.00万,--,0.089,0.088,0.088,0.088
1550,HK1051,国际资源,0.09,-2.25,-0.00,0.53,1.43亿,9.28,0.089,0.088,0.090,0.084
1551,HK0166,新时代能源,0.13,-2.26,-0.00,0.02,156.47万,10.32,0.133,0.133,0.138,0.130
1552,HK0882,天津发展,3.00,-2.28,-0.07,0.02,24.40万,6.58,3.070,3.080,3.080,3.000
1553,HK2120,康宁医院,42.40,-2.30,-1.00,0.00,--,52.78,43.400,0,0,0
1554,HK1673,华章科技,3.38,-2.31,-0.08,0.06,39.80万,40.05,3.460,3.400,3.450,3.370
1555,HK0694,北京首都机场股份,9.25,-2.32,-0.22,0.61,1155.89万,12.86,9.470,9.470,9.470,9.060
1556,HK0838,亿和控股,0.84,-2.33,-0.02,0.02,41.00万,11.35,0.860,0.860,0.900,0.840
