code,name,pe,pb,eps
UNP,联合太平洋,10.031127,4.396719,13.783097
TSN,泰森食品,8.607488,1.985873,7.616624
XEL,卓越能源,19.439329,2.018526,2.359135
FL,富乐客,23.329941,2.416335,2.252899
FOX,21世纪福克斯公司,21.282929,4.51054,2.170284
LMT,洛克希德马丁,38.30808,-497.982127,8.288069
AMGN,安进,61.251737,8.214983,3.165951
UA,安徳玛公司,0.0,4.409644,-0.172591
INTC,英特尔,21.856699,3.43697,2.367695
NWL,纽威,6.224609,0.949684,4.438833
FOXA,21世纪福克斯公司,21.411944,4.537882,2.170284
GGP,General Growth Properties Inc,31.316424,2.357114,0.660995
NI,印北瓦电,47.135421,2.102718,0.554148
XEC,Cimarex Energy Co,16.852082,3.377655,5.779108
DVA,达维塔保健,32.574124,2.71692,2.189468
EXC,爱克斯龙,11.909862,1.338653,3.519772
MET,大都会人寿,10.88132,0.797736,4.061088
HUM,休曼纳,24.220437,4.286981,12.959717
LLL,L-3通信,22.153451,3.03325,9.164712
STX,希捷科技,20.040122,12.227501,2.899184
EFX,艾可菲,28.813205,4.623753,4.36883
FRT,FRT信托,30.95483,4.340154,4.005191
KMI,金德尔摩根,355.285086,1.159159,0.049791
VTR,芬塔公司,16.646026,1.921419,3.479509
NWS,新闻集团,0.0,0.936334,-2.702432
WYNN,永利度假村,38.03078,25.174203,4.337539
HES,赫斯,0.0,1.450382,-12.424466
JEF,杰富瑞,696.948153,0.756983,0.032341
HP,赫尔默里奇和佩恩材料,15.39162,1.502241,4.036612
HOG,哈雷戴维森,14.150363,3.522326,3.014057
MAA,MAA房产信托,33.710837,1.767025,2.920426
CHTR,Charter Communications,7.809595,1.850007,38.674221
WELL,Welltower,39.369781,1.670162,1.578368
UDR,UDR不动产信托,56.935754,3.495216,0.649504
MCK,麦克森药物批发,417.801091,2.769787,0.322115
AVB,阿湾物产,30.237137,2.291685,5.667534
WFC,富国银行,14.261584,1.511076,3.965899
DRI,达登饭店,22.96497,6.225572,4.806451
HCP,HCP房产信托,0.0,2.307345,-0.017154
NFX,新田,15.704655,3.78719,1.837035
SRCL,消毒循环,0.0,1.95749,-0.106821
LH,实验美控,15.029549,2.70764,12.299105
CVX,雪佛龙,22.681441,1.549421,5.374879
ABBV,AbbVie Inc.,23.935839,40.657709,3.986073
EQR,资产住宅公司,35.091632,2.293638,1.819807
ANTM,Anthem Inc,15.370544,2.324365,16.00659
ARE,亚历山大房地产,47.950999,2.116287,2.622886
ULTA,Ulta Salon,26.178191,8.539902,9.667589
CI,信诺保险,16.484923,2.925559,10.355523
AYI,Acuity Brands Inc,16.345418,3.251984,8.008972
BXP,波士顿物产,36.538457,3.415887,3.43939
SLB,斯伦贝谢,0.0,2.503623,-0.905519
WMB,威廉姆斯,11.414854,2.357227,2.362711
AIV,公寓投管,17.439704,4.280009,2.410018
PCG,太平洋煤气电力,14.48335,1.114202,2.939237
NBL,诺贝尔能源,0.0,1.600444,-1.329744
HRL,荷美尔,20.637179,3.684407,1.779313
ESRX,快捷药方,10.002989,2.432982,7.985613
