code,name,pe,pb,eps
XME,金属与采矿指数ETF-SPDR,7.479242,0.787356,4.524523
PALL,ETFS Physical Palladium Shares,0.0,0.0,-12.37
LFC,中国人寿,11.703788,1.406601,1.009075
ANDV,Andeavor,10.556909,2.329758,14.706956
FOR,福里斯特,26.075976,1.746402,0.987499
SLV,白银ETF(iShares),0.0,0.942646,-0.4
NRG,NRG能源,0.0,-28.181851,-3.185348
UTL,Unitil Corp,22.996986,2.216746,2.24986
CNYA,安硕中国A股ETF,0.0,0.0,0.0
UCO,二倍做多彭博原油ETF,0.0,0.0,0.0
DFEN,Direxion Daily Aerospace & Defense Bull 3X Shares,0.0,0.0,0.0
CHAP," Chaparral Energy, Inc.",0.0,1.043733,-3.419137
LAC,Lithium Americas Corp.,0.0,0.0,0.0
EDD,Morgan Stanley Emerging Markets,0.0,0.0,-0.39
IMPV,Imperva Inc,0.0,5.029048,-0.859105
TOT,道达尔,16.307195,1.347998,3.927714
FXL,First Trust Technology AlphaDEX Fund,0.0,0.0,0.0
WAGE,WageWorks Inc,43.598109,3.477462,1.208768
EMQQ,EMQQ The Emerging Markets Internet & Ecommerce ETF,0.0,0.0,0.0
REVG,Rev Group Inc.,18.143476,1.869309,0.930362
YAO,中国企业指数ETF-Guggenheim,0.0,0.0,0.0
MDP,梅瑞狄斯,23.895477,2.173838,2.213808
PBF,PBF Energy,6.420943,2.293924,7.75587
GEF.B,Greif Inc Class B,15.620604,2.57508,3.735451
FMF,First Trust Morningstar Managed,0.0,0.0,0.0
SHG,新韩金融,6.559209,0.572641,5.683612
PSLV,Sprott Physical Silver Trust,0.0,0.0,0.0
ECOM,ChannelAdvisor Corporation,0.0,4.214272,-0.387475
TPB,Turning Point Brands Inc.,27.791123,9.990255,1.211538
CRT,CRT信托,12.737595,10.487554,1.224721
SGGB,Barclays iPath Bloomberg Sugar Subindex Total Return,0.0,0.0,-0.399
AGX,Argan Inc.,11.198663,1.756081,3.616503
PXH,PowerShares Exchange-Traded Fund,0.0,0.0,0.0
FDN,First Trust Dow Jones Internet I,0.0,0.0,0.0
RJZ,Elements ETN-Rogers Metals,0.0,0.0,0.0
DEM,WisdomTree Emerging Markets Eq,0.0,0.0,0.0
MIXT,MiX Telematics Limited,25.86684,68.906505,0.6143
CNX,康索尔能源,4.337205,0.786709,3.668261
ELF,e.l.f. Beauty Inc.,19.616468,2.936136,0.643337
EEM,新兴市场ETF-iShares MSCI,4.172733,0.723202,10.393667
IGN,iShares S&P North American Techn,11.41294,0.863109,4.866406
GGB,盖尔道钢铁,0.0,0.259165,-0.04349
EL,雅诗兰黛,45.03351,10.566201,3.010869
EEP,安桥能源合作伙伴,23.90917,3.372342,0.484333
SLCA,US Silica Holdings,11.221348,1.291188,2.017583
TS,泰纳瑞斯钢铁,30.820643,3.604117,1.132358
ASHS,德银沪深中证500指数ETF,9.370504,0.0,2.78
QLD,纳指两倍做多ETF,2.960683,0.0,32.810001
EIDO,iShares MSCI Indonesia Investabl,0.0,0.0,0.0
GLTR,ETFS Physical Precious Metal Bas,0.0,0.0,-5.31
FNV,Franco Nevada Corp,96.710145,2.5858,0.69
IHC,独立控股,14.885389,1.232156,2.428556
PSJ,PowerShares ETF Tst Dynamic Soft,5.508209,1.667099,15.458745
NES,Nuverra Environmental Solutions,0.0,0.647895,-2.038653
AVYA,Avaya Holdings Corp.,4.184439,1.46884,5.484606
CNHI,CNH Industrial N.V.,26.097966,3.499569,0.450993
CUB,Cubic Corp,267.749451,3.043834,0.282727
MCRN,Milacron Holdings Corp,39.28741,2.746993,0.528159
FNDE,Schwab Fundamental Emerging Markets Large Company Index ETF,0.0,0.0,0.0
UPRO,三倍做多标普500ETF,0.0,0.0,0.0
CVEO,Civeo Corporation,0.0,1.272506,-1.250002
CNXT,Market Vectors中国中小企业板创业板ETF,651.475015,0.0,0.04
OIS,Oil States International Inc,0.0,1.40385,-1.072767
SOR,Source Capital Inc,7.21957,0.909742,5.652691
HY,Hyster-Yale Materials Handling C,29.504179,1.837967,2.096991
SMI,中芯国际,35.63251,0.937867,0.159405
MYE,Myers Industries Inc,0.0,4.418451,-0.008748
TECK,泰克资源有限公司,17.052238,0.893618,1.34
REXR,Rexford Industrial Realty Inc,85.25267,1.8854,0.375824
NAT,Nordic American Tanker,0.0,0.49657,-2.107813
PICK,iShares MSCI Global Metals & Mining Producers ETF,0.0,0.0,0.0
GEN, Genesis Healthcare,0.0,-0.143966,-5.985521
KREF,KKR Real Estate Finance Trust Inc.,14.295316,1.175235,1.489299
PXQ,PowerShares ETF Networking Port,15.134837,1.245459,3.803807
EZJ,ProShares Ultra MSCI Japan,0.0,0.0,0.0
CMC,美国工商五金公司,44.719361,1.765622,0.490168
WFT,Weatherford International Ltd,0.0,-2.120362,-2.726518
AGCO,爱科集团,22.068541,1.653115,2.778616
FRLG,GS Finance Large Cap Growth Index Linked,0.0,0.0,0.0
LEE,李氏企业,3.518918,-3.3549,0.824117
GCP,GCP Applied Technologies Inc.,3.450465,4.21701,7.564197
TLTE,FlexShares Morningstar Emerging,0.0,0.0,0.0
VNE,"Veoneer, Inc.",0.0,2.322027,-1.044415
NYLD,NRG Yield Inc,39.398138,1.132658,0.517791
DL,正保教育,37.113296,7.668166,0.236034
PTF,PowerShares Dynamic Technology S,7.691197,0.0,8.65795
ASHX,Deutsche X-trackers CSI 300 China A-Shares Hedged Equity ETF,0.0,0.0,0.0
XSW,SPDR S&P Software And Services ETF,0.0,0.0,0.0
GLD,SPDR黄金ETF,0.0,0.90503,-1.369611
NWHM,New Home Company Inc. ,12.936271,0.713314,0.684123
SPA,斯巴顿,0.0,1.721156,-0.973778
EPOL,iShares MSCI Poland Capped ETF,0.0,0.0,0.0
SHW,宣伟公司,22.283541,11.090846,20.07715
DBP,PowerShares DB Precious Metals Fund,0.0,0.950362,-0.142738
SPXL,Direxion Daily S&P 500 Bull 3X,0.0,0.0,0.0
SM,SM Energy,15.49982,1.245278,1.960668
WCG,WellCare Health Plans Inc,27.849506,5.671205,10.887446
EEA,European Equity Fund,4.173132,0.864702,2.288449
