code,exp2015,exp2016,exp2017,exp2018,income2015,income2016,income2017,income2018,net2015,net2016,net2017,net2018,sale2015,sale2016,sale2017,sale2018
AGG,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AGGY,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AGI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AGIO,3693.30万_--,6467.80万_75.12%,7721.60万_19.39%,9380.90万_21.49%,621.80万_--,2264.80万_264.23%,979.90万_-56.73%,3001.30万_206.29%,3693.30万_--,6467.80万_75.12%,7721.60万_19.39%,9380.90万_21.49%,1018.30万_--,1537.90万_51.03%,2271.30万_47.69%,3185.80万_40.26%
AGN,4.31亿_--,9.13亿_111.83%,4.08亿_-55.31%,6.78亿_66.18%,36.07亿_--,38.64亿_7.13%,43.26亿_11.96%,40.80亿_-5.69%,4.31亿_--,9.13亿_111.83%,4.08亿_-55.31%,6.78亿_66.18%,28.61亿_--,29.15亿_1.89%,31.89亿_9.40%,27.63亿_-13.36%
AGNC,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,3100.00万_--,5500.00万_77.42%
AGO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AGQ,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AGR,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,11.53亿_--,14.91亿_29.31%,15.33亿_2.82%,16.65亿_8.61%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.70亿_--,1.83亿_7.65%,2.16亿_18.03%,2.11亿_-2.31%
AGRO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AGRX,691.30万_--,551.40万_-20.24%,273.40万_-50.42%,185.60万_-32.11%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,691.30万_--,551.40万_-20.24%,273.40万_-50.42%,185.60万_-32.11%,225.20万_--,229.50万_1.91%,325.30万_41.74%,156.60万_-51.86%
AGS,0_0,482.90万_--,780.30万_61.59%,837.10万_7.28%,0_0,4274.50万_--,5766.10万_34.90%,7209.50万_25.03%,0_0,482.90万_--,780.30万_61.59%,837.10万_7.28%,0_0,2910.80万_--,3169.80万_8.90%,3537.80万_11.61%
AGX,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.02亿_--,1.16亿_13.73%,2.07亿_78.45%,1.70亿_-17.87%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,613.80万_--,908.30万_47.98%,804.90万_-11.38%,1135.60万_41.09%
AGYS,659.00万_--,666.70万_1.17%,840.10万_26.01%,722.80万_-13.96%,2870.80万_--,3192.40万_11.20%,3060.20万_-4.14%,3205.50万_4.75%,659.00万_--,666.70万_1.17%,840.10万_26.01%,722.80万_-13.96%,1123.90万_--,1214.30万_8.04%,1223.90万_0.79%,1120.90万_-8.42%
AHH,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,267.30万_--,333.90万_24.92%
AHL,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AHT,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,245.20万_--,248.10万_1.18%
AI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AIF,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AIG,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AIMC,431.20万_--,433.20万_0.46%,600.00万_38.50%,1461.20万_143.53%,1.74亿_--,1.73亿_-0.57%,2.23亿_28.90%,4.69亿_110.31%,431.20万_--,433.20万_0.46%,600.00万_38.50%,1461.20万_143.53%,3348.40万_--,3494.40万_4.36%,4148.00万_18.70%,1.17亿_182.06%
AIMT,1076.60万_--,1695.80万_57.51%,2865.40万_68.97%,3302.90万_15.27%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1076.60万_--,1695.80万_57.51%,2865.40万_68.97%,3302.90万_15.27%,538.90万_--,834.30万_54.82%,1298.60万_55.65%,2540.40万_95.63%
AIN,1136.60万_--,1066.60万_-6.16%,1038.60万_-2.63%,1010.90万_-2.67%,1.77亿_--,2.13亿_20.34%,2.27亿_6.57%,2.43亿_7.05%,1136.60万_--,1066.60万_-6.16%,1038.60万_-2.63%,1010.90万_-2.67%,3551.80万_--,3736.10万_5.19%,4064.60万_8.79%,3848.10万_-5.33%
AINV,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AIR,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,4.50亿_--,4.74亿_5.33%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,5450.00万_--,6190.00万_13.58%
AIT,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6.78亿_--,6.34亿_-6.49%,6.81亿_7.41%,8.98亿_31.86%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.44亿_--,1.35亿_-6.25%,1.48亿_9.63%,1.93亿_30.41%
AIV,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1258.30万_--,1125.50万_-10.55%,1205.80万_7.13%,907.20万_-24.76%
AIZ,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AJG,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,13.35亿_--,14.70亿_10.11%,15.19亿_3.33%,16.57亿_9.08%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9380.00万_--,8930.00万_-4.80%,-25.75亿_-2983.54%,-28.23亿_-9.63%
AJRD,2160.00万_--,0.00元_-100.00%,0.00元_NaN%,0.00元_NaN%,4.87亿_--,5.32亿_9.24%,5.28亿_-0.75%,4.38亿_-17.05%,2160.00万_--,0.00元_-100.00%,0.00元_NaN%,0.00元_NaN%,2490.00万_--,1770.00万_-28.92%,2490.00万_40.68%,3180.00万_27.71%
AKAM,0_0,4675.50万_--,5967.30万_27.63%,6034.20万_1.12%,0_0,6.16亿_--,6.58亿_6.82%,7.13亿_8.36%,0_0,4675.50万_--,5967.30万_27.63%,6034.20万_1.12%,0_0,2.42亿_--,2.85亿_17.77%,2.76亿_-3.16%
AKAO,1226.10万_84.88%,1786.20万_45.68%,2948.50万_65.07%,0_0,466.40万_9.51%,1073.40万_130.15%,186.90万_-82.59%,0_0,1226.10万_84.88%,1786.20万_45.68%,2948.50万_65.07%,0_0,328.70万_31.06%,493.40万_50.11%,1448.80万_193.64%,0_0
AKBA,1424.40万_101.53%,3343.50万_134.73%,6838.20万_104.52%,0_0,0.00元_NaN%,153.50万_INF%,8731.60万_5588.34%,0_0,1424.40万_101.53%,3343.50万_134.73%,6838.20万_104.52%,0_0,580.60万_64.06%,614.40万_5.82%,756.70万_23.16%,0_0
AKCA,0_0,2872.00万_--,2596.90万_-9.58%,3353.20万_29.12%,0_0,0.00元_--,2168.90万_INF%,1019.70万_-52.99%,0_0,2872.00万_--,2596.90万_-9.58%,3353.20万_29.12%,0_0,514.20万_--,1701.80万_230.96%,4593.40万_169.91%
AKER,40.34万_--,25.60万_-36.54%,30.77万_20.20%,0_0,46.86万_--,65.32万_39.39%,93.88万_43.72%,0_0,40.34万_--,25.60万_-36.54%,30.77万_20.20%,0_0,241.97万_--,112.58万_-53.47%,235.12万_108.85%,0_0
AKG,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AKR,0_0,25.60万_--,0.00元_-100.00%,0.00元_NaN%,0_0,65.32万_--,0.00元_-100.00%,0.00元_NaN%,0_0,25.60万_--,0.00元_-100.00%,0.00元_NaN%,0_0,112.58万_--,847.00万_652.35%,998.40万_17.87%
AKRX,1040.40万_--,978.80万_-5.92%,557.10万_-43.08%,-9330.6万_-1774.85%,2.80亿_--,2.84亿_1.43%,1.86亿_-34.51%,1.53亿_-17.74%,1040.40万_--,978.80万_-5.92%,557.10万_-43.08%,-9330.6万_-1774.85%,277.40万_--,6379.10万_2199.60%,7650.80万_19.94%,8326.50万_8.83%
AKS,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,15.43亿_--,14.19亿_-8.04%,14.96亿_5.43%,16.77亿_12.10%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.29亿_--,1.58亿_-31.00%,1.37亿_-13.29%,1.42亿_3.65%
AKTS,0_0,70.93万_--,242.26万_241.55%,374.46万_54.57%,0_0,2.05万_--,1.85万_-9.76%,17.80万_862.16%,0_0,70.93万_--,242.26万_241.55%,374.46万_54.57%,0_0,96.87万_--,162.32万_67.56%,233.96万_44.14%
AL,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.27亿_--,3.70亿_13.15%,3.98亿_7.57%,4.50亿_13.07%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.32亿_--,1.46亿_10.61%,1.61亿_10.27%,1.84亿_14.29%
ALAC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALB,2186.30万_--,1909.10万_-12.68%,2090.70万_9.51%,1638.40万_-21.63%,7.23亿_--,6.97亿_-3.60%,8.58亿_23.10%,9.22亿_7.46%,2186.30万_--,1909.10万_-12.68%,2090.70万_9.51%,1638.40万_-21.63%,4776.80万_--,9877.70万_106.78%,1.18亿_19.46%,1.21亿_2.54%
ALDR,2163.60万_--,4178.90万_93.15%,4474.90万_7.08%,6444.90万_44.02%,0.00元_--,0.00元_NaN%,93.60万_INF%,0.00元_-100.00%,2163.60万_--,4178.90万_93.15%,4474.90万_7.08%,6444.90万_44.02%,479.30万_--,739.80万_54.35%,1033.70万_39.73%,1297.30万_25.50%
ALE,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.81亿_--,3.42亿_-10.24%,3.38亿_-1.17%,4.48亿_32.54%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.80亿_--,5010.00万_-86.82%,2600.00万_-48.10%,5220.00万_100.77%
ALEX,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2370.00万_--,1.11亿_368.35%,1.23亿_10.81%,3.00亿_143.90%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1400.00万_--,940.00万_-32.86%,1850.00万_96.81%,1650.00万_-10.81%
ALGN,1388.90万_--,2160.90万_55.58%,2617.00万_21.11%,3580.40万_36.81%,2.30亿_--,2.93亿_27.39%,4.21亿_43.69%,5.34亿_26.84%,1388.90万_--,2160.90万_55.58%,2617.00万_21.11%,3580.40万_36.81%,9958.20万_--,1.30亿_30.55%,1.82亿_40.00%,2.27亿_24.73%
ALGT,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.03亿_--,3.77亿_24.42%,4.07亿_7.96%,4.33亿_6.39%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.49亿_--,-5507.1万_-136.96%,1.39亿_352.40%,1.58亿_13.67%
ALIM,361.80万_--,288.90万_-20.15%,307.60万_6.47%,287.60万_-6.50%,582.30万_--,1067.70万_83.36%,914.20万_-14.38%,1511.40万_65.32%,361.80万_--,288.90万_-20.15%,307.60万_6.47%,287.60万_-6.50%,1149.70万_--,1222.90万_6.37%,1076.10万_-12.00%,1084.10万_0.74%
ALK,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,12.03亿_--,21.25亿_76.64%,19.42亿_-8.61%,20.64亿_6.28%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.96亿_--,5.86亿_18.15%,8.57亿_46.25%,8.97亿_4.67%
ALKS,9368.60万_--,8962.50万_-4.33%,1.04亿_16.04%,1.09亿_4.81%,1.63亿_--,2.14亿_31.29%,2.75亿_28.50%,3.16亿_14.91%,9368.60万_--,8962.50万_-4.33%,1.04亿_16.04%,1.09亿_4.81%,1.02亿_--,1.12亿_9.80%,1.27亿_13.39%,1.58亿_24.41%
ALL,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALLE,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,5.45亿_--,5.70亿_4.59%,6.23亿_9.30%,7.02亿_12.68%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.39亿_--,1.36亿_-2.16%,1.45亿_6.62%,1.59亿_9.66%
ALLK,0_0,0_0,505.10万_--,1103.10万_118.39%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,505.10万_--,1103.10万_118.39%,0_0,0_0,139.50万_--,448.20万_221.29%
ALLO,0_0,0_0,0_0,1850.40万_--,0_0,0_0,0_0,0.00元_--,0_0,0_0,0_0,1850.40万_--,0_0,0_0,0_0,1454.20万_--
ALLT,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALLY,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALNY,8283.50万_--,1.05亿_26.76%,1.18亿_12.38%,1.31亿_11.02%,755.10万_--,1745.40万_131.15%,3792.40万_117.28%,2103.30万_-44.54%,8283.50万_--,1.05亿_26.76%,1.18亿_12.38%,1.31亿_11.02%,1722.80万_--,2787.60万_61.81%,6745.50万_141.98%,1.09亿_61.59%
ALO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALQA,22.20万_--,16.70万_-24.77%,0.00元_-100.00%,0.00元_NaN%,394.30万_--,444.30万_12.68%,66.50万_-85.03%,46.00万_-30.83%,22.20万_--,16.70万_-24.77%,0.00元_-100.00%,0.00元_NaN%,967.90万_--,830.60万_-14.19%,124.60万_-85.00%,88.60万_-28.89%
ALRM,1333.50万_--,1204.80万_-9.65%,1891.50万_57.00%,2443.70万_29.19%,5692.10万_--,6979.40万_22.62%,8879.30万_27.22%,1.11亿_25.01%,1333.50万_--,1204.80万_-9.65%,1891.50万_57.00%,2443.70万_29.19%,1875.00万_--,2687.70万_43.34%,2940.10万_9.39%,3971.40万_35.08%
ALRN,0_0,309.20万_--,431.10万_39.42%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,309.20万_--,431.10万_39.42%,0_0,0_0,135.60万_--,273.00万_101.33%,0_0
ALSK,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,5663.10万_--,5779.30万_2.05%,5493.50万_-4.95%,5868.90万_6.83%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2578.30万_--,2595.50万_0.67%,2347.40万_-9.56%,2582.10万_10.00%
ALSN,2400.00万_--,2400.00万_0.00%,3100.00万_29.17%,3700.00万_19.35%,4.78亿_--,4.69亿_-1.88%,5.88亿_25.37%,6.47亿_10.03%,2400.00万_--,2400.00万_0.00%,3100.00万_29.17%,3700.00万_19.35%,8140.00万_--,8400.00万_3.19%,9700.00万_15.48%,9000.00万_-7.22%
ALT,117.15万_-34.60%,237.64万_102.85%,445.99万_87.67%,0_0,126.65万_-30.65%,108.43万_-14.39%,280.88万_159.04%,0_0,117.15万_-34.60%,237.64万_102.85%,445.99万_87.67%,0_0,100.86万_-62.06%,180.49万_78.95%,159.38万_-11.70%,0_0
ALTM,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,1514.20万_--,7835.80万_417.49%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,864.11万_--,2445.49万_183.01%
ALTR,0_0,1791.20万_--,2403.60万_34.19%,2584.40万_7.52%,0_0,8760.60万_--,8986.70万_2.58%,1.15亿_27.97%,0_0,1791.20万_--,2403.60万_34.19%,2584.40万_7.52%,0_0,3152.90万_--,4495.00万_42.57%,5203.10万_15.75%
ALV,1.27亿_--,-1.43亿_-212.60%,7560.00万_152.87%,8470.00万_12.04%,25.20亿_--,4.52亿_-82.06%,21.59亿_377.65%,21.93亿_1.57%,1.27亿_--,-1.43亿_-212.60%,7560.00万_152.87%,8470.00万_12.04%,1.17亿_--,2300.00万_-80.34%,1.12亿_386.96%,1.02亿_-8.93%
ALXN,1.91亿_--,2.06亿_7.85%,2.65亿_28.64%,-5.98亿_-325.66%,7.00亿_--,8.31亿_18.71%,9.09亿_9.39%,11.29亿_24.20%,1.91亿_--,2.06亿_7.85%,2.65亿_28.64%,-5.98亿_-325.66%,3.22亿_--,3.38亿_4.97%,3.76亿_11.24%,3.99亿_6.12%
AM,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.32亿_--,1.67亿_26.52%,2.10亿_25.75%,2.82亿_34.29%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3643.80万_--,4021.20万_10.36%,4620.80万_14.91%,3935.40万_-14.83%
AMAG,789.70万_--,1998.20万_153.03%,1199.60万_-39.97%,1221.10万_1.79%,1.09亿_--,5198.70万_-52.31%,1.29亿_148.14%,8812.10万_-31.69%,789.70万_--,1998.20万_153.03%,1199.60万_-39.97%,1221.10万_1.79%,5025.50万_--,-284.6万_-105.66%,5866.90万_2161.45%,6603.00万_12.55%
AMAT,3.63亿_--,3.94亿_8.54%,4.66亿_18.27%,5.18亿_11.16%,23.68亿_--,32.97亿_39.23%,39.69亿_20.38%,40.14亿_1.13%,3.63亿_--,3.94亿_8.54%,4.66亿_18.27%,5.18亿_11.16%,1.59亿_--,2.28亿_43.40%,2.23亿_-2.19%,2.46亿_10.31%
AMBA,1598.30万_--,2344.20万_46.67%,2712.90万_15.73%,3157.40万_16.38%,6470.00万_--,6796.70万_5.05%,8750.80万_28.75%,7057.50万_-19.35%,1598.30万_--,2344.20万_46.67%,2712.90万_15.73%,3157.40万_16.38%,834.30万_--,1076.80万_29.07%,1130.20万_4.96%,1238.60万_9.59%
AMBC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMC,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,7.84亿_--,9.26亿_18.11%,14.17亿_53.02%,14.13亿_-0.28%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,7759.20万_--,1.46亿_88.16%,1.71亿_17.12%,1.87亿_9.36%
AMCI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMCN,0.00元_NaN%,0_0,0_0,0_0,-3199.9万_-36.35%,0_0,0_0,0_0,0.00元_NaN%,0_0,0_0,0_0,1132.50万_100.02%,0_0,0_0,0_0
AMCX,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6.79亿_--,7.30亿_7.51%,7.27亿_-0.41%,7.73亿_6.33%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.87亿_--,1.84亿_-1.60%,1.78亿_-3.26%,1.91亿_7.30%
AMD,0_0,2.64亿_--,3.20亿_21.21%,3.71亿_15.94%,0_0,11.06亿_--,13.40亿_21.16%,14.19亿_5.90%,0_0,2.64亿_--,3.20亿_21.21%,3.71亿_15.94%,0_0,1.21亿_--,1.34亿_10.74%,1.38亿_2.99%
AME,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9.88亿_--,9.73亿_-1.52%,11.43亿_17.47%,12.71亿_11.20%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6284.60万_--,1.19亿_89.35%,1.47亿_23.53%,1.54亿_4.76%
AMED,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.38亿_--,3.48亿_2.96%,3.98亿_14.37%,4.34亿_9.05%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.25亿_--,1.30亿_4.00%,1.28亿_-1.54%,1.36亿_6.25%
AMG,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,5.90亿_--,5.50亿_-6.78%,6.04亿_9.82%,5.64亿_-6.62%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.48亿_--,10.76亿_627.03%,3.86亿_-64.13%,3.73亿_-3.37%
AMGN,10.93亿_--,10.78亿_-1.37%,10.43亿_-3.25%,11.82亿_13.33%,53.29亿_--,56.63亿_6.27%,55.69亿_-1.66%,60.01亿_7.76%,10.93亿_--,10.78亿_-1.37%,10.43亿_-3.25%,11.82亿_13.33%,14.16亿_--,13.23亿_-6.57%,14.27亿_7.86%,15.59亿_9.25%
AMGP,0_0,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,755.60万_--,2377.20万_214.61%,4349.20万_82.95%,0_0,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,42.40万_--,-2599.2万_-6230.19%,-2313.6万_10.99%
AMH,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,837.00万_--,852.40万_1.84%,798.60万_-6.31%,840.20万_5.21%
AMID,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,5.63亿_602.20%,1.76亿_-68.74%,1.63亿_-7.39%,0_0,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,9559.60万_501.84%,5343.80万_-44.10%,5210.20万_-2.50%,0_0
AMJ,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMKR,2289.80万_--,3306.50万_44.40%,3793.70万_14.73%,3763.60万_-0.79%,6.71亿_--,10.56亿_57.38%,11.50亿_8.90%,10.81亿_-6.00%,2289.80万_--,3306.50万_44.40%,3793.70万_14.73%,3763.60万_-0.79%,5880.00万_--,6720.00万_14.29%,7738.60万_15.16%,6935.30万_-10.38%
AMLP,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMN,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.03亿_43.93%,4.88亿_21.09%,5.09亿_4.30%,5.29亿_3.93%,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9547.60万_45.22%,1.09亿_14.16%,1.09亿_0.00%,1.22亿_11.93%
AMP,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMPE,442.43万_-38.70%,164.16万_-62.90%,343.78万_109.42%,0_0,0.00元_-100.00%,0.00元_NaN%,0.00元_NaN%,0_0,442.43万_-38.70%,164.16万_-62.90%,343.78万_109.42%,0_0,286.98万_-3.14%,130.66万_-54.47%,136.76万_4.67%,0_0
AMPH,886.00万_15.98%,1227.70万_38.57%,1139.30万_-7.20%,0_0,7691.20万_37.65%,6354.30万_-17.38%,6040.20万_-4.94%,0_0,886.00万_15.98%,1227.70万_38.57%,1139.30万_-7.20%,0_0,1001.80万_-11.09%,1219.40万_21.72%,1085.00万_-11.02%,0_0
AMR,0_0,0_0,0.00元_--,0_0,0_0,0_0,0.00元_--,0_0,0_0,0_0,0.00元_--,0_0,0_0,0_0,68.18万_--,0_0
AMRC,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.74亿_--,1.74亿_0.00%,2.11亿_21.26%,2.17亿_2.84%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3350.10万_--,2868.80万_-14.37%,2740.60万_-4.47%,2964.20万_8.16%
AMRH,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,1238.71万_--,1145.46万_-7.53%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,428.29万_--,583.56万_36.25%,0_0
AMRN,1334.70万_--,1017.70万_-23.75%,1194.70万_17.39%,1190.70万_-0.33%,2663.30万_--,3869.60万_45.29%,5386.60万_39.20%,7733.00万_43.56%,1334.70万_--,1017.70万_-23.75%,1194.70万_17.39%,1190.70万_-0.33%,2351.90万_--,3122.50万_32.76%,3563.90万_14.14%,7968.60万_123.59%
AMRS,1111.50万_--,1401.50万_26.09%,1281.50万_-8.56%,0_0,984.70万_--,2223.80万_125.84%,8058.80万_262.39%,0_0,1111.50万_--,1401.50万_26.09%,1281.50万_-8.56%,0_0,1340.30万_--,1266.60万_-5.50%,1903.80万_50.31%,0_0
AMRX,0_0,0_0,4349.40万_--,5664.70万_30.24%,0_0,0_0,2.93亿_--,4.98亿_69.97%,0_0,0_0,4349.40万_--,5664.70万_30.24%,0_0,0_0,2696.60万_--,7423.60万_175.29%
AMSC,288.50万_--,337.90万_17.12%,373.60万_10.57%,290.40万_-22.27%,2512.90万_--,2752.40万_9.53%,1619.50万_-41.16%,1349.90万_-16.65%,288.50万_--,337.90万_17.12%,373.60万_10.57%,290.40万_-22.27%,580.10万_--,760.80万_31.15%,624.40万_-17.93%,588.10万_-5.81%
AMSF,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMSWA,247.90万_--,307.10万_23.88%,254.60万_-17.10%,362.70万_42.46%,2760.00万_--,2886.60万_4.59%,2626.60万_-9.01%,2936.30万_11.79%,247.90万_--,307.10万_23.88%,254.60万_-17.10%,362.70万_42.46%,839.80万_--,890.70万_6.06%,883.70万_-0.79%,1033.60万_16.96%
AMT,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,12.80亿_--,15.40亿_20.31%,17.05亿_10.71%,21.32亿_25.04%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.96亿_--,5.27亿_6.25%,6.37亿_20.87%,9.58亿_50.39%
AMTD,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMTX,11.70万_0.00%,7.90万_-32.48%,29.50万_273.42%,0_0,3534.60万_-14.78%,3739.60万_5.80%,3888.40万_3.98%,0_0,11.70万_0.00%,7.90万_-32.48%,29.50万_273.42%,0_0,280.50万_-15.82%,288.80万_2.96%,345.20万_19.53%,0_0
AMU,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
