code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,grow_3,grow_6,grow_radio_3,grow_radio_6,month_six_rs,price,vol_radio,volume_3,volume_6,year,year_rs
TWTR,Twitter,109.87919199999999,4.645509,0.311979,100000000.0,1.8595,59,-4.296666666666667,0.34500000000000003,-0.10075154860071589,0.0262495071851912,0.2880669700838327,30.136271186440666,-0.20028331805457963,496598151.3333333,620967603.3333334,4,0.214427522773174
MLM,马丁-玛丽埃塔材料,17.937726,2.677013,11.471354,186000000.0,0.3041,252,-8.723333333333338,-1.6649999999999967,-0.04021453915034762,-0.005667546167411202,0.16742550904151657,93.54373015873013,-0.11188575189458762,11451901.666666666,12894626.666666666,21,0.14829539431966127
X,美国钢铁,10.097984,1.521516,3.064968,214000000.0,-0.1801,252,-1.6700000000000017,-0.8033333333333358,-0.044648123083371634,-0.019657438635884372,0.4828710812064847,37.44849206349206,-0.36420820852490055,135667454.0,213383462.66666666,21,0.36078080287114184
DFIN,"Donnelley Financial Solutions, Inc.",93.783023,3.8889379999999996,0.220509,18900000.0,0.0053,24,1.1399999999999995,0.5916666666666662,0.06667830744448493,0.03852190492709349,0.11818107456236128,20.62083333333333,-0.4111033730828541,3574361.6666666665,6069591.0,2,0.06380010306938137
CHL,中国移动,8.631692,1.258823,5.3987099999999995,39942000000.0,0.0531,252,1.7933333333333341,0.6316666666666665,0.03993140088074932,0.014507617392179026,0.17664537541789585,39.12710317460318,-0.16787912281108822,14500626.333333334,17426105.666666668,21,0.14714989085956134
E,埃尼石油,12.18777,2.4503630000000003,3.1187,1257000000.0,68.8333,252,0.173333333333332,0.38333333333333286,0.005069944857723034,0.012074853718717679,0.11586280926977428,40.380388888888895,-0.5227988303234017,2796437.6666666665,5860081.333333333,21,0.10040187534626495
IGT,国际游戏科技,0.0,1.622218,-3.2769230000000005,195000000.0,1.7739,42,-0.7233333333333327,-0.9649999999999999,-0.02791260558500236,-0.03616865010715507,0.14531477048871932,21.64785714285714,-0.04451384583660636,53191231.666666664,55669285.666666664,3,0.10880017193046228
NEM,纽曼矿业,104.38223,1.58002,0.30685300000000004,298000000.0,0.9735,252,-2.1566666666666663,-1.3066666666666673,-0.05927051191681465,-0.03549979181193566,0.2886722062220567,36.27261904761904,-0.03953235708210715,89642375.33333333,93332009.66666667,21,0.2368213434134204
JEF,杰富瑞,12.177619,0.74206,1.9264849999999998,749000000.0,9.1124,252,0.293333333333333,0.1349999999999998,0.01387856971931658,0.007419111788764418,0.18404929972582806,20.86020396825398,-0.5821642455921774,25072125.666666668,60004739.666666664,21,0.14233002285729343
DXC,DXC Technology Company,13.799822,2.196936,6.495736,266000000.0,0.5376,18,4.618333333333325,0.8341666666666635,0.0553803455366089,0.013391703150178064,0.046446707616638445,89.33833333333331,-0.355400860255966,30603254.333333332,47476412.0,1,0.02568483447542937
EVRI,Everi Holdings Inc,0.0,-5.036363,-0.34809,1475000.0,1.0774,157,0.7966666666666665,0.4950000000000001,0.10333041604906172,0.0683987038030142,0.5425572895175008,7.39853503184713,-0.24260760117992913,9070425.333333334,11975860.0,13,0.43338231530788235
BABA,阿里巴巴,47.710196,7.758025,3.65184,7650000000.0,-0.4548,49,-4.726666666666669,-1.9983333333333395,-0.026304753130740887,-0.00954169448806592,0.17231624188657402,117.87775510204081,0.03433285687132863,395789475.6666667,382651941.3333333,4,0.13234388546698553
BERY,Berry Plastics Group,12.762243,4.562687,3.623971,110000000.0,0.027999999999999997,72,1.4566666666666634,-0.6600000000000025,0.03169720336716287,-0.010462037054057344,0.10706404899657662,36.24736111111112,-0.37582802982302277,21291720.333333332,34111945.666666664,6,0.09561112580913489
ASR,Grupo Aeroportuario del Sureste,18.547924,39.57022,9.96284,1098000000.0,-0.0466,217,14.853333333333333,5.225000000000004,0.08633044596396322,0.031166183770454322,0.21110679878767566,73.41184331797233,-0.24693194756313455,753362.0,1000390.3333333334,18,0.17394006637056972
TI.A,意大利电信,9.326222,0.15043099999999998,0.66372,377000000.0,-0.1212,252,-0.21339999999999973,-0.38503333333333306,-0.030190092008883774,-0.04933758763671479,0.19312818606048665,25.017539682539645,-0.2910094206294373,1020717.6666666666,1439677.3333333333,21,0.16097500113995547
FMC,FMC Corp.,11.718457,3.843609,7.299596000000001,132000000.0,0.7596,252,-0.6966666666666678,1.7133333333333336,-0.007436000903777166,0.02213874065134129,0.16998521085376525,33.10011904761906,-0.427325355319083,16990450.0,29668591.333333332,21,0.1408412964102823
PE,Parsley Energy,31.812031,1.493934,0.8999739999999999,141000000.0,1.5264,53,-0.5066666666666654,0.06500000000000068,-0.015309821342079364,0.003494163914026518,0.19395733633905107,24.615660377358488,-0.43799030521552546,73721388.66666667,131174585.33333333,4,0.14752956990343377
RDS.A,荷兰皇家壳牌石油 Class A,13.718043,1.488534,4.7827519999999994,6188000000.0,2.7686,252,-1.1833333333333276,0.3083333333333371,-0.017629796191430885,0.005488039704412302,0.11990222504373586,59.90670634920636,-0.40201683559999435,48445625.0,81015031.66666667,21,0.10134312916640414
PBI,必能宝,6.066046,7.780499000000001,1.333653,48214000.0,-0.013999999999999999,252,-0.503333333333333,-0.6633333333333327,-0.05631819217780962,-0.06892986253402936,0.17188099363062606,31.80875,-0.18195452885302446,41950479.666666664,51281354.333333336,21,0.13172134404560343
DVA,达维塔保健,23.633267,2.8405709999999997,3.081673,306000000.0,0.8953,252,0.6200000000000045,0.8466666666666688,0.00895055580634234,0.013032847902190378,0.15726705185297937,33.43258571428573,-0.33948764360976125,22258428.0,33698730.666666664,21,0.13723988550453034
TUP,特百惠,0.0,-9.750801,-3.8470480000000005,63800000.0,4.6045,252,-2.7000000000000006,-2.5050000000000003,-0.06939594501522726,-0.0597844107746377,0.2111040284471768,38.72420634920634,-0.2068672074309618,14471131.333333334,18245534.0,21,0.17342314007137075
SWM,Schweitzer-Mauduit International,27.890644,2.2984419999999997,1.453534,25800000.0,0.157,252,-0.8900000000000006,0.27499999999999974,-0.02044523728153246,0.008471532541637669,0.23678925032936893,23.18208333333332,-0.42061005869923235,2024206.3333333333,3493685.6666666665,21,0.19614405892302753
BP,英国石油,20.397503,1.435999,2.128692,2873000000.0,17.4167,252,-0.4833333333333319,0.49166666666666714,-0.010671157314775881,0.012669099276056648,0.15436628914016914,48.711051587301576,-0.28073475021949207,100547316.33333333,139791706.0,21,0.13083292662944818
USX,Us Xpress Enterprises Inc,15.931803,3.327376,0.91264,1035000.0,1.1233,4,0.046666666666666856,-0.2549999999999999,0.010090194898454493,-0.010223764869103917,-0.02207609297764236,14.51,-0.962968840225757,5176649.0,139791706.0,0,-0.02207609297764236
TSS,Total System Services,27.198409,7.0445839999999995,3.552046,142000000.0,0.2225,252,4.829999999999998,2.1216666666666675,0.05482592714062621,0.024080600731098713,0.11871988426096651,28.366071428571423,-0.22539769674422436,20927028.666666668,27016481.333333332,21,0.10064531019433215
UNVR,Univar Inc.,21.338637,3.423275,1.328576,56100000.0,0.7923,40,0.6666666666666655,0.0649999999999989,0.026394980685150938,0.0034428319688319608,0.11302432478435039,24.79975,-0.3492364395059769,12434622.0,19107741.666666668,3,0.07623514861486642
MCO,穆迪,30.377214000000002,136.834417,5.701642,378000000.0,0.205,216,3.9633333333333383,3.3900000000000006,0.02290867088711096,0.020303207999273123,0.17084790502299443,57.515023148148146,-0.13560812537693936,13227380.0,15302527.0,18,0.14314509948861528
MTL,车里雅宾斯克钢铁,1.3271870000000001,-0.14211500000000002,2.0720509999999996,1749000000.0,1.1993,168,-0.2333333333333334,-0.33500000000000013,-0.07890468612685349,-0.09463537508149768,0.7080803000131675,20.152833928571447,-0.67425055195003,748544.0,2297913.3333333335,14,0.5097279183753006
OSK,Oshkosh,12.538907,2.1108830000000003,5.573851,153000000.0,0.1928,252,0.6900000000000025,-0.8366666666666683,0.012534981780226793,-0.009261794822620685,0.36302457439860863,32.91595317460319,-0.18003522342042946,12036311.333333334,14679059.0,21,0.2837507906854372
BRSS,Global Brass and Copper Holdings,15.015123,4.697642,2.487492,21100000.0,0.3354,65,2.033333333333335,0.6583333333333338,0.06510355341000458,0.022531401261450947,0.2084879780214287,23.869692307692304,-0.21155099698548163,1664769.3333333333,2111448.3333333335,5,0.15337679937185728
BSX,波士顿科学,92.475699,6.200303,0.37545,555000000.0,2.8014,252,1.4966666666666697,1.6183333333333352,0.04402300407086466,0.05203449420716705,0.2157818509380568,16.59619047619047,-0.35493686315192385,111559723.66666667,172943883.0,21,0.17067590720577616
GPX,GP Strategies,34.465888,1.6838689999999998,0.549819,3575000.0,-0.3902,252,0.4666666666666662,-0.5916666666666668,0.026825596996424284,-0.02630250826651322,0.21216178931212062,13.50154761904762,-0.2809887031977357,732899.0,1019315.0,21,0.1783613919581031
BAH,博思艾伦咨询公司,21.648818,11.812610000000001,2.325762,104000000.0,0.4757,95,3.0233333333333334,2.358333333333333,0.06569736886441364,0.055144505839619155,0.16539178303446536,25.8738947368421,9.125916416031573e-05,17727691.333333332,17726073.666666668,7,0.13645706888806378
SOGO,搜狗,37.589707000000004,3.4542839999999995,0.22851999999999997,33160000.0,0.4095,11,-1.0066666666666662,0.03833333333333355,-0.10368502324063907,0.008036721780800128,0.025066461428449927,9.613636363636363,-0.31680444471958463,49231221.333333336,72060219.0,0,-0.04894662807758103
APY,Apergy Corporation,24.627172,3.63801,1.78299,22104000.0,0.1614,5,0.5833333333333309,1.2659999999999982,0.016387563217561744,0.03575467405833179,-0.019440132566651672,42.733999999999995,-0.8817034171563277,8524477.666666666,72060219.0,0,-0.019440132566651672
WRK,Westrock Company,7.755294,1.226063,7.1435070000000005,271000000.0,-0.1693,40,-0.30666666666666725,-1.4083333333333325,-0.00492521113500615,-0.022595169115750185,0.07440507523757467,53.07200000000002,-0.14928364240313255,28987722.333333332,34074485.666666664,3,0.05028735415291436
XPO,XPO Logistics,27.727951,3.634372,3.8138410000000005,159000000.0,1.7815,195,5.230000000000004,2.325000000000003,0.05076446272026588,0.023665264225279117,0.40781471029734556,20.196533333333335,-0.42837465540784647,19722159.333333332,34501898.0,16,0.33843918937300227
XEC,Cimarex Energy Co,13.446578,2.7716540000000003,6.2395059999999996,141000000.0,0.4497,193,-2.896666666666666,0.10999999999999943,-0.02624168803981643,0.004488889491239115,0.26840127023306054,68.10098445595855,-0.38132012038761265,21924968.333333332,35438308.333333336,16,0.20906018793552916
RS,Reliance Steel & Aluminum Co,8.001211,1.285606,10.984587,233000000.0,1.2242,252,-0.10999999999999943,0.2766666666666661,-0.0008614318485446493,0.004649820481100076,0.2355839929858965,40.46412063492064,-0.18036029875505516,8685208.0,10596373.0,21,0.19756334517709914
RES,RPC Inc,13.80228,3.296325,1.050551,59943000.0,0.3673,252,0.2333333333333337,-0.4549999999999992,0.017785748040054297,-0.024526355879064623,0.32526595672797276,8.089724999999998,-0.19568913599527854,30989850.666666668,38529693.0,21,0.27852847338887493
CAT,卡特彼勒,26.396995,5.520647,5.235823,1705000000.0,1.1233,252,4.306666666666662,0.3399999999999939,0.03232916010160451,0.0049156959751397835,0.1820514557806855,63.226309523809526,-0.2286953527358893,77272981.0,100184773.0,21,0.14465359734594277
FICO,Fair Isaac Corp,51.38695,22.269437,4.381268,32361000.0,0.2828,252,15.579999999999993,11.745,0.07592482746531591,0.06046400019667614,0.20433944362242,47.647275396825385,-0.21869056413603355,3826823.6666666665,4897961.666666667,21,0.16852442717016167
ENLK,"EnLink Midstream Partners, LP",60.984908999999995,2.532395,0.308273,113000000.0,2.4526,55,0.9566666666666664,0.7983333333333332,0.05866666620173952,0.05448637776820182,0.15537659903534695,19.75254545454545,0.09894038448860847,21470854.0,19537778.666666668,4,0.10342733009396976
CLR,大陆能源,18.300735999999997,4.340008999999999,3.5790910000000005,242000000.0,4.8149,137,-1.3099999999999998,0.3000000000000007,-0.018857446178489102,0.007696050511350474,0.31289930056965815,36.134744525547454,-0.36693477294376436,29477942.666666668,46563831.666666664,11,0.2593799458937435
MRC,MRC Global,33.955653000000005,2.390563,0.5845859999999999,22000000.0,2.6667,78,-0.6466666666666671,0.558333333333333,-0.0293809196599592,0.034749315479698305,0.20905725259556873,20.27294871794873,-0.14399817408422508,13985446.0,16338103.0,6,0.16059532447279531
CLH,Clean Harbors Inc,33.718084000000005,3.2700270000000002,2.0075279999999998,30747000.0,0.1881,252,4.539999999999999,3.3733333333333326,0.07736478629733028,0.06240090297145107,0.2474333592561089,28.03198412698412,-0.21847574840614575,7149059.0,9147584.333333334,21,0.21281318211493583
CFX,科尔法克斯,34.288193,1.219284,0.9915950000000001,41779000.0,-0.2855,125,1.6000000000000003,0.6116666666666669,0.05087412825002699,0.019444702075473424,0.16617316737431911,32.86904,-0.3130193992203981,11748666.666666666,17101890.0,10,0.15146895466652396
BLL,波尔,31.848934999999997,3.633664,1.290153,120000000.0,0.2,252,3.1100000000000017,0.8700000000000022,0.08215011497919493,0.023455610819046287,0.13707824235165375,15.940963095238093,-0.24300354544943267,44785307.666666664,59161846.0,21,0.11151528189380167
TSQ,Townsquare Media,0.0,0.489908,-2.099586,1634000.0,-0.7063,50,0.8400000000000004,0.18333333333333357,0.12818809613726176,0.03409455207724221,0.1820253582386674,10.233200000000004,-0.5018278936393177,942530.3333333334,1891977.3333333333,4,0.12085765156827112
CURO,Curo Group Holdings Corp.,23.924891,26.380271999999998,1.273151,15975000.0,-0.0225,10,1.8500000000000003,2.2116666666666664,0.07278180362783512,0.10428266347287161,0.12695868491221513,22.193000000000005,-0.5856535823311937,2832948.3333333335,6837149.333333333,0,0.08648698439881924
CF,CF实业,19.814854,3.27946,2.520836,174000000.0,6.25,158,2.5800000000000005,2.4166666666666656,0.058757886342173334,0.057850146558197486,0.30906673403012236,106.09458860759491,-0.19979808901171184,44237911.666666664,55283436.666666664,13,0.26024485911497436
HLX,螺旋能源,19.78641,0.8513040000000001,0.465471,17784000.0,3.7774,149,0.293333333333333,0.5933333333333329,0.04078356220418907,0.09401233068723673,0.46427522400241633,18.45953020134229,-0.33501183994026157,21961756.666666668,33025786.0,12,0.33544113221368793
SWK,美国史丹利公司,21.078962,2.900959,6.687711,293000000.0,0.0569,252,5.903333333333336,-0.4399999999999977,0.04591904515782364,-4.235282592823103e-05,0.15516986688548198,63.16198412698413,-0.1973941365405883,22827417.666666668,28441628.333333332,21,0.11975509109451843
CJ,"C&J Energy Services, Inc.",0.0,1.1916280000000001,-3.431776,28496000.0,3.2401,19,-0.5966666666666676,-0.6499999999999998,-0.02552816434973014,-0.02285260402495268,0.1160314368117832,28.33315789473685,-0.3815927120172463,16141283.0,26101379.0,1,0.02970278929334172
HFC,HollyFrontier,9.258523,2.2008400000000004,7.947272,363000000.0,3.8994,252,0.819999999999998,3.6133333333333346,0.01369462877849856,0.07413760560514138,0.26608919782264845,20.733511507936527,-0.48697428011516986,39712803.333333336,77408991.0,21,0.23668056281327543
KT,韩国电信,14.132963,0.279441,0.958044,280672000000.0,0.0875,233,0.31666666666666704,0.06666666666666672,0.023721510129283353,0.00513841373534189,0.18934359418589028,20.162145922746788,-0.009892700260869067,14261793.666666666,14404291.0,19,0.14425299329777702
MG,Mistras Group,217.32451600000002,2.241085,0.100909,6000000.0,1.7051,108,1.249999999999999,0.6033333333333323,0.06418378679157756,0.031074123865403803,0.23550703444517296,19.587685185185187,-0.30423067350974037,1183496.6666666667,1700990.0,9,0.18658415075866444
WNC,Wabash National Corp,9.052344,2.155601,2.077915,31902000.0,0.3904,252,0.2666666666666669,-0.21833333333333313,0.015604508951595092,-0.00945626842729434,0.8094351174195457,13.82833333333333,-0.30703052866738717,7676680.0,11077948.333333334,21,0.5155404046460217
BMS,碧美斯,41.651224,3.912895,1.206207,46700000.0,0.6679,252,2.4166666666666643,0.8233333333333318,0.055106447794436554,0.01874228182381076,0.1373484975644794,30.630396825396826,0.26136045294803273,16422476.666666666,13019654.0,21,0.1060288079609545
WLL,Whiting Petroleum Corp,0.0,1.112364,-11.772764,2120000.0,1.0321,179,-0.8400000000000011,2.776666666666666,-0.013981256426453882,0.07716208219206518,0.4690233730690747,121.54877094972073,-0.5706600762389924,45076970.333333336,104991331.66666667,14,0.3530496345727879
LDOS,Leidos Holdings Inc,24.229387,3.092527,2.897308,145000000.0,0.4796,61,4.143333333333331,1.0100000000000005,0.0685126017508287,0.017504942097657367,0.12789264044790347,49.63295081967213,-0.2951704530742661,15425199.333333334,21885006.666666668,5,0.10099306160829769
GHC,Graham Holdings Company,9.523843,1.0526280000000001,59.482292,46635000.0,0.1104,53,-3.599999999999985,-4.274999999999996,-0.005817001491414893,-0.007015562961100858,0.1381676171925767,521.3614150943396,-0.46343996621532446,271048.6666666667,505160.0,4,0.0867954386908788
CPAC,Cementos Pacasmayo S.A.A.,27.961971000000002,3.663241,0.37551,23452000.0,0.1029,80,-0.6258333333333331,-0.31246666666666617,-0.055844126624810426,-0.02757289614655421,0.164680593397006,10.243835,-0.49599410463453386,122880.33333333333,243807.33333333334,6,0.11607704996515054
ALLE,Allegion PLC,29.031570000000002,16.385254999999997,3.006038,114000000.0,0.0775,59,3.6399999999999957,0.38000000000000017,0.04558829322008131,0.005799536052407979,0.09295476692176663,66.71237288135593,-0.4499843853004366,10294278.333333334,18716338.333333332,4,0.07208650829630213
LYB,利安德巴塞尔,7.777044999999999,4.2274080000000005,14.802538,1654000000.0,0.4637,96,-0.943333333333328,-0.07666666666666326,-0.0082170696636392,0.00019880024203080163,0.18150795857693838,75.21197916666668,-0.3345114095480907,33211519.333333332,49905467.666666664,8,0.1351438671631214
CSX,CSX运输,10.882096,4.576359,6.859891999999999,877000000.0,0.7196,252,3.2933333333333388,2.9516666666666715,0.050515617656716395,0.048391114446177684,0.15738284757828533,18.234702380952374,-0.17113623782436488,91885221.33333333,110856844.66666667,21,0.1253690947629113
APD,空气化工,24.029267,3.470595,6.906994,488000000.0,3.6868,252,4.653333333333326,1.7116666666666636,0.029376610645810774,0.010990143780921217,0.11309619583168723,80.53577380952383,-0.16244963370030885,17039160.666666668,20344043.0,21,0.09088428582181675
AKS,AK钢铁控股公司,0.0,47.326741,-0.223233,72300000.0,-0.2175,252,0.04333333333333359,-0.009999999999999934,0.011213579256883243,-0.0011982054575968091,0.5182382801829843,12.86942460317461,-0.1900804963199984,219610205.0,271150656.3333333,21,0.43484593457184156
ROG,罗杰斯,32.540890999999995,3.088521,4.154465,17329000.0,-0.1707,252,12.463333333333333,5.036666666666664,0.10406967114458272,0.04310375540200844,0.23066296280677898,46.90027777777778,-0.31000686784317416,1986237.0,2878633.0,21,0.20065435644314203
ETN,伊顿,11.494525,2.120548,7.105992,611000000.0,0.1818,252,4.320000000000003,1.3733333333333348,0.05631398105010205,0.018422269144207293,0.126828543882247,40.90632936507937,-0.3498276918568466,40914709.0,62929024.333333336,21,0.11067634797523179
DNOW,NOW Inc.,467.814074,1.573443,0.036895,14000000.0,1.8235,52,1.0200000000000002,1.0433333333333337,0.07682143008255675,0.08982637709119512,0.1573244697103808,18.76288461538461,-0.28065186291548505,21625533.333333332,30062680.666666668,4,0.11997396439956172
DIN,DineEquity,0.0,-6.417331,-18.740759,12713000.0,-0.4249,124,1.9866666666666692,2.541666666666668,0.029487105592735197,0.046000296764827864,0.5785883679401157,59.58387096774193,-0.23960759706644705,6236824.666666667,8202113.333333333,10,0.3920547847185801
CHU,中国联通(香港),43.962941,0.627969,0.27091,2924000000.0,0.8768,220,-0.2233333333333339,-0.14500000000000046,-0.01789755618401651,-0.010288208435034264,0.2020833262649535,13.279227272727272,-0.004536365995207634,5644748.0,5670471.333333333,18,0.1703641587953371
WBC,WABCO Holdings,14.584309,5.332527,8.26299,109000000.0,0.1945,135,0.24666666666666495,-2.7699999999999982,0.003912538735638266,-0.020637585270773806,0.18673371202214958,76.00777777777776,-0.12189445362860389,7947742.666666667,9051010.666666666,11,0.16081520657529436
SHI,上石化,5.583087,1.479818,10.3115,1758000000.0,1.6976,252,-1.2633333333333354,-0.615000000000002,-0.02124978755338661,-0.006573084060256956,0.32284522380374603,26.65387777777778,-0.3580582177651396,596956.0,929922.3333333334,21,0.24496008624085208
SLB,斯伦贝谢,0.0,2.475435,-0.541474,441000000.0,6.4444,252,-1.5333333333333385,-0.24333333333333584,-0.023410360408479176,-0.0033953939973016267,0.17273991807398104,57.957916666666684,-0.24732779048250383,116430557.0,154689592.0,21,0.14807373975682434
CYD,玉柴国际,5.353922,0.652886,3.6608680000000002,197000000.0,0.0647,252,-1.0200000000000007,-0.4150000000000003,-0.04882763768972989,-0.01838908918436029,0.38208440878378863,11.44694444444444,-0.5052012777233758,1290679.3333333333,2608493.6666666665,21,0.2962796115421799
IPG,埃培智,15.336622,4.259112,1.491854,148000000.0,0.3736,252,0.09333333333333489,0.158333333333335,0.004558423878821952,0.007393854364163195,0.25318592816913865,18.77390873015874,-0.1697619215030795,64572690.333333336,77776112.66666667,21,0.20098148072016153
VZ,威瑞森,7.245522,4.350827,7.560532000000001,4246000000.0,-0.0518,252,1.5799999999999983,1.1783333333333335,0.030503586860556303,0.02359956635974564,0.11031531353611211,40.787321428571396,-0.36997528211758907,214593451.66666666,340611162.6666667,21,0.09167447463627736
APAM,Artisan Partners Asset Managemen,24.335357000000002,16.055406,1.353997,67645000.0,0.3852,67,0.9499999999999993,-0.02500000000000154,0.034335407709489896,0.0019338698614560091,0.1215620692095359,40.837462686567164,-0.3542609615294779,4469420.333333333,6921403.333333333,5,0.09112546645184817
FLT,FleetCor科技,23.480237,5.605169999999999,9.288236999999999,177000000.0,0.3501,94,3.983333333333339,3.3666666666666694,0.018880676297184887,0.016491052713362347,0.1522962610263552,116.71670212765962,-0.5562799595931612,10263572.0,23130738.0,7,0.12555264124331647
PHG,飞利浦,22.442559,3.019747,1.9645709999999998,1000000.0,-0.9965,232,1.4766666666666666,1.3150000000000002,0.03420814135366795,0.03237577636542189,0.14497603077429952,29.836193534482764,-0.3103313015729397,15819859.0,22938345.666666668,19,0.12195322337731812
CCU,清晰频道,10.708142,0.008775,2.5774779999999997,168703000000.0,12.8204,252,0.8333333333333334,-0.4383333333333326,0.034421419584003105,-0.013541327560191475,0.1494067474128555,15.810019841269852,0.15234395794233274,4055219.0,3519104.6666666665,21,0.13365148839310648
YUMC,百胜中国,26.961069000000002,4.508859999999999,1.310408,150000000.0,0.1364,23,-1.4400000000000002,-1.1700000000000006,-0.035924515482771646,-0.02875757625290941,0.11195078129104835,36.49826086956522,0.15844544905185393,68307127.33333333,58964474.666666664,1,0.05874274018606663
EOG,依欧格资源,17.471352,3.8982,6.723006,697000000.0,29.223000000000003,252,-1.8100000000000023,2.3166666666666678,-0.014009635181484854,0.022589573617901024,0.22128372605239235,44.27466269841269,-0.44240554849873387,43154896.0,77394773.0,21,0.1834222784139812
VPG,Vishay Precision Group,27.762457,2.906234,1.602884,7683000.0,1.1247,100,0.3333333333333333,1.366666666666666,0.011949288532559827,0.048937369835781626,0.20662560480567585,17.344500000000007,-0.1451838477009277,1233427.3333333333,1442915.3333333333,8,0.16301927325693608
FENG,凤凰新媒体,63.911497999999995,0.8575200000000001,0.069784,49019000.0,1.0296,89,0.10333333333333321,0.048333333333333194,0.03485534300283034,0.0303393724972283,0.4083351610393571,5.988539325842697,-0.28598587370680756,3822991.3333333335,5354223.666666667,7,0.31759427813174873
WTW,慧俪轻体,22.410938,-5.376565,3.3381019999999997,70684000.0,0.5651,203,-9.073333333333332,1.5783333333333307,-0.09724246469949471,0.035566352181209925,0.6554261691389635,39.54605911330049,-0.13660462128965845,29799155.0,34513915.333333336,16,0.47426158909566213
WAT,沃特世,267.67540299999996,7.3887160000000005,0.7074239999999999,156000000.0,0.18100000000000002,252,1.9466666666666583,-0.136666666666675,0.010651293135292903,-6.999987181254806e-05,0.1598769753457992,72.96541666666661,-0.34563817974867367,8735137.666666666,13349094.333333334,21,0.13985406242883142
IHG,洲际酒店,20.322195,-10.019575,3.033629,117000000.0,-0.0565,160,0.15333333333333363,0.3000000000000019,0.002538405030297035,0.005413339053896258,0.163260387322637,36.070341875,-0.29493798159799617,3683803.3333333335,5224793.333333333,13,0.12820028895309096
BIP,布鲁克菲尔德公共建设,63.149173,2.460313,0.6397550000000001,219000000.0,0.6222,129,0.4933333333333347,-0.293333333333333,0.013710484894432806,-0.006308665340830186,0.13854660187706525,23.418631782945724,-0.2507363995296509,4327210.333333333,5775284.333333333,10,0.10911214105375944
MMC,威达信集团,26.032455,5.510534,3.234424,536000000.0,0.0572,252,1.7033333333333331,0.6683333333333318,0.020452759186621844,0.008004224057250405,0.10056906032351769,42.42014563492063,-0.1195914765066,30858631.0,35050354.666666664,21,0.08435705987955334
WES,Western Gas Partners LP,61.380947,2.293218,0.844073,35519000.0,-0.7976,125,-0.0299999999999964,1.0916666666666697,0.00022338280928551704,0.02668044407465958,0.16136617038751214,44.502159999999996,-0.02113425454926608,10335244.666666666,10558388.333333334,10,0.12796606910038155
UN,联合利华,21.227276,12.170471000000001,2.7182009999999996,1618000000.0,-0.0241,252,0.6333333333333329,0.28500000000000014,0.01152675946187217,0.005218084637495205,0.13316482143676867,30.459226190476176,-0.31144964196172537,18224345.0,26467701.0,21,0.10833596736842989
WBT, Manitowoc Food Service,24.229801000000002,21.395643,0.887337,12100000.0,-0.598,31,0.36166666666666697,0.6741666666666664,0.018680128651126508,0.034582009606298786,0.10395688607712027,19.440645161290316,-0.20197825451998822,16075339.666666666,20143987.0,2,0.0642959424852139
BCC,Boise Cascade L.L.C.,13.551907,2.293494,3.3427029999999998,41825000.0,0.8879,68,-0.34999999999999903,0.7416666666666684,-0.007880476905710428,0.02081508023692989,0.16693566401731538,30.89911764705883,-0.19523319428320418,6512467.0,8092365.333333333,5,0.14605761597688313
AQUA,Evoqua Water Technologies Corp.,102.23344399999999,6.115163,0.188588,1035000.0,-0.4106,11,-0.7799999999999988,-0.5349999999999996,-0.03826192113100702,-0.02560187297950647,0.01802264160355097,21.017272727272726,-0.3242540538174082,11144226.0,16491739.333333334,0,-0.025086606550619544
APC,阿纳达科石油,82.778442,3.661377,0.7689199999999999,17000000.0,1.0509,252,-2.833333333333331,0.7749999999999998,-0.04015997202215024,0.014336810258139663,0.19981853150432224,49.35782738095241,-0.25500261575184135,78853511.33333333,105844011.0,21,0.17538012030749597
FDC,First Data Corp,13.687802,6.543668,1.8344799999999999,402000000.0,0.6543,36,1.8566666666666656,1.743333333333333,0.08318936061125796,0.08830071967788726,0.10756834115711873,16.423055555555557,-0.16282216166339672,137788857.33333334,164587320.66666666,3,0.08837632340954289
SIX,Six Flags Entertainment Corp,19.897918,-8.390221,3.341053,94505000.0,0.3193,100,-0.3133333333333326,1.1233333333333337,-0.0031683876487254292,0.018368501500808952,0.17255042636289344,40.62950000000001,-0.1010958409982965,19851465.666666668,22084073.666666668,8,0.13739141540380323
MTD,梅特勒-托利多,37.415973,26.898084000000004,15.180682000000001,111000000.0,0.0973,251,14.013333333333321,7.661666666666652,0.024299201083467586,0.013488116614797834,0.13510304064163878,157.3669322709163,-0.4023579528080579,2762320.6666666665,4622032.0,20,0.1267473088826039
MDR,迈克德莫特国际,9.815155,1.000436,2.002006,45000000.0,0.25,252,-0.3199999999999991,0.07500000000000047,-0.014774493525586409,0.007447167170590988,0.402148749506073,23.831765873015872,-0.7119560737590812,35255781.666666664,122397240.33333333,21,0.3198543753721145
FTI,FMC Technologies Inc,83.31889,1.051161,0.363423,110000000.0,-0.3075,208,-0.1533333333333348,0.17666666666666528,-0.004406887953712857,0.007657672021158898,0.42521321639772114,24.908461538461534,-0.2274571660572686,57618190.333333336,74582518.66666667,17,0.2959180057144424
