code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps
ECF,Ellsworth Fund Ltd,9.75,9.77,19858,0.566717,7.094294,0.882548,1.377163
CKX,CKX Lands,10.8429,10.475,1530,1.859504,15.798729,1.342465,0.663028
DDLS,WisdomTree Dynamic Currency Hedged International SmallCap Equity,30.1816,30.26,10177,1.624525,0.0,0.0,0.0
FNX,First Trust Mid Cap Core AlphaDE,68.48,68.53,42104,0.654104,0.0,0.0,0.0
SLS,SELLAS Life Sciences Group Inc.,1.4,1.4,118878,0.479065,0.0,1.670752,-4.986416
JHMC,John Hancock Multifactor Consumer Discretionary ETF,31.68,31.8431,909,0.400405,0.0,0.0,0.0
FBT,First Trust NYSE Arca Biotechnology Index Fund,150.52,151.3,83869,0.826911,6.960846,1.837951,21.735863
CALF,Pacer US Small Cap Cash Cows 100 ETF,26.73,26.62,7132,0.645968,0.0,0.0,0.0
HOMB,Home BancShares,19.63,19.62,418585,0.702433,11.341932,1.408505,1.729864
TNET,TriNet Group Inc,61.78,61.73,390319,0.935857,23.294339,11.550943,2.65
BLDR,Builders FirstSource,14.24,14.03,3020785,1.953554,14.842006,2.699126,0.94529
FDMO,Fidelity Covington Trust Momentum Factor ETF,33.63,33.64,16173,0.921412,0.0,0.0,0.0
KARS,KraneShares Electric Vehicles and Future Mobility Index ETF,21.0605,21.07,3433,1.068405,0.0,0.0,0.0
CBS.A,哥伦比亚广播,50.83,50.67,4124,0.336302,9.857977,6.739796,5.14
PSCC,PowerShares Exchange-Traded Fund,78.92,78.9467,1193,0.535746,0.0,0.0,0.0
DBAW,Deutsche X-trackers MSCI All World ex U.S. Hedged Equity ETF,26.832,26.9,2995,0.686171,0.0,0.0,0.0
ZKIN,正康国际集团,1.42,1.41,454088,0.670593,2.764706,0.630283,0.51
WIT,Wipro Ltd ADS,5.65,5.64,631196,0.708797,21.293545,0.046431,0.264869
BWA,博格华纳,41.0,40.9,1233792,0.994538,9.211712,2.010403,4.44
FEZ,SPDR EURO STOXX 50 ETF,36.78,36.69,3574701,1.291612,0.0,0.783179,-2.335559
PLAB,福尼克斯,9.87,9.88,818570,0.739452,16.989022,0.869596,0.581552
VBR,Vanguard Small-Cap Value ETF,132.8,132.79,240975,1.021422,18.647264,2.038288,7.121152
PSK,SPDR Wells Fargo Preferred Stock,42.23,42.4,232627,1.947305,0.0,0.0,0.0
CDZI,加的斯,9.84,9.9,65349,0.470331,0.0,-3.039355,-1.075599
LGF.A,狮门娱乐A,15.52,15.56,734487,0.898804,0.0,1.093668,-0.181934
FNI,中国ETF-First Trust,35.84,35.7648,8786,0.088322,0.0,0.0,0.0
EVOP,Evo Payments Inc.,26.89,26.91,323360,1.021559,0.0,15.138435,-0.577194
MSON,Misonix Inc,19.99,19.84,91908,1.503327,0.0,7.83353,-0.328008
VGK,欧洲ETF-Vanguard MSCI,53.9,53.89,4174756,1.338294,0.0,1.049629,-4.954578
SUPN,Supernus Pharmaceuticals,40.87,41.13,528977,0.545475,20.063415,4.749827,2.05
IBN,印度工业信贷投资银行,9.93,9.93,4316384,0.738141,27.165662,0.028356,0.365535
DYLS,WisdomTree Dynamic Long/Short U.S. Equity Fund,29.79,29.79,37324,0.747727,0.0,0.0,0.0
IVV,标普500指数ETF,282.2,282.31,4203973,0.991449,6.670631,0.975106,42.321335
AMU,UBS AG (London Branch),15.59,15.61,134109,1.17333,0.0,0.0,-0.01
ASCMA,ASCENT资本集团,0.71,0.71,73595,0.880862,0.0,-0.049917,-26.904041
ENFR,Alerian Energy Infrastructure ET,21.2465,21.3,16413,0.585823,0.0,0.0,0.0
IYW,iShares U.S. Technology ETF,184.95,184.83,129861,1.521087,9.694579,1.003267,19.065294
TOK,iShares MSCI Kokusai Index Fund,65.3,65.315,2801,1.476853,0.0,0.0,0.0
FAB,First Trust Multi Cap Value Alph,54.92,55.0768,3253,0.938979,0.0,0.0,0.0
CEFL,UBS ETRACS月付2倍杠杆封闭式基金ETN,14.14,14.24,53686,0.788264,0.0,0.0,0.0
HXL,赫氏,72.55,72.65,372416,0.896954,23.360129,4.659847,3.11
MOAT,Market Vectors Wide Moat Etf,46.91,47.01,793725,1.769757,0.0,0.0,0.0
WAIR,Wesco Aircraft Holdings,8.5,8.55,395818,0.782374,21.744438,1.221267,0.393204
GSBC,南方万通金控,56.82,57.03,19677,0.850655,12.10828,1.517063,4.71
ROUS,Lattice U.S. Equity Strategy ETF,31.44,31.4,68029,0.466459,0.0,0.0,0.0
PPG,PPG工业,112.73,112.76,848426,0.997239,20.601646,5.745133,5.473349
EMIH,Deutsche X-trackers Emerging Markets Bond - Interest Rate Hedged ETF,23.72,23.72,988,1.993543,0.0,0.0,0.0
BOH,夏威夷银行,82.73,82.81,181170,0.96378,15.833652,2.70983,5.23
ESML,iShares MSCI USA Small-Cap ESG Optimized ETF,26.8921,26.909,5716,0.393198,0.0,0.0,0.0
