,code,name,bvps,0,1
1795,600545,卓郎智能,1.22,7.72,7.64
1796,600219,南山铝业,3.56,2.59,11.38
1797,600303,曙光股份,4.61,5.2,19.35
1798,600223,鲁商置业,2.35,2.63,12.99
1799,002722,金轮股份,9.95,15.72,10.55
1800,002090,金智科技,5.03,13.1,22.25
1801,601020,华钰矿业,3.51,13.24,26.01
1802,300707,威唐工业,3.89,26.56,64.19
1803,300588,熙菱信息,2.33,13.3,29.73
1804,601011,宝泰隆,3.59,5.32,24.32
1805,600744,华银电力,1.69,2.68,14.2
1806,002163,中航三鑫,0.87,5.42,22.56
1807,600187,国中水务,2.12,2.72,11.25
1808,002807,江阴银行,5.3,5.46,12.63
1809,600538,国发股份,1.42,5.47,13.32
1810,000993,闽东电力,4.75,5.47,15.48
1811,002008,大族激光,7.36,46.62,28.98
1812,000875,吉电股份,3.48,2.77,5.67
1813,002681,奋达科技,2.99,5.59,11.59
1814,000753,漳州发展,2.21,2.8,20.86
1815,000702,正虹科技,1.91,5.6,20.0
1816,600346,恒力股份,4.44,14.08,17.9
1817,600153,建发股份,8.53,8.43,16.5
1818,600908,无锡银行,5.17,5.66,10.37
1819,002269,美邦服饰,1.15,2.84,27.7
1820,002009,天奇股份,5.57,11.41,15.69
1821,000005,世纪星源,1.26,2.87,16.07
1822,300208,恒顺众昇,2.57,8.69,22.32
1823,603139,康惠制药,9.22,20.3,33.79
1824,600270,外运发展,9.26,20.4,27.98
1825,600100,同方股份,7.14,8.83,33.9
1826,000505,京粮控股,3.11,5.89,19.1
1827,002884,凌霄泵业,10.04,23.68,53.1
1828,600958,东方证券,7.49,8.93,22.65
1829,300663,科蓝软件,3.27,17.86,23.83
1830,002268,卫 士 通,5.02,20.84,18.43
1831,600481,双良节能,1.26,2.98,9.86
1832,002399,海普瑞,6.01,20.86,140.05
1833,600378,天科股份,2.69,9.02,25.7
1834,600035,楚天高速,3.57,3.04,6.26
1835,000997,新 大 陆,4.98,15.16,36.34
1836,600252,中恒集团,1.63,3.04,18.16
1837,600098,广州发展,5.91,6.09,14.23
1838,603222,济民制药,2.51,9.19,14.11
1839,000568,泸州老窖,11.18,55.34,9.5
1840,300170,汉得信息,3.02,15.38,27.03
1841,600596,新安股份,6.74,15.45,16.27
1842,002732,燕塘乳业,6.09,21.77,23.68
1843,603711,香飘飘,4.89,21.76,20.42
1844,002351,漫步者,3.0,6.27,35.56
1845,600039,四川路桥,3.63,3.15,10.04
1846,300725,药石科技,4.68,62.9,61.93
1847,000631,顺发恒业,2.66,3.16,20.1
1848,000557,西部创业,2.77,3.17,4.11
1849,300308,中际旭创,8.81,54.15,19.35
1850,002028,思源电气,5.71,15.93,20.05
1851,002097,山河智能,4.11,6.39,32.41
1852,000430,张家界,3.8,6.43,13.34
1853,002543,万和电气,7.19,19.41,27.34
1854,603085,天成自控,4.44,16.2,10.47
1855,600582,天地科技,3.63,3.26,25.04
1856,000063,中兴通讯,7.65,13.04,21.43
1857,603117,万林股份,5.0,6.56,9.39
1858,300061,康旗股份,6.72,9.88,31.27
1859,000546,金圆股份,4.76,13.17,6.15
1860,002395,双象股份,4.69,13.25,31.59
1861,603990,麦迪科技,5.3,33.11,55.06
1862,603111,康尼机电,5.11,6.63,17.34
1863,600491,龙元建设,4.86,6.61,18.7
1864,603038,华立股份,10.09,19.98,60.96
1865,601179,中国西电,3.81,3.34,7.82
1866,000958,东方能源,2.3,3.35,11.49
1867,002149,西部材料,4.18,6.73,49.88
1868,300650,太龙照明,4.44,16.95,42.7
1869,002448,中原内配,4.03,6.78,42.83
1870,600105,永鼎股份,2.15,3.44,12.6
1871,000792,盐湖股份,6.63,10.32,7.9
1872,600392,盛和资源,2.87,10.33,18.58
1873,600227,圣济堂,2.71,3.45,11.33
1874,300489,中飞股份,5.18,13.87,75.54
1875,000980,众泰汽车,8.31,6.96,12.9
1876,002655,共达电声,1.26,7.03,15.73
1877,601166,兴业银行,19.74,14.1,24.78
1878,300259,新天科技,1.6,3.54,30.8
1879,002145,中核钛白,1.92,3.56,29.08
1880,601108,财通证券,5.69,10.74,22.91
1881,300568,星源材质,7.06,35.8,81.88
1882,000850,华茂股份,4.53,3.58,8.28
1883,603227,雪峰科技,1.71,3.59,18.62
1884,601003,柳钢股份,3.22,7.19,16.12
1885,000981,银亿股份,4.56,7.22,26.39
1886,002433,太安堂,6.46,7.24,27.18
1887,000521,长虹美菱,4.88,3.62,12.0
1888,600933,爱柯迪,4.3,10.9,17.89
1889,002673,西部证券,5.04,7.26,18.51
1890,000919,金陵药业,5.23,7.33,15.02
1891,603698,航天工程,6.15,14.68,21.81
1892,603816,顾家家居,10.03,66.2,55.07
1893,600881,亚泰集团,4.54,3.71,15.06
1894,002841,视源股份,4.11,52.05,44.21
1895,002730,电光科技,2.8,7.44,26.16
1896,601857,中国石油,6.56,7.44,31.52
1897,300737,科顺股份,4.69,11.2,20.98
1898,603728,鸣志电器,4.11,14.95,23.43
1899,600336,XD澳柯玛,2.35,3.75,14.6
1900,002859,洁美科技,5.38,37.5,77.86
1901,002333,罗普斯金,2.87,15.04,26.84
1902,603229,奥翔药业,3.54,15.13,23.8
1903,600422,昆药集团,4.77,7.61,27.93
1904,002578,闽发铝业,1.51,3.83,16.82
1905,000571,新大洲Ａ,2.72,3.83,8.05
1906,300550,和仁科技,6.13,34.49,38.64
1907,000688,建新矿业,2.01,11.66,14.99
1908,002666,德联集团,3.82,3.91,15.82
1909,002685,华东重机,4.45,7.92,8.88
1910,300147,香雪制药,5.21,7.93,36.4
1911,000955,欣龙控股,1.33,3.97,11.15
1912,600815,厦工股份,0.59,3.99,12.45
1913,000937,冀中能源,5.59,3.98,11.25
1914,600897,厦门空港,11.82,19.95,13.8
1915,601208,东材科技,3.72,3.99,21.8
1916,600854,春兰股份,3.81,4.0,12.08
1917,600269,赣粤高速,6.28,4.01,16.92
1918,603319,湘油泵,8.94,24.24,15.06
1919,600172,黄河旋风,3.54,4.04,14.28
1920,600026,中远海能,6.83,4.04,4.24
1921,600825,新华传媒,2.52,4.06,10.9
1922,600320,振华重工,3.43,4.07,14.05
1923,600822,上海物贸,1.16,8.15,20.6
1924,600992,贵绳股份,5.63,8.15,8.67
1925,002823,凯中精密,4.04,12.27,28.95
1926,601838,成都银行,7.87,8.23,10.07
1927,002137,麦达数字,2.99,8.22,47.19
1928,300130,新国都,4.22,12.34,45.6
1929,000607,华媒控股,1.76,4.14,9.0
1930,002190,成飞集成,5.69,16.63,21.16
1931,002249,大洋电机,3.82,4.18,24.21
1932,002478,常宝股份,3.77,4.24,16.32
1933,002158,汉钟精机,3.41,8.55,28.86
1934,300631,久吾高科,5.69,21.45,30.56
1935,300644,南京聚隆,10.66,47.46,52.17
1936,600509,天富能源,5.71,4.35,14.5
1937,600248,延长化建,3.37,4.39,21.56
1938,002074,国轩高科,7.38,13.25,14.3
1939,000060,中金岭南,2.86,4.42,19.15
1940,002629,仁智股份,1.61,4.44,18.82
1941,002659,凯文教育,4.36,13.42,11.88
1942,300301,长方集团,2.74,4.49,19.5
1943,603721,中广天择,5.48,22.47,38.6
1944,002758,华通医药,2.8,9.03,31.44
1945,600683,京投发展,3.29,4.52,11.82
1946,002842,翔鹭钨业,4.67,18.22,26.48
1947,300318,博晖创新,1.34,4.56,16.08
1948,300441,鲍斯股份,2.28,9.15,22.75
1949,000421,南京公用,4.39,4.58,9.35
1950,603768,常青股份,8.33,13.84,37.85
1951,600936,广西广电,2.21,4.65,17.22
1952,002287,奇正藏药,4.81,28.19,21.79
1953,300177,中海达,3.85,14.13,57.1
1954,002596,海南瑞泽,2.79,9.49,19.77
1955,002547,春兴精工,2.37,4.76,21.54
1956,600821,津劝业,1.15,4.79,6.25
1957,002811,亚泰国际,7.36,14.43,37.77
1958,000837,秦川机床,4.08,4.83,8.25
1959,002327,富安娜,3.73,9.7,39.66
1960,603989,艾华集团,5.26,19.6,77.51
1961,002375,亚厦股份,5.65,5.05,45.26
1962,002099,海翔药业,3.21,5.07,16.0
1963,603595,东尼电子,8.06,66.08,48.09
1964,600277,亿利洁能,5.3,5.15,17.7
1965,000931,中 关 村,2.13,5.13,34.91
1966,300190,维尔利,4.49,5.2,62.56
1967,603018,中设集团,7.03,15.65,62.39
1968,000617,中油资本,8.11,10.5,13.72
1969,000831,五矿稀土,2.09,10.56,6.39
1970,300715,凯伦股份,3.03,21.14,23.96
1971,601158,重庆水务,3.02,5.32,11.53
1972,300067,安诺其,2.16,5.34,23.0
1973,002383,合众思壮,5.05,16.29,64.24
1974,601021,春秋航空,13.43,32.9,50.97
1975,600539,*ST狮头,1.83,5.49,12.97
1976,002108,沧州明珠,2.27,5.5,17.09
1977,603037,凯众股份,7.63,22.12,33.76
1978,002243,通产丽星,4.14,5.57,10.36
1979,600126,杭钢股份,6.57,5.61,6.69
1980,600602,云赛智联,2.84,5.62,505.0
1981,002343,慈文传媒,5.74,16.95,34.65
1982,603158,腾龙股份,4.68,16.98,33.82
1983,300012,华测检测,1.49,5.67,45.88
1984,600366,宁波韵升,4.65,5.74,27.29
1985,002545,东方铁塔,5.43,5.76,41.2
1986,600419,天润乳业,4.18,17.35,28.75
1987,600820,隧道股份,6.21,5.82,10.64
1988,601101,昊华能源,6.47,5.91,38.96
1989,300514,友讯达,2.47,17.72,14.74
1990,603308,应流股份,6.59,11.87,10.5
1991,600590,泰豪科技,4.36,5.94,18.62
1992,002182,云海金属,2.49,5.95,18.47
1993,300085,银之杰,1.85,12.0,31.6
1994,300368,汇金股份,1.66,6.02,35.43
1995,300027,华谊兄弟,3.57,6.09,58.92
1996,603088,宁波精达,4.47,12.37,42.61
1997,000705,浙江震元,4.18,6.29,15.78
1998,600493,凤竹纺织,2.59,6.33,7.09
1999,002322,理工环科,7.78,12.68,61.88
2000,603133,碳元科技,4.32,19.06,26.73
2001,603116,红蜻蜓,8.57,12.89,28.04
2002,002296,辉煌科技,3.69,6.49,34.06
2003,000559,万向钱潮,1.92,6.49,6.3
2004,603050,科林电气,6.15,13.15,38.45
2005,600068,葛洲坝,5.51,6.64,17.76
2006,600723,首商股份,5.81,6.74,8.64
2007,002116,中国海诚,3.27,6.81,20.57
2008,603030,全筑股份,3.03,6.85,27.65
2009,002905,金逸影视,7.23,20.74,43.61
2010,600628,新世界,6.91,6.94,53.45
2011,000429,粤高速Ａ,4.48,6.96,8.85
2012,002747,埃斯顿,1.88,14.3,19.09
2013,300697,电工合金,3.44,14.63,35.0
2014,600580,卧龙电气,4.47,7.4,18.5
2015,002557,洽洽食品,6.21,14.8,36.25
2016,600390,五矿资本,8.5,7.44,37.5
2017,601009,南京银行,7.24,7.48,23.45
2018,601607,上海医药,13.21,22.58,14.03
2019,600059,古越龙山,5.02,7.69,29.6
2020,000815,美利云,2.88,7.71,8.25
2021,601515,东风股份,3.57,7.86,15.86
2022,603060,国检集团,4.74,16.12,42.44
2023,600520,文一科技,2.7,16.2,24.73
2024,002128,露天煤业,7.16,8.12,28.9
2025,600962,国投中鲁,3.15,8.19,7.45
2026,600523,贵航股份,5.58,8.22,9.94
2027,601006,大秦铁路,6.96,8.23,5.73
2028,600594,益佰制药,5.53,8.32,26.46
2029,002151,北斗星通,8.43,24.97,61.9
2030,002664,长鹰信质,4.96,25.12,16.61
2031,601231,环旭电子,4.05,8.52,16.47
2032,300746,汉嘉设计,3.87,34.5,11.85
2033,603127,昭衍新药,4.71,52.11,26.37
2034,300664,鹏鹞环保,6.12,17.55,21.6
2035,300417,南华仪器,4.88,17.72,37.3
2036,002458,益生股份,3.63,17.71,32.15
2037,000821,京山轻机,5.09,8.93,16.46
2038,603181,皇马科技,6.58,18.53,24.04
2039,002221,东华能源,4.81,9.29,15.3
2040,601900,南方传媒,5.64,9.33,21.98
2041,002537,海联金汇,5.6,9.42,35.0
2042,603040,新坐标,7.71,37.99,69.3
2043,600976,健民集团,7.29,19.48,14.78
2044,002627,宜昌交运,6.41,10.05,15.63
2045,002444,巨星科技,5.62,10.06,27.51
2046,603906,龙蟠科技,4.91,10.14,26.12
2047,002669,康达新材,7.13,20.63,13.13
2048,600167,联美控股,4.37,10.44,6.28
2049,002536,西泵股份,6.36,10.81,33.52
2050,603006,联明股份,4.95,11.1,14.3
2051,000151,中成股份,3.39,11.21,16.53
2052,300521,爱司凯,3.45,11.42,82.6
2053,002893,华通热力,5.66,22.92,26.44
2054,600352,浙江龙盛,5.65,11.52,12.1
2055,603833,欧派家居,15.02,118.59,95.99
2056,300068,南都电源,7.11,11.88,32.82
2057,600679,上海凤凰,3.32,12.02,12.93
2058,002801,微光股份,7.26,25.05,49.76
2059,300031,宝通科技,5.82,13.43,56.43
2060,603599,广信股份,9.14,13.75,72.82
2061,002117,东港股份,4.33,14.0,17.81
2062,603856,东宏股份,5.73,14.92,21.64
2063,300638,广和通,3.12,30.67,42.94
2064,300414,中光防雷,4.69,16.61,66.65
2065,600085,同仁堂,6.34,33.97,17.78
2066,600690,青岛海尔,5.56,18.23,13.22
2067,603358,华达科技,11.67,19.19,49.39
2068,600083,博信股份,0.31,19.25,8.94
2069,300552,万集科技,6.86,19.32,28.4
2070,300538,同益股份,4.81,23.15,30.37
2071,603322,超讯通信,4.32,25.59,19.0
2072,000150,宜华健康,5.31,26.71,24.82
2073,300124,汇川技术,3.43,30.53,94.01
2074,300616,尚品宅配,13.04,93.9,154.0
2075,603722,阿科力,6.1,47.53,23.71
2076,600763,通策医疗,3.29,47.94,10.75
2077,603997,继峰股份,2.83,10.83,17.09
2078,603977,国泰集团,3.1,8.25,32.08
2079,603939,益丰药房,9.01,60.0,37.31
2080,603880,南卫股份,4.18,24.64,32.65
2081,603869,北部湾旅,10.5,16.0,9.64
2082,603855,华荣股份,4.35,9.08,14.54
2083,603838,四通股份,2.66,10.04,45.9
2084,603825,华扬联众,5.54,35.36,36.29
2085,603779,威龙股份,6.1,14.1,18.92
2086,603716,塞力斯,5.31,18.17,38.75
2087,603699,XD纽威股,3.46,10.45,19.03
2088,603690,至纯科技,1.95,18.29,5.85
2089,603685,晨丰科技,7.07,18.2,40.33
2090,603665,康隆达,9.43,23.55,59.09
2091,603636,南威软件,3.16,10.0,23.68
2092,603611,诺力股份,6.07,13.26,32.01
2093,603602,纵横通信,5.71,49.85,71.57
2094,603577,XD汇金通,5.01,10.63,28.31
2095,603501,韦尔股份,2.8,37.72,22.81
2096,603386,广东骏亚,3.13,23.52,25.44
2097,603315,福鞍股份,4.47,12.44,22.72
2098,603313,梦百合,6.39,18.24,41.83
2099,603225,新凤鸣,7.91,18.78,45.74
2100,603166,福达股份,3.6,6.14,9.19
2101,603077,和邦生物,1.24,1.69,16.42
2102,603033,三维股份,8.99,16.46,51.57
2103,603032,德新交运,2.71,17.0,26.04
2104,603016,新宏泰,5.57,21.84,47.87
2105,603015,弘讯科技,3.01,6.78,24.61
2106,601985,中国核电,2.86,5.57,13.08
2107,601968,宝钢包装,2.37,3.62,13.95
2108,601881,XD中国银,6.47,7.61,11.82
2109,601818,光大银行,5.26,3.58,3.4
2110,601789,XD宁波建,2.71,3.46,11.22
2111,601766,中国中车,4.28,7.39,3.42
2112,601727,上海电气,3.83,6.35,5.78
2113,601677,明泰铝业,9.51,9.63,16.01
2114,601608,中信重工,1.65,2.57,4.26
2115,601588,北辰实业,3.93,3.42,3.75
2116,601558,ST锐电,0.2,1.09,73.25
2117,601390,中国中铁,6.49,7.47,11.49
2118,601388,怡球资源,1.26,2.33,15.56
2119,601328,交通银行,8.13,5.76,13.39
2120,601188,龙江交通,3.11,3.21,5.53
2121,601169,北京银行,7.74,5.87,22.04
2122,601118,海南橡胶,2.18,6.62,12.75
2123,600999,招商证券,9.71,13.0,32.18
2124,600988,赤峰黄金,1.95,5.18,13.09
2125,600987,航民股份,5.74,8.89,6.46
2126,600985,雷鸣科化,5.85,9.87,10.4
2127,600973,宝胜股份,2.9,3.62,7.9
2128,600971,恒源煤电,7.18,6.3,17.9
2129,600965,福成股份,2.31,10.04,4.92
2130,600963,岳阳林纸,5.73,4.93,7.95
2131,600896,*ST海投,1.92,5.12,7.13
2132,600875,东方电气,9.46,7.07,13.96
2133,600868,梅雁吉祥,1.21,3.04,14.81
2134,600865,百大集团,4.56,5.79,8.72
2135,600850,华东电脑,5.16,19.21,17.0
2136,600848,上海临港,5.87,21.68,13.9
2137,600844,丹化科技,2.09,5.37,12.18
2138,600833,第一医药,3.1,9.82,25.08
2139,600831,广电网络,4.96,5.75,11.95
2140,600819,耀皮玻璃,3.25,3.67,14.05
2141,600816,安信信托,2.72,7.05,8.5
2142,600811,东方集团,5.38,4.3,10.1
2143,600800,天津磁卡,0.07,5.47,9.35
2144,600796,钱江生化,2.08,6.11,22.98
2145,600784,鲁银投资,2.65,5.46,17.79
2146,600768,宁波富邦,0.97,11.03,12.93
2147,600766,园城黄金,0.25,6.69,9.5
2148,600764,中国海防,2.79,31.8,13.88
2149,600759,洲际油气,2.28,3.95,15.29
2150,600753,东方银星,1.29,28.91,10.3
2151,600751,海航科技,4.6,6.49,11.49
2152,600750,江中药业,7.22,25.3,10.28
2153,600745,闻泰科技,5.46,30.6,9.99
2154,600742,一汽富维,9.21,11.1,18.4
2155,600733,SST前锋,0.96,52.69,8.55
2156,600724,宁波富达,1.23,3.28,8.68
2157,600722,金牛化工,1.35,4.58,19.08
2158,600711,盛屯矿业,3.69,8.08,11.12
2159,600701,*ST工新,4.08,9.21,9.1
2160,600687,刚泰控股,4.17,9.05,15.2
2161,600678,四川金顶,0.1,10.24,22.4
2162,600641,万业企业,7.99,12.81,37.87
2163,600635,大众公用,2.47,3.56,14.3
2164,600595,中孚实业,2.89,2.58,16.4
2165,600527,江南高纤,1.73,2.41,9.26
2166,600515,海航基础,8.24,11.16,13.66
2167,600506,香梨股份,1.87,13.17,13.4
2168,600500,中化国际,5.34,6.72,12.61
2169,600490,鹏欣资源,2.91,8.67,14.0
2170,600485,信威集团,3.24,14.6,19.8
2171,600477,杭萧钢构,1.69,4.65,14.63
2172,600476,湘邮科技,1.2,17.3,11.14
2173,600423,*ST柳化,0.12,4.83,7.98
2174,600399,*ST抚钢,-0.88,5.5,7.18
2175,600397,*ST安煤,0.82,1.83,12.25
2176,600396,金山股份,1.84,2.16,17.58
2177,600383,金地集团,9.18,9.41,26.65
2178,600337,美克家居,2.82,5.33,29.7
2179,600335,国机汽车,7.49,10.57,19.36
2180,600318,新力金融,1.76,11.05,12.82
2181,600307,酒钢宏兴,1.55,2.03,6.59
2182,600293,三峡新材,3.33,5.77,15.99
2183,600284,浦东建设,5.64,4.67,11.16
2184,600281,太化股份,1.06,3.43,13.52
2185,600280,中央商场,1.63,8.93,17.02
2186,600242,中昌数据,4.37,13.66,17.0
2187,600232,XD金鹰股,3.2,5.87,15.2
2188,600226,瀚叶股份,1.36,5.91,19.89
2189,600225,天津松江,1.57,2.71,12.36
2190,600221,海航控股,3.19,3.25,5.6
2191,600217,中再资环,1.25,6.13,7.31
2192,600212,江泉实业,1.48,5.58,12.55
2193,600177,雅戈尔,6.93,7.34,24.45
2194,600175,美都能源,3.0,4.17,22.5
2195,600162,香江控股,1.5,2.33,9.64
2196,600159,大龙地产,2.64,2.62,21.2
2197,600158,中体产业,1.92,11.63,16.47
2198,600157,永泰能源,1.99,1.68,23.75
2199,600146,商赢环球,6.49,22.22,10.1
2200,600145,*ST新亿,0.42,7.4,9.58
2201,600139,西部资源,0.58,3.97,12.18
2202,600130,波导股份,1.11,3.1,33.5
2203,600125,铁龙物流,4.13,8.13,20.05
2204,600122,宏图高科,7.39,7.44,32.6
2205,600110,诺德股份,1.82,5.12,17.1
2206,600106,重庆路桥,3.27,2.94,12.18
2207,600101,明星电力,6.5,6.82,22.3
2208,600089,特变电工,7.63,6.5,10.32
2209,600086,东方金钰,2.48,10.04,12.62
2210,600058,五矿发展,7.05,8.06,18.35
2211,600052,浙江广厦,2.73,3.73,24.48
2212,600022,山东钢铁,1.71,2.01,6.14
2213,600010,包钢股份,1.1,1.49,6.62
2214,300740,御家汇,4.97,29.91,42.16
2215,300683,海特生物,16.06,48.92,67.9
2216,300670,大烨智能,5.36,35.57,22.54
2217,300603,立昂技术,4.11,35.73,6.55
2218,300586,美联新材,2.5,39.91,36.0
2219,300561,汇金科技,4.06,46.57,88.68
2220,300541,先进数通,4.03,13.5,45.47
2221,300510,金冠电气,12.95,24.48,54.4
2222,300500,启迪设计,8.73,24.1,67.95
2223,300491,通合科技,2.96,20.52,15.09
2224,300464,星徽精密,2.41,8.36,36.44
2225,300445,康斯特,2.88,12.86,38.2
2226,300362,天翔环境,4.15,9.68,19.15
2227,300350,华鹏飞,3.58,8.13,12.78
2228,300343,联创互联,7.4,10.0,29.7
2229,300324,旋极信息,3.0,9.49,25.38
2230,300319,麦捷科技,2.74,7.31,15.85
2231,300299,富春股份,1.71,4.67,16.54
2232,300261,雅本化学,2.15,5.02,22.34
2233,300258,精锻科技,4.28,13.16,35.9
2234,300238,冠昊生物,4.39,18.92,55.67
2235,300229,拓尔思,3.84,15.93,16.22
2236,300198,纳川股份,1.6,5.99,29.58
2237,300197,铁汉生态,2.63,5.37,75.97
2238,300195,长荣股份,8.83,10.75,36.5
2239,300187,永清环保,2.53,9.32,47.54
2240,300163,先锋新材,1.4,3.2,25.24
2241,300158,振东制药,5.38,4.85,34.68
2242,300146,汤臣倍健,3.39,16.93,150.0
2243,300131,英唐智控,1.8,5.7,50.8
2244,300121,阳谷华泰,4.11,12.87,25.6
2245,300118,东方日升,8.3,10.8,46.38
2246,300111,向日葵,1.14,2.74,27.75
2247,300108,吉药控股,2.98,7.84,30.19
2248,300104,乐视网,0.08,3.49,39.9
2249,300083,劲胜智能,3.91,4.66,32.27
2250,300072,三聚环保,5.2,23.28,53.0
2251,300063,天龙集团,2.63,3.19,39.03
2252,300049,福瑞股份,5.32,13.35,30.07
2253,300032,金龙机电,5.0,5.11,29.8
2254,300002,神州泰岳,2.6,3.96,102.9
2255,002856,美芝股份,5.4,31.91,39.42
2256,002819,东方中科,3.87,28.53,24.65
2257,002778,高科石化,7.01,19.09,35.1
2258,002770,科迪乳业,1.54,3.03,9.86
2259,002767,先锋电子,4.68,14.92,43.46
2260,002751,易尚展示,6.03,29.56,22.1
2261,002739,万达电影,10.28,52.04,54.45
2262,002723,金莱特,3.44,16.2,17.35
2263,002721,金一文化,5.76,8.99,17.15
2264,002719,麦趣尔,6.65,24.6,29.61
2265,002716,金贵银业,6.39,16.84,17.19
2266,002670,国盛金控,6.45,10.68,8.53
2267,002668,奥马电器,3.31,20.1,13.94
2268,002665,首航节能,2.91,5.81,26.28
2269,002656,摩登大道,3.34,9.61,31.81
2270,002650,加加食品,1.83,4.86,20.0
2271,002633,申科股份,3.45,8.62,15.95
2272,002630,华西能源,2.77,6.54,22.64
2273,002617,露笑科技,2.39,12.25,17.87
2274,002610,爱康科技,1.28,2.1,25.42
2275,002602,世纪华通,9.31,32.5,25.9
2276,002585,双星新材,6.45,5.06,42.3
2277,002573,清新环境,4.02,11.55,36.3
2278,002569,步森股份,3.47,15.14,20.43
2279,002541,鸿路钢构,7.79,7.25,40.49
2280,002530,金财互联,5.04,8.5,22.0
2281,002523,天桥起重,1.48,3.11,21.15
2282,002512,达华智能,2.6,9.7,35.5
2283,002509,天广中茂,2.05,2.59,37.8
2284,002502,骅威文化,4.02,5.82,33.04
2285,002486,嘉麟杰,1.13,3.45,14.53
2286,002485,希努尔,3.68,24.17,26.61
2287,002477,雏鹰农牧,1.7,3.31,51.65
2288,002464,众应互联,4.39,29.67,32.2
2289,002459,天业通联,3.25,12.18,31.55
2290,002454,松芝股份,5.0,5.38,24.57
2291,002450,康得新,5.3,17.08,20.13
2292,002445,中南文化,5.28,8.44,19.37
2293,002437,誉衡药业,1.94,6.2,61.8
2294,002436,兴森科技,1.63,4.29,30.6
2295,002431,棕榈股份,3.69,6.74,54.89
2296,002420,毅昌股份,2.95,3.94,11.5
2297,002411,必康股份,6.07,28.34,32.1
2298,002408,齐翔腾达,3.89,12.4,27.11
2299,002390,信邦制药,3.82,7.33,46.12
2300,002381,双箭股份,3.99,6.06,39.87
2301,002369,卓翼科技,3.7,8.82,38.5
2302,002359,北讯集团,5.7,19.58,19.2
2303,002357,富临运业,3.58,7.8,21.65
2304,002330,得利斯,2.66,5.1,17.91
2305,002310,东方园林,4.22,15.03,124.0
2306,002309,中利集团,10.33,14.3,68.19
2307,002303,美盈森,2.86,5.37,33.55
2308,002301,齐心集团,3.83,15.8,30.14
2309,002291,星期六,3.79,4.61,20.56
2310,002272,川润股份,2.79,4.13,21.84
2311,002263,*ST东南,1.15,2.96,8.56
2312,002252,上海莱士,2.37,19.54,24.87
2313,002248,华东数控,2.11,9.07,10.97
2314,002239,奥特佳,1.68,3.63,11.81
2315,002226,江南化工,4.43,5.42,21.87
2316,002210,飞马国际,2.54,12.33,26.52
2317,002189,利达光电,2.82,12.75,14.7
2318,002178,延华智能,1.63,6.15,17.68
2319,002171,楚江新材,3.17,6.78,36.17
2320,002147,新光圆成,4.36,14.76,51.79
2321,002143,印纪传媒,1.69,12.09,35.65
2322,002131,利欧股份,1.48,2.04,31.9
2323,002121,科陆电子,3.45,6.49,29.11
2324,002113,天润数娱,1.76,9.83,14.14
2325,002102,冠福股份,2.12,4.07,11.18
2326,002098,浔兴股份,3.42,16.33,11.9
2327,002089,新 海 宜,1.28,6.05,15.63
2328,002086,东方海洋,4.32,6.68,12.87
2329,002082,万邦德,6.01,13.97,12.08
2330,002075,沙钢股份,1.65,16.12,8.49
2331,002069,獐子岛,0.47,3.79,62.99
2332,002060,粤 水 电,2.43,2.79,7.58
2333,002059,云南旅游,2.09,7.29,7.77
2334,002057,中钢天源,3.34,6.61,10.95
2335,002053,云南能投,4.3,10.08,13.2
2336,002051,中工国际,7.61,15.62,17.52
2337,002047,宝鹰股份,2.85,5.82,8.83
2338,002013,中航机电,2.37,7.67,11.46
2339,002011,盾安环境,4.81,6.4,12.58
2340,000989,九 芝 堂,5.35,18.59,23.3
2341,000972,*ST中基,1.13,3.65,17.18
2342,000967,盈峰环境,3.77,8.79,20.94
2343,000965,天保基建,4.83,4.17,10.3
2344,000912,*ST天化,-2.18,6.79,8.66
2345,000905,厦门港务,5.06,7.36,6.87
2346,000899,赣能股份,4.6,4.02,12.36
2347,000897,津滨发展,0.72,2.18,7.88
2348,000889,茂业通信,4.38,12.25,9.47
2349,000882,华联股份,2.84,2.53,11.45
2350,000863,三湘印象,4.57,4.55,11.63
2351,000825,太钢不锈,4.98,6.0,4.07
2352,000796,凯撒旅游,2.56,12.9,11.16
2353,000793,华闻传媒,4.94,8.4,10.67
2354,000779,三毛派神,1.6,13.47,13.96
2355,000729,燕京啤酒,4.58,6.21,14.59
2356,000723,美锦能源,1.96,5.43,19.9
2357,000716,黑芝麻,3.69,3.41,20.33
2358,000711,京蓝科技,4.75,12.02,22.78
2359,000708,大冶特钢,9.17,8.33,18.69
2360,000693,*ST华泽,-2.66,3.31,10.77
2361,000690,宝新能源,3.92,6.86,16.4
2362,000679,大连友谊,3.8,4.63,16.77
2363,000673,当代东方,2.85,18.34,17.05
2364,000669,金鸿控股,6.18,10.15,13.51
2365,000666,经纬纺机,10.9,18.29,12.25
2366,000627,天茂集团,3.9,6.8,30.16
2367,000619,海螺型材,6.74,6.24,14.78
2368,000616,海航投资,2.74,3.42,16.0
2369,000611,天首发展,1.58,6.73,12.3
2370,000609,中迪投资,5.23,5.95,23.88
2371,000603,盛达矿业,3.63,10.83,12.9
2372,000584,哈工智能,2.64,13.89,6.42
2373,000566,海南海药,3.62,12.89,6.88
2374,000564,供销大集,5.09,4.78,7.4
2375,000545,金浦钛业,2.06,3.76,6.3
2376,000544,中原环保,5.67,6.66,6.8
2377,000540,中天金融,2.38,7.35,7.6
