,code,name,bvps,timeToMarket,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
61,sz002531,天顺风能,2.77,20101231,20101231.0,3.3222222328186,20180629.0,4.3499999046326,20170630.0,6.6500000953674,20160729.0,6.2199997901917,20150831.0,5.9722228050232,20140829.0,3.5388889312744,20130830.0,2.263888835907,20120831.0,1.8375000953674,20110831.0,2.3861110210419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,sz002553,南方轴承,2.08,20110225,20110228.0,6.5574998855591,20180629.0,6.2300000190735,20170630.0,11.680000305176,20160729.0,13.569999694824,20150522.0,18.619998931885,20140530.0,4.9550004005432,20130531.0,3.0550000667572,20120531.0,3.8449997901917,20110531.0,5.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,sz002629,仁智股份,1.61,20111103,20111130.0,5.0574998855591,20180629.0,4.9699997901917,20170630.0,7.4000000953674,20160229.0,10.369999885559,20141031.0,6.3600001335144,20130531.0,5.253333568573,20120531.0,4.4491662979126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,sh600847,万里股份,4.47,19940324,19940331.0,6.6573424339294,20180629.0,14.130000114441,20170630.0,15.689999580383,20160630.0,29.979999542236,20140805.0,18.190000534058,20130830.0,16.239999771118,20120831.0,12.079999923706,20110831.0,14.050000190735,20100831.0,18.319999694824,20090831.0,9.4399995803833,20080829.0,5.3200001716614,20070831.0,8.9200000762939,20060831.0,2.8199999332428,20050831.0,1.8559999465942,20040831.0,2.3359999656677,20030829.0,4.8400001525879,20020830.0,9.8239994049072,20010831.0,12.791999816895,20000831.0,12.079999923706,19990831.0,8.1440000534058,19980831.0,6.4000000953674,19970829.0,4.4800000190735,19960830.0,3.4953844547272,19950831.0,3.9104890823364,19940831.0,6.1034965515137,,,,,,
65,sz300112,万讯自控,3.28,20100827,20100831.0,7.4840002059937,20180629.0,8.3500003814697,20170630.0,11.630000114441,20160729.0,14.159999847412,20150529.0,28.653999328613,20140228.0,9.3873329162598,20130228.0,5.6040000915527,20120229.0,4.3462224006653,20110228.0,6.8558521270752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,sz000628,高新发展,2.41,19961118,19961129.0,7.203076839447,20180629.0,8.3699998855591,20170630.0,9.5900001525879,20160729.0,12.229999542236,20150831.0,12.470000267029,20140829.0,8.2700004577637,20130830.0,6.7600002288818,20120831.0,6.3400001525879,20100630.0,8.8599996566772,20090630.0,7.8000001907349,20080627.0,5.5500001907349,20070430.0,11.960000038147,20060428.0,4.3846154212952,20050429.0,2.7076923847198,20040430.0,3.8307693004608,20030430.0,5.115385055542,20020430.0,7.3607692718506,20010430.0,10.753076553345,20000428.0,9.5223083496094,19990430.0,6.6261539459229,19980430.0,8.9338455200195,19970430.0,10.296025276184,,,,,,,,,,,,
67,sz002299,圣农发展,5.14,20091021,20091030.0,12.255000114441,20180629.0,15.489999771118,20170630.0,14.869999885559,20160726.0,29.479999542236,20150731.0,21.680000305176,20140731.0,13.119999885559,20130731.0,10.079999923706,20120531.0,14.970000267029,20110531.0,15.960000991821,20100531.0,15.295000076294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,sz002507,涪陵榨菜,2.59,20101123,20101130.0,9.0426683425903,20180629.0,25.680000305176,20170428.0,16.920000076294,20160630.0,12.039999961853,20150430.0,12.570310592651,20140228.0,9.0637016296387,20130228.0,7.3930287361145,20120229.0,4.5865383148193,20110228.0,6.7259607315063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,sh603658,安图生物,4.2,20160901,20161027.0,59.290000915527,20180629.0,82.459999084473,20170630.0,43.099998474121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,sz002043,兔 宝 宝,2.14,20050510,20050531.0,0.76185190677643,20180629.0,7.6599998474121,20170630.0,13.840000152588,20160729.0,11.869999885559,20150430.0,6.1399998664856,20140430.0,2.3400001525879,20130426.0,2.539999961853,20120427.0,2.5533332824707,20110429.0,3.1500000953674,20100430.0,2.7633330821991,20090430.0,1.6266666650772,20080430.0,1.9566667079926,20070430.0,1.932222366333,20060428.0,0.68777775764465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,sz300545,联得装备,3.63,20160928,20161027.0,89.319999694824,20180629.0,23.170000076294,20170630.0,72.300003051758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,sz000661,长春高新,26.45,19961218,19961231.0,14.757575035095,20180629.0,227.69999694824,20170630.0,129.11000061035,20160729.0,105.88999938965,20150831.0,86.756927490234,20140829.0,81.849235534668,20130830.0,96.541542053223,20120831.0,48.541538238525,20110831.0,44.018459320068,20100831.0,49.195384979248,20090831.0,24.464616775513,20080829.0,14.072308540344,20070831.0,22.295387268066,20060831.0,12.832509994507,20050831.0,11.488027572632,20040831.0,12.083345413208,20030829.0,13.394382476807,20020830.0,15.682007789612,20010831.0,17.48802947998,20000831.0,18.284015655518,19990831.0,16.625152587891,19980831.0,16.62052154541,19970829.0,16.795463562012,,,,,,,,,,
