,code,name,bvps,timeToMarket,0,1,2,3,4
1475,sz000068,华控赛格,0.64,19970611,19970627.0,8.7333335876465,20180629.0,3.039999961853,-0.6519084114509093
1476,sh601628,中国人寿,11.59,20070109,20070131.0,34.829998016357,20180629.0,22.520000457764,-0.3534309003638741
1477,sh603993,洛阳钼业,1.8,20121009,20121031.0,2.4583334922791,20180629.0,6.289999961853,1.5586438868477503
1478,sz000948,南天信息,5.69,19991014,19991029.0,14.227783203125,20180629.0,10.319999694824,-0.27465863462430967
1479,sz300040,九洲电气,5.5,20100108,20100129.0,8.6675004959106,20180629.0,5.8699998855591,-0.3227574791223127
1480,sh603669,灵康药业,3.66,20150528,20150529.0,18.140001296997,20180629.0,11.819999694824,-0.3484013864552065
1481,sh600415,小商品城,2.18,20020509,20020531.0,0.25000408291817,20180629.0,4.3099999427795,16.239718217682974
1482,sz300184,力源信息,6.54,20110222,20110228.0,5.3866667747498,20180629.0,10.720000267029,0.9900990195419918
1483,sz002185,华天科技,2.55,20071120,20071130.0,3.7762150764465,20180629.0,5.6399998664856,0.493558961104769
1484,sz300488,恒锋工具,8.62,20150701,20150731.0,71.580001831055,20180629.0,29.680000305176,-0.5853590451809778
1485,sh603277,银都股份,3.97,20170911,20180706.0,11.380000114441,20180706.0,11.380000114441,0.0
1486,sh601933,永辉超市,2.02,20101215,20101231.0,3.6449949741364,20180629.0,7.6399998664856,1.0960248013224565
1487,sz002850,科达利,10.84,20170302,20180706.0,25.629999160767,20180706.0,25.629999160767,0.0
1488,sh600391,航发科技,5.38,20011212,20011231.0,6.9727530479431,20180629.0,14.550000190735,1.086693747891605
1489,sh600257,大湖股份,2.68,20000612,20000630.0,2.4682905673981,20180629.0,4.5900001525879,0.859586635874219
1490,sz300627,华测导航,3.21,20170321,20180706.0,21.540000915527,20180706.0,21.540000915527,0.0
1491,sz000601,韶能股份,4.22,19960830,19960830.0,0.82070916891098,20180629.0,4.3899998664856,4.349032315930871
1492,sz000586,汇源通信,1.2,19951220,19960531.0,4.2446188926697,20180629.0,10.75,1.5326184215418852
1493,sz000001,平安银行,11.85,19910403,19911129.0,0.045637995004654,20180629.0,9.0900001525879,198.17615030329299
1494,sh600015,华夏银行,11.87,20030912,20030930.0,0.73275899887085,20180629.0,7.4499998092651,9.167053315954124
1495,sz300224,正海磁材,3.63,20110531,20110531.0,8.0525875091553,20180629.0,7.9099998474121,-0.017707061435977816
1496,sh603933,睿能科技,6.97,20170706,20180706.0,21.719999313354,20180706.0,21.719999313354,0.0
1497,sz000002,万 科Ａ,12.34,19910129,19910731.0,-1.5122727155685,20180629.0,24.60000038147,-17.26690750168184
1498,sz002728,特一药业,5.02,20140731,20140731.0,9.9399995803833,20180629.0,15.800000190735,0.5895373096309254
1499,sh600770,综艺股份,2.64,19961120,19961129.0,0.61024385690689,20180629.0,5.9000000953674,8.668266265345808
1500,sh600395,盘江股份,4.11,20010531,20010531.0,0.86063146591187,20180629.0,6.0700001716614,6.05296100838007
1501,sh600885,宏发股份,5.52,19960205,19960216.0,1.9131274223328,20180629.0,29.920000076294,14.639313789047364
1502,sz300497,富祥股份,4.47,20151222,20151231.0,28.353332519531,20180629.0,38.439998626709,0.3557488736193485
1503,sh600814,杭州解百,3.33,19940114,19940131.0,0.58232724666595,20180629.0,6.1999998092651,9.646934081759888
1504,sz300057,万顺股份,5.46,20100226,20100226.0,9.9549999237061,20180629.0,6.1399998664856,-0.3832245189812349
1505,sh600505,西昌电力,2.92,20020530,20020531.0,2.1762933731079,20180629.0,4.5999999046326,1.1136855726686687
1506,sh600170,上海建工,2.73,19980623,19980630.0,0.73874580860138,20180629.0,3.039999961853,3.115082517501435
1507,sz300478,杭州高新,4.31,20150610,20150630.0,49.259998321533,20180629.0,16.5,-0.6650426195246668
1508,sz002868,绿康生化,5.95,20170503,20180706.0,17.860000610352,20180706.0,17.860000610352,0.0
1509,sz300332,天壕环境,3.94,20120628,20120629.0,5.0450000762939,20180629.0,4.6500000953674,-0.07829533695798686
1510,sz002909,集泰股份,2.88,20171026,20180706.0,16.39999961853,20180706.0,16.39999961853,0.0
1511,sh600620,天宸股份,3.6,19921117,19921130.0,0.23595231771469,20180629.0,6.3699998855591,25.99697950524736
1512,sh603858,步长制药,19.58,20161118,20180706.0,42.090000152588,20180706.0,42.090000152588,0.0
1513,sh601991,大唐发电,2.99,20061220,20061229.0,4.0446248054504,20180629.0,3.0299999713898,-0.25085759071974395
1514,sz002676,顺威股份,1.41,20120525,20120531.0,5.5380001068115,20180629.0,3.1099998950958,-0.4384254541146298
1515,sz300494,盛天网络,4.08,20151231,20151231.0,13.029999732971,20180629.0,12.60000038147,-0.033000718366319896
1516,sz300434,金石东方,11.5,20150424,20150430.0,11.090000152588,20180629.0,27.079999923706,1.441839454563625
1517,sz002132,恒星科技,2.32,20070427,20070430.0,3.1452991962433,20180629.0,3.0199999809265,-0.03983697813755066
1518,sh600581,八一钢铁,2.27,20020816,20020830.0,2.2151374816895,20180629.0,5.1700000762939,1.333940949051481
1519,sz300277,海联讯,1.42,20111123,20111130.0,5.1259999275208,20180629.0,8.0500001907349,0.5704253422860073
1520,sh601801,皖新传媒,5.01,20100118,20100129.0,6.9250001907349,20180629.0,7.6100001335144,0.09891695652167283
1521,sz002348,高乐股份,1.34,20100203,20100226.0,3.1421873569489,20180629.0,3.1500000953674,0.002486401201132167
1522,sz300619,金银河,5.63,20170301,20180706.0,32.029998779297,20180706.0,32.029998779297,0.0
1523,sh603888,新华网,5.27,20161028,20180706.0,16.790000915527,20180706.0,16.790000915527,0.0
1524,sh600730,中国高科,3.45,19960726,19960731.0,2.554723739624,20180629.0,4.7699999809265,0.8671294695952296
1525,sz002355,兴民智通,4.1,20100209,20100226.0,7.6849999427795,20180629.0,7.7600002288818,0.00975930860907388
1526,sz300486,东杰智能,6.61,20150630,20150630.0,12.760000228882,20180629.0,15.609999656677,0.2233541831248627
1527,sz300099,精准信息,2.59,20100806,20100831.0,6.6329832077026,20180629.0,4.8099999427795,-0.27483610433479577
1528,sz000153,丰原药业,3.84,20000920,20000929.0,5.6111106872559,20180629.0,6.3699998855591,0.1352475901120269
1529,sh603136,天目湖,9.65,20170927,20180706.0,33.770000457764,20180706.0,33.770000457764,0.0
1530,sh601177,杭齿前进,4.04,20101011,20101029.0,16.340999603271,20180629.0,6.25,-0.6175264578827278
1531,sz002878,元隆雅图,4.16,20170606,20180706.0,21.520000457764,20180706.0,21.520000457764,0.0
1532,sz000552,靖远煤电,3.12,19940106,19940131.0,0.76828503608704,20180629.0,3.2699999809265,3.2562328137756897
1533,sz000876,新 希 望,5.1,19980311,19980331.0,0.49679496884346,20180629.0,6.3400001525879,11.761804265746566
1534,sz300722,新余国科,4.88,20171110,20180706.0,38.650001525879,20180706.0,38.650001525879,0.0
1535,sz300655,晶瑞股份,3.07,20170523,20180706.0,17.10000038147,20180706.0,17.10000038147,0.0
1536,sz300716,国立科技,5.06,20171109,20180706.0,15.560000419617,20180706.0,15.560000419617,0.0
1537,sz300622,博士眼镜,5.42,20170315,20180706.0,20.229999542236,20180706.0,20.229999542236,0.0
1538,sz000886,海南高速,2.72,19980123,19980123.0,4.441942691803,20180629.0,4.8600001335144,0.09411590169383952
1539,sz002373,千方科技,5.03,20100318,20100331.0,12.66250038147,20180629.0,13.050000190735,0.030602155782127983
1540,sz000717,韶钢松山,1.58,19970508,19970530.0,2.3531939983368,20180629.0,6.5599999427795,1.7877004392396052
1541,sh600017,日照港,3.52,20061017,20061031.0,2.146666765213,20180629.0,3.210000038147,0.4953415640310119
1542,sz300271,华宇软件,4.94,20111026,20111031.0,4.5625624656677,20180629.0,17.680000305176,2.8750155067934298
1543,sz002320,海峡股份,5.6,20091216,20091231.0,17.875469207764,20180629.0,18.950000762939,0.06011207553132589
1544,sz300110,华仁药业,1.83,20100825,20100831.0,6.9375705718994,20180629.0,4.75,-0.31532228021724856
1545,sh603161,科华控股,9.0,20180105,20180706.0,20.510000228882,20180706.0,20.510000228882,0.0
1546,sz300628,亿联网络,10.21,20170317,20180706.0,63.299999237061,20180706.0,63.299999237061,0.0
1547,sz002708,光洋股份,3.25,20140121,20140130.0,5.0644159317017,20180629.0,5.1399998664856,0.014924511691618302
1548,sz002154,报 喜 鸟,2.0,20070816,20070831.0,3.277755022049,20180629.0,3.3599998950958,0.025091830381938303
1549,sz300687,赛意信息,5.38,20170803,20180706.0,26.969999313354,20180706.0,26.969999313354,0.0
1550,sh600376,首开股份,8.49,20010312,20010330.0,4.0174293518066,20180629.0,7.0300002098083,0.7498752545945769
1551,sz002761,多喜爱,3.32,20150610,20150630.0,29.578001022339,20180629.0,19.190000534058,-0.3512069825285145
1552,sh601198,东兴证券,7.05,20150226,20150227.0,14.130000114441,20180629.0,13.039999961853,-0.07714084527671079
1553,sz300482,万孚生物,6.1,20150630,20150630.0,11.370000839233,20180629.0,70.0,5.156551876272515
1554,sz300373,扬杰科技,4.94,20140123,20140130.0,7.2727999687195,20180629.0,28.60000038147,2.9324607447584614
1555,sz300295,三六五网,5.84,20120315,20120330.0,10.472221374512,20180629.0,13.319999694824,0.2719364133423608
1556,sz000819,岳阳兴长,2.53,19970625,19970627.0,2.4553670883179,20180629.0,9.5100002288818,2.8731480413369974
1557,sh603001,奥康国际,10.47,20120426,20120427.0,21.559999465942,20180629.0,11.909999847412,-0.4475881195532475
1558,sz000563,陕国投Ａ,2.6,19940110,19940131.0,0.28776073455811,20180629.0,3.4000000953674,10.815371894252683
1559,sz002462,嘉事堂,9.16,20100818,20100831.0,17.969999313354,20180629.0,19.39999961853,0.07957709292249829
1560,sh600586,金晶科技,2.92,20020815,20020830.0,1.3900603055954,20180629.0,3.2699999809265,1.3524159115714562
1561,sh601028,玉龙股份,2.59,20111107,20111130.0,4.4681820869446,20180629.0,5.0199999809265,0.12349941950535881
1562,sz002593,日上集团,2.62,20110628,20110630.0,4.5016665458679,20180629.0,3.3800001144409,-0.24916692962444825
1563,sz002831,裕同科技,12.79,20161216,20180706.0,53.490001678467,20180706.0,53.490001678467,0.0
1564,sz002337,赛象科技,2.04,20100115,20100129.0,7.0583329200745,20180629.0,3.4100000858307,-0.516883076436878
1565,sz000027,深圳能源,5.32,19930903,19930930.0,-0.59620362520218,20180629.0,4.9400000572205,-9.285759845128894
1566,sh603393,新天然气,12.61,20160912,20161027.0,59.779998779297,20180629.0,33.880001068115,-0.43325523988052816
1567,sh603679,华体科技,5.39,20170621,20180706.0,21.190000534058,20180706.0,21.190000534058,0.0
1568,sh601126,四方股份,4.83,20101231,20101231.0,14.782500267029,20180629.0,5.0900001525879,-0.6556739346766206
1569,sz300218,安利股份,4.43,20110518,20110531.0,8.0,20180629.0,6.789999961853,-0.15125000476837502
1570,sz000158,常山北明,3.62,20000724,20000731.0,4.5950655937195,20180629.0,6.8699998855591,0.4950820059998626
1571,sz000975,银泰资源,4.18,20000608,20000630.0,1.4440237283707,20180629.0,10.140000343323,6.022045513590015
1572,sz002230,科大讯飞,3.76,20080512,20080530.0,3.787944316864,20180629.0,32.069999694824,7.466333454810239
1573,sh600827,百联股份,9.33,19940204,19940228.0,0.051669597625732,20180629.0,10.199999809265,196.40815253001492
1574,sz300451,创业软件,4.39,20150514,20150529.0,19.156667709351,20180629.0,15.60000038147,-0.18566210897654578
1575,sh601901,方正证券,4.59,20110810,20110831.0,5.933000087738,20180629.0,6.6900000572205,0.12759143069069326
1576,sh600163,中闽能源,1.8,19980602,19980630.0,3.8924231529236,20180629.0,3.4300000667572,-0.11880082611754941
1577,sh600128,弘业股份,5.49,19970901,19970930.0,3.5490975379944,20180629.0,6.539999961853,0.8427219572975623
1578,sz300565,科信技术,3.63,20161122,20180706.0,14.89999961853,20180706.0,14.89999961853,0.0
1579,sz000725,京东方Ａ,2.49,20010112,20010119.0,4.1405801773071,20180629.0,3.539999961853,-0.14504735803587263
1580,sz300322,硕贝德,1.52,20120608,20120629.0,3.7662034034729,20180629.0,8.5200004577637,1.2622252557860305
1581,sz300429,强力新材,4.27,20150324,20150331.0,11.73548412323,20180629.0,29.200000762939,1.4881803303826697
1582,sh600867,通化东宝,2.34,19940824,19940831.0,-0.048909991979599,20180629.0,23.969999313354,-491.08389376453385
1583,sz300701,森霸传感,5.62,20170915,20180706.0,45.25,20180706.0,45.25,0.0
1584,sz300247,乐金健康,3.05,20110729,20110729.0,4.2666668891907,20180615.0,5.0599999427795,0.18593742473748162
1585,sh603709,中源家居,6.6,20180208,20180706.0,26.89999961853,20180706.0,26.89999961853,0.0
1586,sh603826,坤彩科技,2.47,20170414,20180706.0,10.119999885559,20180706.0,10.119999885559,0.0
1587,sh600961,株冶集团,0.33,20040830,20040831.0,2.9574074745178,20180629.0,6.6799998283386,1.2587350190652242
1588,sz300658,延江股份,5.07,20170602,20180706.0,15.239999771118,20180706.0,15.239999771118,0.0
1589,sz300436,广生堂,4.0,20150422,20150430.0,27.139999389648,20180629.0,26.520000457764,-0.022844471106380635
1590,sz002745,木林森,5.59,20150217,20150227.0,40.900001525879,20180629.0,17.790000915527,-0.5650366686595211
1591,sh600808,马钢股份,3.29,19940106,19940429.0,0.71164184808731,20180629.0,3.5899999141693,4.044672293820542
1592,sh600258,首旅酒店,7.58,20000601,20000630.0,11.786153793335,20180629.0,27.170000076294,1.3052473735459376
1593,sh600798,宁波海运,2.77,19970423,19970430.0,2.1156015396118,20180629.0,3.6400001049042,0.7205508867100362
1594,sz002228,合兴包装,1.98,20080508,20080530.0,1.3883928060532,20180629.0,4.7699999809265,2.4356271223316357
1595,sh600428,中远海特,4.38,20020418,20020430.0,2.2948393821716,20180629.0,3.5499999523163,0.5469492025873048
1596,sz300458,全志科技,6.06,20150515,20150529.0,47.340000152588,20180629.0,17.920000076294,-0.621461765556958
1597,sz002579,中京电子,2.69,20110506,20110531.0,4.3277773857117,20180629.0,8.8500003814697,1.044929670063037
1598,sh600716,凤凰股份,3.43,19960702,19960731.0,1.6939483880997,20180629.0,3.7799999713898,1.2314729291311337
1599,sz002136,安 纳 达,3.24,20070530,20070531.0,12.599999427795,20180629.0,9.2299995422363,-0.26746032052387564
1600,sz002467,二六三,2.3,20100908,20100930.0,5.0028853416443,20180629.0,5.4200000762939,0.0833748339538212
1601,sz002155,湖南黄金,3.84,20070816,20070831.0,24.225511550903,20180629.0,6.8400001525879,-0.7176530147478788
1602,sz300410,正业科技,10.42,20141231,20141231.0,6.1540002822876,20180629.0,23.510000228882,2.8202793549666083
1603,sh600179,安通控股,2.13,19981104,19981130.0,2.2968747615814,20180629.0,10.130000114441,3.410340643678146
1604,sh603968,醋化股份,6.75,20150518,20150529.0,33.049999237061,20180629.0,18.030000686646,-0.45446290157768443
1605,sh603689,皖天然气,5.71,20170110,20180706.0,10.569999694824,20180706.0,10.569999694824,0.0
1606,sh603035,常熟汽饰,8.61,20170105,20180706.0,14.109999656677,20180706.0,14.109999656677,0.0
1607,sh600647,同达创业,2.42,19930504,19930531.0,1.7558616399765,20180629.0,14.729999542236,7.389043422825242
1608,sz002574,明牌珠宝,6.0,20110422,20110429.0,15.622727394104,20180629.0,5.539999961853,-0.6453884253306635
1609,sh600470,六国化工,3.93,20040305,20040331.0,3.3533983230591,20180629.0,3.7000000476837,0.10335835210545956
1610,sh601988,中国银行,4.77,20060705,20060731.0,1.8593635559082,20180629.0,3.6099998950958,0.9415244983289496
1611,sz002818,富森美,10.05,20161109,20180706.0,25.200000762939,20180706.0,25.200000762939,0.0
1612,sz000530,大冷股份,3.99,19931208,19931231.0,0.036249995231628,20180629.0,3.75,102.44828946979108
1613,sz000881,中广核技,5.09,19980902,19980930.0,2.4478380680084,20180629.0,9.9899997711182,3.0811522223143712
1614,sh600200,江苏吴中,4.07,19990401,19990430.0,1.4761353731155,20180629.0,7.539999961853,4.107932577985199
1615,sh600215,长春经开,5.22,19990909,19990930.0,8.5101652145386,20180629.0,7.5900001525879,-0.10812540517764666
1616,sz002738,中矿资源,3.54,20141230,20141231.0,7.8266668319702,20180629.0,21.729999542236,1.7764053343210888
1617,sh603917,合力科技,5.37,20171204,20180706.0,14.520000457764,20180706.0,14.520000457764,0.0
1618,sh600739,辽宁成大,13.18,19960819,19960830.0,0.3530749976635,20180629.0,15.180000305176,41.993699371608805
1619,sz000032,深桑达Ａ,3.04,19931028,19931029.0,1.6278700828552,20180629.0,7.5300002098083,3.6256763909568686
1620,sz002535,林州重机,3.68,20110111,20110131.0,8.6133146286011,20180629.0,3.7599999904633,-0.5634665453903237
1621,sz002266,浙富控股,1.57,20080806,20080829.0,1.5719758272171,20180629.0,3.75,1.3855328657557662
1622,sh603028,赛福天,3.13,20160331,20160331.0,6.1300001144409,20180629.0,7.7699999809265,0.2675366779557034
1623,sz002782,可立克,2.0,20151222,20151231.0,8.4680004119873,20180629.0,15.779999732971,0.8634859429898982
1624,sz000727,华东科技,2.33,19970520,19970530.0,2.3367481231689,20180629.0,1.8799999952316,-0.19546314102432952
1625,sz002877,智能自控,2.87,20170605,20180706.0,18.620000839233,20180706.0,18.620000839233,0.0
1626,sh600717,天津港,9.43,19960614,19960628.0,0.21772372722626,20180629.0,7.5300002098083,33.585115300653804
1627,sh603089,正裕工业,6.68,20170126,20180706.0,18.719999313354,20180706.0,18.719999313354,0.0
1628,sh600757,长江传媒,5.16,19961003,19961031.0,1.8796688318253,20180629.0,5.6900000572205,2.0271290138354217
1629,sh603680,今创集团,8.36,20180227,20180706.0,28.469999313354,20180706.0,28.469999313354,0.0
1630,sh600240,华业资本,4.89,20000628,20000630.0,1.8144927024841,20180629.0,7.3299999237061,3.0396965574295725
1631,sz002618,丹邦科技,3.07,20110920,20110930.0,7.1370000839233,20180629.0,11.439999580383,0.6029143121565282
1632,sh600894,广日股份,7.96,19960328,19960329.0,0.90905976295471,20180629.0,5.9299998283386,5.523223301694013
1633,sz002544,杰赛科技,3.75,20110128,20110131.0,4.5250000953674,20180629.0,13.689999580383,2.025414208145219
1634,sz002857,三晖电气,3.31,20170323,20180706.0,11.510000228882,20180706.0,11.510000228882,0.0
1635,sh601880,大连港,1.39,20101206,20101231.0,3.6800000667572,20180629.0,1.9400000572205,-0.4728260809706942
1636,sz000610,西安旅游,3.25,19960926,19960927.0,3.2375769615173,20180629.0,5.9299998283386,0.8316166376349208
1637,sz002293,罗莱生活,4.8,20090910,20090930.0,4.311999797821,20180629.0,15.029999732971,2.485621622841024
1638,sh600249,两面针,3.39,20040130,20040130.0,3.0631577968597,20180629.0,4.0500001907349,0.3221650529681803
1639,sz002876,三利谱,11.14,20170525,20180706.0,42.5,20180706.0,42.5,0.0
1640,sh601019,山东出版,4.26,20171122,20180706.0,7.7600002288818,20180706.0,7.7600002288818,0.0
1641,sh603113,金能科技,6.08,20170511,20180706.0,13.590000152588,20180706.0,13.590000152588,0.0
1642,sh603991,至正股份,6.28,20170308,20180706.0,21.370000839233,20180706.0,21.370000839233,0.0
1643,sh600510,黑牡丹,7.28,20020618,20020628.0,3.5032382011414,20180629.0,6.0599999427795,0.7298281175413862
1644,sh600548,深高速,6.46,20011225,20011231.0,2.8969705104828,20180629.0,7.8499999046326,1.7097272396205176
1645,sz300233,金城医药,10.01,20110622,20110630.0,9.7849998474121,20180629.0,13.970000267029,0.4276955017759896
1646,sz300397,天和防务,5.05,20140910,20140930.0,52.490001678467,20180629.0,12.010000228882,-0.7711945161966175
1647,sz000025,特 力Ａ,3.29,19930621,19930630.0,6.0281386375427,20180629.0,32.169998168945,4.3366387376350595
1648,sz002361,神剑股份,2.26,20100303,20100331.0,3.5750000476837,20180629.0,4.1100001335144,0.14965037166288578
1649,sz002493,荣盛石化,2.6,20101102,20101130.0,14.914999961853,20180629.0,10.319999694824,-0.3080791336762518
1650,sh603367,辰欣药业,8.49,20170929,20180706.0,21.930000305176,20180706.0,21.930000305176,0.0
1651,sz300693,盛弘股份,4.37,20170822,20180706.0,25.950000762939,20180706.0,25.950000762939,0.0
1652,sz000710,贝瑞基因,4.53,19970422,19970430.0,5.006326675415,20180629.0,50.360000610352,9.059271772587115
1653,sz002350,北京科锐,3.28,20100203,20100226.0,14.677645683289,20180629.0,6.1999998092651,-0.5775889442321113
1654,sh600966,博汇纸业,3.87,20040608,20040630.0,1.8547756671906,20180629.0,4.3099999427795,1.323731122323699
1655,sz002181,粤 传 媒,3.37,20071116,20071130.0,10.028846740723,20180629.0,4.1100001335144,-0.5901821774955052
1656,sh601168,西部矿业,4.83,20070712,20070731.0,42.889999389648,20180629.0,6.2800002098083,-0.8535789158503917
1657,sh600618,氯碱化工,2.67,19921113,19921130.0,4.000864982605,20180629.0,8.5100002288818,1.1270400940500773
1658,sh600560,金自天正,3.34,20020919,20020927.0,4.5701313018799,20180629.0,8.1400003433228,0.7811305202488281
1659,sh600361,华联综超,4.11,20011129,20011130.0,2.7611720561981,20180629.0,4.1700000762939,0.510228262282082
1660,sz300092,科新机电,2.34,20100708,20100730.0,7.195999622345,20180629.0,6.3000001907349,-0.12451354622474481
1661,sz002615,哈尔斯,2.0,20110909,20110930.0,4.9033336639404,20180629.0,6.1599998474121,0.2562881234685998
1662,sh603758,秦安股份,5.61,20170517,20180706.0,8.0900001525879,20180706.0,8.0900001525879,0.0
1663,sz002619,艾格拉斯,3.22,20110929,20110930.0,4.5464615821838,20180629.0,4.1900000572205,-0.07840416519962781
1664,sz002452,长高集团,2.56,20100720,20100730.0,5.4325003623962,20180629.0,4.0700001716614,-0.25080535662105696
1665,sz002165,红 宝 丽,2.59,20070913,20070928.0,6.4764385223389,20180629.0,4.0700001716614,-0.37156816086141725
1666,sz300435,中泰股份,3.15,20150326,20150331.0,9.297999382019,20180629.0,10.569999694824,0.13680365641504197
1667,sh600970,中材国际,4.41,20050412,20050429.0,0.78710293769836,20180629.0,6.6799998283386,7.486818570226915
1668,sh600173,卧龙地产,2.81,19990415,19990430.0,2.5280425548553,20180629.0,4.3000001907349,0.7009208102436483
1669,sz000011,深物业A,5.0,19920330,19920331.0,2.6775710582733,20180629.0,11.069999694824,3.1343439460250115
1670,sh600547,山东黄金,8.97,20030828,20030829.0,-0.014250040054321,20180629.0,23.920000076294,-1679.5917783466725
1671,sz002623,亚玛顿,13.38,20111013,20111031.0,33.709999084473,20180629.0,17.139999389648,-0.491545539746313
1672,sh601005,重庆钢铁,1.92,20070228,20070228.0,6.6999998092651,20180629.0,2.0299999713898,-0.6970149210179659
1673,sz002195,二三四五,1.78,20071212,20071228.0,3.1900000572205,20180629.0,4.2800002098083,0.3416928316727164
1674,sz300196,长海股份,5.69,20110329,20110331.0,12.875,20180629.0,10.189999580383,-0.20854372191199996
1675,sh600027,华电国际,4.3,20050203,20050228.0,2.0502309799194,20180629.0,3.9200000762939,0.911979730424328
1676,sz300289,利德曼,3.13,20120216,20120229.0,6.1119999885559,20180629.0,6.4800000190735,0.06020942918956842
1677,sh600268,国电南自,3.15,19991118,19991130.0,3.1344947814941,20180629.0,4.210000038147,0.34311917282575455
1678,sh601928,凤凰传媒,4.95,20111130,20111130.0,10.960000038147,20180629.0,6.0799999237061,-0.4452554833445017
1679,sz300175,朗源股份,1.66,20110215,20110228.0,4.7318181991577,20180629.0,4.1799998283386,-0.11661867544220691
1680,sz300602,飞荣达,4.87,20170126,20180706.0,26.809999465942,20180706.0,26.809999465942,0.0
1681,sh603002,宏昌电子,1.82,20120518,20120531.0,4.8709998130798,20180629.0,4.25,-0.1274891884438729
1682,sh601333,广深铁路,4.11,20061222,20061229.0,6.4800000190735,20180629.0,4.25,-0.34413580439963354
1683,sz300712,永福股份,6.34,20171031,20180706.0,18.659999847412,20180706.0,18.659999847412,0.0
1684,sh601238,广汽集团,7.18,20120329,20120330.0,7.6300005912781,20180629.0,11.140000343323,0.46002614417320004
1685,sh600777,新潮能源,1.94,19961121,19961129.0,0.3872292637825,20180629.0,2.1900000572205,4.655564447346586
1686,sz000908,景峰医药,2.73,19990203,19990209.0,2.8023087978363,20180629.0,4.710000038147,0.680756967891495
1687,sz300011,鼎汉技术,4.44,20091030,20091030.0,8.227520942688,20180629.0,6.3800001144409,-0.22455376791098144
1688,sh600919,江苏银行,8.2,20160802,20160819.0,13.239999771118,20180629.0,6.4099998474121,-0.5158610303457104
1689,sh603559,中通国脉,5.49,20161202,20180706.0,23.110000610352,20180706.0,23.110000610352,0.0
1690,sh600718,东软集团,7.2,19960618,19960628.0,0.12414643168449,20180629.0,13.060000419617,104.19835521981118
1691,sh600605,汇通能源,4.64,19920327,19920331.0,0.9588817358017,20180629.0,8.789999961853,8.166928134785959
1692,sz002899,英派斯,7.98,20170915,20180706.0,21.079999923706,20180706.0,21.079999923706,0.0
1693,sz002731,萃华珠宝,7.86,20141104,20141128.0,40.900001525879,20180629.0,14.689999580383,-0.6408313195028104
1694,sh600302,标准股份,3.46,20001213,20001229.0,6.3220071792603,20180629.0,4.289999961853,-0.3214180496462285
1695,sz002377,国创高新,5.31,20100323,20100331.0,6.8425002098083,20180629.0,6.3600001335144,-0.07051517157460457
1696,sz300415,伊之密,2.59,20150123,20150130.0,15.08899974823,20180629.0,9.3199996948242,-0.38233150968688484
1697,sh603233,大参林,7.26,20170731,20180706.0,59.439998626709,20180706.0,59.439998626709,0.0
1698,sz002295,精艺股份,4.58,20090929,20090930.0,11.240000724792,20180629.0,6.7199997901917,-0.4021352885352189
1699,sh600589,广东榕泰,4.4,20010612,20010629.0,8.9094295501709,20180629.0,4.4200000762939,-0.5038963997185302
1700,sz002521,齐峰新材,6.95,20101210,20101231.0,13.571429252625,20180629.0,6.5199999809265,-0.5195789728878117
1701,sz002498,汉缆股份,1.4,20101109,20101130.0,7.5847144126892,20180629.0,2.210000038147,-0.7086244889524544
1702,sh600845,宝信软件,5.85,19940311,19940331.0,2.5050182342529,20180629.0,26.35000038147,9.518885659660143
1703,sh600082,海泰发展,2.63,19970620,19970627.0,1.3447289466858,20180629.0,4.5900001525879,2.4133273950117236
1704,sz000933,神火股份,3.15,19990831,19990831.0,0.36821520328522,20180629.0,4.8099999427795,12.063012879057217
1705,sz000929,兰州黄河,3.92,19990623,19990630.0,6.7536954879761,20180629.0,6.7300000190735,-0.003508518994495148
1706,sz000565,渝三峡Ａ,2.43,19940408,19940429.0,0.85551059246063,20180629.0,4.75,4.552239845842227
1707,sz300462,华铭智能,4.47,20150527,20150529.0,12.414999961853,20180629.0,26.700000762939,1.1506243129262073
1708,sz300137,先河环保,4.71,20101105,20101130.0,12.904653549194,20180629.0,15.979999542236,0.23831294511847467
1709,sz002094,青岛金王,3.67,20061215,20061229.0,3.7599999904633,20180629.0,9.0100002288818,1.3962766626953118
1710,sh600138,中青旅,7.86,19971203,19971231.0,2.263792514801,20180629.0,19.930000305176,7.803810497150601
1711,sh601368,绿城水务,4.27,20150612,20150630.0,18.583000183105,20180629.0,6.75,-0.6367647885976528
1712,sh601555,东吴证券,6.94,20111212,20111230.0,5.9549999237061,20180629.0,6.8299999237061,0.14693535032918068
1713,sz002861,瀛通通讯,8.52,20170413,20180706.0,22.270000457764,20180706.0,22.270000457764,0.0
1714,sz002120,韵达股份,4.61,20070306,20070330.0,13.285656929016,20180629.0,53.049999237061,2.9930279338464105
1715,sz000656,金科股份,3.41,19961128,19961129.0,1.3309752941132,20180629.0,4.8000001907349,2.6063781288540264
1716,sz300605,恒锋信息,4.07,20170208,20180706.0,17.85000038147,20180706.0,17.85000038147,0.0
1717,sh600644,乐山电力,2.4,19930426,19930430.0,1.364755153656,20180629.0,4.6500000953674,2.4072046424669358
1718,sh600990,四创电子,13.15,20040510,20040531.0,7.3179774284363,20180629.0,49.319999694824,5.73956706988131
1719,sh600803,新奥股份,6.26,19940103,19940131.0,1.0947453975677,20180629.0,11.539999961853,9.541263738118943
