,code,name,bvps,0,1,2
1736,002120,韵达股份,4.61,49.01,30.7,-0.373597225056111
1737,000656,金科股份,3.41,4.46,13.14,1.9461883408071747
1738,300605,恒锋信息,4.07,17.85,50.85,1.8487394957983192
1739,600644,乐山电力,2.4,4.48,35.0,6.812499999999999
1740,600990,四创电子,13.15,47.15,20.7,-0.5609756097560976
1741,600803,新奥股份,6.26,11.27,5.28,-0.5314995563442768
1742,601113,华鼎股份,3.4,6.79,12.31,0.8129602356406481
1743,600176,中国巨石,3.7,9.07,5.83,-0.3572216097023153
1744,300412,迦南科技,2.99,9.07,19.58,1.1587651598676953
1745,601099,太平洋,1.73,2.28,41.91,17.38157894736842
1746,002827,高争民爆,4.45,13.62,29.58,1.171806167400881
1747,002566,益盛药业,5.51,6.81,36.41,4.34654919236417
1748,600980,北矿科技,3.73,11.38,15.1,0.3268892794376097
1749,002600,领益智造,1.63,4.58,23.37,4.102620087336244
1750,300313,天山生物,1.79,9.17,16.54,0.8037077426390403
1751,300173,智慧松德,2.9,6.89,25.06,2.6371552975326558
1752,603086,先达股份,10.28,18.47,43.96,1.380075798592312
1753,600769,祥龙电业,0.13,4.63,14.35,2.099352051835853
1754,603638,艾迪精密,3.43,25.63,13.88,-0.4584471322668747
1755,300354,东华测试,2.49,9.33,24.12,1.5852090032154342
1756,603919,金徽酒,5.35,16.3,25.52,0.5656441717791411
1757,600557,康缘药业,5.81,11.62,16.61,0.42943201376936324
1758,603648,畅联股份,4.33,16.35,24.82,0.5180428134556574
1759,600267,海正药业,6.98,14.02,26.65,0.9008559201141226
1760,002138,顺络电子,4.83,16.41,34.31,1.0907982937233396
1761,300219,鸿利智汇,3.86,9.4,16.96,0.8042553191489362
1762,600713,南京医药,3.61,4.71,8.73,0.8535031847133759
1763,603937,丽岛新材,5.93,16.5,26.11,0.5824242424242424
1764,600155,宝硕股份,8.61,7.12,11.93,0.6755617977528089
1765,000829,天音控股,2.76,7.13,11.98,0.6802244039270688
1766,002039,黔源电力,7.78,14.31,8.08,-0.43535988819007687
1767,002926,华西证券,6.82,9.57,14.56,0.5214211076280042
1768,600328,兰太实业,5.2,7.22,16.69,1.3116343490304714
1769,600333,长春燃气,3.54,4.84,16.06,2.318181818181818
1770,002135,东南网架,3.8,4.84,25.66,4.301652892561983
1771,002054,德美化工,4.25,4.84,9.87,1.0392561983471074
1772,600353,旭光股份,2.0,4.84,15.21,2.1425619834710745
1773,002191,劲嘉股份,4.41,7.31,33.2,3.5417236662106713
1774,600193,*ST创兴,0.42,2.44,16.1,5.5983606557377055
1775,002733,雄韬股份,6.12,9.81,29.08,1.9643221202854226
1776,002901,大博医疗,3.24,36.8,26.83,-0.27092391304347824
1777,300231,银信科技,3.01,7.38,26.2,2.5501355013550135
1778,600301,ST南化,1.01,4.97,12.32,1.47887323943662
1779,002644,佛慈制药,2.71,9.9,15.6,0.5757575757575757
1780,002646,青青稞酒,5.32,12.39,17.78,0.43502824858757067
1781,603978,深圳新星,8.45,32.22,65.76,1.0409683426443206
1782,600959,江苏有线,3.47,4.97,9.54,0.9195171026156941
1783,300399,京天利,2.03,9.92,54.3,4.473790322580645
1784,000503,国新健康,1.48,29.86,12.7,-0.5746818486269256
1785,300181,佐力药业,2.24,4.98,26.88,4.397590361445783
1786,603538,美诺华,9.37,17.45,36.28,1.079083094555874
1787,300660,江苏雷利,11.12,25.0,79.26,2.1704000000000003
1788,002004,华邦健康,4.7,5.0,16.4,2.28
1789,300443,金雷风电,6.87,10.1,81.48,7.067326732673268
1790,002802,洪汇新材,5.73,27.84,15.08,-0.4583333333333333
1791,600475,华光股份,8.25,10.24,8.42,-0.17773437500000003
1792,601377,兴业证券,5.04,5.13,20.12,2.9220272904483435
1793,002168,深圳惠程,1.84,10.28,44.4,3.319066147859922
1794,000952,广济药业,3.35,12.85,11.78,-0.0832684824902724
1795,600545,卓郎智能,1.22,7.72,7.64,-0.010362694300518144
1796,600219,南山铝业,3.56,2.59,11.38,3.3938223938223944
1797,600303,曙光股份,4.61,5.2,19.35,2.7211538461538463
1798,600223,鲁商置业,2.35,2.63,12.99,3.9391634980988592
1799,002722,金轮股份,9.95,15.72,10.55,-0.3288804071246819
1800,002090,金智科技,5.03,13.1,22.25,0.6984732824427481
1801,601020,华钰矿业,3.51,13.24,26.01,0.9645015105740182
1802,300707,威唐工业,3.89,26.56,64.19,1.4167921686746987
1803,300588,熙菱信息,2.33,13.3,29.73,1.2353383458646616
1804,601011,宝泰隆,3.59,5.32,24.32,3.571428571428571
1805,600744,华银电力,1.69,2.68,14.2,4.298507462686567
1806,002163,中航三鑫,0.87,5.42,22.56,3.162361623616236
1807,600187,国中水务,2.12,2.72,11.25,3.1360294117647056
1808,002807,江阴银行,5.3,5.46,12.63,1.3131868131868134
1809,600538,国发股份,1.42,5.47,13.32,1.4351005484460697
1810,000993,闽东电力,4.75,5.47,15.48,1.8299817184643514
1811,002008,大族激光,7.36,46.62,28.98,-0.37837837837837834
1812,000875,吉电股份,3.48,2.77,5.67,1.0469314079422383
1813,002681,奋达科技,2.99,5.59,11.59,1.073345259391771
1814,000753,漳州发展,2.21,2.8,20.86,6.45
1815,000702,正虹科技,1.91,5.6,20.0,2.5714285714285716
1816,600346,恒力股份,4.44,14.08,17.9,0.27130681818181807
1817,600153,建发股份,8.53,8.43,16.5,0.9572953736654805
1818,600908,无锡银行,5.17,5.66,10.37,0.8321554770318019
1819,002269,美邦服饰,1.15,2.84,27.7,8.753521126760564
1820,002009,天奇股份,5.57,11.41,15.69,0.3751095530236634
1821,000005,世纪星源,1.26,2.87,16.07,4.599303135888501
1822,300208,恒顺众昇,2.57,8.69,22.32,1.5684695051783661
1823,603139,康惠制药,9.22,20.3,33.79,0.6645320197044334
1824,600270,外运发展,9.26,20.4,27.98,0.3715686274509805
1825,600100,同方股份,7.14,8.83,33.9,2.839184597961495
1826,000505,京粮控股,3.11,5.89,19.1,2.242784380305603
1827,002884,凌霄泵业,10.04,23.68,53.1,1.2423986486486487
1828,600958,东方证券,7.49,8.93,22.65,1.536394176931691
1829,300663,科蓝软件,3.27,17.86,23.83,0.3342665173572228
1830,002268,卫 士 通,5.02,20.84,18.43,-0.11564299424184261
1831,600481,双良节能,1.26,2.98,9.86,2.308724832214765
1832,002399,海普瑞,6.01,20.86,140.05,5.713806327900288
1833,600378,天科股份,2.69,9.02,25.7,1.8492239467849225
1834,600035,楚天高速,3.57,3.04,6.26,1.0592105263157894
1835,000997,新 大 陆,4.98,15.16,36.34,1.3970976253298155
1836,600252,中恒集团,1.63,3.04,18.16,4.973684210526316
1837,600098,广州发展,5.91,6.09,14.23,1.336617405582923
1838,603222,济民制药,2.51,9.19,14.11,0.5353645266594125
1839,000568,泸州老窖,11.18,55.34,9.5,-0.8283339356704011
1840,300170,汉得信息,3.02,15.38,27.03,0.7574772431729518
1841,600596,新安股份,6.74,15.45,16.27,0.05307443365695795
1842,002732,燕塘乳业,6.09,21.77,23.68,0.08773541570969225
1843,603711,香飘飘,4.89,21.76,20.42,-0.061580882352941166
1844,002351,漫步者,3.0,6.27,35.56,4.671451355661882
1845,600039,四川路桥,3.63,3.15,10.04,2.187301587301587
1846,300725,药石科技,4.68,62.9,61.93,-0.015421303656597756
1847,000631,顺发恒业,2.66,3.16,20.1,5.360759493670886
1848,000557,西部创业,2.77,3.17,4.11,0.29652996845425883
1849,300308,中际旭创,8.81,54.15,19.35,-0.6426592797783933
1850,002028,思源电气,5.71,15.93,20.05,0.2586315128688011
1851,002097,山河智能,4.11,6.39,32.41,4.071987480438184
1852,000430,张家界,3.8,6.43,13.34,1.0746500777604977
1853,002543,万和电气,7.19,19.41,27.34,0.40855229263266357
1854,603085,天成自控,4.44,16.2,10.47,-0.35370370370370363
1855,600582,天地科技,3.63,3.26,25.04,6.6809815950920255
1856,000063,中兴通讯,7.65,13.04,21.43,0.6434049079754602
1857,603117,万林股份,5.0,6.56,9.39,0.4314024390243904
1858,300061,康旗股份,6.72,9.88,31.27,2.16497975708502
1859,000546,金圆股份,4.76,13.17,6.15,-0.5330296127562643
1860,002395,双象股份,4.69,13.25,31.59,1.3841509433962265
1861,603990,麦迪科技,5.3,33.11,55.06,0.6629417094533374
1862,603111,康尼机电,5.11,6.63,17.34,1.6153846153846156
1863,600491,龙元建设,4.86,6.61,18.7,1.8290468986384265
1864,603038,华立股份,10.09,19.98,60.96,2.051051051051051
1865,601179,中国西电,3.81,3.34,7.82,1.3413173652694612
1866,000958,东方能源,2.3,3.35,11.49,2.4298507462686567
1867,002149,西部材料,4.18,6.73,49.88,6.411589895988113
1868,300650,太龙照明,4.44,16.95,42.7,1.5191740412979353
1869,002448,中原内配,4.03,6.78,42.83,5.317109144542772
1870,600105,永鼎股份,2.15,3.44,12.6,2.662790697674419
1871,000792,盐湖股份,6.63,10.32,7.9,-0.23449612403100775
1872,600392,盛和资源,2.87,10.33,18.58,0.7986447241045497
1873,600227,圣济堂,2.71,3.45,11.33,2.2840579710144926
1874,300489,中飞股份,5.18,13.87,75.54,4.446286950252344
1875,000980,众泰汽车,8.31,6.96,12.9,0.8534482758620691
1876,002655,共达电声,1.26,7.03,15.73,1.2375533428165006
1877,601166,兴业银行,19.74,14.1,24.78,0.7574468085106384
1878,300259,新天科技,1.6,3.54,30.8,7.700564971751413
1879,002145,中核钛白,1.92,3.56,29.08,7.168539325842697
1880,601108,财通证券,5.69,10.74,22.91,1.133147113594041
1881,300568,星源材质,7.06,35.8,81.88,1.2871508379888268
1882,000850,华茂股份,4.53,3.58,8.28,1.3128491620111729
1883,603227,雪峰科技,1.71,3.59,18.62,4.186629526462396
1884,601003,柳钢股份,3.22,7.19,16.12,1.2420027816411683
1885,000981,银亿股份,4.56,7.22,26.39,2.6551246537396125
1886,002433,太安堂,6.46,7.24,27.18,2.7541436464088394
1887,000521,长虹美菱,4.88,3.62,12.0,2.3149171270718227
1888,600933,爱柯迪,4.3,10.9,17.89,0.6412844036697247
1889,002673,西部证券,5.04,7.26,18.51,1.5495867768595044
1890,000919,金陵药业,5.23,7.33,15.02,1.049113233287858
1891,603698,航天工程,6.15,14.68,21.81,0.4856948228882833
1892,603816,顾家家居,10.03,66.2,55.07,-0.1681268882175227
1893,600881,亚泰集团,4.54,3.71,15.06,3.0592991913746634
1894,002841,视源股份,4.11,52.05,44.21,-0.15062439961575402
1895,002730,电光科技,2.8,7.44,26.16,2.516129032258064
1896,601857,中国石油,6.56,7.44,31.52,3.236559139784946
1897,300737,科顺股份,4.69,11.2,20.98,0.8732142857142858
1898,603728,鸣志电器,4.11,14.95,23.43,0.5672240802675586
1899,600336,XD澳柯玛,2.35,3.75,14.6,2.893333333333333
1900,002859,洁美科技,5.38,37.5,77.86,1.0762666666666667
1901,002333,罗普斯金,2.87,15.04,26.84,0.7845744680851064
1902,603229,奥翔药业,3.54,15.13,23.8,0.5730337078651685
1903,600422,昆药集团,4.77,7.61,27.93,2.6701708278580814
1904,002578,闽发铝业,1.51,3.83,16.82,3.391644908616188
1905,000571,新大洲Ａ,2.72,3.83,8.05,1.101827676240209
1906,300550,和仁科技,6.13,34.49,38.64,0.12032473180632063
1907,000688,建新矿业,2.01,11.66,14.99,0.2855917667238422
1908,002666,德联集团,3.82,3.91,15.82,3.0460358056265986
1909,002685,华东重机,4.45,7.92,8.88,0.12121212121212133
1910,300147,香雪制药,5.21,7.93,36.4,3.5901639344262293
1911,000955,欣龙控股,1.33,3.97,11.15,1.808564231738035
1912,600815,厦工股份,0.59,3.99,12.45,2.120300751879699
1913,000937,冀中能源,5.59,3.98,11.25,1.8266331658291457
1914,600897,厦门空港,11.82,19.95,13.8,-0.30827067669172925
1915,601208,东材科技,3.72,3.99,21.8,4.4636591478696745
1916,600854,春兰股份,3.81,4.0,12.08,2.02
1917,600269,赣粤高速,6.28,4.01,16.92,3.219451371571073
1918,603319,湘油泵,8.94,24.24,15.06,-0.37871287128712866
1919,600172,黄河旋风,3.54,4.04,14.28,2.5346534653465342
1920,600026,中远海能,6.83,4.04,4.24,0.04950495049504955
1921,600825,新华传媒,2.52,4.06,10.9,1.6847290640394093
1922,600320,振华重工,3.43,4.07,14.05,2.452088452088452
1923,600822,上海物贸,1.16,8.15,20.6,1.5276073619631902
1924,600992,贵绳股份,5.63,8.15,8.67,0.06380368098159504
1925,002823,凯中精密,4.04,12.27,28.95,1.3594132029339854
1926,601838,成都银行,7.87,8.23,10.07,0.22357229647630616
1927,002137,麦达数字,2.99,8.22,47.19,4.740875912408758
1928,300130,新国都,4.22,12.34,45.6,2.6952998379254463
1929,000607,华媒控股,1.76,4.14,9.0,1.173913043478261
1930,002190,成飞集成,5.69,16.63,21.16,0.2723992784125076
1931,002249,大洋电机,3.82,4.18,24.21,4.791866028708134
1932,002478,常宝股份,3.77,4.24,16.32,2.849056603773585
1933,002158,汉钟精机,3.41,8.55,28.86,2.375438596491228
1934,300631,久吾高科,5.69,21.45,30.56,0.4247086247086247
1935,300644,南京聚隆,10.66,47.46,52.17,0.09924146649810368
1936,600509,天富能源,5.71,4.35,14.5,2.3333333333333335
1937,600248,延长化建,3.37,4.39,21.56,3.9111617312072893
1938,002074,国轩高科,7.38,13.25,14.3,0.07924528301886798
1939,000060,中金岭南,2.86,4.42,19.15,3.3325791855203617
1940,002629,仁智股份,1.61,4.44,18.82,3.2387387387387383
1941,002659,凯文教育,4.36,13.42,11.88,-0.11475409836065567
1942,300301,长方集团,2.74,4.49,19.5,3.3429844097995542
1943,603721,中广天择,5.48,22.47,38.6,0.7178460169114376
1944,002758,华通医药,2.8,9.03,31.44,2.481727574750831
1945,600683,京投发展,3.29,4.52,11.82,1.615044247787611
1946,002842,翔鹭钨业,4.67,18.22,26.48,0.45334796926454457
1947,300318,博晖创新,1.34,4.56,16.08,2.5263157894736845
1948,300441,鲍斯股份,2.28,9.15,22.75,1.4863387978142075
1949,000421,南京公用,4.39,4.58,9.35,1.0414847161572052
1950,603768,常青股份,8.33,13.84,37.85,1.7348265895953758
1951,600936,广西广电,2.21,4.65,17.22,2.7032258064516124
1952,002287,奇正藏药,4.81,28.19,21.79,-0.22703086200780426
1953,300177,中海达,3.85,14.13,57.1,3.041047416843595
1954,002596,海南瑞泽,2.79,9.49,19.77,1.0832455216016859
1955,002547,春兴精工,2.37,4.76,21.54,3.525210084033614
1956,600821,津劝业,1.15,4.79,6.25,0.3048016701461378
1957,002811,亚泰国际,7.36,14.43,37.77,1.6174636174636177
1958,000837,秦川机床,4.08,4.83,8.25,0.7080745341614907
1959,002327,富安娜,3.73,9.7,39.66,3.088659793814433
1960,603989,艾华集团,5.26,19.6,77.51,2.9545918367346937
1961,002375,亚厦股份,5.65,5.05,45.26,7.962376237623763
1962,002099,海翔药业,3.21,5.07,16.0,2.1558185404339247
1963,603595,东尼电子,8.06,66.08,48.09,-0.27224576271186435
1964,600277,亿利洁能,5.3,5.15,17.7,2.436893203883495
1965,000931,中 关 村,2.13,5.13,34.91,5.8050682261208575
1966,300190,维尔利,4.49,5.2,62.56,11.03076923076923
1967,603018,中设集团,7.03,15.65,62.39,2.9865814696485624
1968,000617,中油资本,8.11,10.5,13.72,0.30666666666666675
1969,000831,五矿稀土,2.09,10.56,6.39,-0.3948863636363637
1970,300715,凯伦股份,3.03,21.14,23.96,0.13339640491958374
1971,601158,重庆水务,3.02,5.32,11.53,1.1672932330827066
1972,300067,安诺其,2.16,5.34,23.0,3.307116104868914
1973,002383,合众思壮,5.05,16.29,64.24,2.9435236341313686
1974,601021,春秋航空,13.43,32.9,50.97,0.5492401215805471
1975,600539,*ST狮头,1.83,5.49,12.97,1.3624772313296905
1976,002108,沧州明珠,2.27,5.5,17.09,2.1072727272727274
1977,603037,凯众股份,7.63,22.12,33.76,0.5262206148282096
1978,002243,通产丽星,4.14,5.57,10.36,0.8599640933572709
1979,600126,杭钢股份,6.57,5.61,6.69,0.1925133689839572
1980,600602,云赛智联,2.84,5.62,505.0,88.8576512455516
1981,002343,慈文传媒,5.74,16.95,34.65,1.0442477876106195
1982,603158,腾龙股份,4.68,16.98,33.82,0.9917550058892814
1983,300012,华测检测,1.49,5.67,45.88,7.091710758377426
1984,600366,宁波韵升,4.65,5.74,27.29,3.7543554006968636
1985,002545,东方铁塔,5.43,5.76,41.2,6.152777777777779
1986,600419,天润乳业,4.18,17.35,28.75,0.6570605187319883
1987,600820,隧道股份,6.21,5.82,10.64,0.8281786941580757
1988,601101,昊华能源,6.47,5.91,38.96,5.592216582064297
1989,300514,友讯达,2.47,17.72,14.74,-0.1681715575620767
1990,603308,应流股份,6.59,11.87,10.5,-0.11541701769165959
1991,600590,泰豪科技,4.36,5.94,18.62,2.1346801346801345
1992,002182,云海金属,2.49,5.95,18.47,2.104201680672269
1993,300085,银之杰,1.85,12.0,31.6,1.6333333333333335
1994,300368,汇金股份,1.66,6.02,35.43,4.885382059800665
1995,300027,华谊兄弟,3.57,6.09,58.92,8.67487684729064
1996,603088,宁波精达,4.47,12.37,42.61,2.4446240905416334
1997,000705,浙江震元,4.18,6.29,15.78,1.5087440381558026
1998,600493,凤竹纺织,2.59,6.33,7.09,0.1200631911532385
1999,002322,理工环科,7.78,12.68,61.88,3.8801261829653
2000,603133,碳元科技,4.32,19.06,26.73,0.4024134312696748
2001,603116,红蜻蜓,8.57,12.89,28.04,1.1753297129557796
2002,002296,辉煌科技,3.69,6.49,34.06,4.248073959938367
2003,000559,万向钱潮,1.92,6.49,6.3,-0.029275808936825944
2004,603050,科林电气,6.15,13.15,38.45,1.9239543726235744
2005,600068,葛洲坝,5.51,6.64,17.76,1.674698795180723
2006,600723,首商股份,5.81,6.74,8.64,0.2818991097922849
2007,002116,中国海诚,3.27,6.81,20.57,2.0205580029368577
2008,603030,全筑股份,3.03,6.85,27.65,3.0364963503649633
2009,002905,金逸影视,7.23,20.74,43.61,1.1027000964320155
2010,600628,新世界,6.91,6.94,53.45,6.7017291066282425
2011,000429,粤高速Ａ,4.48,6.96,8.85,0.271551724137931
2012,002747,埃斯顿,1.88,14.3,19.09,0.3349650349650349
2013,300697,电工合金,3.44,14.63,35.0,1.3923444976076553
2014,600580,卧龙电气,4.47,7.4,18.5,1.4999999999999998
2015,002557,洽洽食品,6.21,14.8,36.25,1.4493243243243241
2016,600390,五矿资本,8.5,7.44,37.5,4.040322580645161
2017,601009,南京银行,7.24,7.48,23.45,2.135026737967914
2018,601607,上海医药,13.21,22.58,14.03,-0.3786536758193091
2019,600059,古越龙山,5.02,7.69,29.6,2.849154746423927
2020,000815,美利云,2.88,7.71,8.25,0.07003891050583658
2021,601515,东风股份,3.57,7.86,15.86,1.0178117048346054
2022,603060,国检集团,4.74,16.12,42.44,1.6327543424317614
2023,600520,文一科技,2.7,16.2,24.73,0.5265432098765433
2024,002128,露天煤业,7.16,8.12,28.9,2.559113300492611
2025,600962,国投中鲁,3.15,8.19,7.45,-0.09035409035409028
2026,600523,贵航股份,5.58,8.22,9.94,0.20924574209245728
2027,601006,大秦铁路,6.96,8.23,5.73,-0.30376670716889426
2028,600594,益佰制药,5.53,8.32,26.46,2.1802884615384617
2029,002151,北斗星通,8.43,24.97,61.9,1.4789747697236684
2030,002664,长鹰信质,4.96,25.12,16.61,-0.3387738853503185
2031,601231,环旭电子,4.05,8.52,16.47,0.9330985915492958
2032,300746,汉嘉设计,3.87,34.5,11.85,-0.6565217391304348
2033,603127,昭衍新药,4.71,52.11,26.37,-0.4939550949913644
2034,300664,鹏鹞环保,6.12,17.55,21.6,0.2307692307692308
2035,300417,南华仪器,4.88,17.72,37.3,1.1049661399548532
2036,002458,益生股份,3.63,17.71,32.15,0.8153585544889891
2037,000821,京山轻机,5.09,8.93,16.46,0.8432250839865623
2038,603181,皇马科技,6.58,18.53,24.04,0.2973556395035077
2039,002221,东华能源,4.81,9.29,15.3,0.6469321851453178
2040,601900,南方传媒,5.64,9.33,21.98,1.3558413719185423
2041,002537,海联金汇,5.6,9.42,35.0,2.7154989384288744
2042,603040,新坐标,7.71,37.99,69.3,0.8241642537509869
2043,600976,健民集团,7.29,19.48,14.78,-0.24127310061601648
2044,002627,宜昌交运,6.41,10.05,15.63,0.5552238805970149
2045,002444,巨星科技,5.62,10.06,27.51,1.734592445328032
2046,603906,龙蟠科技,4.91,10.14,26.12,1.5759368836291914
2047,002669,康达新材,7.13,20.63,13.13,-0.3635482307319437
2048,600167,联美控股,4.37,10.44,6.28,-0.3984674329501915
2049,002536,西泵股份,6.36,10.81,33.52,2.100832562442183
2050,603006,联明股份,4.95,11.1,14.3,0.2882882882882884
2051,000151,中成股份,3.39,11.21,16.53,0.4745762711864407
2052,300521,爱司凯,3.45,11.42,82.6,6.23292469352014
2053,002893,华通热力,5.66,22.92,26.44,0.15357766143106455
2054,600352,浙江龙盛,5.65,11.52,12.1,0.05034722222222223
2055,603833,欧派家居,15.02,118.59,95.99,-0.19057256092419267
2056,300068,南都电源,7.11,11.88,32.82,1.7626262626262623
2057,600679,上海凤凰,3.32,12.02,12.93,0.07570715474209652
2058,002801,微光股份,7.26,25.05,49.76,0.9864271457085827
2059,300031,宝通科技,5.82,13.43,56.43,3.2017870439314966
2060,603599,广信股份,9.14,13.75,72.82,4.295999999999999
2061,002117,东港股份,4.33,14.0,17.81,0.2721428571428571
2062,603856,东宏股份,5.73,14.92,21.64,0.450402144772118
2063,300638,广和通,3.12,30.67,42.94,0.4000652103032278
2064,300414,中光防雷,4.69,16.61,66.65,3.0126429861529203
2065,600085,同仁堂,6.34,33.97,17.78,-0.4765969973506034
2066,600690,青岛海尔,5.56,18.23,13.22,-0.2748217224355458
2067,603358,华达科技,11.67,19.19,49.39,1.5737363210005209
2068,600083,博信股份,0.31,19.25,8.94,-0.5355844155844156
2069,300552,万集科技,6.86,19.32,28.4,0.4699792960662525
2070,300538,同益股份,4.81,23.15,30.37,0.31187904967602603
2071,603322,超讯通信,4.32,25.59,19.0,-0.2575224697147323
2072,000150,宜华健康,5.31,26.71,24.82,-0.07076001497566456
2073,300124,汇川技术,3.43,30.53,94.01,2.079266295447101
2074,300616,尚品宅配,13.04,93.9,154.0,0.6400425985090521
2075,603722,阿科力,6.1,47.53,23.71,-0.5011571638964865
2076,600763,通策医疗,3.29,47.94,10.75,-0.775761368377138
2077,603997,继峰股份,2.83,10.83,17.09,0.5780240073868882
2078,603977,国泰集团,3.1,8.25,32.08,2.888484848484848
2079,603939,益丰药房,9.01,60.0,37.31,-0.37816666666666665
2080,603880,南卫股份,4.18,24.64,32.65,0.3250811688311687
2081,603869,北部湾旅,10.5,16.0,9.64,-0.39749999999999996
2082,603855,华荣股份,4.35,9.08,14.54,0.6013215859030836
2083,603838,四通股份,2.66,10.04,45.9,3.571713147410359
2084,603825,华扬联众,5.54,35.36,36.29,0.02630090497737556
2085,603779,威龙股份,6.1,14.1,18.92,0.34184397163120583
2086,603716,塞力斯,5.31,18.17,38.75,1.1326362135388
2087,603699,XD纽威股,3.46,10.45,19.03,0.8210526315789476
2088,603690,至纯科技,1.95,18.29,5.85,-0.6801530891197376
2089,603685,晨丰科技,7.07,18.2,40.33,1.2159340659340658
2090,603665,康隆达,9.43,23.55,59.09,1.5091295116772825
2091,603636,南威软件,3.16,10.0,23.68,1.3679999999999999
2092,603611,诺力股份,6.07,13.26,32.01,1.414027149321267
2093,603602,纵横通信,5.71,49.85,71.57,0.4357071213640921
2094,603577,XD汇金通,5.01,10.63,28.31,1.663217309501411
2095,603501,韦尔股份,2.8,37.72,22.81,-0.3952810180275716
2096,603386,广东骏亚,3.13,23.52,25.44,0.08163265306122457
2097,603315,福鞍股份,4.47,12.44,22.72,0.8263665594855305
2098,603313,梦百合,6.39,18.24,41.83,1.293311403508772
2099,603225,新凤鸣,7.91,18.78,45.74,1.4355697550585729
2100,603166,福达股份,3.6,6.14,9.19,0.496742671009772
2101,603077,和邦生物,1.24,1.69,16.42,8.715976331360949
2102,603033,三维股份,8.99,16.46,51.57,2.1330498177399755
2103,603032,德新交运,2.71,17.0,26.04,0.5317647058823529
2104,603016,新宏泰,5.57,21.84,47.87,1.1918498168498168
2105,603015,弘讯科技,3.01,6.78,24.61,2.6297935103244834
2106,601985,中国核电,2.86,5.57,13.08,1.348294434470377
2107,601968,宝钢包装,2.37,3.62,13.95,2.853591160220994
2108,601881,XD中国银,6.47,7.61,11.82,0.5532194480946123
2109,601818,光大银行,5.26,3.58,3.4,-0.05027932960893859
2110,601789,XD宁波建,2.71,3.46,11.22,2.242774566473989
2111,601766,中国中车,4.28,7.39,3.42,-0.537212449255751
2112,601727,上海电气,3.83,6.35,5.78,-0.08976377952755897
2113,601677,明泰铝业,9.51,9.63,16.01,0.6625129802699896
2114,601608,中信重工,1.65,2.57,4.26,0.6575875486381323
2115,601588,北辰实业,3.93,3.42,3.75,0.09649122807017546
2116,601558,ST锐电,0.2,1.09,73.25,66.20183486238531
2117,601390,中国中铁,6.49,7.47,11.49,0.5381526104417671
2118,601388,怡球资源,1.26,2.33,15.56,5.6781115879828326
2119,601328,交通银行,8.13,5.76,13.39,1.324652777777778
2120,601188,龙江交通,3.11,3.21,5.53,0.7227414330218069
2121,601169,北京银行,7.74,5.87,22.04,2.754684838160136
2122,601118,海南橡胶,2.18,6.62,12.75,0.9259818731117825
2123,600999,招商证券,9.71,13.0,32.18,1.4753846153846153
2124,600988,赤峰黄金,1.95,5.18,13.09,1.5270270270270272
2125,600987,航民股份,5.74,8.89,6.46,-0.2733408323959506
2126,600985,雷鸣科化,5.85,9.87,10.4,0.053698074974670836
2127,600973,宝胜股份,2.9,3.62,7.9,1.1823204419889504
2128,600971,恒源煤电,7.18,6.3,17.9,1.841269841269841
2129,600965,福成股份,2.31,10.04,4.92,-0.5099601593625498
2130,600963,岳阳林纸,5.73,4.93,7.95,0.6125760649087222
2131,600896,*ST海投,1.92,5.12,7.13,0.39257812499999994
2132,600875,东方电气,9.46,7.07,13.96,0.9745403111739745
2133,600868,梅雁吉祥,1.21,3.04,14.81,3.8717105263157894
2134,600865,百大集团,4.56,5.79,8.72,0.5060449050086356
2135,600850,华东电脑,5.16,19.21,17.0,-0.11504424778761066
2136,600848,上海临港,5.87,21.68,13.9,-0.3588560885608856
2137,600844,丹化科技,2.09,5.37,12.18,1.2681564245810055
2138,600833,第一医药,3.1,9.82,25.08,1.5539714867617105
2139,600831,广电网络,4.96,5.75,11.95,1.0782608695652172
2140,600819,耀皮玻璃,3.25,3.67,14.05,2.828337874659401
2141,600816,安信信托,2.72,7.05,8.5,0.20567375886524825
2142,600811,东方集团,5.38,4.3,10.1,1.3488372093023255
2143,600800,天津磁卡,0.07,5.47,9.35,0.7093235831809872
2144,600796,钱江生化,2.08,6.11,22.98,2.7610474631751227
2145,600784,鲁银投资,2.65,5.46,17.79,2.2582417582417578
2146,600768,宁波富邦,0.97,11.03,12.93,0.17225747960108798
2147,600766,园城黄金,0.25,6.69,9.5,0.42002989536621815
2148,600764,中国海防,2.79,31.8,13.88,-0.5635220125786163
2149,600759,洲际油气,2.28,3.95,15.29,2.870886075949367
2150,600753,东方银星,1.29,28.91,10.3,-0.6437218955378762
2151,600751,海航科技,4.6,6.49,11.49,0.7704160246533127
2152,600750,江中药业,7.22,25.3,10.28,-0.5936758893280633
2153,600745,闻泰科技,5.46,30.6,9.99,-0.6735294117647058
2154,600742,一汽富维,9.21,11.1,18.4,0.6576576576576576
2155,600733,SST前锋,0.96,52.69,8.55,-0.8377301195672804
2156,600724,宁波富达,1.23,3.28,8.68,1.6463414634146343
2157,600722,金牛化工,1.35,4.58,19.08,3.1659388646288207
2158,600711,盛屯矿业,3.69,8.08,11.12,0.3762376237623761
2159,600701,*ST工新,4.08,9.21,9.1,-0.011943539630836178
2160,600687,刚泰控股,4.17,9.05,15.2,0.6795580110497236
