code,net2017_1,net2017_2,net2017_3,net2017_4
000732,230.6678,919.6909,1428.5087,2124.4692
603936,12.0312,36.443000000000005,56.512,65.2407
600571,14.8932,44.6877,27.9181,-208.8672
603123,37.9113,59.2569,73.6071,144.4283
000818,29.233,61.0165,119.5046,255.542
002079,18.8063,53.5237,80.0951,104.697
002849,6.5162,19.5065,34.1772,53.2045
002568,20.5226,78.1748,133.8238,182.6453
002616,25.4211,50.048,71.0597,87.5804
000587,108.4043,368.2743,728.3532,1021.5664
300235,7.4066,-2.0416,11.7513,8.8225
300287,70.1649,154.3278,325.6642,404.1078
600122,102.1361,220.1819,466.4365,608.1962
601611,109.9028,294.2522,510.0493,853.0172
002358,57.4132,198.6812,414.7782,446.7248
000681,29.291999999999998,95.4881,162.6333,290.8209
002851,15.1568,46.413999999999994,84.2825,117.0533
000807,117.2749,147.0207,423.5022,657.0010000000001
300008,36.7804,94.9575,123.5806,164.1391
300040,22.7148,76.5969,98.9243,100.1056
601996,22.4134,66.819,123.4898,120.2193
600516,73.5217,411.8541,2019.1173,3620.4186
002158,24.6352,82.7163,133.8293,226.9301
300114,16.8717,70.9004,103.0636,129.4455
002153,62.7914,182.4943,278.4618,419.0287
002301,29.0428,80.2821,97.50200000000001,140.0718
600630,21.3298,36.9183,107.2826,128.5067
600565,85.0927,110.9388,513.5345,669.4179
002657,34.7742,92.7153,121.8343,-236.6612
002344,88.7284,208.8904,256.7817,301.2623
600774,7.1941,7.3020000000000005,7.7083,16.4667
002541,47.941,111.1183,176.2172,209.5133
300329,10.0136,20.225,30.9676,40.9805
000420,33.8131,57.2566,82.8821,85.5941
002668,48.1959,187.7612,300.2327,381.49199999999996
603100,23.6887,70.8773,,159.149
600858,37.3142,49.9792,32.0829,49.1279
600101,24.7198,43.0929,93.67299999999999,98.1036
600823,246.4211,1396.6425,1395.6811,2225.2713
002006,11.5359,27.6149,30.2628,99.1448
002355,25.049,40.0039,55.0682,62.1674
600367,13.2318,39.1231,74.7528,95.4736
300166,48.8337,103.6608,157.2789,430.7889
601788,587.2114,1237.4881,2269.6748,3016.4702
002808,6.4644,16.0371,19.7406,30.4466
603855,9.0383,32.0735,63.7868,126.1046
002627,11.4173,32.0373,95.6921,110.8294
300505,7.6388,25.6143,38.918,60.5796
600370,15.2316,29.0725,38.4987,44.0889
002144,20.5704,50.7979,72.4338,96.5476
300225,10.7201,26.0206,36.512,47.3549
300192,8.664,9.5499,15.1757,5.7648
002165,19.0173,40.5862,54.7071,40.9028
002703,17.9477,39.7151,41.07899999999999,32.6561
002176,45.3577,62.0784,210.6555,281.3044
603538,13.282,32.8296,35.5962,44.6774
000566,66.1432,113.5761,176.09599999999998,86.6266
600302,14.8088,0.4958,-0.8291,-6.2567
002417,4.1506,16.5452,8.7404,7.6718
000878,67.023,128.6478,224.9744,227.4691
603377,19.8296,112.8533,211.6347,234.9458
000528,108.45,243.5878,279.642,322.93
600278,43.2205,79.8254,105.5994,173.4424
600543,13.3905,14.2472,24.6314,24.0919
601886,79.6991,241.5073,344.1732,466.46
002634,8.0425,22.647,37.1064,48.2613
603628,10.8745,24.0818,48.036,49.1228
603268,6.84,20.4047,32.1264,45.7472
600743,81.0056,301.4031,473.5048,818.9493
000778,230.5839,501.0487,808.1472,1093.0318
300410,21.6545,81.7125,142.5655,197.5853
603030,17.301,25.7502,48.6245,164.7556
002509,54.0102,241.0859,413.2738,607.8994
600517,41.9954,68.266,81.1111,239.43200000000002
300190,33.3577,70.1421,111.8864,138.7031
300528,22.2145,65.45100000000001,68.892,112.4633
000521,61.3037,92.075,120.2223,32.4732
600118,58.1683,176.3644,255.7301,409.6005
300453,6.5641,20.0698,31.8529,42.3896
000616,47.3349,38.5779,4.4762,12.5363
000631,66.423,302.3051,633.0685,765.0403
002686,16.522000000000002,64.5288,105.5438,140.5286
000547,62.0074,115.8377,178.4085,276.1258
600466,119.2716,283.2636,547.7781,1365.9504
600272,5.6828,16.3154,20.0884,38.7305
002667,8.6468,14.745999999999999,24.4947,23.1615
002799,6.0781,12.9533,15.4568,22.6087
002542,38.4672,87.3868,137.7966,236.558
002594,605.795,1722.914,2791.435,4066.478
600586,47.1946,103.8327,170.4717,144.4903
300262,23.5777,119.8657,204.8144,143.4949
600619,47.4126,114.3455,197.7852,281.2309
300490,6.8672,18.2293,25.6088,57.1245
300226,5.8782,22.8259,33.9168,48.178000000000004
000728,241.8979,513.7183,890.3689,1203.7461
600353,12.4033,21.3063,30.8506,27.5771
300227,4.482,14.1372,49.3709,61.3792
603222,8.6668,19.9971,39.9519,52.8844
601500,29.2787,64.3834,107.484,147.4993
300165,17.6038,42.231,67.2004,103.7091
300625,23.2516,88.7419,172.1928,255.5639
000810,30.7991,54.4047,48.9144,94.3357
000861,35.5125,65.6233,116.0473,230.0266
300397,13.1948,20.3669,28.386,70.0917
002430,38.703,98.338,207.24400000000003,360.704
600054,46.7347,187.00599999999997,342.3032,414.0605
600246,75.5804,51.1438,113.0044,356.1423
600333,18.4369,12.9591,-13.6064,56.4131
002280,71.0751,31.4539,33.3279,65.2342
000407,24.217,42.556999999999995,80.4547,62.3025
002308,26.8644,103.7552,175.8197,189.9053
000971,40.0013,82.4135,124.3109,156.3604
002822,22.0666,66.4871,114.6869,160.75
603017,17.777,71.4843,108.3302,150.5336
603308,31.3659,56.0318,67.286,60.1727
002675,31.2401,72.8552,138.2591,172.6336
600312,102.5186,350.2108,462.5878,630.5175
601901,404.8291,824.1945,1330.6304,1452.9579
603833,55.521,414.0902,944.5331,1300.132
002500,140.4039,237.38400000000001,379.2215,408.9013
300633,10.0645,73.6456,114.8426,190.0231
300058,80.7468,300.3717,279.0399,222.2785
002521,38.3605,92.2216,129.0656,160.5114
300020,33.571999999999996,84.39299999999999,122.8877,138.6542
601117,310.2525,847.6129,1292.5318,1557.2419
603577,9.3924,21.4835,36.2773,47.6992
002362,9.003,20.1517,33.2539,43.2549
002666,30.7028,55.3985,88.9784,153.7373
000620,68.3563,186.1386,244.3909,857.2462
002425,38.4318,98.5107,151.7456,254.5715
002132,30.9154,75.5284,100.09700000000001,56.5913
002481,29.1431,43.4033,67.8125,36.8992
300068,65.9193,155.9402,366.5236,380.8866
300475,12.6559,29.2905,51.5318,87.4031
600673,40.9941,208.408,324.5393,523.0658
002767,7.4153,16.4044,28.9084,45.9023
600502,40.6564,287.3292,431.7018,781.3397
002600,57.8911,,230.5532,1404.7695
300053,21.715,54.9627,90.8223,120.874
000961,150.7874,354.2037,403.8364,602.6616
300118,77.2059,273.4392,431.1853,649.768
300589,3.0771,15.5989,21.4998,35.0085
002559,17.3468,48.7684,62.8,94.7082
000035,22.7884,72.1126,140.3271,222.2692
000422,64.0149,82.5905,-1230.7995,-5090.6952
600640,46.3928,128.2169,208.1991,251.2591
002741,8.7856,47.5002,71.2073,92.6195
000544,56.8796,175.4374,268.9007,322.3535
300158,57.4415,161.225,242.8936,301.5359
002256,24.4017,63.1621,91.0917,153.5845
300172,12.1834,57.9229,79.5199,118.1616
600756,22.4087,14.2263,29.6309,123.6887
300603,3.7949,36.5015,58.8271,80.3684
300534,7.6518,13.9173,12.8934,17.1122
603238,8.003,20.9989,35.72,51.5729
600985,13.4848,51.1856,78.2028,118.8924
601015,29.8104,92.6506,168.4352,247.6281
002433,50.3642,113.5992,205.4618,290.3986
300187,15.9814,57.8775,83.5903,143.5205
002538,34.3649,90.8833,131.2417,212.9619
002360,10.9388,33.8651,66.7361,96.1292
600006,70.3114,134.7761,115.3517,200.7049
600568,62.9301,173.1353,251.3047,169.3436
300419,15.7659,30.7114,43.5538,59.0398
601727,485.659,1358.9879999999998,1877.4470000000001,2659.5759999999996
300228,18.5878,43.8078,50.5594,51.0485
002604,33.8725,60.8683,116.2823,-3483.3289
002708,16.1704,12.3439,18.7809,12.057
002121,47.53,134.7837,270.8821,458.6618
600008,104.9133,259.5109,423.12,612.0088
300253,26.9564,89.12299999999999,133.6239,229.0399
600386,18.7963,45.3123,80.9961,102.8568
000722,28.873,67.93,93.4255,89.0081
603126,15.9602,63.2524,97.2063,133.1171
002346,17.371,40.6742,244.4104,259.2558
300195,41.3134,73.3619,120.4546,148.3075
000890,8.4435,29.418000000000003,18.784000000000002,143.1367
002566,18.3231,29.3554,44.018,60.0696
002654,26.3657,76.0937,131.5257,136.1296
300545,4.8996,26.373,42.7258,56.5225
300451,20.7503,32.6862,67.3883,163.2442
002692,15.2967,33.425,46.6632,74.8722
300212,26.991999999999997,79.6739,84.8612,201.1184
300565,7.6097,27.3133,40.3248,58.8208
300339,37.02,65.2917,124.9091,249.4112
300626,4.4972,25.9773,42.1262,56.9191
600017,107.3327,227.1128,336.4054,368.8756
300024,57.9297,176.7494,273.7133,432.3779
002544,13.8457,20.5689,29.2433,201.7275
600888,33.9961,71.9892,105.4504,120.6013
600119,10.0628,14.4149,24.234,-93.70299999999999
002644,13.5488,34.5053,51.8209,74.0928
002522,19.1095,41.5626,65.9364,68.0033
000551,16.7379,49.9532,75.3094,66.4316
300184,40.5284,153.6313,267.5163,323.8185
002375,74.061,177.7398,301.7579,357.6869
002519,37.9371,90.8528,131.6917,187.2866
600038,71.0138,153.4816,271.4275,455.3764
300414,8.0902,19.7137,30.8237,38.4959
000530,33.2975,98.2602,145.3335,200.7598
601969,50.1438,30.8056,32.1387,45.5384
002177,17.2613,17.9699,12.6326,13.767000000000001
002290,12.3541,30.3345,43.8023,2.3712
601600,390.764,751.313,1355.628,1378.435
601882,11.0928,48.5168,75.3474,102.9244
002533,22.9596,63.9375,108.0235,124.21
002311,57.8147,518.7116,1149.3529,1207.2252
002137,16.3729,35.7044,61.0915,75.3273
300259,17.366,35.93,97.9359,160.9577
002510,20.8587,76.3938,85.2256,93.2621
300094,18.3386,70.8566,112.2397,144.1326
002088,17.0176,62.6672,139.1373,213.7513
601929,62.9956,159.5343,215.1962,375.4159
002140,20.7745,67.1771,98.1223,-63.1358
603959,8.8527,20.7637,58.2769,108.512
000973,21.6837,43.1834,62.7843,105.6833
000056,52.2005,97.8226,161.7312,177.8237
300291,63.7421,64.5127,117.2325,110.1985
002796,4.8743,14.4426,22.8887,25.6925
002826,5.5557,21.3315,33.5186,60.4766
002230,73.9827,107.2836,168.6188,434.676
600505,10.3233,8.5096,52.6776,41.2307
601333,282.5002,508.7157,888.4855,1015.3610000000001
300180,26.5055,86.2741,195.5188,249.2917
600064,102.8285,512.9125,542.2894,946.0247
601992,440.5883,1846.3712,2604.3748,
600884,83.4162,339.0495,467.9739,896.1151
600634,28.7152,56.5359,67.6327,45.898
002129,104.6327,274.04900000000004,453.0907,584.5408
000571,21.9773,48.4532,65.7336,21.3925
002733,21.9522,58.0678,70.2186,36.3228
002492,11.4691,38.7954,48.6998,64.9612
002853,8.2082,34.6915,69.8575,102.9836
300366,28.1081,60.3093,77.6989,172.6758
300411,5.7598,16.4567,35.0471,71.1506
000425,201.8188,550.3078,777.852,1020.6177
601360,16.4036,26.1309,44.8313,68.1174
601766,1151.988,3672.542,6809.2080000000005,10798.556
002806,3.4733,10.9071,18.0364,28.500999999999998
002484,29.1975,88.1471,147.1168,190.0286
300035,10.8359,28.5915,40.6357,47.4818
600648,92.3701,275.327,348.139,739.6361
600339,218.5804,574.8785,521.0753,670.0059
300243,4.6739999999999995,14.8166,22.8278,30.6193
300619,3.6399,21.4797,39.5366,47.4646
002577,11.3552,16.2731,16.1793,18.8757
600589,29.1099,65.2833,97.7565,134.2091
002106,35.4249,63.5533,95.9134,140.9045
601002,22.3357,82.0388,134.4298,147.5926
002017,8.7607,23.3791,29.4532,37.7282
002729,3.8794,14.7455,22.362,22.7756
603727,22.8449,94.2566,76.6589,109.8569
600510,72.7601,139.3306,218.4558,493.5655
600967,69.5632,196.1648,320.2824,525.0216
300082,25.4796,80.4538,157.958,209.4542
600801,94.9226,727.9648,1049.7283,2077.6406
600039,91.3944,374.8978,434.8739,1064.1341
002292,45.718,135.119,315.4292,90.1296
601369,57.0899,131.6379,252.3735,241.0813
002118,35.2726,110.3437,158.9208,371.5774
300546,5.4607,24.8971,41.0262,79.5115
601375,100.0473,133.3735,355.75800000000004,441.9826
600052,19.7622,32.1757,39.9795,188.5922
300311,10.6112,45.9309,85.1795,149.2681
002286,14.1033,36.3081,42.7946,49.6219
002318,24.3088,66.7203,108.0146,133.8242
002505,52.7959,12.1109,24.1179,23.7762
002196,21.8146,56.8688,86.3745,132.2959
600468,16.3088,35.883,47.4314,66.1403
600287,18.6357,39.3501,70.5643,82.8913
603022,5.3664,15.8046,20.8288,25.01
002175,13.5633,29.3939,10.186,-271.9997
002565,19.4627,16.8127,37.5365,103.1907
300120,5.6296,15.6515,17.1122,55.9738
600605,5.3424,11.251,14.1982,29.3753
002331,11.7718,32.1891,60.4554,82.7176
002747,13.3813,40.1174,58.9098,93.054
002356,15.5202,85.1664,114.4393,143.9905
000599,24.6157,57.318999999999996,105.0431,109.2819
300333,7.9016,17.0477,25.5939,18.9443
000917,101.0934,122.0117,109.9162,-464.2888
603002,9.5154,17.4658,36.7911,78.4494
002482,56.5346,215.3881,383.1315,646.7077
600527,15.0437,23.284000000000002,34.6684,70.0557
300137,13.1751,49.3485,94.5175,188.1693
603606,7.784,28.0983,36.8398,50.1936
002040,21.0226,46.1718,74.377,106.3295
002637,18.8711,44.5502,82.4665,159.4261
600613,21.4067,51.1906,80.5706,129.6013
600848,55.9901,190.5858,293.2558,409.7647
300351,24.3294,67.8384,121.9691,181.2484
300013,12.0834,34.8095,71.1322,144.0133
600219,286.5274,741.5378,1321.3486,1611.3551
000016,26.2454,30.8713,128.8457,5057.0252
000875,68.7071,37.9327,-109.1775,-339.5339
300629,2.9344,7.3673,13.2126,24.6438
000687,12.0965,64.1466,52.3532,131.0086
002202,180.6366,1132.9183,2296.1654,3054.6569
002699,31.16,94.6111,301.7782,190.7853
002438,15.017000000000001,25.8544,38.0583,62.3996
300593,4.7682,15.3942,30.271,35.6021
300440,11.5372,66.8549,95.9376,118.8712
002725,8.1101,18.2217,20.3965,15.9294
600011,651.9793,787.5725,2860.3390000000004,1793.151
002255,20.6589,46.288999999999994,72.5923,97.1044
600482,227.0327,560.7197,807.3298,1201.7425
600111,74.4602,111.9606,349.1148,401.3358
000155,25.482,82.1772,171.9663,324.8972
000939,105.5742,128.497,174.9776,-2380.5126
601258,116.8906,296.5934,331.3694,212.0193
300412,6.5213,23.0975,43.8923,43.9639
300420,9.8789,44.0662,63.2484,77.5669
300464,4.4989,13.4311,20.5508,15.0869
002445,32.5655,132.5159,173.8007,292.8595
600865,15.2057,35.1146,58.1359,48.3693
002300,11.7976,40.0645,,101.8412
300193,18.7725,71.5467,107.521,
603117,19.6081,48.2466,82.0073,104.1918
300426,9.1235,60.0751,121.8568,192.5948
002335,27.0369,277.1994,351.5126,426.2081
601880,156.2594,238.5397,380.1566,500.7799
002687,8.8169,35.9189,46.57,75.2863
300331,11.6981,35.6953,61.0002,81.2443
002587,9.0982,61.0766,87.1432,132.0141
600560,6.3748,11.3916,16.5015,20.2067
600223,19.5359,38.6631,87.7203,105.3612
002011,38.9344,65.8245,58.0524,92.2873
002775,10.722999999999999,103.5302,173.0682,244.1938
603999,14.2708,35.0043,53.235,75.2809
300462,4.7953,19.2967,26.1022,45.231
603038,7.6465,40.7497,72.1567,90.9008
002638,43.8774,82.1616,101.2421,84.1967
600624,9.3544,18.4168,27.7078,42.475
000630,144.1383,236.2999,395.3052,548.8167
300281,6.2409,29.9689,32.8338,36.3981
002520,14.5204,38.9894,46.6943,57.1694
300095,10.7582,23.7828,40.1394,51.7697
002483,20.9041,52.6251,76.295,85.074
002220,22.8192,86.5302,110.036,133.8057
002265,8.0112,14.9162,18.4314,19.6792
600200,25.2111,66.1381,101.6117,133.1052
300238,11.7709,25.6982,50.2561,57.4752
300305,11.9574,35.3705,52.0188,68.9581
000856,2.4788,4.9084,0.5179,15.5418
000913,21.7551,50.6517,51.0763,82.7437
300245,6.2452,42.9499,51.8952,54.9543
300365,6.1068,47.5965,71.5604,192.237
600973,30.2345,68.6382,100.4254,86.2374
300282,20.1824,51.8832,81.5026,22.2785
600841,29.7718,65.3028,96.0959,122.2905
300064,56.1568,94.3529,173.6162,230.946
600731,6.4498,15.5278,17.1793,41.6877
000705,10.9739,42.6856,46.5151,61.0825
300300,18.3323,45.8848,43.9849,85.1405
600879,90.6242,208.8844,315.0546,524.9091
300086,15.0286,31.8409,41.2242,50.1969
600679,10.458,42.8943,64.0226,76.8241
002418,17.2175,72.2829,188.9215,208.0698
600939,40.0141,139.996,185.8865,363.2034
601777,56.3453,120.9624,163.5904,170.5401
002740,11.6682,31.2184,60.8827,60.3407
300536,4.0602,25.5807,40.8459,51.8904
000839,54.5573,240.8431,247.8607,259.3713
002246,10.2536,25.6891,66.9066,108.4809
600558,15.402999999999999,22.5737,33.4609,46.9553
300390,6.6757,12.3981,22.7207,31.9119
600584,38.2977,88.9923,165.1848,343.3468
600638,30.3194,618.606,655.3043,644.9768
300582,7.5656,23.8583,30.1146,25.0202
000996,5.0569,11.2873,27.9768,30.2921
002390,52.4115,146.5306,246.6009,319.3835
300517,4.9165,12.7773,21.4752,34.9175
002513,20.5884,60.7557,93.1114,35.4468
000905,21.3132,63.8515,93.5547,108.6562
000153,9.3687,43.5499,60.3423,65.3481
300153,7.9661,16.1496,20.5178,28.9631
300202,15.2226,15.9483,43.3128,58.868
000701,41.2098,53.1281,96.4871,69.4697
300510,4.9025,32.2236,71.9267,125.655
002530,30.0523,79.0587,148.2921,230.4742
002698,14.8752,43.3259,89.8146,129.5442
300605,3.2946,13.8217,28.3001,43.1477
000679,11.3421,10.006,5.6248,13.0562
600171,14.9497,133.6605,152.5133,173.6535
000657,24.138,58.6556,125.3834,128.0722
002547,24.5463,48.1089,42.6347,-359.1406
300045,8.401,20.1031,28.0058,81.3171
000627,110.0443,625.8167,838.8266,1326.1642
603800,7.279,11.8667,20.1895,29.2346
000888,16.5185,62.7805,151.4978,196.6058
002797,68.6153,189.2203,298.87,422.8511
603085,7.275,27.8613,49.0896,70.1212
002527,21.5957,99.1946,159.8421,137.6695
300239,5.7189,12.140999999999998,15.5772,22.4166
300181,10.3906,48.1959,50.9816,45.1403
300254,6.3935,21.3095,23.9828,21.6734
002235,18.8592,37.7261,63.2045,-365.0718
002645,12.2986,39.542,87.5284,123.8979
002328,18.3018,49.3751,70.7361,92.0609
002724,12.8732,16.4608,66.7484,151.9587
002095,6.4992,13.7291,20.2301,19.169
600830,15.993,30.2181,52.7951,86.2801
002198,7.8359,9.8993,13.7449,-214.7617
300075,11.1063,62.8289,75.9923,169.5949
600248,15.1698,62.0611,86.146,134.145
000498,26.8247,258.9374,411.4809,576.0568
603032,3.3046,12.4463,21.351999999999997,27.1013
600864,106.296,255.38099999999997,321.8695,358.1935
300059,100.5243,260.101,457.5862,636.9016
002384,21.4632,119.3306,370.606,526.1936
000595,5.1608,12.3657,23.7892,18.7425
002087,22.9584,137.184,237.3807,292.1784
002123,40.1127,154.9256,211.3926,240.4553
300319,17.0102,43.2497,73.4361,-351.1986
300162,8.6731,21.581999999999997,23.9081,20.3153
000656,151.1637,455.5923,947.5981,2004.6052
002786,8.0482,30.3195,48.2439,64.5491
002474,10.8565,20.7952,25.2837,32.7632
300117,10.895,20.6127,73.0148,63.7403
002746,15.7645,37.0519,65.2651,101.9693
002405,50.1257,121.3368,158.4103,265.1996
002413,26.794,50.4643,76.0778,122.5626
600980,4.0278,15.4617,30.9091,43.3184
300283,4.3021,8.344,3.7567,6.3005
300437,9.0268,28.4391,42.4443,113.2589
600512,35.4493,85.0201,138.2041,143.5795
002076,7.7316,14.988,30.3464,55.8702
000655,19.8171,57.3508,96.039,-316.2935
000795,14.9916,52.1299,93.0136,102.7493
600137,3.4594,9.9836,20.5941,22.9536
600400,30.7851,498.3718,567.1248,608.0374
603977,7.4546,32.431999999999995,56.7926,68.613
002614,18.9344,92.2778,210.1864,345.1802
002060,20.4204,51.42,70.5285,158.1026
000881,37.8633,144.5448,233.3465,388.8616
603778,7.0175,21.6235,33.4201,89.6588
000738,36.582,143.2635,183.4083,217.64
000009,33.472,80.0821,180.479,133.2038
600063,27.1892,73.2507,110.8064,85.2535
300018,10.5451,25.0676,48.3809,100.0981
000812,6.4868,10.1195,7.251,27.1713
603330,4.3002,8.4072,16.0713,30.3758
300581,3.7506,16.564,22.5497,48.5214
300077,21.5822,44.2386,50.5369,-488.0359
600279,23.7533,63.033,111.8979,483.2812
002332,16.236,81.1681,140.9407,206.6301
600103,23.2732,63.608000000000004,100.8324,105.3912
603021,9.7715,23.5341,34.5149,26.3647
603050,4.4673,19.2375,28.4442,72.7585
600021,73.2274,165.1926,365.5371,928.0239
002658,12.4692,52.0024,117.1103,214.7882
600667,42.1322,166.9078,296.9345,417.79
002389,24.8442,54.7158,79.0893,186.704
002348,8.9735,30.4419,41.4102,55.0891
600875,152.9725,377.0879,431.066,673.0791
300057,16.4785,47.1183,69.5927,79.6197
600664,46.5524,347.5512,263.7766,406.9759
603822,4.3942,16.162,29.9436,50.9863
002133,19.9226,61.1869,128.9307,189.9788
300247,16.4243,34.4607,50.1909,67.9951
000821,12.4213,71.3236,105.8633,153.2245
300085,6.8639,10.0987,26.8657,22.2385
002341,22.7611,73.95100000000001,122.1932,172.5305
601717,74.1934,163.0301,319.1588,284.2508
600724,18.3085,77.5665,128.7359,-872.1648
000670,5.0605,4.9423,-20.0642,-330.9766
600789,13.1577,32.0045,43.5693,114.2367
000032,10.1823,25.3738,45.0234,26.3712
300423,3.258,9.9321,16.3014,27.636
002368,17.0031,19.5886,66.0763,291.9406
002523,13.0109,42.011,77.2197,116.8461
000558,9.1235,14.4998,13.2316,28.5021
002478,20.8761,61.8942,95.3336,143.6755
002546,19.178,49.5101,75.9279,112.2805
300214,9.514,36.3308,77.2819,95.0855
600190,41.4021,84.3925,85.4611,143.0991
002499,4.9269,43.5326,45.538999999999994,41.6084
000400,49.6733,160.4686,301.2988,613.7773
000416,6.1611,14.3577,26.8591,27.2138
002451,4.7178,21.377,40.3015,59.2262
002089,13.0308,56.0207,88.1461,-115.3116
002160,22.1312,64.6719,110.4655,170.6295
002574,21.1236,55.8305,82.2586,87.2537
300456,9.4351,24.0901,26.3374,48.4344
002036,11.0303,83.0459,150.1575,283.698
300321,4.0089999999999995,9.6353,14.9492,24.4847
300374,5.5526,28.2186,44.5653,69.9335
300386,10.8365,25.682,53.8983,
000612,31.2438,107.7523,272.5189,175.7311
002173,24.0863,57.9411,95.6902,140.7431
600392,32.2175,134.5907,398.5564,336.5469
600796,4.1080000000000005,35.3292,40.9243,41.0111
002010,75.7176,189.4232,238.3132,469.4081
002098,7.6855,64.1945,86.2031,118.9934
603033,7.3497,21.7457,29.7868,57.1151
002266,19.6426,51.4441,77.2304,86.5366
000572,50.4731,24.3733,-62.781000000000006,-994.3591
000677,1.8026,2.8977,3.4196,1.9317
601218,16.9867,32.88,20.6821,6.074
002288,11.1408,31.1231,36.3594,36.855
600580,34.2046,129.8462,684.3254,665.2195
300103,5.7619,21.1035,29.4352,43.3317
600489,88.1115,212.3888,304.1262,291.2655
000591,74.8758,393.0032,687.2277,804.6686
300325,9.8104,9.8366,35.3257,25.0816
600652,14.4429,42.163000000000004,42.5837,-422.3146
601007,9.1626,48.6587,72.8109,103.4771
600212,4.8954,14.0473,25.1913,12.5852
300147,22.5259,48.5817,70.3878,65.9392
002761,4.2622,6.8548,8.3639,23.1374
002102,33.3973,78.6016,142.4006,282.5541
603019,18.9523,67.7409,75.7024,308.8227
300472,2.4745,4.0303,6.1076,20.89
600203,14.3893,20.2267,54.0053,-112.5499
600826,23.5086,45.9538,99.427,288.1925
600740,12.9938,19.8903,51.9848,91.9197
600433,16.2356,34.0283,38.614000000000004,52.7902
600526,16.0866,35.8275,42.3548,-166.7396
600590,24.4565,67.5731,120.5125,251.9347
300030,5.9426,13.229000000000001,15.0452,11.1585
002291,11.5426,22.3139,19.1983,-352.0459
600776,18.7423,56.0587,69.0144,118.2087
600078,11.6076,20.1738,41.8285,58.8302
300338,12.6138,55.1085,109.1725,160.0804
300217,11.4543,37.7546,62.9634,83.3575
002529,9.8699,26.035,32.0437,7.0085
000002,695.4116,7302.724,11091.0009,28051.8149
600360,12.6123,34.1892,55.6248,94.8538
601890,18.0664,26.4839,33.7354,33.1802
002243,9.1629,25.5873,34.5234,42.2433
000636,27.1891,111.6895,182.5171,246.8488
000788,6.9658,21.2685,29.462,34.260999999999996
000901,21.3967,71.1204,85.0531,170.28
603860,1.7607,12.3732,16.6306,46.9033
002329,16.6825,89.1699,113.1298,56.74
603036,5.8365,14.6759,29.0955,36.2187
600525,44.038000000000004,264.7077,627.8389,1136.3942
000981,51.5531,333.2859,548.3267,1601.2933
002471,10.8083,42.3264,75.2533,83.7184
002676,6.5067,12.5795,10.1895,-48.0398
300205,6.6659,29.5797,33.0375,22.5969
002549,5.2465,13.210999999999999,25.9844,51.8875
300135,7.0042,20.558000000000003,32.5624,37.5177
300200,4.6404,17.5946,47.886,43.3235
002154,14.0629,-30.6026,-32.1493,25.9288
600691,21.6378,61.0128,88.2453,116.1383
601858,16.9004,89.3195,155.5758,371.1779
600540,3.617,5.8789,7.8259,11.1002
300413,9.5677,19.8498,28.6687,72.5374
002330,7.7201,1.1196,4.5619,7.4235
002342,14.1194,20.1453,22.8731,-17.1618
300141,4.1494,2.7872,13.437999999999999,6.1011
002381,9.4715,62.8646,84.7923,112.5155
002630,18.2086,83.7448,110.8892,192.7042
600662,19.2828,30.0004,46.3117,100.9417
600493,4.047,9.8621,16.6663,24.8278
002585,43.205,91.2877,127.5412,74.6512
300391,2.1264,32.8249,53.6034,69.717
002730,4.8672,23.6695,38.219,56.092
600463,7.9485,62.2194,58.8281,15.7252
600496,21.6853,55.5287,62.75,62.0221
300343,23.2783,130.4054,228.7571,371.5199
002249,50.097,145.0343,213.1618,417.751
300377,14.8892,50.099,83.4499,208.4631
300381,11.032,20.8654,43.3884,80.4243
300049,8.4837,39.6211,49.0648,71.8669
600546,23.1371,100.0952,184.7542,381.2686
000507,15.2632,98.9027,111.9901,140.608
300280,3.6247,1.2093,8.873,4.5195
002315,11.1492,33.0402,62.1818,73.1542
000859,8.0556,24.0045,18.1895,60.2278
600127,4.1949,6.9877,9.0469,10.966
000514,16.2857,47.0137,67.2444,80.7967
300471,9.4388,61.8706,65.0597,32.4837
000718,42.193000000000005,177.8245,537.5028,1147.7615
002113,5.2518,17.1541,20.1811,5.3869
300293,3.6916,10.9001,21.1714,7.1895
601999,10.6117,57.8599,109.2262,161.0807
002848,4.5951,10.7056,7.0223,14.9846
002495,6.0939,18.0315,21.9079,21.4144
600080,5.9186,13.9045,28.8458,53.4628
002580,6.4084,16.6399,25.695,31.1683
600277,75.1279,160.8938,281.9111,521.4649
000603,11.7255,96.9956,174.4034,283.1438
002298,22.6865,81.387,116.774,172.215
600621,10.6927,67.6518,112.4562,774.5931
002785,3.5075,10.6282,15.7023,-6.4405
002469,6.3257,24.8988,36.5773,57.2627
002016,9.7168,-11.3322,394.6204,912.9816
600773,13.8538,38.4794,53.7528,81.9521
300107,4.8807,19.8062,34.3364,87.0757
002082,7.4832,29.73,60.534,98.2134
300203,14.8576,101.4914,322.0261,448.907
600141,31.566,109.6325,242.2784,320.9978
300489,2.4669,11.2349,12.5827,12.5257
600378,3.9476,23.1674,27.2889,58.8818
600266,102.9988,264.2668,482.2132,1456.1078
000790,3.4898,11.2015,-52.345,171.667
002296,8.1057,24.9685,38.3004,-151.7428
300665,1.281,9.2767,15.3815,30.654
300139,6.9669,0.8057,-25.166,-190.0562
603011,8.8718,27.675,37.1397,42.1494
000680,16.8385,56.0579,63.5378,63.7885
603318,2.4232,25.8181,51.7997,54.863
