code,name,open,latestPrice,pe,pb,eps
NOK,诺基亚,5.25,5.25,0.0,1.764813,-0.235107
XRX,施乐,25.07,25.22,58.525535,1.196516,0.430923
THW,Tekla World Healthcare Fund Shares of Beneficial Interest,13.12,13.15,0.0,0.0,0.0
MOM,QuantShares U.S. Market Neutral,24.89,24.7198,0.0,0.0,-0.08
GGB,盖尔道钢铁,4.18,4.21,0.0,0.283399,-0.04349
DAR,美国达尔令国际,18.73,18.95,17.311818,1.378552,1.094628
RAMP,"LiveRamp Holdings, Inc.",44.93,44.84,163.077676,4.822875,0.274961
FBT,First Trust NYSE Arca Biotechnology Index Fund,144.63,144.57,6.628885,1.9841,21.809097
IDE,ING Infrastructure Industrial &,13.55,13.72,0.0,0.0,0.0
FLQE,Franklin Templeton ETF Trust,28.95,29.03,0.0,0.0,0.0
JJMB,Barclays iPath Bloomberg Industrial Metals Subindex Total Return,45.38,45.45,0.0,0.0,-0.399
MGM,美高梅,26.58,26.45,8.085166,2.077876,3.271423
VOC,Voc Energy Trust,5.25,5.3,10.707071,1.224529,0.495
RAD,来德爱,1.05,1.06,1.270601,0.766797,0.834251
PIE,PowerShares DWA Emerging Markets,16.46,16.43,0.0,0.0,0.0
ENR,劲量控股,59.02,59.41,28.429918,74.2871,2.0897
WEAT,Teucrium Commodity Trust,6.3,6.38,0.0,0.0,0.0
CNK,喜满客影城,39.74,39.9,16.764572,3.211642,2.380019
XSW,SPDR S&P Software And Services ETF,81.52,81.2763,0.0,0.0,0.0
IWP,罗素中型成长股指数ETF-iShares,124.34,124.14,6.155256,1.016417,20.168131
CWH,Camping World Holdings Inc.,21.49,21.34,31.794512,11.136741,0.671185
BOX,Box Inc,19.45,19.21,0.0,77.442867,-1.091807
FPX,First Trust US IPO Index Fund,68.87,68.87,0.0,0.0,0.0
EIRL,iShares MSCI Ireland Capped Inve,42.05,42.21,0.0,0.0,0.0
OI,欧文斯伊利诺玻璃,17.56,17.64,20.600329,3.610683,0.856297
CVS,CVS健康,74.51,74.58,25.407904,2.132367,2.935307
SBGL,Sibanye Gold Limited,3.08,3.22,16.45342,0.857365,0.195704
KRO,康诺斯全球,15.66,15.62,6.714981,2.120991,2.326142
MTT,Western Asset Municipal Defined,20.08,20.47,0.0,0.0,0.0
JHMT,John Hancock Multifactor Technology ETF,44.34,44.24,0.0,0.0,0.0
DEM,WisdomTree Emerging Markets Eq,41.13,41.06,0.0,0.0,0.0
DGS,Wisdomtree Emerging Markets Smal,42.33,42.15,0.0,0.0,0.0
CIVI,Civitas Solutions,15.6,15.69,98.000028,3.372284,0.160102
RCL,皇家加勒比邮轮,119.13,119.05,14.722621,2.309131,8.086196
NKE,耐克,75.97,75.91,58.577051,13.406729,1.2959
XCEM,EGShares EM Core ex-China ETF,24.8199,24.95,0.0,0.0,0.0
BUZ,Sprott Buzz Social Media Insights ETF,36.0309,35.8753,0.0,0.0,0.0
WCG,WellCare Health Plans Inc,307.63,307.77,28.268337,5.756495,10.887446
CLX,高乐氏,143.51,144.84,22.754312,25.474737,6.365387
BBH,VanEck Vectors Biotech ETF,125.27,125.24,0.0,0.0,0.0
CHN,中国基金,18.08,18.07,3.483152,0.751319,5.18783
CRY,CryoLife Inc,29.96,30.13,0.0,4.081315,-0.151234
COP,康菲石油,73.72,73.83,19.628925,2.763917,3.761286
BALB,Barclays iPath Bloomberg Cotton Subindex Total Return,48.87,48.9811,0.0,0.0,-0.399
XLY,消费品指数ETF-SPDR可选消费品,108.95,108.48,6.795964,1.138244,15.962416
TSM,台积电,40.14,39.66,17.091807,0.13804,2.32041
PBT,帕米亚盆地皇室信托,7.64,7.73,12.203208,727.369986,0.63344
EPE,EP Energy Corporation,2.24,2.21,0.0,1.601565,-0.745582
PCQ,太平洋投资管理加利福尼亚地方收入基金,14.89,14.93,38.449552,1.091026,0.388301
TER,泰瑞达,33.54,33.25,34.284465,3.562802,0.969827
BF.B,布朗霍文,46.36,46.59,31.210707,16.386858,1.492757
DBS,PowerShares DB Silver Fund,22.187,22.14,0.0,0.899922,-1.040002
CHK,切萨皮克能源,4.53,4.45,8.14696,-2.092294,0.546216
DBKO,Deutsche X-trackers MSCI South Korea Hedged Equity ETF,26.985,26.985,0.0,0.0,0.0
HLX,螺旋能源,10.14,10.02,21.526583,0.926174,0.465471
PSI,PowerShares Exchange-Traded Fund,48.91,48.44,9.23247,0.744746,5.2467
SCHW,嘉信理财,49.41,49.01,24.565824,3.826606,1.995048
QEP,QEP Resources Inc.,11.21,11.15,0.0,0.786066,-1.029856
CHE,Chemed Corp,302.1,303.24,25.590219,8.768911,11.84984
CPER,United States Copper Index Fund,17.6904,17.6799,0.0,0.0,0.0
BIP,布鲁克菲尔德公共建设,39.3,39.82,62.242576,2.424992,0.639755
DSL,DoubleLine Income Solutions Fund,18.97,19.11,0.0,0.0,0.0
RIV,River north Opportunities Fund Inc,17.75,18.02,0.0,0.0,0.0
ABT,雅培,69.37,69.33,133.96946,3.977727,0.517506
IQV,IQVIA,124.34,124.79,21.080602,3.433028,5.91966
JOE,圣乔,15.2,15.27,14.428692,1.753778,1.058308
JJCB,Barclays iPath Bloomberg Copper Subindex Total Return,43.487,43.487,0.0,0.0,-2.996428
EEMO,PowerShares S&P Emerging Markets Momentum Portfolio,17.6,17.58,0.0,0.0,0.0
SKX,斯凯奇,25.6,25.64,21.296849,2.071689,1.203934
VOX,Vanguard Telecommunication Servi,82.54,82.16,0.0,0.907402,-8.135912
AMBR,Amber Road,9.1,9.13,0.0,8.748018,-0.377088
EIS,iShares MSCI Israel Capped Inves,53.47,53.73,0.0,0.0,0.0
RDY,如瑞迪博士,33.12,33.17,26.437737,0.042134,1.254646
AADR,AdvisorShares WCM/BNY Mellon Focoused Growth ADR ETF,49.15,48.71,0.0,0.0,0.0
ZBH,Zimmer Biomet Holdings Inc,122.58,123.3,14.761806,2.083333,8.352636
THS,树屋食品,46.11,46.46,0.0,1.195672,-5.867786
BID,苏富比,43.14,43.04,21.910523,3.662295,1.964353
DVYE,iShares Emerging Markets Dividend ETF,38.09,37.93,0.0,0.0,0.0
LXFT,Luxoft Holding Inc. Class A Ord,42.57,42.84,26.103948,3.054099,1.641131
FICO,Fair Isaac Corp,210.0,206.75,47.189535,20.450414,4.381268
EPOL,iShares MSCI Poland Capped ETF,22.62,22.59,0.0,0.0,0.0
CRL,查尔斯河,123.05,122.99,45.615509,4.99803,2.696232
CAL,布朗鞋业,33.97,34.23,15.41969,2.009523,2.219889
ESV,恩斯克,8.82,8.71,0.0,0.448587,-1.348628
PNK,Pinnacle Entertainment Inc,32.32,32.55,23.091772,-6.60235,1.409593
FEO,FEO新兴机会基金,12.43,12.23,3.906863,0.791956,3.130389
TPL,Texas Pacific Land Trust Sub Sha,791.17,798.7,46.87879,40.728962,17.037556
XSD,SPDR S&P Semiconductor ETF,69.52,68.85,5.947616,0.919684,11.576067
WK,Workiva,34.09,34.43,0.0,-84.424126,-1.407276
PXR,PowerShares Emerging Infrastruct,33.26,33.27,0.0,0.0,0.0
LND,Brasilagro Brazilian Agric Real,3.51,3.51,5.759178,0.264175,0.609462
IYZ,电信ETF,28.07,28.11,0.0,1.518278,-4.512884
CN,db X-trackers Harvest MSCI All China,29.68,29.9607,0.0,0.0,0.0
ASX,日月光半导体,4.2,4.11,17.582286,0.16115,0.233758
BDX,碧迪医疗,242.66,242.62,104.070508,3.039863,2.331304
EVTC,Evertec Inc.,22.99,22.93,30.194812,8.339637,0.759402
PFN,PIMCO Income Strategy Fund II,9.89,10.0,14.309284,0.991319,0.698847
IEX,IDEX Corp,136.32,136.49,27.181322,5.261588,5.021463
RDC,罗文,19.14,18.92,0.0,0.463815,-0.762703
CAAP,Corporacion America Airports S.A.,8.3,8.29,62.295231,2.493875,0.133076
XRT,零售指数ETF-SPDR标普,47.47,47.42,4.417764,0.976363,10.733937
MPC,马拉松石油,80.15,80.08,9.837053,3.6984,8.14065
HP,赫尔默里奇和佩恩材料,69.82,69.41,16.679107,1.70215,4.161494
MT,安赛乐米塔尔,28.69,28.49,5.467447,2.160374,5.210841
MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,17.77,17.24,0.0,0.0,0.0
MAIN,Main Street Capital,37.19,37.49,11.752668,1.569218,3.189914
MCO,穆迪,156.63,155.93,27.348262,123.190478,5.701642
CRC,California Resources Corporation,39.94,39.3,0.0,-2.408455,-8.102554
THO,Thor Industries Inc,80.45,80.47,9.853958,2.188319,8.166262
EIDO,iShares MSCI Indonesia Investabl,21.55,21.46,0.0,0.0,0.0
DESP,Despegar.com Corp.,15.46,15.51,24.907261,4.002405,0.62271
ELY,卡罗韦高尔夫,23.22,23.27,20.54612,2.967019,1.132574
WH,WSP控股,50.53,50.77,0.0,0.722659,-4.6
SLX,Market Vectors Steel Index Fund,44.26,44.2,0.0,0.0,0.0
HILO,EGShares Emerging Markets High I,13.497,13.64,0.0,0.0,0.0
MDT,美敦力,94.43,94.69,40.524796,2.546191,2.336594
FYLD,Cambria Foreign Shareholder Yield ETF,23.92,23.99,0.0,0.0,0.0
PLOW,Douglas Dynamics,42.06,42.0,15.242542,3.53018,2.755446
WWW,沃尔弗林集团,34.62,34.81,50.66412,3.278554,0.687074
IBN,印度工业信贷投资银行,8.62,8.43,22.823262,0.024407,0.36936
NORW,Global X Norway ETF,14.5,14.48,0.0,0.0,0.0
FXH,First Trust Health Care AlphaDEX Fund,78.68,78.68,0.0,0.0,0.0
HON,霍尼韦尔,155.13,156.2,70.114017,6.590668,2.2278
VOT,Vanguard Index Funds Mid Cap Gro,131.42,131.09,0.0,0.0,0.0
ETE,能源转换,16.98,17.01,15.9032,-17.846083,1.069596
DWAQ,PowerShares DWA NASDAQ Momentum Portfolio,101.42,100.43,6.656819,0.964928,15.086786
X,美国钢铁,28.75,28.62,9.337781,1.406973,3.064968
SDT,SandRidge Mississippian Trust I,1.2,1.22,6.598946,1.201041,0.184878
POST,Post Holdings,92.08,92.79,12.780508,2.014643,7.260275
SBIO,ALPS Medical Breakthroughs ETF,34.87,34.83,0.0,0.0,0.0
VSH,威世科技,18.5,18.35,49.382385,1.912187,0.37159
BAP,Credicorp Ltd,217.57,217.85,13.059803,0.791166,16.680956
CAPE,Barclays Bank PLC,132.99,125.6581,0.0,0.0,0.0
JAG,Jagged Peak Energy Inc.,13.61,13.53,903.626546,3.684232,0.014973
UPS,联合包裹,115.55,115.64,19.325371,42.736367,5.983844
PCI,PIMCO Dynamic Credit Income Fund,22.59,22.76,0.0,0.0,0.0
BBRC,EGShares Beyond BRICs ETF,17.2085,17.0768,0.0,0.0,0.0
FDX,联邦快递,224.14,221.0,12.258611,3.037449,18.028143
BCO,布鲁克林公司,64.82,64.95,0.0,14.840002,-2.307126
ISRA,Market Vectors Israel ETF,31.45,31.5584,0.0,0.0,0.0
DVN,德文能源,36.85,36.63,0.0,2.325598,-0.492145
PWB,PowerShares Exchange Traded Fund,45.56,45.49,5.582151,1.117856,8.149188
AVP,雅芳,1.86,1.87,34.857494,-0.90019,0.053647
PBE,PowerShares Dynamic Biotechnology & Genome Portfolio,53.66,53.67,9.866834,1.232815,5.439435
MCR,MFS Charter Income Trust,7.41,7.49,119.717408,0.84825,0.062564
IDX,印度尼西亚ETF-Market Vectors,19.48,19.36,0.0,0.0,0.0
BIF,BIF基金,10.6,10.62,7.092852,0.850604,1.497282
PZN,Pzena Investment Management,9.37,9.38,18.647037,5.858128,0.503029
WLK,Westlake Chemical Corp,80.57,80.83,6.659391,1.954523,12.137747
MSCI,MSCI Inc,154.45,154.04,36.240315,39.500435,4.250515
CRI,卡特,95.61,95.72,15.270159,5.489301,6.268435
RSXJ,VanEck Vectors Russia Small-Cap ETF,31.2461,31.5,0.0,0.0,0.0
WST,West Pharmaceutical Services Inc,115.43,115.94,56.956435,6.651087,2.035591
PE,Parsley Energy,29.14,29.0,32.223154,1.513241,0.899974
FM,Ishares Msci Frontier 100 Index,27.55,27.74,0.0,0.0,-0.27
SNP,中石化,87.14,85.92,10.038204,0.919431,8.5593
PDI,PIMCO Dynamic Income Fund,30.86,30.99,0.0,0.0,0.0
BGY,Blackrock International Growth &,5.28,5.3,208.554684,0.833472,0.025413
SMHD,"ETRACS Monthly Pay 2xLeveraged US Small Cap High Dividend ETN due February 6, 2045",15.84,15.85,0.0,0.0,0.0
PBF,PBF Energy,51.01,50.73,6.540852,2.336763,7.75587
GNT,GAMCO Natural Resources Gold & I,5.69,5.71,0.0,0.0,0.0
AROC,"Archrock, Inc",11.49,11.42,23.252168,1.779067,0.491137
TRTN,Triton International Limited,30.6,30.46,5.263878,1.118153,5.786608
DNR,邓伯瑞资源,5.97,5.72,11.5411,2.912113,0.49562
KEM,Kemet Corp,16.9,16.54,21.135436,2.023121,0.782572
NOC,诺斯罗普格鲁曼,300.87,302.37,23.543401,6.399623,12.843089
HUSE,US Market Rotation Strategy ETF,38.13,38.22,0.0,0.0,0.0
PBW,PowerShares WilderHill Clean Energy Portfolio,23.07,23.0,3.493529,0.945259,6.583601
ENZL,iShares MSCI New Zealand Investa,45.49,45.42,0.0,0.0,0.0
OEF,标普100指数ETF-iShares,124.0,123.54,9.238117,0.95163,13.372855
FAS,金融指数ETF-Direxion三倍做多罗素金融股,62.0,59.58,0.0,0.0,0.0
IHE,iShares Dow Jones U.S. Pharmaceu,157.03,158.05,4.907254,0.0,32.20742
VJET,Voxeljet AG,3.82,3.86,0.0,1.569413,-0.522286
IYH,iShares U.S. Healthcare ETF,192.85,193.72,9.889349,1.296606,19.588751
WBK,澳洲西洋银行,18.68,18.7,9.554417,1.333761,1.95721
T,美国电话电报,32.19,32.25,6.268392,1.279919,5.14486
WRK,Westrock Company,42.63,42.61,5.964857,0.943006,7.143507
TLTE,FlexShares Morningstar Emerging,48.84,48.7,0.0,0.0,0.0
HPR,HPR,4.51,4.55,0.0,0.951994,-1.801627
CRAK,Market Vectors Oil Refiners ETF,33.69,33.8,0.0,0.0,0.0
TJX,The TJX Companies Inc.,108.74,109.44,23.149589,12.955162,4.727514
GDV,GDV股息收入基金,21.63,21.57,10.690268,0.900607,2.017723
NLSN,尼尔森,26.11,26.15,25.114722,2.294067,1.041222
RGS,Regis Corp,19.53,19.63,104.945762,1.725947,0.187049
JTA,Nuveen Tax-Advantaged Total Retu,12.37,12.45,24.812512,0.947781,0.501763
FLN,First Trust Latin America,19.2877,19.249,0.0,0.0,0.0
ROAM,Lattice Emerging Markets Strategy ETF,21.95,22.0353,0.0,0.0,0.0
HUD,Hudson Ltd.,21.84,21.71,0.0,3.721355,-0.208624
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,15.7,15.8,10.949282,0.972779,1.443017
JHMH,John Hancock Multifactor Health Care ETF,34.14,34.3,0.0,0.0,0.0
BAX,百特国际,71.28,71.25,42.076009,4.28628,1.693364
XLV,健康照护类股ETF-SPDR,90.77,91.07,11.067806,1.240257,8.22837
CBK,克里斯托弗·班克斯,0.65,0.66,0.0,0.63024,-0.620958
EVRI,Everi Holdings Inc,7.97,7.92,0.0,-4.579563,-0.34809
IRR,ING Risk Managed Natural Resourc,5.94,5.96,0.0,0.0,0.0
NCV,Allianzgi Convertible & Income F,6.61,6.63,14.538199,1.017959,0.45604
FHLC,Fidelity MSCI Health Care Index,44.28,44.46,0.0,0.0,0.0
XHE,SPDR S&P Health Care Equipment E,79.79,79.7,0.0,0.0,0.0
VHT,Vanguard Health Care ETF,170.83,171.38,9.480571,0.951241,18.076971
BME,BME信托,41.03,41.22,11.955325,1.118657,3.447836
AMTD,亚美利交易,50.79,50.53,23.057267,3.614337,2.1915
GGG,固瑞克,39.84,39.9,23.443545,9.369539,1.701961
HUN,亨斯曼材料,24.23,23.94,5.29749,1.866347,4.519121
TRCO,Tribune Media Company,37.19,37.39,6.087348,0.979506,6.142248
SPHB,PowerShares S&P 500 High Beta Po,41.78,41.41,0.0,0.0,0.0
GASL,Direxion Daily Natural Gas Related Bull 3X Shares,20.14,19.37,0.0,0.0,0.0
CBD,Companhia Brasileira de Distribu,21.53,21.4,21.217256,0.529164,1.008613
ZUO,Zuora,19.21,18.1,0.0,12.243318,-1.508633
WTI,W&T Offshore Inc,7.6,7.38,12.42096,-2.02392,0.594157
TFX,泰利福,249.38,248.25,127.594418,4.670859,1.945618
KRA,科腾制药,38.0,37.59,16.181522,1.879755,2.32302
XT,iShares Exponential Technologies ETF,36.36,36.29,0.0,0.0,0.0
EEMS,iShares MSCI Emerging Markets Sm,42.66,42.38,0.0,0.0,0.0
AQ,Aquantia Corp,11.59,11.44,132.036052,4.167988,0.086643
LEAF,Leaf Group Ltd,9.55,9.44,0.0,3.032952,-1.087908
ECCX,Eagle Point Credit Company Inc.,24.8044,24.9904,11.942193,0.0,2.092614
GPM,Guggenheim Enhanced Equity Inc,8.08,8.11,29.43087,0.957835,0.275561
PFSI,"PennyMac Financial Services, Inc.",19.58,19.6,4.061221,0.928468,4.826135
BJK,Market Vectors-Gaming ETF,37.42,37.1999,0.0,0.0,0.0
ICL,Israel Corporation Ltd,6.04,6.09,0.0,2.784538,-0.1
BLL,波尔,43.91,44.16,34.228498,3.90515,1.290153
DHT,DHT控股,4.72,4.76,0.0,0.776806,-0.401141
GAM,GAM基金,34.8,34.75,9.494385,0.862238,3.660058
EPAM,Epam Systems,121.3,119.75,50.611203,5.787539,2.366077
SGGB,Barclays iPath Bloomberg Sugar Subindex Total Return,45.3,45.22,0.0,0.0,-0.399
EVR,永核伙伴,90.37,89.94,18.874066,5.905771,4.765269
BFAM,Bright Horizons Family Solutions,113.02,112.78,41.242769,8.734836,2.73454
ERF,艾诺加能源基金,11.86,11.73,0.0,2.345402,-3.79
JT,简普科技,4.8,4.84,0.0,3.246057,-0.297373
EWS,新加坡ETF-iShares MSCI,22.78,22.82,4.31861,0.771824,5.284107
BSAC,桑坦德银行智利,30.51,30.44,14.936211,0.00478,2.038
JJAB,Barclays iPath Bloomberg Agriculture Subindex Total Return,47.05,47.05,0.0,0.0,-0.399
SKM,韩国SK电信,26.37,26.39,5.940261,0.097115,4.442566
IGN,iShares S&P North American Techn,49.84,49.6448,10.201533,0.771496,4.866406
BRT,BRT房地产信托,11.08,11.12,4.877602,0.877477,2.279809
CDAY,Ceridian Hcm Holding,36.39,36.22,0.0,3.23189,-0.490731
GCO,格涅斯科,42.58,42.49,0.0,1.045164,-5.781162
JJGB,Barclays iPath Bloomberg Grains Subindex Total Return,47.6,48.1612,0.0,0.0,-2.996428
PFL,太平洋投资管理策略收益基金,11.09,11.15,7.132882,0.999279,1.563183
AES,爱依斯电力,14.46,14.65,0.0,2.929484,-0.329451
SDEM,Global X SuperDividend Emerging Markets ETF,12.99,12.9252,0.0,0.0,0.0
CANE,Teucrium Sugar Fund,7.68,7.68,0.0,0.0,-4.02
JHML,John Hancock Multifactor Large Cap ETF,35.78,35.5996,0.0,0.0,0.0
MVO,MV Oil Trust,10.69,10.83,11.582888,7.861571,0.935
DSW,DSW鞋类专卖,27.84,27.95,1186.534235,2.44073,0.023556
ARW,艾睿,68.8,68.48,12.137817,1.169103,5.641871
QUAL,iShares MSCI USA Quality Factor,85.63,85.27,0.0,0.0,0.0
HSPX,Horizons S&P 500 Covered Cal,49.99,49.71,0.0,0.0,0.0
GIB,CGI Group Inc Cl A,59.96,60.28,21.644524,3.33368,2.785
SPLG,SPDR Russell 1000 ETF,32.36,32.32,2.61596,0.0,12.35493
GSLC,Goldman Sachs ActiveBeta US Large Cap Equity ETF,55.69,55.56,0.0,0.0,0.0
MOO,农业指数ETF-Market Vectors,63.29,63.31,5.45705,0.945669,11.601505
MGC,Vanguard Mega Cap 300 Index ETF,96.01,95.71,0.0,0.0,0.0
EWM,马来西亚ETF-iShares MSCI,30.93,30.98,4.361583,0.868914,7.102926
HD,家得宝,192.75,192.47,22.543629,109.61288,8.537667
SAP,SAP SE,114.76,114.53,26.240184,4.715419,4.36468
ICOL,iShares MSCI Colombia Capped ETF,13.3,13.2358,0.0,0.0,0.0
BOE,黑岩全球成长基金,10.19,10.2,0.0,0.857868,-0.28363
TAO,中国房地产指数ETF-Guggenheim,24.26,24.29,0.0,0.0,0.0
FAD,First Trust Multi Cap Growth AlphaDEX Fund,69.47,69.8568,0.0,0.0,0.0
DVD,多佛赛车,2.13,2.15,7.083156,1.222843,0.303537
FLRU,Franklin FTSE Russia ETF,22.8,22.9501,0.0,0.0,0.0
CEFL,UBS ETRACS Monthly Pay 2xLeveraged Closed-End Fund ETN,14.3,14.34,0.0,0.0,0.0
ACWF,iShares FactorSelect MSCI Global ETF,28.74,28.8515,0.0,0.0,0.0
SPY,标普500指数ETF,276.77,276.01,8.561062,1.064111,32.240158
EDD,Morgan Stanley Emerging Markets,6.43,6.47,0.0,0.0,-0.39
PVH,PVH Corp,126.69,126.05,14.061962,1.737518,8.963899
NCZ,Allianzgi Convertible & Income F,5.76,5.77,13.64034,0.986174,0.42301
WALA,Western Alliance Bancorporation,24.25,24.6,6.802238,1.067577,3.616457
JCE,Nuveen Core Equity Alpha Fund,13.78,13.76,0.0,0.0,0.0
BR,布罗德里奇,118.4,117.35,32.031973,12.47442,3.663527
OAK,橡树资本,40.25,40.57,19.106601,6.831289,2.12335
UHS,Universal Health Services Inc Cl,121.78,122.54,14.277957,2.151084,8.58246
AXP,美国运通,104.31,103.0,26.658502,4.245098,3.863683
CAE,CAE Inc,18.81,18.86,27.735294,3.216085,0.68
SJR,肖氏通信,18.6,18.61,22.955471,1.914131,0.8107
PCG,太平洋煤气电力,46.77,47.27,198.829824,1.299683,0.237741
GURU,Global X Top Guru Holdings Index,30.6,30.56,0.0,0.0,0.0
VV,Vanguard Large-Cap ETF,127.16,126.66,10.808178,0.650935,11.718904
EC,哥伦比亚国家石油,25.55,25.5,13.743075,0.020832,1.85548
DSI,iShares MSCI KLD 400 Social Inde,100.9,100.64,0.0,0.0,0.0
KT,韩国电信,13.75,13.87,14.477415,0.286251,0.958044
RMD,ResMed Inc,103.41,103.25,46.707685,7.155451,2.210557
DPLO,Diplomat Pharmacy Inc,18.33,18.31,368.766623,1.794994,0.049652
EBS,Emergent Biosolutions,61.23,60.8,24.212073,3.241035,2.511144
AKO.B,Embotelladora Andina,22.14,22.0,18.128302,0.002331,1.213572
PJT,Merrill Lynch Depositor Inc.,45.53,45.48,0.0,-6.251368,-1.237758
EGN,爱内珍,80.88,80.73,18.212599,2.170377,4.432646
DEO,帝亚吉欧,134.06,133.76,20.831114,24.935526,6.421164
CPL,CPFL能源,13.24,13.25,13.833006,1.376858,0.957854
DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,18.42,18.41,9.773391,1.020773,1.883686
FTK,Flotek工业,2.23,2.21,0.0,0.647861,-1.497401
SYK,史赛克,171.06,171.04,59.268809,6.761875,2.885835
SVU,Supervalu Inc,32.48,32.48,94.94133,2.575297,0.342106
PBP,PowerShares S&P 500 BuyWrite Por,21.24,21.46,0.0,0.0,0.0
SCHX,Schwab U.S. Large-Cap ETF,66.16,65.92,0.0,0.0,0.0
TTC,托罗配件,55.55,55.66,22.219463,9.004434,2.505011
SUM,Summit Materials Inc,15.6,15.59,15.844381,1.37416,0.983945
HTUS,Hull Tactical US ETF,26.72,26.75,0.0,0.0,0.0
MFV,MFS Special Value Trust,5.5,5.46,23.44243,0.964316,0.232911
CNC,Centene Corp,141.05,140.82,23.431529,2.724245,6.009851
FRAK,VanEck Vectors Unconventional Oil & Gas ETF,16.48,16.3899,0.0,0.0,0.0
WU,西联汇款,17.94,17.91,0.0,-17.7493,-0.942377
OLO,PowerShares DB Crude Oil Long ET,6.69,6.72,0.0,0.0,0.0
ENIA,Enersis Américas S.A.,7.49,7.48,9.486366,1.407643,0.7885
SEA,Guggenheim Shipping ETF,9.71,9.73,0.0,0.0,0.0
RQI,Cohen & Steers Quality Income Re,11.32,11.23,31.116998,0.862728,0.360896
ANFI,Amira Nature Foods,1.48,1.5,1.769747,0.20738,0.847579
UXI,ProShares Ultra Industrials,69.6264,69.0,0.0,0.0,0.0
VOO,Vanguard S&P 500 ETF,254.39,253.6,0.0,0.0,0.0
IVV,标普500指数ETF,278.83,278.03,9.196857,1.125113,30.23098
CAG,康尼格拉,35.06,35.34,16.916828,3.706137,2.089044
TYL,泰勒科技,215.13,213.64,45.752672,6.160971,4.669454
ABC,美源伯根,88.25,88.48,17.91661,6.179581,4.938434
AGS,Playags Inc.,28.79,28.79,0.0,7.30217,-0.994608
INXN,Interxion Holding,60.8,60.69,108.957732,6.123808,0.557005
KF,韩国基金,33.7499,33.7739,20.140977,0.794347,1.676875
DE,迪尔股份有限公司,149.09,148.42,22.906286,4.610023,6.479444
DFEN,Direxion Daily Aerospace & Defense Bull 3X Shares,51.0,49.58,0.0,0.0,0.0
DBA,农业指数ETF-PowerShares DB,17.47,17.55,0.0,0.973222,-1.809741
IHDG,WisdomTree International Hedged Dividend Growth Fund,29.85,29.86,0.0,0.0,0.0
EDOG,ALPS Emerging Sector Dividend Dogs ETF,20.69,20.58,0.0,0.0,0.0
IWL,iShares Russell Top 200 Index Fu,64.67,64.37,0.0,0.0,0.0
JTD,Nuveen Tax-Advantaged Dividend G,16.04,16.08,11.815137,0.942789,1.360966
AME,阿美特克,73.14,72.8,21.89799,3.891595,3.324506
APTS,Preferred Apartment Communities,16.76,16.87,0.0,0.480832,-2.075436
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,17.61,17.67,0.0,0.0,-17.389999
INST,"Instructure, Inc.",31.09,30.75,0.0,8.230619,-1.667909
ARD,Ardagh Group S.A.,16.06,16.15,25.578487,-2.965654,0.63139
PICK,iShares MSCI Global Metals & Mining Producers ETF,30.98,30.78,0.0,0.0,0.0
IBM,IBM,141.12,140.85,22.471559,6.941868,6.267923
QTWO,Q2 Holdings Inc,50.54,50.05,0.0,13.554735,-0.616949
CLGX,CoreLogic,45.71,45.49,20.495653,3.594997,2.219495
DIS,迪士尼,111.97,112.61,14.113557,3.633883,7.978853
VTI,大盘指数ETF-Vanguard MSCI,142.0,141.36,13.43491,0.381603,10.521842
VET,Vermilion Energy Inc. Common (Ca,31.26,31.03,66.559417,3.081272,0.4662
DO,钻石钻探,19.28,19.41,0.0,0.718889,-0.517466
THD,iShares MSCI Thailand Investable,89.15,89.38,0.0,0.0,0.0
ITOT,iShares Core S&P Total U.S. Stock Market ETF,63.22,62.96,9.776367,1.163546,6.44002
WFC,富国银行,52.1,52.11,13.170132,1.382734,3.95668
USA,Liberty All-Star Equity Fund,6.25,6.23,7.061899,0.892692,0.882199
JE,Just Energy Group Inc,3.1,3.12,1.654239,14.776341,1.886064
RXI,iShares S&P Global Consumer Disc,111.49,110.82,5.820378,0.0,19.040001
IWB,罗素1000指数ETF-iShares,153.78,153.17,8.199237,0.906173,18.681005
HSY,好时,102.53,103.41,21.142519,20.615411,4.891092
FFG,FBL金融,73.68,73.68,9.624223,1.493159,7.655683
IBA,Industrias Bachoco S.A.B. de C.V,52.02,51.75,9.530029,1.320143,5.430204
PIZ,PowerShares DWA Developed Market,25.11,25.11,0.0,0.0,0.0
PBD,PowerShares Global Clean Energy,10.98,10.9799,0.0,0.0,0.0
BUI,BlackRock Utility and Infrastruc,19.54,19.74,131.599995,0.0,0.15
ING,荷兰国际,12.71,12.59,7.790191,0.844955,1.616135
GOEX,Global X Gold Explorers ETF,19.72,19.68,0.0,0.0,0.0
PXQ,PowerShares ETF Networking Port,51.75,52.05,13.683659,1.169349,3.803807
ROK,罗克韦尔自动化,173.42,172.79,55.069894,14.735947,3.137649
PX,普莱克斯,156.82,156.24,32.219122,7.454926,4.849294
GDO,Western Asset Global Corp Define,15.64,15.79,0.0,0.0,0.0
ORCL,甲骨文,47.4,47.38,47.739672,4.715519,0.992466
