code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps,Name,LastSale,MarketCap,year,Sector,industry,Summary Quote,Unnamed: 8
FSBC,"FSB Bancorp, Inc.",17.97,17.66,5760.0,0.895467,252.285713,1.0698,0.07,"FSB Bancorp, Inc.",17.66,$34.32M,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fsbc,
PGZ,Principal Real Estate Income Fun,17.61,17.68,19826.0,1.131983,0.0,0.0,-0.03,Principal Real Estate Income Fund,17.68,$121.99M,2013.0,,,https://www.nasdaq.com/symbol/pgz,
INFO,IHS Markit Ltd. Common Shares,53.2,53.11,1715315.0,1.057341,39.93233,2.644778,1.33,IHS Markit Ltd.,53.11,$21.1B,1996.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/info,
NGD,New Gold,0.8607,0.89,1758169.0,0.307167,44.500001,0.219496,0.02,New Gold Inc.,0.89,$515.41M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ngd,
RWVG,Direxion Russell 1000 Value Over Growth ETF,53.35,53.33,6000.0,0.906783,0.0,0.0,0.0,,,,,,,,
RILYL,B. Riley Financial Inc,25.52,25.4832,1856.0,0.845866,0.0,0.0,0.0,"B. Riley Financial, Inc.",25.4832,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyl,
DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,18.22,18.16,67829.0,0.923874,9.640678,1.007187,1.883685,Nuveen Dow 30SM Dynamic Overwrite Fund,18.16,$655.81M,2014.0,,,https://www.nasdaq.com/symbol/diax,
LAZ,Lazard Class A,36.54,36.5,1497815.0,1.137021,8.990148,4.700466,4.06,Lazard Ltd.,36.5,$4.31B,2005.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/laz,
MASI,麦斯莫医疗,128.75,128.88,243701.0,0.784477,49.814431,7.485874,2.587202,Masimo Corporation,128.88,$6.83B,2007.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/masi,
FMX,Fomento Economico Mexicano S.A.B,92.46,92.35,223817.0,0.670424,37.967008,2.626609,2.432375,Fomento Economico Mexicano S.A.B. de C.V.,92.35,$165.22B,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/fmx,
FFC,Flaherty & Crumrine Preferred Securities Income Fund,18.62,18.55,91159.0,0.754136,0.0,1.029409,-0.952592,Flaherty & Crumrine Preferred Securities Income Fund Inc,18.55,$820.89M,2003.0,,,https://www.nasdaq.com/symbol/ffc,
NWBI,Northwest Bancshares,18.62,18.63,674096.0,1.179575,18.264723,1.531033,1.019999,"Northwest Bancshares, Inc.",18.63,$1.93B,2009.0,Finance,Major Banks,https://www.nasdaq.com/symbol/nwbi,
FPEI,First Trust Institutional Preferred Securities and Income ETF,18.7557,18.76,64324.0,1.553877,0.0,0.0,0.0,,,,,,,,
HYMB,SPDR Nuveen S&P High Yield Munic,56.26,56.3,165512.0,0.674299,0.0,0.0,0.0,,,,,,,,
NOMD,Nomad Foods Limited,18.93,19.0,944701.0,1.465025,18.921269,1.802478,1.004161,Nomad Foods Limited,19.0,$3.31B,2016.0,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/nomd,
NQP,Nuveen Pennsylvania Investment Q,12.94,12.9467,29303.0,0.872804,87.467653,0.872578,0.148017,Nuveen Pennsylvania Quality Municipal Income Fund,12.9467,$485.22M,1991.0,,,https://www.nasdaq.com/symbol/nqp,
STKS,"The ONE Group Hospitality, Inc.",2.9,2.93,2325.0,0.787815,0.0,8.589901,-0.008922,"The ONE Group Hospitality, Inc.",2.93,$82.9M,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/stks,
TRC,Tejon Ranch Co,19.58,19.54,64300.0,1.260473,111.718426,1.249963,0.174904,Tejon Ranch Co,19.54,$507.41M,,Finance,Real Estate,https://www.nasdaq.com/symbol/trc,
SON,Sonoco Products Co,59.69,59.62,410596.0,0.650541,19.232259,3.35761,3.1,Sonoco Products Company,59.62,$5.95B,,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/son,
GAZ,天然气ETN-iPath,38.38,38.5488,200.0,0.242777,6.164671,0.0,6.25318,,,,,,,,
AIT,Applied Industrial Technologie,60.57,60.14,150097.0,0.549663,14.35324,2.619362,4.189995,"Applied Industrial Technologies, Inc.",60.14,$2.33B,,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/ait,
HFBC,HopFed银行,20.15,20.09,8104.0,0.529217,22.076922,1.420539,0.91,"HopFed Bancorp, Inc.",20.09,$133.58M,,Finance,Major Banks,https://www.nasdaq.com/symbol/hfbc,
HMOP, Hartford Municipal Opportunities ETF,40.42,40.4,1107.0,0.35604,0.0,0.0,0.0,,,,,,,,
BY,Byline Bancorp Inc.,20.23,20.29,33739.0,0.646596,17.19493,1.151773,1.179999,"Byline Bancorp, Inc.",20.29,$737.42M,2017.0,Finance,Major Banks,https://www.nasdaq.com/symbol/by,
GTO,Claymore Exchange-Traded Fund Trust 2,50.888,50.965,22140.0,2.094172,0.0,0.0,0.0,,,,,,,,
ISZE,iShares MSCI International Developed Size Factor ETF,26.1073,26.0941,202.0,0.161085,0.0,0.0,0.0,,,,,,,,
FMCIU,Forum Merger II,10.29,10.29,400.0,0.008435,0.0,0.0,0.0,Forum Merger II Corporation,10.29,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/fmciu,
AGO,保证担保有限公司,41.54,41.55,418561.0,0.825056,9.805779,0.666616,4.237297,Assured Guaranty Ltd.,41.55,$4.39B,2004.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ago,
AGYS,诶吉利斯公司,20.89,20.89,142446.0,1.025103,0.0,4.625733,-0.425692,"Agilysys, Inc.",20.89,$491.65M,,Technology,EDP Services,https://www.nasdaq.com/symbol/agys,
BSCL,Guggenheim BulletShares 2021 Corporate Bond ETF,20.89,20.91,477751.0,1.211879,0.0,0.0,0.0,,,,,,,,
PLND,Market Vectors Poland Etf,16.94,16.89,719.0,0.074052,0.0,0.0,0.0,,,,,,,,
PEGI,Pattern Energy Group Inc.,21.2,21.13,1080363.0,1.237258,13.84527,1.819459,1.526153,Pattern Energy Group Inc.,21.13,$2.08B,2013.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/pegi,
HURC,赫克,44.0547,42.64,8830.0,0.496017,13.536508,1.303507,3.15,"Hurco Companies, Inc.",42.64,$290.49M,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/hurc,
MBCN,Middlefield Banc Corp,42.0,42.8,2606.0,0.992384,11.174935,1.082371,3.83,Middlefield Banc Corp.,42.8,$138.86M,,Finance,Major Banks,https://www.nasdaq.com/symbol/mbcn,
FSMB,First Trust Short Duration Managed Municipal ETF,20.22,20.2104,14214.0,1.852953,0.0,0.0,0.0,,,,,,,,
BTT,Blackrock Municipal Target Term,21.9,21.89,93425.0,1.313758,0.0,0.0,-0.11,BlackRock Municipal Target Term Trust Inc. (The),21.89,$1.54B,2012.0,,,https://www.nasdaq.com/symbol/btt,
NUBD,NuShares ESG U.S. Aggregate Bond ETF,24.47,24.446,11570.0,0.790571,0.0,0.0,0.0,,,,,,,,
MCHP,微芯科技,89.71,89.04,1603389.0,0.746039,67.587876,4.088221,1.317396,Microchip Technology Incorporated,89.04,$21.1B,1993.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mchp,
DTN,WisdomTree Trust Dividend Top 10,84.72,84.8432,27745.0,1.967758,0.0,0.0,0.0,,,,,,,,
HEWC,iShares Currency Hedged MSCI Canada ETF,25.7,25.6526,10474.0,3.182813,0.0,0.0,0.0,,,,,,,,
MUST,Columbia Multi-Sector Municipal Income ETF,20.79,20.754,600.0,0.774793,0.0,0.0,0.0,,,,,,,,
PZT,PowerShares Insured New York Mun,24.0,24.0304,5916.0,1.092763,0.0,0.0,0.0,,,,,,,,
IDX,印度尼西亚ETF-Market Vectors,23.25,23.12,4676.0,0.260993,0.0,0.0,0.0,,,,,,,,
FCNCA,第一公民银行股份,439.7,439.53,31458.0,1.14926,13.107999,1.481979,33.531433,"First Citizens BancShares, Inc.",439.53,$5.25B,,Finance,Major Banks,https://www.nasdaq.com/symbol/fcnca,
FALN,iShares Fallen Angels USD Bond ETF,25.965,25.9901,22674.0,1.066339,0.0,0.0,0.0,iShares Fallen Angels USD Bond ETF,25.9901,$64.98M,,,,https://www.nasdaq.com/symbol/faln,
LQDH,iShares Interest Rate Hedged Corporate Bond ETF,93.27,93.32,4746.0,0.44996,0.0,0.0,0.0,,,,,,,,
FMBI,第一中西部银行,23.45,23.43,324858.0,0.80205,15.414474,1.212831,1.52,"First Midwest Bancorp, Inc.",23.43,$2.49B,,Finance,Major Banks,https://www.nasdaq.com/symbol/fmbi,
THG,汉诺威保险,118.99,118.9,173100.0,0.782442,13.075959,1.702193,9.093023,"The Hanover Insurance Group, Inc.",118.9,$4.82B,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/thg,
FARM,Farmer Brothers Company,23.91,24.01,28304.0,0.598274,0.0,1.869959,-0.928582,Farmer Brothers Company,24.01,$408.23M,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/farm,
UNG,天然气ETF-United States,23.88,24.02,1685964.0,0.902489,53.379437,0.950299,0.449986,,,,,,,,
BSDE,Invesco BulletShares 2024 USD Emerging Markets Debt ETF,25.31,25.325,630.0,0.121434,0.0,0.0,0.0,,,,,,,,
SOJB,"The Southern Company Series 2016A 5.25% Junior Subordinated Notes due October 1, 2076",24.31,24.37,58424.0,0.891031,22.016979,1.02115,1.106873,Southern Company (The),24.37,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/sojb,
PKG,Packaging Corp of America,98.98,98.29,523759.0,0.675082,12.601282,3.642048,7.8,Packaging Corporation of America,98.29,$9.29B,2000.0,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/pkg,
VRIG,PowerShares Actively Managed ETF Variable Rate Investment Grade Portfolio,24.82,24.82,43837.0,0.378813,0.0,0.0,0.0,Invesco Variable Rate Investment Grade ETF,24.82,$413.25M,,,,https://www.nasdaq.com/symbol/vrig,
SWP,"Stanley Black & Decker, Inc.",98.5,98.61,20792.0,0.420843,14.867506,0.0,6.632585,"Stanley Black & Decker, Inc.",98.61,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/swp,
VNLA,Janus Short Duration Income ETF,49.44,49.45,62233.0,0.483659,0.0,0.0,0.0,,,,,,,,
IGVT,Deutsche X-trackers Barclays Inter Treas BH ETF,49.69,49.59,1628.0,0.05687,0.0,0.0,0.0,,,,,,,,
BHFAL, Brighthouse Financial Inc,24.8872,24.83,71435.0,0.763108,0.0,0.0,0.0,"Brighthouse Financial, Inc.",24.83,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/bhfal,
BEL,Belmond Ltd,24.9,24.9,606287.0,0.621004,0.0,3.804623,-0.327941,Belmond Ltd.,24.9,$2.55B,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/bel,
MEAR,iShares Short Maturity Municipal Bond ETF,50.04,50.0,49153.0,1.153962,0.0,0.0,0.0,,,,,,,,
CMSA, CMS Energy Corporation,24.99,25.0,104333.0,2.317162,14.003092,0.0,1.78532,CMS Energy Corporation,25.0,,2018.0,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cmsa,
PBB,Prospect Capital Corporation,25.04,25.01,30005.0,1.29166,30.132531,2.635302,0.83,Prospect Capital Corporation,25.01,,2015.0,,,https://www.nasdaq.com/symbol/pbb,
FLTR,Market Vectors Investment Grade,25.04,25.06,349748.0,1.291618,0.0,0.0,0.0,,,,,,,,
MMIN,IQ MacKay Shields Municipal Insured ETF,25.23,25.24,17000.0,0.951453,0.0,0.0,0.0,,,,,,,,
BSBE,Invesco BulletShares 2022 USD Emerging Markets Debt ETF,25.2561,25.28,729.0,0.131617,0.0,0.0,0.0,,,,,,,,
KMPA,Kemper Corporation 7.375% Subordinated Debentures due 2054,25.49,25.49,6791.0,0.593142,7.502571,0.63885,3.397502,Kemper Corporation,25.49,,2014.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kmpa,
CMSC,CMS Energy Corporation,25.5011,25.5,23757.0,0.733861,0.0,0.0,0.0,CMS Energy Corporation,25.5,,2018.0,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cmsc,
BMRA,Biomerica Inc,2.5,2.551,16677.0,2.542071,0.0,5.391463,-0.217829,"Biomerica, Inc.",2.551,$23.79M,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bmra,
RAAX,VanEck Vectors Real Asset Allocation ETF,25.0175,25.0158,1017.0,0.629098,0.0,0.0,0.0,,,,,,,,
OCFC,OceanFirst Financial Corp,25.59,25.56,163405.0,1.114461,16.927152,1.171993,1.51,OceanFirst Financial Corp.,25.56,$1.31B,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ocfc,
DKT,Deutsche Bank Contingent Capital,25.55,25.56,65065.0,1.009298,0.0,0.0,0.0,Deutsch Bk Contingent Cap Tr V,25.56,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dkt,
EVG,Eaton Vance Short Duration Diver,12.81,12.8,149083.0,2.567625,45.279283,0.867887,0.28269,Eaton Vance Short Diversified Income Fund,12.8,$228.87M,2005.0,,,https://www.nasdaq.com/symbol/evg,
CBSHP,Commerce Bancshares Inc.,25.69,25.7,4234.0,0.621368,6.798942,1.026808,3.78,"Commerce Bancshares, Inc.",25.7,$2.36B,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbshp,
ISF,ING Groep N.V. 6.375% Perpetual,25.81,25.85,28815.0,0.986396,15.994951,1.768065,1.616135,"ING Group, N.V.",25.85,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/isf,
AED,Aegon NV,25.9526,25.97,12709.0,0.684406,19.022631,1.971109,1.365216,Aegon NV,25.97,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/aed,
DEO,帝亚吉欧,156.49,157.79,885291.0,1.140088,25.934148,7.507041,6.084256,Diageo plc,157.79,$95.36B,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/deo,
ULST,SPDR SSgA Ultra Short Term Bond,40.29,40.29,28158.0,1.108993,0.0,0.0,0.0,,,,,,,,
MTBCP,"Medical Transcription Billing, Corp",26.98,26.99,14338.0,1.079864,0.0,11.710425,-0.478471,"MTBC, Inc.",26.99,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtbcp,
NTR,Nutrien Ltd.,54.43,54.19,1632489.0,1.139687,0.0,0.0,0.0,Nutrien Ltd.,54.19,$33.04B,2004.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/ntr,
SJNK,Spdr Barclays Short Term High Yi,27.12,27.1,1088849.0,0.939046,0.0,0.0,0.0,,,,,,,,
SWJ,Stanley Black & Decker Inc,25.41,25.449,11218.0,0.38771,3.836965,0.529513,6.632585,"Stanley Black & Decker, Inc.",25.449,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/swj,
TOWN,Towne Bank,28.38,28.34,82103.0,0.806324,15.074468,1.331924,1.88,Towne Bank,28.34,$2.05B,,,,https://www.nasdaq.com/symbol/town,
TTEK,Tetra Tech,59.23,59.22,194188.0,0.551938,25.111703,3.426794,2.358263,"Tetra Tech, Inc.",59.22,$3.27B,1991.0,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/ttek,
SDI,"Standard Diversified Opportunities, Inc.",14.9317,14.85,969.0,0.243859,41.333239,4.584518,0.359275,Standard Diversified Inc.,14.85,$254.1M,,Consumer Non-Durables,Tobacco,https://www.nasdaq.com/symbol/sdi,
FMF,First Trust Morningstar Managed,44.57,44.72,675.0,1.280835,0.0,0.0,0.0,,,,,,,,
HII,Huntington Ingalls Industries,217.12,217.11,313603.0,0.953375,11.374902,5.947598,19.086758,"Huntington Ingalls Industries, Inc.",217.11,$9.33B,,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/hii,
ERM,EquityCompass Equity Risk Manager ETF,20.2001,20.235,6683.0,1.519623,8.286248,0.0,2.441998,,,,,,,,
AMCX,AMC网络公司,63.38,63.76,538758.0,1.027846,7.378425,13.704353,8.641411,AMC Networks Inc.,63.76,$3.6B,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/amcx,
GFY,GFY基金,15.98,16.05,37947.0,2.316073,19.812026,0.882208,0.810114,Western Asset Variable Rate Strategic Fund Inc.,16.05,$74.93M,2004.0,,,https://www.nasdaq.com/symbol/gfy,
ACGL,艾奇资本,32.34,32.3,1398868.0,1.075575,18.67052,1.514088,1.73,Arch Capital Group Ltd.,32.3,$13B,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acgl,
BPRN,The Bank of Princeton,32.55,32.49,8078.0,0.370608,15.182242,1.172357,2.14,The Bank of Princeton,32.49,$216.09M,,,,https://www.nasdaq.com/symbol/bprn,
SHYL,Xtrackers Short Duration High Yield Bond ETF,49.04,49.07,546.0,0.781787,0.0,0.0,0.0,,,,,,,,
NPN,Nuveen Pennsylvania Municipal Value Fund,13.02,13.09,4826.0,3.162931,107.144904,0.883956,0.122171,Nuveen Pennsylvania Municipal Value Fund,13.09,$16M,2009.0,,,https://www.nasdaq.com/symbol/npn,
PTNQ,Pacer Trendpilot 100 ETF,32.8,32.74,97389.0,1.004458,0.0,0.0,0.0,,,,,,,,
HYXU,iShares Global ex USD High Yield,49.5,49.485,2693.0,0.152474,0.0,0.0,0.0,,,,,,,,
FUMB,First Trust Ultra Short Duration Municipal ETF,20.058,20.04,750.0,1.780627,0.0,0.0,0.0,,,,,,,,
IFIX,Deutsche X-trackers Barclays Inter Corp BH ETF,50.42,50.365,770.0,0.055549,0.0,0.0,0.0,,,,,,,,
FLOT,iShares Floating Rate Note Fund,50.76,50.775,857811.0,0.619162,0.0,0.0,0.0,,,,,,,,
FSB,"Franklin Financial Network, Inc.",34.05,33.98,72216.0,0.803736,14.521368,1.325332,2.34,"Franklin Financial Network, Inc.",33.98,$494M,2015.0,Finance,Major Banks,https://www.nasdaq.com/symbol/fsb,
TFLO,iShares Treasury Floating Rate Bond ETF,50.32,50.3345,142438.0,1.280275,0.0,0.0,0.0,,,,,,,,
IEP,伊坎企业,70.63,70.01,54007.0,1.024762,14.445208,2.238714,4.84659,Icahn Enterprises L.P.,70.01,$13.07B,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/iep,
NAKD,Naked Brand Group Inc,0.35,0.3567,481374.0,0.560869,0.0,0.794546,-106.27169,Naked Brand Group Limited,0.3567,$7.47M,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/nakd,
URG,Ur-Energy Inc,0.75,0.7401,144916.0,0.454397,0.0,2.578736,-0.02,Ur Energy Inc,0.7401,$118.22M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/urg,
COKE,可口可乐装瓶,226.72,226.84,34093.0,1.221612,25.092791,5.692521,9.040047,"Coca-Cola Consolidated, Inc.",226.84,$2.12B,1972.0,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/coke,
WRK,Westrock Company,39.52,39.27,2036267.0,0.828191,11.192884,0.854472,3.508479,Westrock Company,39.27,$10.08B,2015.0,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/wrk,
GSK,葛兰素史克,40.2,40.55,2279322.0,0.86167,21.82163,16.892385,1.858248,GlaxoSmithKline PLC,40.55,$100.66B,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gsk,
HDG,ProShares Hedge Replication ETF,45.2399,45.07,613.0,0.267545,0.0,0.0,0.0,,,,,,,,
PAG,潘世奇汽车,43.73,43.74,263598.0,0.60394,7.912204,1.408828,5.528169,"Penske Automotive Group, Inc.",43.74,$3.71B,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/pag,
BIL,债券指数ETF-SPDR Barclays美国1-3月国债,91.57,91.58,3265502.0,1.328586,0.0,0.0,0.0,,,,,,,,
USDY,Horizons Cadence Hedged US Dividend Yield ETF,25.74,25.7855,61005.0,1.401975,0.0,0.0,0.0,,,,,,,,
FGM,First Trust Germany AlphaDEX Fun,41.45,41.4,7169.0,1.722738,0.0,0.0,0.0,First Trust Germany AlphaDEX Fund,41.4,$153.18M,,,,https://www.nasdaq.com/symbol/fgm,
AZZ,宜易贸易,47.73,47.51,140634.0,1.369685,18.853564,2.07996,2.519948,AZZ Inc.,47.51,$1.24B,,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/azz,
MTT,Western Asset Municipal Defined,20.63,20.6082,8948.0,0.338419,0.0,0.0,0.0,Western Asset Municipal Defined Opportunity Trust Inc,20.6082,$250.94M,2009.0,,,https://www.nasdaq.com/symbol/mtt,
SHM,SPDR Nuveen Barclays Short ter,48.35,48.36,225855.0,0.480824,0.0,0.0,0.0,,,,,,,,
PRB,Market Vectors Pre-Refunded Muni,24.53,24.53,463.0,0.891757,0.0,0.0,0.0,,,,,,,,
HYND,WisdomTree BofA Merrill Lynch Hi,20.28,20.1541,5486.0,0.750376,0.0,0.0,0.0,WisdomTree Negative Duration High Yield Bond Fund,20.1541,$54.42M,,,,https://www.nasdaq.com/symbol/hynd,
PULS,Pulse Electronics Corporation,50.08,50.09,134073.0,1.490203,0.0,0.0,-2.02,,,,,,,,
NEAR,iShares Short Maturity Bond ETF,50.14,50.14,748356.0,0.756863,0.0,0.0,0.0,,,,,,,,
GSY,Guggenheim Enhanced Ultra-Short,50.18,50.2,282601.0,0.57549,31.772151,0.0,1.58,,,,,,,,
FLDR,Fidelity Low Duration Bond Factor ETF,50.25,50.23,21215.0,1.28459,0.0,0.0,0.0,,,,,,,,
TERM,EquityCompass Tactical Equity Risk Manager ETF,17.786,17.7735,21628.0,0.413608,0.0,0.0,0.0,,,,,,,,
MBG,SPDR Barclays Mortgage Backed,25.53,25.575,36033.0,0.750706,0.0,0.0,0.0,,,,,,,,
FTSM,First Trust Enhanced Short Maturity ETF,60.04,60.03,1004985.0,1.266269,0.0,0.0,0.0,First Trust Enhanced Short Maturity ETF,60.03,$4.12B,,,,https://www.nasdaq.com/symbol/ftsm,
HYD,Market Vectors High Yield Munici,61.64,61.59,372604.0,1.165179,0.0,0.0,0.0,,,,,,,,
AXE,艾利斯特国际,62.71,62.28,267745.0,0.903126,13.598254,1.327846,4.58,Anixter International Inc.,62.28,$2.09B,,Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/axe,
NEU,NewMarket,441.3,440.78,40601.0,1.12955,21.6706,10.060763,20.34,NewMarket Corporation,440.78,$4.93B,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/neu,
POWI,帕沃英蒂格盛,73.65,73.25,107003.0,0.646417,31.573277,4.016606,2.32,"Power Integrations, Inc.",73.25,$2.15B,1997.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/powi,
CABO,Cable ONE Inc,963.0,961.11,43562.0,0.958848,20.719902,7.354698,46.385838,"Cable One, Inc.",961.11,$5.48B,2015.0,Consumer Services,Television Services,https://www.nasdaq.com/symbol/cabo,
MCV,Medley Capital Corporation 6.125,24.53,24.5027,1028.0,0.311685,0.0,3.811855,-1.827308,Medley Capital Corporation,24.5027,,,,,https://www.nasdaq.com/symbol/mcv,
MTEC,MTech Acquisition Corp.,10.15,10.14,13139.0,0.458143,0.0,4.391268,-0.20399,MTech Acquisition Corp.,10.14,$75.35M,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/mtec,
GBIL,Goldman Sachs ETF Trust,100.23,100.23,506756.0,1.817448,0.0,0.0,0.0,,,,,,,,
ICSH,iShares Ultra Short-Term Bond ETF,50.26,50.25,336768.0,0.887533,0.0,0.0,0.0,,,,,,,,
AEMD,Aethlon Medical Inc,1.03,1.01,68930.0,0.577258,0.0,5.817026,-0.335117,"Aethlon Medical, Inc.",1.01,$19.15M,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/aemd,
MINT,PIMCO Enhanced Short Maturity St,101.42,101.41,1331673.0,1.358949,0.0,0.0,0.0,,,,,,,,
LVHD,Legg Mason Low Volatility High Dividend ETF,31.49,31.55,86450.0,0.891439,0.0,0.0,0.0,Legg Mason Low Volatility High Dividend ETF,31.55,$640.46M,,,,https://www.nasdaq.com/symbol/lvhd,
STE,思泰瑞医疗,122.3,122.39,361978.0,1.102721,38.976552,3.334703,3.140093,STERIS plc,122.39,$10.35B,,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ste,
FEUZ,First Trust Eurozone AlphaDEX ETF,37.8752,37.5077,2318.0,0.662816,0.0,0.0,0.0,First Trust Eurozone AlphaDEX ETF,37.5077,$50.64M,,,,https://www.nasdaq.com/symbol/feuz,
PEN,Penumbra Inc,146.57,146.34,283932.0,1.052132,582.22297,12.332536,0.251347,"Penumbra, Inc.",146.34,$5.05B,2015.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/pen,
MNCLU,Monocle Acquisition Corp,10.03,10.0205,9091.0,0.1819,0.0,0.0,0.0,Monocle Acquisition Corporation,10.0205,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/mnclu,
LACQU,Leisure Acquisition Corp.,10.23,10.23,100.0,0.151286,0.0,0.0,0.0,Leisure Acquisition Corp.,10.23,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/lacqu,
CLTL,PowerShares Treasury Collateral Portfolio,105.44,105.465,2533.0,0.460378,0.0,0.0,0.0,,,,,,,,
NTRSP,Northern Trust Corp,25.9,25.81,8838.0,0.665843,3.887048,0.587214,6.64,Northern Trust Corporation,25.81,$412.96M,,Finance,Major Banks,https://www.nasdaq.com/symbol/ntrsp,
EDNT,Xspand Products Lab Inc,4.72,4.75,9078.0,1.07062,0.0,2.913357,-1.129538,"Edison Nation, Inc.",4.75,$23.99M,2018.0,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/ednt,
ZOES,Zoe's Kitchen Inc,12.76,12.76,0.0,0.0,0.0,2.259895,-1.464696,,,,,,,,
ZHOK,SPDR Solactive Hong Kong ETF,65.8758,65.8758,0.0,0.0,0.0,0.0,0.0,,,,,,,,
ZGBR,SPDR Solactive United Kingdom ETF,49.5982,49.5982,0.0,0.0,0.0,0.0,0.0,,,,,,,,
ZDEU,SPDR Solactive Germany ETF,54.8743,54.8743,0.0,0.0,0.0,0.0,0.0,,,,,,,,
ZBK,Zions 6.95% Fixed to Floating Rate Subordinated Notes,28.8868,28.8868,97.0,0.036084,7.593321,0.839628,3.804238,Zions Bancorporation N.A.,28.8868,,,Finance,Major Banks,https://www.nasdaq.com/symbol/zbk,
YTRA,"Yatra Online, Inc. ",4.06,4.08,79979.0,0.699359,0.0,0.054558,-0.24599,"Yatra Online, Inc.",4.08,$184.15M,,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/ytra,
YLDE,ClearBridge Dividend Strategy ESG ETF,28.27,28.27,7.0,2.333333,0.0,0.0,0.0,ClearBridge Dividend Strategy ESG ETF,28.27,,,,,https://www.nasdaq.com/symbol/ylde,
YCOM,ProShares UltraPro Communication Services Select Sector,37.4248,37.4248,0.0,0.0,0.0,0.0,0.0,,,,,,,,
YAO,中国企业指数ETF-Guggenheim,31.37,31.37,0.0,0.0,0.0,0.0,0.0,,,,,,,,
XVZ,Barclays Bank iPath S&P 500 Dynamic VIX,18.0815,18.0815,2.0,0.011287,0.0,0.0,0.0,,,,,,,,
XU,Elkhorn S&P MidCap Utilities Portfolio,15.85,15.85,0.0,0.0,0.0,0.0,0.0,,,,,,,,
