code,net2017_1,net2017_2,net2017_3,net2017_4,net2018_1,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603515,49.3449,258.6779,415.92900000000003,681.1004,70.1666,欧普照明,电气设备,上海,97.88,0.98,5.82,613133.56,449233.44,108725.25,104745.53,1.8,0.12,6.39,7.39,20160819,183151.52,3.15,23.55,42.2,37.78,4.73,11257.0
600676,84.3684,166.8183,219.1254,445.9924,82.5828,交运股份,公共交通,上海,16.13,9.62,10.28,888537.5,510309.5,242153.5,238882.67,2.32,0.08,5.55,0.93,19930928,192800.27,1.87,12.52,-2.12,9.13,3.78,57607.0
600513,13.0353,35.4562,50.1968,70.5473,15.839,联环药业,化学制药,江苏,31.99,2.85,2.85,118020.9,80122.92,15510.51,25722.6,0.9,0.055,3.13,2.27,20030319,30907.31,1.08,70.06,21.51,61.84,7.04,22061.0
601016,99.5323,229.6586,284.0342,399.0287,196.2909,节能风电,新型电力,北京,16.14,41.56,41.56,2045219.63,376051.94,1376198.13,117248.17,0.28,0.047,1.65,1.85,20140929,141246.42,0.34,41.44,97.21,59.77,32.15,103687.0
300149,12.1987,32.7954,49.7233,57.8095,10.8798,量子生物,食品,广东,163.77,4.05,5.0,106884.95,53390.44,14641.42,8802.37,0.18,0.03,1.96,7.29,20101222,27276.58,0.55,53.23,-10.81,48.32,13.78,15630.0
002436,36.8965,105.4567,158.7897,164.7487,20.5913,兴森科技,元器件,深圳,77.5,11.99,14.88,442492.0,209354.41,147815.67,796.93,0.01,0.013999999999999999,1.63,2.64,20100618,84872.47,0.57,2.74,-44.19,29.35,2.56,82000.0
603108,33.1953,,167.5892,219.1867,56.4297,润达医疗,医药商业,上海,30.71,5.08,5.8,751824.56,420190.44,76247.8,102373.24,1.77,0.09699999999999999,4.04,2.96,20150527,69847.5,1.21,70.58,69.99,26.81,4.36,16696.0
002271,78.7586,493.7189,868.7317,1238.8368,98.8576,东方雨虹,其他建材,北京,65.63,9.72,14.99,1295810.13,880306.81,197834.02,198450.2,1.32,0.07,4.83,3.58,20080910,396019.28,2.64,27.16,25.52,35.95,5.19,42237.0
600523,32.9432,98.4708,114.3265,194.2571,11.4491,贵航股份,汽车配件,贵州,79.19,4.04,4.04,355140.22,240382.02,64307.8,93600.21,2.32,0.027999999999999997,5.58,1.61,20011227,80786.43,2.0,-26.62,-65.25,21.61,1.7,24420.0
300433,220.5798,311.0601,893.0177,2046.9774,109.9683,蓝思科技,元器件,湖南,112.96,6.7,39.44,3482400.5,1224221.63,1722871.25,317110.25,0.8,0.027999999999999997,4.29,2.94,20150318,926382.13,2.35,9.39,-50.15,27.5,2.45,45257.0
002056,62.3205,221.7851,401.6583,578.0429,104.5575,横店东磁,元器件,浙江,29.95,16.43,16.44,650183.5,390007.84,210028.77,34534.23,0.21,0.064,2.85,2.67,20060802,231429.67,1.41,13.46,67.77,22.83,7.48,80000.0
601688,1330.1627,2993.2499,4707.5379,9276.5204,1903.0067,华泰证券,证券,江苏,14.55,54.44,71.63,39976208.0,0.0,365079.16,4581439.5,6.4,0.266,12.42,1.25,20100226,2142973.5,2.99,13.35,43.07,0.0,44.36,183704.0
603678,36.171,116.4021,164.9455,236.7743,54.9135,火炬电子,元器件,福建,49.85,4.51,4.53,338465.0,232530.84,60178.65,109720.86,2.42,0.121,5.69,4.25,20150126,94698.05,2.09,18.7,51.82,32.99,14.61,8707.0
603016,12.7494,29.1219,33.9877,44.9351,13.5207,新宏泰,电气设备,江苏,59.01,0.7,1.48,92993.71,75967.68,12063.78,27770.22,1.87,0.11,5.57,3.87,20160701,35025.12,2.36,18.27,6.05,38.64,14.23,19084.0
601339,113.6274,308.5007,387.1897,487.7434,87.8116,百隆东方,纺织,浙江,23.53,15.0,15.0,1200894.0,515559.31,304347.72,235849.22,1.57,0.059000000000000004,4.84,1.14,20120612,317432.41,2.12,-2.51,-22.72,18.26,6.54,37086.0
600754,199.02900000000002,412.4537,711.7201,881.7585,230.435,锦江股份,酒店餐饮,上海,31.59,6.49,9.58,4254836.5,1190542.5,660995.25,802485.94,8.38,0.24100000000000002,12.97,2.34,19961011,239562.77,2.5,14.48,15.78,89.65,7.09,48346.0
002662,74.4215,171.4171,232.8834,316.7238,-27.0453,京威股份,汽车配件,北京,0.0,14.57,15.0,1118476.88,409305.47,195755.88,165025.45,1.1,-0.018000000000000002,3.41,1.19,20120309,167319.69,1.12,2.09,-136.34,21.98,-1.97,29852.0
600626,38.3646,61.0829,120.185,193.3626,37.7851,申达股份,纺织,上海,26.6,7.1,7.1,1068686.63,512844.44,262949.34,16489.59,0.23,0.053,3.51,1.61,19930107,105435.55,1.48,90.7,-1.51,9.83,0.93,60578.0
002409,23.77,42.6344,50.2031,34.528,17.1506,雅克科技,化工原料,江苏,126.64,1.83,4.63,186088.36,75898.02,42376.46,70392.36,1.52,0.05,4.56,4.12,20100525,45740.76,0.99,5.75,-27.85,24.83,5.57,19038.0
002111,40.9909,108.5661,159.2174,113.2598,50.9527,威海广泰,航空,山东,21.11,3.27,3.82,442695.81,284040.09,84553.9,137119.63,3.59,0.133,6.96,1.62,20070126,78898.36,2.07,15.45,24.3,35.96,13.26,29509.0
600351,40.625,107.1482,148.2621,200.2064,60.0491,亚宝药业,中成药,山西,25.85,6.92,7.87,439878.31,185282.88,175440.45,107806.06,1.37,0.076,3.65,2.16,20020926,83735.7,1.06,37.29,47.81,61.0,7.8,59757.0
002827,11.6307,55.9029,89.6933,111.2849,3.9839,高争民爆,化工原料,西藏,182.09,0.63,1.84,88904.0,46453.21,30098.88,37072.05,2.01,0.022000000000000002,4.45,3.54,20161209,20755.15,1.13,-23.18,-65.75,46.71,6.74,19339.0
002155,66.8113,162.7629,250.3671,302.2207,51.0494,湖南黄金,黄金,湖南,41.09,12.02,12.02,681962.5,194238.31,247181.95,129106.65,1.07,0.042,3.84,1.82,20070816,183853.63,1.53,120.89,-23.59,7.56,1.67,113241.0
600623,250.8714,321.39799999999997,384.4844,619.1284,454.2325,华谊集团,汽车配件,上海,11.35,9.34,21.17,3941760.0,1922359.75,1148584.5,904230.88,4.27,0.215,8.07,1.21,19921204,563505.88,2.66,-6.35,81.06,10.94,4.24,75129.0
600575,123.6157,191.1306,,319.9167,109.61399999999999,皖江物流,水运,安徽,30.49,31.25,38.86,1647419.63,297069.16,1002194.0,500364.25,1.29,0.027999999999999997,2.16,1.59,20030328,-65938.68,-0.17,4.17,-11.27,11.28,4.64,34664.0
600596,62.4191,210.9947,231.6657,532.7354,259.3532,新安股份,农药化肥,浙江,12.08,6.87,7.06,963175.63,426157.41,383134.25,86570.75,1.23,0.36700000000000005,6.74,2.63,20010906,281013.53,3.98,43.72,315.5,22.05,9.73,49503.0
600636,38.0925,105.1998,120.6475,47.8072,66.3721,三爱富,化工原料,上海,21.87,4.47,4.47,325182.88,130810.1,23375.56,149913.05,3.35,0.149,5.79,2.24,19930316,55098.67,1.23,-69.12,74.24,3.3,14.99,36745.0
601555,310.1033,426.8498,807.2733,788.1228,,东吴证券,证券,江苏,85.25,28.91,30.0,9655417.0,0.0,71570.4,1176400.25,3.92,0.02,6.94,0.96,20111212,329830.09,1.1,-15.71,-81.05,0.0,7.13,97962.0
300240,15.5566,38.5481,64.5665,71.6348,14.2554,飞力达,仓储物流,江苏,40.71,3.65,3.66,226528.22,139226.13,32912.85,21162.53,0.58,0.039,2.96,2.14,20110706,47583.46,1.3,30.18,-8.36,10.78,1.74,21693.0
002166,12.9646,71.3653,89.9994,205.9397,18.2917,莱茵生物,中成药,广西,46.38,3.54,4.37,290360.13,207869.17,56399.82,26166.93,0.6,0.042,2.44,3.18,20070913,33783.51,0.77,-21.94,41.09,37.53,16.41,58026.0
300454,18.0928,,,573.5193,49.1926,深信服,软件服务,深圳,196.27,0.4,4.0,256353.52,163354.47,15090.15,72117.02,1.8,0.12300000000000001,4.68,20.64,20180516,52535.01,1.31,0.0,0.0,73.41,9.32,77273.0
600318,19.6017,39.6576,39.5892,-308.7221,17.6446,新力金融,多元金融,安徽,75.71,4.84,4.84,623932.25,95737.59,453.22,20824.14,0.43,0.036000000000000004,1.76,6.29,20001208,25895.35,0.54,-13.97,-9.98,82.54,12.75,17139.0
000563,118.1656,267.5188,411.1259,352.2365,122.3248,陕国投A,多元金融,陕西,24.71,36.67,39.64,942666.13,0.0,7416.02,274413.09,0.69,0.04,2.6,1.17,19940110,183990.11,0.46,11.85,3.52,0.0,45.17,93192.0
600490,84.2776,113.1581,238.06599999999997,301.2294,86.2056,鹏欣资源,铜,上海,53.09,14.87,21.12,821707.38,395640.84,202569.19,338730.5,1.6,0.05,2.91,2.98,20030626,44932.69,0.21,207.05,2.29,6.15,3.33,92600.0
300358,25.7157,62.2978,105.4311,160.3962,23.9465,楚天科技,医疗保健,湖南,61.96,1.8,4.74,391464.06,251415.97,61306.33,122903.15,2.59,0.051,4.95,2.53,20140121,70102.4,1.48,37.72,-6.88,34.94,6.96,17815.0
300553,4.7729,13.0022,17.8622,22.0412,2.2265,集智股份,电器仪表,浙江,188.91,0.17,0.48,34985.62,25298.85,8797.32,16469.34,3.43,0.046,6.76,5.19,20161021,9474.87,1.97,53.19,-53.35,44.36,7.71,7933.0
000899,72.7097,91.6317,161.8591,16.4501,22.612,赣能股份,火力发电,江西,46.49,6.47,9.76,738810.5,155140.63,341545.44,243353.95,2.49,0.023,4.6,0.94,19971126,76235.27,0.78,-15.94,-68.9,7.83,4.02,42631.0
000937,284.9448,570.5459999999999,841.378,1064.3407,287.2608,冀中能源,煤炭开采,河北,13.1,29.07,35.34,4524773.0,1750607.25,1416824.0,415692.88,1.18,0.081,5.59,0.76,19990909,999649.13,2.83,5.46,0.81,26.61,5.36,109497.0
002391,44.6598,120.8908,163.8112,227.8982,66.4467,长青股份,农药化肥,江苏,17.18,2.38,3.59,407816.91,183732.09,193022.72,162984.81,4.53,0.185,8.66,1.47,20100416,97180.56,2.7,45.77,48.78,28.1,10.26,18745.0
603069,15.9197,34.2969,47.2633,50.7363,15.6571,海汽集团,公路,海南,42.99,1.74,3.16,190929.22,69422.4,69523.65,37640.39,1.19,0.05,3.44,2.48,20160712,33918.89,1.07,-3.41,-1.65,22.16,5.02,20956.0
300421,17.6478,36.4444,,73.9734,18.0323,力星股份,机械基件,江苏,26.85,1.21,1.34,149171.91,83393.15,45623.84,89188.4,6.68,0.135,8.89,1.63,20150217,16695.57,1.25,7.25,2.18,26.63,11.07,11029.0
002322,45.4977,103.8096,167.6695,279.1179,13.8186,理工环科,环境保护,浙江,86.63,2.86,3.98,337350.06,129467.42,28198.46,190260.59,4.78,0.035,7.78,1.55,20091218,76758.99,1.93,-33.33,-69.63,71.39,15.43,17935.0
600295,110.7891,168.7736,362.4407,520.9664,208.0252,鄂尔多斯,小金属,内蒙,11.91,6.12,10.32,5024014.0,2024413.0,2163779.0,140212.06,1.36,0.20199999999999999,7.8,1.23,20010426,486460.56,4.71,4.29,87.77,34.4,4.4,73185.0
600459,28.2151,61.076,88.6066,119.32799999999999,19.9317,贵研铂业,小金属,云南,47.41,3.39,3.39,583017.75,463666.56,81140.15,116742.17,3.44,0.059000000000000004,5.77,1.93,20030516,45337.23,1.34,0.01,-29.36,3.23,0.52,36498.0
601601,2000.0,6509.0,10926.0,14662.0,3751.0,中国太保,保险,上海,20.67,62.87,90.62,122718896.0,0.0,1282400.0,6661300.0,7.35,0.414,15.63,2.19,20071225,4947300.0,5.46,14.79,87.55,0.0,3.01,110553.0
002472,45.9982,114.4253,181.1791,242.6011,55.5457,双环传动,机械基件,浙江,25.06,5.45,6.87,742335.63,359749.03,185138.41,145929.86,2.13,0.08,4.65,1.74,20100910,102118.75,1.49,36.06,20.76,21.73,7.66,27585.0
603009,19.3148,33.0113,40.0214,73.1676,23.241,北特科技,汽车配件,上海,30.25,3.21,3.59,263905.97,122375.9,69456.36,93501.36,2.6,0.07,4.67,1.68,20140718,31430.99,0.88,17.03,20.33,27.58,8.05,27654.0
002400,78.846,189.8177,171.5233,-184.1058,79.2688,省广集团,广告包装,广东,18.31,16.57,17.43,985764.63,576197.25,61600.36,140074.81,0.8,0.045,2.92,1.14,20100506,172761.56,0.99,18.47,0.54,14.82,3.5,65628.0
600998,185.7993,792.9868,954.9195,1445.5101,221.4746,九州通,医药商业,湖北,34.34,16.6,18.78,6014640.5,5135120.5,437699.91,797140.69,4.25,0.12,7.65,2.12,20101102,459120.19,2.45,18.05,19.2,7.78,1.0,23383.0
002349,31.9512,96.3205,130.145,175.32,60.0932,精华制药,中成药,江苏,20.51,7.63,8.36,336828.66,132099.38,65846.68,91232.0,1.09,0.07,2.79,2.12,20100203,53499.32,0.64,7.54,88.08,51.37,18.42,32223.0
603232,4.3887,8.9806,10.7074,70.2456,,格尔软件,软件服务,上海,337.57,0.51,0.85,64544.08,51540.8,6529.24,25028.39,2.93,0.019,6.74,3.82,20170421,23613.06,2.76,19.09,-62.89,61.03,2.86,7237.0
002004,145.05,334.8746,459.6849,507.9056,96.0808,华邦健康,化学制药,重庆,28.59,17.28,20.35,2932414.25,1485732.13,437990.75,507700.06,2.5,0.047,4.7,1.15,20040625,222321.55,1.09,33.23,-33.76,35.57,3.56,108619.0
002250,81.9354,168.4645,170.6678,201.3412,61.5561,联化科技,化工原料,浙江,30.12,8.89,9.26,844005.81,306955.19,325296.25,216853.05,2.34,0.066,6.14,1.3,20080619,254768.52,2.75,18.12,-24.87,30.08,6.2,27173.0
002805,8.107000000000001,14.1301,28.1958,37.9017,6.9909,丰元股份,化工原料,山东,76.7,0.53,0.97,73953.67,36957.0,21354.82,15812.97,1.63,0.07200000000000001,5.96,3.71,20160707,28363.02,2.93,1.78,-13.77,18.28,9.74,17858.0
002777,6.8797,34.9569,46.1642,90.7955,8.332,久远银海,软件服务,四川,149.36,0.6,1.73,169011.81,144552.02,8193.36,54537.51,3.16,0.048,5.54,5.21,20151231,19304.7,1.12,30.65,21.11,36.46,6.85,10036.0
600781,5.5785,10.1226,13.2737,392.0038,183.4557,辅仁药业,中成药,河南,13.38,1.78,6.27,1005757.63,540323.38,338990.06,189848.8,3.03,0.293,7.63,2.05,19961218,216595.66,3.45,13.05,128.76,44.87,13.53,13101.0
600330,54.119,100.4713,150.3467,156.864,82.0723,天通股份,元器件,浙江,20.82,9.97,9.97,552080.69,221752.55,174000.31,262119.84,2.63,0.08199999999999999,3.85,1.78,20010118,30529.78,0.31,16.02,51.65,27.02,13.87,74893.0
300233,54.471000000000004,125.0605,176.7697,286.3041,72.4131,金城医药,化学制药,山东,20.02,3.55,3.93,501598.91,181845.52,117276.47,257140.16,6.54,0.184,10.01,1.47,20110622,90321.31,2.3,44.49,32.94,40.8,8.75,10415.0
002406,33.6593,86.8666,120.0084,187.2118,45.3141,远东传动,汽车配件,河南,17.83,4.16,5.61,277216.03,173587.61,74835.96,89304.5,1.59,0.081,4.26,1.35,20100518,80361.56,1.43,21.98,34.63,30.06,12.39,51185.0
603819,10.8942,21.5755,25.699,30.7634,4.7824,神力股份,电气设备,江苏,109.58,0.56,1.21,92180.81,73406.85,7324.06,45249.8,3.75,0.04,6.2,2.8,20161125,15234.62,1.26,40.03,-56.1,10.33,2.35,11410.0
002856,9.1535,23.585,35.8646,42.4573,5.6523,美芝股份,装修装饰,深圳,142.38,0.3,1.22,126581.63,119945.27,1306.85,30821.31,2.53,0.046,5.4,4.9,20170320,22096.23,1.82,5.36,-38.25,13.0,3.04,14303.0
600982,36.1569,63.2948,92.7504,95.9899,19.4398,宁波热电,供气供热,浙江,33.52,7.47,7.47,422445.41,235801.91,81749.21,104906.63,1.4,0.026000000000000002,3.38,1.03,20040706,56297.23,0.75,-10.4,-46.23,12.94,4.83,43002.0
300101,12.3812,24.5589,24.1226,30.5398,25.6135,振芯科技,通信设备,四川,72.72,5.49,5.56,145526.45,111220.63,7609.36,10069.11,0.18,0.046,1.7,7.89,20100806,26296.55,0.47,-0.04,106.87,54.78,24.8,48284.0
603088,6.9826,10.6972,21.6414,31.4477,8.7494,宁波精达,专用机械,浙江,41.47,1.12,1.12,76873.31,47511.89,18178.61,23585.03,2.11,0.078,4.47,2.9,20141111,15761.88,1.41,13.39,25.3,40.2,11.77,9404.0
000156,149.17,307.7882,472.413,641.2755,155.3214,华数传媒,影视音像,浙江,21.2,12.8,14.33,1439902.38,833309.63,268491.03,622125.38,4.34,0.10800000000000001,7.34,1.25,20000906,246667.13,1.72,7.91,4.12,41.32,20.25,41244.0
600603,62.4279,111.8928,151.8942,348.5673,99.1566,广汇物流,仓储物流,四川,12.86,5.04,12.54,968980.5,384516.91,4315.33,106747.05,0.85,0.08,4.81,0.85,19920113,328569.53,2.62,127.11,64.06,60.52,33.34,26225.0
000570,34.9915,39.6792,42.7514,46.4313,11.3436,苏常柴A,机械基件,江苏,53.94,4.11,5.61,370387.91,217291.05,54406.57,16432.85,0.29,0.02,3.96,1.1,19940701,69047.46,1.23,-18.0,-67.58,13.23,1.91,50915.0
300474,13.0551,55.7052,93.9125,118.8294,14.0598,景嘉微,元器件,湖南,231.62,0.67,2.71,113731.01,79011.95,16263.92,29826.65,1.1,0.05,3.62,13.28,20160331,39008.15,1.44,24.22,7.69,82.96,22.93,23290.0
600390,435.5253,998.1062,2111.2762,2476.645,542.851,五矿资本,多元金融,湖南,13.88,5.14,37.48,11601681.0,4874776.5,4521.6,2207302.0,5.89,0.145,8.5,0.95,20010115,369565.75,0.99,-26.98,24.64,52.63,37.33,39506.0
002722,24.7858,62.1753,93.9891,85.7357,21.1809,金轮股份,纺织机械,江苏,33.63,1.11,1.75,267063.66,152334.88,32409.21,110946.88,6.32,0.121,9.95,1.63,20140128,41146.8,2.34,15.85,-14.54,17.91,4.43,30004.0
300468,12.5388,28.038,53.9999,88.1634,13.1714,四方精创,软件服务,深圳,63.65,1.85,1.95,117162.67,72683.47,1821.99,69307.56,3.56,0.068,4.96,3.48,20150527,28548.99,1.47,8.7,5.04,44.18,12.66,16756.0
002071,12.3309,64.9097,111.8558,169.7522,18.4109,长城影视,影视音像,江苏,44.59,5.18,5.25,372476.31,164083.77,29648.74,-60901.92,-1.16,0.035,1.28,4.89,20061012,75469.18,1.44,100.23,49.31,37.21,7.91,40453.0
000017,0.2123,-1.6914,-1.3635,1.5296,0.23199999999999998,深中华A,文教休闲,深圳,2906.52,3.03,5.51,8339.2,7633.06,384.88,62783.43,1.14,0.0,0.03,167.15,19920331,-119572.52,-2.17,6.13,9.22,7.75,0.94,51082.0
300034,19.2836,38.4894,42.891000000000005,58.1921,20.3779,钢研高纳,小金属,北京,46.78,4.21,4.22,180917.7,123217.07,45144.37,34743.51,0.82,0.11,3.24,3.17,20091225,51562.85,1.22,1.78,20.41,27.95,13.42,22593.0
002026,33.0681,77.773,109.15299999999999,,26.3593,山东威达,机械基件,山东,23.51,3.75,4.2,301861.63,189321.88,67638.43,124234.95,2.96,0.063,5.64,1.05,20040727,61089.6,1.45,35.2,-20.29,24.72,6.59,27587.0
600337,47.4648,151.7117,258.5126,365.36400000000003,63.0083,美克家居,家居用品,新疆,37.82,14.59,17.75,728779.75,430960.31,149912.73,138463.06,0.78,0.04,2.82,1.91,20001127,158787.91,0.89,32.69,32.75,55.21,6.21,25356.0
600162,106.3913,330.3988,453.1998,816.5980000000001,14.2817,香江控股,全国地产,深圳,144.6,23.74,33.99,2053309.75,1586466.75,92545.4,1900.73,0.01,0.004,1.5,1.62,19980609,161107.88,0.47,-27.12,-87.37,49.41,3.28,87684.0
300409,16.9134,68.3175,111.0347,152.1195,65.0797,道氏技术,陶瓷,广东,31.52,2.43,3.87,467046.69,308439.59,58660.85,66636.4,1.72,0.168,3.87,5.48,20141203,47662.17,1.23,437.64,284.78,34.75,8.76,12961.0
300066,21.56,44.4577,63.6229,79.0936,17.7978,三川智慧,电器仪表,江西,53.32,9.58,10.4,179576.13,111657.32,26113.38,6782.97,0.07,0.017,1.48,2.47,20100326,33479.95,0.32,12.41,-17.45,32.64,12.54,53310.0
300445,6.1034,18.4456,33.1467,53.0137,8.8025,康斯特,电器仪表,北京,65.38,0.88,1.66,53517.23,39573.39,9826.74,6450.45,0.39,0.053,2.88,4.83,20150424,24110.78,1.46,18.37,44.22,69.27,21.09,10526.0
600722,13.0197,21.3105,31.7441,34.4355,3.4636,金牛化工,化工原料,河北,82.9,6.8,6.8,121364.47,95693.82,19772.74,164531.3,2.42,0.027999999999999997,1.38,3.43,19960626,-148320.22,-2.18,5.43,-9.12,9.7,4.21,44898.0
300073,19.6392,144.9231,183.3364,250.1743,39.0766,当升科技,矿物制品,北京,88.18,3.35,4.37,451495.06,349091.84,45556.75,220728.88,5.05,0.11,7.09,4.45,20100427,41391.48,0.95,113.76,98.97,14.21,5.82,49008.0
002669,23.6592,38.08,48.993,43.7783,9.921,康达新材,化工原料,上海,126.57,2.15,2.41,180095.13,121206.47,23915.35,102616.93,4.26,0.040999999999999995,7.13,2.92,20120416,34339.45,1.42,11.04,-58.07,23.78,7.49,6600.0
002673,181.9281,437.4548,710.0072,752.2709,162.4469,西部证券,证券,陕西,40.31,35.02,35.02,5257714.0,0.0,19976.07,950118.0,2.71,0.046,5.04,1.48,20120503,208542.7,0.6,-15.07,-10.71,0.0,28.84,228049.0
002452,19.2445,51.9373,73.1344,60.8975,-15.8338,长高集团,电气设备,湖南,0.0,3.7,5.29,274275.03,198586.34,32822.87,24248.11,0.46,-0.03,2.56,1.62,20100720,51438.6,0.97,-13.16,-182.28,19.53,-9.3,43405.0
600960,62.78,120.3413,162.9273,238.3345,34.2805,渤海汽车,汽车配件,山东,43.74,6.8,9.51,689073.81,355680.75,158978.02,265428.81,2.79,0.036000000000000004,4.78,1.32,20040407,84760.43,0.89,24.56,-45.4,18.12,4.86,36846.0
300050,31.3942,72.7517,90.0775,112.0941,11.8984,世纪鼎利,软件服务,广东,66.0,3.65,5.56,346388.78,133466.45,10309.82,174408.0,3.14,0.021,5.05,1.12,20100120,52409.56,0.94,18.51,-62.1,39.97,5.97,30268.0
002463,49.3045,102.9743,161.8973,203.5177,70.1833,沪电股份,元器件,江苏,27.55,16.74,17.19,598974.38,297607.16,252656.67,16807.73,0.1,0.04,2.13,2.12,20100818,141298.61,0.82,8.99,42.35,17.65,6.0,92186.0
002225,34.5793,55.7964,41.1959,22.1885,54.8462,濮耐股份,其他建材,河南,20.28,6.83,8.88,503957.66,375451.75,58084.32,99215.61,1.12,0.06,2.71,1.85,20080425,46735.53,0.53,54.62,58.61,28.17,6.16,42752.0
300070,230.2992,533.8487,741.1016,2509.3839,154.6548,碧水源,环境保护,北京,67.73,20.16,31.51,4826406.5,1581514.75,55998.98,692212.13,2.2,0.05,5.82,2.28,20100421,772050.06,2.45,105.32,-32.85,26.55,6.73,89419.0
603299,28.6464,76.6223,120.228,178.1261,30.9617,井神股份,化工原料,江苏,34.06,2.79,5.59,463968.5,153588.52,257891.0,88246.36,1.58,0.055,3.86,1.95,20151231,63965.4,1.14,9.8,8.08,27.69,4.74,47452.0
603528,19.9047,65.8176,84.0579,101.9306,37.7153,多伦科技,软件服务,江苏,31.76,1.88,6.27,201549.05,171447.13,15167.05,16540.1,0.26,0.06,2.26,3.38,20160503,49171.03,0.78,19.42,89.48,64.31,27.21,35315.0
603066,11.5681,42.713,62.403,83.3342,11.8164,音飞储存,仓储物流,江苏,63.77,1.38,3.02,117683.97,96634.81,9921.38,19621.06,0.65,0.039,2.92,3.41,20150611,34402.26,1.14,12.58,2.15,31.72,11.6,20727.0
603098,23.2034,89.4246,141.085,200.4068,31.6622,森特股份,装修装饰,北京,46.69,0.75,4.8,260808.88,225380.0,18058.35,46800.65,0.97,0.066,3.58,3.45,20161216,69689.05,1.45,91.56,36.45,19.22,7.28,19599.0
002340,101.6464,272.6326,387.5173,610.3393,171.0859,格林美,小金属,深圳,33.79,31.14,38.16,2279892.0,1184077.63,676757.06,203849.91,0.53,0.045,2.0,3.03,20100122,174691.75,0.46,80.05,68.31,19.77,5.61,254939.0
002770,22.5757,58.4337,103.2636,126.6893,23.3978,科迪乳业,乳制品,河南,40.24,5.82,10.95,290713.81,122758.71,133090.77,631.85,0.01,0.021,1.54,2.23,20150630,52588.55,0.48,21.15,3.64,23.13,8.57,37890.0
601919,270.1405,1863.4668,2735.8766,2661.9359,180.8729,中远海控,水运,天津,63.68,76.36,102.16,12935889.0,3479230.0,5035714.0,2771864.25,2.71,0.018000000000000002,1.97,2.28,20070626,-1632513.25,-1.6,9.06,-33.04,7.89,0.83,312762.0
300236,18.0302,34.6989,57.2307,72.4095,15.9395,上海新阳,半导体,上海,86.31,1.9,1.94,150233.36,82358.86,19360.53,79936.46,4.13,0.08199999999999999,6.82,4.17,20110629,28645.7,1.48,1.84,-11.6,39.46,14.14,23270.0
603090,6.5867,15.8282,21.9834,24.5502,4.0225,宏盛股份,专用机械,江苏,93.1,0.41,1.0,57380.1,30302.52,11207.92,22232.38,2.22,0.04,4.62,3.24,20160831,12025.87,1.2,45.96,-38.93,25.93,4.03,13167.0
000786,149.6692,682.3243,1564.635,2343.9854,490.4816,北新建材,其他建材,北京,17.65,14.14,16.9,1635958.13,575198.13,725343.13,304205.53,1.8,0.29,7.64,2.68,19970606,752261.19,4.45,40.36,227.71,35.48,19.64,62351.0
002012,17.2113,21.8396,24.1272,30.6146,5.4638,凯恩股份,造纸,浙江,123.89,4.68,4.68,176071.23,95301.61,56221.6,27219.95,0.58,0.012,2.6,2.23,20040705,40444.39,0.86,20.84,-68.26,23.3,2.06,32188.0
603385,39.9312,108.6393,177.7568,226.6278,44.6643,惠达卫浴,家居用品,河北,21.5,2.64,3.69,409225.69,224656.8,103188.24,100502.5,2.72,0.121,8.23,1.26,20170405,162159.19,4.39,14.23,11.85,25.89,6.83,25619.0
000987,180.9241,257.64,479.4363,633.3188,111.0681,越秀金控,多元金融,广东,40.09,5.38,22.24,8059853.0,0.0,23257.51,889535.38,4.0,0.05,5.86,1.37,20000718,126690.1,0.57,85.52,-38.61,0.0,8.67,38961.0
300328,10.5749,21.0524,25.2613,32.7616,3.0651,宜安科技,铝,广东,272.94,4.1,4.6,183925.22,102524.5,50366.03,45775.73,0.99,0.006999999999999999,2.58,2.81,20120619,24090.17,0.52,0.13,-71.02,26.04,1.85,21159.0
000980,31.2274,222.2657,480.2945,1136.2829,140.9504,众泰汽车,汽车配件,安徽,25.95,10.9,20.38,3228681.0,1732531.63,299354.16,1326577.75,6.51,0.069,8.31,0.86,20000616,161384.91,0.79,917.68,351.37,18.03,2.59,60000.0
000709,649.297,1250.8022,2195.0771,1817.0624,372.879,河钢股份,普钢,河北,20.86,106.17,106.19,19225246.0,5445887.0,10959733.0,2320581.5,2.19,0.035,4.35,0.67,19970416,1004927.19,0.95,-11.6,-42.57,11.53,1.49,412550.0
300627,9.2514,34.1802,64.0714,129.1065,11.7271,华测导航,通信设备,上海,120.57,1.01,2.47,114098.15,102771.75,2417.68,50068.35,2.03,0.048,3.21,7.14,20170321,25641.17,1.04,55.35,26.76,55.68,7.56,18558.0
000766,59.6429,124.6826,174.4861,257.8793,58.4631,通化金马,中成药,吉林,47.4,5.73,9.66,582937.94,182793.06,78956.03,364242.94,3.77,0.06,4.59,2.5,19970430,-27830.98,-0.29,82.73,-1.98,80.03,16.23,30132.0
002398,30.8179,78.4367,132.2691,191.0913,47.2529,建研集团,其他建材,福建,19.98,5.25,6.93,316008.44,201297.48,38689.96,60076.38,0.87,0.07,3.37,1.62,20100506,136453.81,1.97,33.63,53.33,25.13,10.39,21976.0
