change,change_ratio,eps,hold,instrument_type,last_price,market_value,mv,open_price,price,price_direct,price_direction,price_direction_desc,security_code,security_id,security_name,security_type,short_name,status,turnover,volume,watched
-0.030,-0.29%,0.0,0,3,10.190,7696.20万,76962000.0,10.190,10.160,down,-1,down,DOTA,74947179529523,"Draper Oakwood Technology Acquisition, Inc.",us,Draper Oakwo,0,31.00万,3.05万,-1
-0.020,-0.29%,0.0,0,3,6.800,6960.76万,69607636.14,6.859,6.780,down,-1,down,RDVT,75660144101578,"Red Violet, Inc.",us,"Red Violet, ",0,14.74万,2.17万,-1
-0.210,-0.29%,13.673,0,3,71.860,271.94亿,27193732116.85,71.250,71.650,down,-1,down,STT,202044,道富银行,us,道富银行,0,1.42亿,198.32万,-1
-0.041,-0.30%,0.0,0,3,13.860,1.89亿,189297616.062,13.860,13.819,down,-1,down,MYF,202898,黑岩市政债券投资基金,us,黑岩市政,0,50.79万,3.67万,-1
-0.030,-0.29%,0.0,0,3,10.250,8922.88万,89228806.66,10.260,10.220,down,-1,down,NMI,205775,纽文市政收益基金,us,纽文市政,0,25.41万,2.48万,-1
-0.100,-0.29%,27.055,0,3,34.190,5.55亿,555168263.3,34.050,34.090,down,-1,down,FCBC,206010,第一社区银行股份,us,第一社区,0,127.47万,3.74万,-1
-0.101,-0.29%,0.0,0,4,34.481,5157.00万,51570000.0,34.270,34.380,down,-1,down,FNK,208983,First Trust中盘股价值型AlphaDE,us,First Trust,0,7.56万,2204,-1
-0.030,-0.29%,0.0,0,3,10.250,0,0.0,10.230,10.220,down,-1,down,RWGE.UN,75939316975997,Regalwood Global Energy Ltd. Units,us,Regalwood Gl,0,255.60万,25.01万,-1
-0.110,-0.29%,0.0,0,3,37.840,44.94亿,4493643000.0,37.680,37.730,down,-1,down,TDC,202585,天睿公司,us,天睿公司,0,4501.53万,119.12万,-1
-0.040,-0.29%,0.0,0,3,13.750,27.77亿,2777000190.45,13.720,13.710,down,-1,down,NVG,207635,Nuveen Enhanced AMT-Free Municipal Credit Opportunities Fund,us,Nuveen Enhan,0,732.70万,53.40万,-1
-0.068,-0.29%,0.0,0,3,23.551,29.28亿,2928005023.92,23.573,23.483,down,-1,down,NYMTP,209897,"New York Mortgage Trust, Inc.",us,New York Mor,0,3.32万,1411,-1
-0.069,-0.29%,0.0,0,3,24.031,0,0.0,23.900,23.962,down,-1,down,WRB-C,75213467500511,W.R. Berkley Corporation 5.900% Subordinated Debentures due 2056,us,W.R. Berkley,0,19.56万,8131,-1
-0.060,-0.29%,0.0,0,4,20.680,0,0.0,20.550,20.620,down,-1,down,FLAX,75458280638543,Franklin FTSE Asia Ex Japan ETF,us,Franklin FTS,0,9418.9,458,-1
-0.050,-0.29%,10.968,0,3,17.270,73.41亿,7340855004.0,17.250,17.220,down,-1,down,ARCC,203324,阿瑞斯,us,阿瑞斯,0,2563.43万,148.32万,-1
-0.040,-0.29%,26.037,0,3,13.840,6.84亿,683691537.0,13.770,13.800,down,-1,down,NFBK,203341,"Northfield Bancorp, Inc. (New Jersey)",us,Northfield B,0,340.31万,24.67万,-1
-0.069,-0.29%,0.0,0,4,24.009,0,0.0,24.010,23.940,down,-1,down,BSJM,210384,Invesco BulletShares 2022 High Yield Corporate Bond ETF,us,Invesco Bull,0,200.44万,8.37万,-1
-0.500,-0.29%,0.0,0,4,173.770,38.29亿,3829267000.0,171.770,173.270,down,-1,down,IYW,206808,美国科技ETF-iShares,us,美国科技,0,3199.71万,18.51万,-1
-0.090,-0.29%,18.849,0,3,31.380,95.43亿,9543450000.0,31.260,31.290,down,-1,down,MAS,202046,马斯科,us,马斯科,0,1.30亿,417.97万,-1
-0.060,-0.29%,20.94,0,3,21.000,2.61亿,261206858.28,20.900,20.940,down,-1,down,SMMF,202776,"Summit Financial Group, Inc. (West Virginia)",us,Summit Finan,0,23.91万,1.14万,-1
-0.065,-0.28%,0.0,0,3,23.015,1.12亿,111795807.15,22.990,22.950,down,-1,down,JMT,208402,Nuveen Mortgage Opportunity Term Fund 2,us,Nuveen Mortg,0,7.97万,3475,-1
-0.325,-0.28%,0.0,0,3,114.130,0,0.0,113.025,113.805,down,-1,down,ANPDY,214650,安踏体育(ADR),us,安踏体育,0,31.37万,2763,-1
-0.020,-0.28%,0.0,0,3,7.050,3.47亿,347067585.0,7.040,7.030,down,-1,down,DSM,207649,"Dreyfus Strategic Municipal Bond Fund, Inc.",us,Dreyfus Stra,0,58.26万,8.29万,-1
-0.040,-0.28%,0.0,0,3,14.100,2.42亿,242280626.48,14.090,14.060,down,-1,down,FDEU,211361,First Trust Dynamic Europe Equity Income Fund,us,First Trust ,0,115.15万,8.20万,-1
-0.180,-0.28%,0.0,0,4,64.000,4786.50万,47865000.0,63.591,63.820,down,-1,down,AXJL,208798,WisdomTree Asia Pacific ex-Japan Fund,us,WisdomTree A,0,29.61万,4649,-1
-0.040,-0.28%,24.118,0,3,14.270,19.10亿,1909736737.33,14.220,14.230,down,-1,down,VGR,202143,Vector Group Ltd.,us,Vector Group,0,1683.68万,118.23万,-1
-0.030,-0.28%,0.0,0,3,10.680,9297.11万,92971113.3,10.570,10.650,down,-1,down,FEIM,204470,高频电子,us,高频电子,0,4.76万,4457,-1
-0.070,-0.28%,0.0,0,3,24.920,0,0.0,24.860,24.850,down,-1,down,AJXA,74229919989939,Great Ajax Corp.,us,Great Ajax C,0,32.29万,1.43万,-1
-0.130,-0.28%,21.181,0,3,46.730,134.87亿,13487190460.8,46.040,46.600,down,-1,down,WDC,205454,西部数据,us,西部数据,0,1.80亿,388.80万,-1
-0.080,-0.28%,0.0,0,4,28.740,9.74亿,974440000.0,28.620,28.660,down,-1,down,KSA,211905,iShares MSCI Saudi Arabia Capped ETF,us,iShares MSCI,0,63.01万,2.20万,-1
-0.060,-0.28%,0.0,0,4,21.480,0,0.0,21.420,21.420,down,-1,down,MILN,72692321696631,Global X Millennials Thematic ETF,us,Global X Mil,0,11.34万,5295,-1
-0.135,-0.28%,0.0,0,4,48.380,0,0.0,48.264,48.245,down,-1,down,SHYL,75333726586822,Xtrackers Short Duration High Yield Bond ETF,us,Xtrackers Sh,0,16.17万,3350,-1
-0.160,-0.28%,0.0,0,4,57.620,3.28亿,327522000.0,56.900,57.460,down,-1,down,AIA,207877,iShares安硕亚洲50 ETF,us,iShares安,0,536.83万,9.35万,-1
-0.070,-0.28%,16.926,0,3,25.290,14.54亿,1454436239.88,25.070,25.220,down,-1,down,MLI,203135,木勒工业,us,木勒工业,0,797.56万,31.60万,-1
-0.020,-0.28%,0.0,0,3,7.230,4.48亿,448430117.38,7.250,7.210,down,-1,down,LEO,203404,LEO市政债券基金,us,LEO市政债,0,79.93万,11.08万,-1
-0.030,-0.28%,0.0,0,3,10.860,1.14亿,114249048.96,10.880,10.830,down,-1,down,NKG,208315,Nuveen Georgia Quality Municipal Income Fund,us,Nuveen Georg,0,31.45万,2.90万,-1
-0.058,-0.28%,0.0,0,4,20.980,6171.99万,61719900.0,20.922,20.922,down,-1,down,ADRD,208768,Invesco BLDRS Developed Markets 100 ADR Index Fund,us,Invesco BLDR,0,6464.898,309,-1
-0.080,-0.28%,0.0,0,4,29.050,20.42亿,2042385000.0,29.190,28.970,down,-1,down,SH,205639,Proshares做空标普500,us,Proshares做,0,1.82亿,625.72万,-1
-0.060,-0.28%,12.202,0,3,21.780,14.13亿,1413364513.32,21.690,21.720,down,-1,down,ILPT,75307956783000,Industrial Logistics Properties Trust,us,Industrial L,0,1114.94万,52.04万,-1
-0.180,-0.27%,13.169,0,3,65.500,32.72亿,3272317619.76,65.040,65.320,down,-1,down,UMBF,203388,UMB金融,us,UMB金融,0,785.53万,12.05万,-1
-0.054,-0.27%,0.0,0,4,19.804,0,0.0,19.630,19.750,down,-1,down,KARS,75372381292566,KraneShares Electric Vehicles & Future Mobility Index ETF,us,KraneShares ,0,1.98万,1004,-1
-0.190,-0.27%,0.0,0,4,69.470,2.70亿,270192000.0,67.570,69.280,down,-1,down,XSD,208230,SPDR标准普尔半导体ETF,us,SPDR标准,0,1259.55万,18.31万,-1
-0.040,-0.27%,0.0,0,3,14.640,0,0.0,14.540,14.600,down,-1,down,CBL-D,75213467500221,"CBL & Associates Properties, Inc. Dep Shares Repstg 1/10th Preferred Series D",us,CBL & Associ,0,217.99万,14.87万,-1
-0.030,-0.27%,0.0,0,4,11.030,9.49亿,948526447.0,11.000,11.000,down,-1,down,AWF,202120,联博全球,us,联博全球,0,251.48万,22.88万,-1
-0.070,-0.27%,21.433,0,3,25.790,91.30亿,9130170990.4,25.830,25.720,down,-1,down,NLSN,203072,尼尔森,us,尼尔森,0,8169.98万,318.02万,-1
-0.050,-0.27%,0.0,0,4,18.410,0,0.0,18.408,18.360,down,-1,down,HFXE,211219,IQ 50 PERCENT HEDGED FTSE EUROPE ETF,us,IQ 50 PERCEN,0,1.81万,985,-1
-0.070,-0.27%,0.0,0,3,25.770,0,0.0,25.750,25.700,down,-1,down,BANC-E,75213467500498,"BANC存托凭证,1/40th Interest in a Share of 7.000% 永久非累积优先股, Series E",us,BANC存托,0,12.74万,4962,-1
-0.050,-0.27%,27.088,0,3,18.470,222.74亿,22273678611.42,18.460,18.420,down,-1,down,BPR,76321569065630,"Brookfield Property REIT, Inc.",us,Brookfield P,0,2492.82万,135.62万,-1
-0.050,-0.27%,84.454,0,3,18.630,5.88亿,587945520.0,18.450,18.580,down,-1,down,CRCM,201113,"Care.com, Inc.",us,"Care.com, In",0,279.28万,15.05万,-1
-0.090,-0.27%,11.942,0,3,33.530,23.81亿,2380737492.32,33.250,33.440,down,-1,down,WERN,203075,沃纳企业公司,us,沃纳企业,0,2199.57万,65.95万,-1
-0.060,-0.27%,0.0,0,3,22.380,3.25亿,324985985.28,22.310,22.320,down,-1,down,ETO,207715,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,us,Eaton Vance ,0,66.74万,2.99万,-1
-0.040,-0.27%,124.0,0,3,14.920,13.51亿,1351306338.24,14.870,14.880,down,-1,down,COOP,76510547626891,"Mr. Cooper Group, Inc.",us,Mr. Cooper G,0,1261.64万,84.82万,-1
-0.010,-0.27%,94.0,0,3,3.770,1.66亿,165818876.4,3.830,3.760,down,-1,down,TPNL,76244259654263,"3PEA International, Inc.",us,3PEA Interna,0,7.22万,1.96万,-1
-0.340,-0.27%,83.058,0,3,127.420,14.57亿,1457226360.0,126.570,127.080,down,-1,down,MSTR,205577,"MicroStrategy, Inc.",us,MicroStrateg,0,2476.15万,19.55万,-1
-0.040,-0.27%,0.0,0,3,15.020,3.85亿,385139709.78,14.910,14.980,down,-1,down,SPLP,207529,Steel Partners Holdings LP,us,Steel Partne,0,5.11万,3400,-1
-0.070,-0.27%,20.523,0,3,26.340,5.09亿,509311752.87,26.230,26.270,down,-1,down,OLP,203513,"One Liberty Properties, Inc.",us,One Liberty ,0,97.84万,3.73万,-1
-0.020,-0.27%,11.734,0,3,7.530,2.39亿,239288336.28,7.530,7.510,down,-1,down,MRT,204103,MedEquities Realty Trust,us,MedEquities ,0,153.94万,20.54万,-1
-0.160,-0.27%,9.875,0,3,60.200,3.59亿,358635130.8,59.910,60.040,down,-1,down,PTSI,206274,"P.A.M. Transportation Services, Inc.",us,P.A.M. Trans,0,23.13万,3859,-1
-0.020,-0.27%,0.0,0,3,7.545,0,0.0,7.470,7.525,down,-1,down,SCGLY,75368086325241,法兴银行(ADR),us,法兴银行,0,188.95万,25.19万,-1
-0.030,-0.26%,0.0,0,3,11.350,4.48亿,448120130.88,11.360,11.320,down,-1,down,MYN,205572,黑岩纽约市政收益保险基金,us,黑岩纽约,0,85.67万,7.54万,-1
-0.040,-0.26%,0.0,0,3,15.140,3.47亿,346732859.1,15.150,15.100,down,-1,down,ARDC,207788,"Ares Dynamic Credit Allocation Fund, Inc.",us,Ares Dynamic,0,175.90万,11.67万,-1
-0.030,-0.26%,19.483,0,3,11.350,3.72亿,372291209.12,11.300,11.320,down,-1,down,BWB,75569949788298,"Bridgewater Bancshares, Inc.",us,Bridgewater ,0,26.12万,2.32万,-1
-0.050,-0.26%,10.672,0,3,18.940,1.71亿,170914623.21,18.680,18.890,down,-1,down,NBN,202801,东北银行,us,东北银行,0,19.39万,1.03万,-1
-0.060,-0.26%,0.0,0,3,22.730,226.58亿,22658075217.28,22.730,22.670,down,-1,down,SOJB,212226,The Southern Co.,us,The Southern,0,84.53万,3.72万,-1
-0.060,-0.26%,0.0,0,4,22.800,0,0.0,22.670,22.740,down,-1,down,DUSA,74968654355589,Davis Select U.S. Equity ETF,us,Davis Select,0,35.11万,1.98万,-1
-0.040,-0.26%,0.0,0,4,15.230,3.72亿,372155000.0,15.090,15.190,down,-1,down,VNM,207543,VanEck Vectors越南ETF,us,VanEck Vecto,0,180.19万,11.93万,-1
-0.010,-0.26%,0.0,0,3,3.810,5.54亿,554036238.0,3.810,3.800,down,-1,down,FELP,210133,Foresight Energy LP,us,Foresight En,0,1.14万,3001,-1
-0.060,-0.26%,0.0,0,3,22.850,0,0.0,22.800,22.790,down,-1,down,SRG-A,75239237306235,Seritage Growth Properties,us,Seritage Gro,0,11.93万,5274,-1
-0.090,-0.26%,156.181,0,3,34.450,8.90亿,890165035.4,34.400,34.360,down,-1,down,XOXO,205435,XO集团,us,XO集团,0,941.04万,27.40万,-1
-0.160,-0.26%,0.0,0,3,61.140,0,0.0,60.910,60.980,down,-1,down,RXN-A,75213467500572,"RXN存托凭证,1/20th interest in a share of 5.75% 强制可转换优先股, Series A",us,RXN存托凭,0,366.56万,6.04万,-1
-0.150,-0.26%,21.889,0,3,57.500,77.19亿,7719266643.4,57.340,57.350,down,-1,down,KAR,202207,KAR车行,us,KAR车行,0,3062.61万,53.50万,-1
-0.080,-0.26%,62.591,0,3,30.750,53.16亿,5315991014.31,30.680,30.670,down,-1,down,ARRS,206216,艾利斯,us,艾利斯,0,3.23亿,1055.91万,-1
-0.015,-0.26%,0.0,0,3,5.750,1.48亿,147876212.245,5.670,5.735,down,-1,down,CNST,76111115667960,Constellation Pharmaceuticals,us,Constellatio,0,14.35万,2.51万,-1
-0.190,-0.26%,14.56,0,3,73.140,130.57亿,13056703707.75,72.300,72.950,down,-1,down,SWKS,203467,思佳讯,us,思佳讯,0,1.81亿,248.19万,-1
-2.780,-0.26%,59.348,0,3,1071.050,7432亿,743171694562.71,1065.230,1068.270,down,-1,down,GOOGL,206647,谷歌A,us,谷歌A,0,18.85亿,176.83万,-1
-0.020,-0.26%,0.0,0,3,7.700,0,0.0,7.680,7.680,down,-1,down,JEMD,74882755020041,Nuveen Emerging Markets Debt 2022 Target Term Fund,us,Nuveen Emerg,0,33.36万,4.33万,-1
-0.110,-0.26%,20.413,0,3,42.570,1.99亿,199184190.92,42.380,42.460,down,-1,down,PWOD,206107,"Penns Woods Bancorp, Inc.",us,Penns Woods ,0,15.69万,3694,-1
-0.050,-0.26%,0.0,0,3,19.430,2.79亿,279072000.0,19.400,19.380,down,-1,down,GOF,207794,Guggenheim Strategic Opportunities Fund,us,Guggenheim S,0,246.95万,12.72万,-1
-0.141,-0.26%,0.0,0,4,54.590,0,0.0,54.310,54.449,down,-1,down,SMEZ,210096,SPDR EURO STOXX Small Cap ETF,us,SPDR EURO ST,0,4.36万,801,-1
-0.120,-0.26%,41.327,0,3,46.820,23.67亿,2367489423.5,46.600,46.700,down,-1,down,FUL,206422,富乐,us,富乐,0,1581.51万,33.95万,-1
-0.190,-0.26%,19.39,0,3,74.260,42.63亿,4263479495.73,73.680,74.070,down,-1,down,EME,203045,埃姆科,us,埃姆科,0,2088.17万,28.26万,-1
-0.100,-0.26%,28.129,0,3,39.200,7.00亿,699657628.7,38.880,39.100,down,-1,down,MCRI,205267,"Monarch Casino & Resort, Inc.",us,Monarch Casi,0,368.30万,9.43万,-1
-0.005,-0.26%,0.0,0,3,1.955,0,0.0,1.959,1.950,down,-1,down,HOKCY,214542,香港中华煤气(ADR),us,香港中华,0,12.08万,6.24万,-1
-0.020,-0.25%,17.477,0,3,7.850,7.57亿,756836775.36,7.850,7.830,down,-1,down,TRST,205426,TrustCo Bank Corp. NY,us,TrustCo Bank,0,482.84万,61.71万,-1
-0.190,-0.25%,69.551,0,3,74.610,14.15亿,1415426352.7,74.050,74.420,down,-1,down,OSIS,205644,"OSI Systems, Inc.",us,"OSI Systems,",0,976.57万,13.13万,-1
-0.020,-0.25%,20.102,0,3,7.860,2.86亿,285641423.2,7.750,7.840,down,-1,down,CAMT,206400,康特科技,us,康特科技,0,25.09万,3.21万,-1
-0.040,-0.25%,0.0,0,3,15.720,11.96亿,1196387355.52,15.640,15.680,down,-1,down,ETG,207088,Eaton Vance Tax-Advantaged Global Dividend Income Fund,us,Eaton Vance ,0,151.54万,9.63万,-1
-0.040,-0.25%,19.121,0,3,15.720,35.87亿,3587172776.32,15.750,15.680,down,-1,down,APLE,211002,"Apple Hospitality REIT, Inc.",us,Apple Hospit,0,5158.33万,329.79万,-1
-0.130,-0.25%,0.0,0,3,51.350,30.10亿,3009997285.88,50.970,51.220,down,-1,down,CSOD,206955,"Cornerstone OnDemand, Inc.",us,Cornerstone ,0,1589.35万,31.07万,-1
-0.010,-0.25%,4.69,0,3,3.950,5830.49万,58304900.12,3.890,3.940,down,-1,down,EVK,208417,江苏华瑞服装有限公司,us,江苏华瑞,0,4886.055,1252,-1
-0.110,-0.25%,0.0,0,4,43.580,8694.00万,86940000.0,43.480,43.470,down,-1,down,CQQQ,201589,中国科技指数ETF-Guggenheim,us,中国科技,0,747.88万,17.25万,-1
-0.010,-0.25%,5.509,0,3,3.960,2.25亿,224711155.0,3.950,3.950,down,-1,down,LND,207993,BrasilAgro Cia Brasileira de Propriedades Agricolas,us,BrasilAgro C,0,466.1,118,-1
-0.100,-0.25%,16.783,0,3,39.710,26.20亿,2620404936.96,39.400,39.610,down,-1,down,IBOC,205383,国际银行,us,国际银行,0,659.56万,16.67万,-1
-0.050,-0.25%,0.0,0,3,19.870,58.90亿,5889837433.58,19.690,19.820,down,-1,down,AMH,206874,American Homes 4 Rent,us,American Hom,0,5225.99万,263.92万,-1
-0.040,-0.25%,72.045,0,3,15.890,6.12亿,611949638.5,15.880,15.850,down,-1,down,LOCO,210251,El Pollo Loco Holdings,us,El Pollo Loc,0,440.26万,27.88万,-1
-0.040,-0.25%,0.0,0,3,15.900,18.38亿,1838002315.5,15.820,15.860,down,-1,down,CLBK,75763223316749,"Columbia Financial, Inc.",us,Columbia Fin,0,120.46万,7.61万,-1
-0.090,-0.25%,21.871,0,3,35.960,3.08亿,308030898.88,35.820,35.870,down,-1,down,MFSF,205689,"MutualFirst Financial, Inc.",us,MutualFirst ,0,16.49万,4599,-1
-0.050,-0.25%,0.0,0,4,19.970,2.35亿,235056000.0,20.150,19.920,down,-1,down,EUM,207776,ProShares做空MSCI新兴市场,us,ProShares做,0,1596.54万,79.80万,-1
-0.040,-0.25%,10.897,0,3,15.950,2.55亿,255204116.35,15.950,15.910,down,-1,down,SUNS,208090,Solar Senior Capital Ltd.,us,Solar Senior,0,42.69万,2.71万,-1
-0.100,-0.25%,21.063,0,3,39.910,19.30亿,1930479219.39,39.610,39.810,down,-1,down,LTXB,210666,"LegacyTexas Financial Group, Inc.",us,LegacyTexas ,0,1009.58万,25.39万,-1
-0.160,-0.25%,26.625,0,3,64.060,12.31亿,1231351722.0,63.640,63.900,down,-1,down,AMSF,205484,Amerisafe Inc,us,Amerisafe In,0,1786.59万,27.97万,-1
-0.199,-0.25%,0.0,0,4,80.259,3202.40万,32024000.0,79.890,80.060,down,-1,down,XSW,209012,SPDR标普软件与服务ETF,us,SPDR标普,0,115.86万,1.45万,-1
-0.061,-0.25%,0.0,0,3,24.060,0,0.0,24.060,23.999,down,-1,down,INSW-A,76025216321997,"International Seaways, Inc.",us,Internationa,0,39.92万,1.66万,-1
-0.060,-0.25%,0.0,0,3,24.060,0,0.0,24.030,24.000,down,-1,down,KEY-J,76205604948562,KeyCorp,us,KeyCorp,0,78.20万,3.26万,-1
-0.127,-0.25%,0.0,0,4,51.205,4086.24万,40862400.0,50.850,51.078,down,-1,down,PAF,208864,Invesco FTSE RAFI Asia Pacific ex-Japan ETF,us,Invesco FTSE,0,2.27万,445,-1
-0.060,-0.25%,8.026,0,3,24.300,4.45亿,444638295.36,24.110,24.240,down,-1,down,CVTI,201964,契诺货运,us,契诺货运,0,225.27万,9.33万,-1
-0.070,-0.25%,30.815,0,3,28.420,167.34亿,16734109565.25,28.280,28.350,down,-1,down,TS,202081,泰纳瑞斯钢铁,us,泰纳瑞斯,0,3709.18万,131.11万,-1
-0.090,-0.25%,28.445,0,3,36.500,67.88亿,6788205031.3,35.610,36.410,down,-1,down,TER,202449,泰瑞达,us,泰瑞达,0,5952.11万,164.48万,-1
-0.030,-0.25%,0.0,0,3,12.160,6.54亿,654233078.38,12.120,12.130,down,-1,down,BHK,202737,黑岩核心债券信托,us,黑岩核心,0,118.41万,9.76万,-1
-0.020,-0.24%,0.0,0,3,8.170,2.24亿,224081666.45,8.180,8.150,down,-1,down,DUC,203129,达夫菲尔普斯债券信托基金,us,达夫菲尔,0,18.89万,2.31万,-1
-0.030,-0.25%,0.0,0,3,12.190,2.18亿,217665690.24,12.020,12.160,down,-1,down,GAIA,206134,Gaia Inc (New),us,Gaia Inc (Ne,0,105.28万,8.71万,-1
-0.170,-0.25%,23.474,0,3,68.950,25.12亿,2512334213.12,68.340,68.780,down,-1,down,SSB,210179,South State Corp.,us,South State ,0,1644.06万,23.99万,-1
-0.050,-0.25%,0.0,0,3,20.400,1.47亿,146520000.0,20.360,20.350,down,-1,down,NBD,208237,Nuveen Build America Bond Opportunity Fund,us,Nuveen Build,0,41.48万,2.06万,-1
-0.100,-0.25%,0.0,0,4,40.320,1.09亿,108596430.0,40.010,40.220,down,-1,down,PZD,208564,Invesco Cleantech ETF,us,Invesco Clea,0,11.91万,2969,-1
-0.210,-0.24%,16.798,0,3,86.050,56.17亿,5616876706.72,85.600,85.840,down,-1,down,BOKF,202778,BOK银行,us,BOK银行,0,2583.41万,30.20万,-1
-0.030,-0.24%,0.0,0,3,12.260,2.51亿,251220245.76,12.250,12.230,down,-1,down,NUM,205998,纽文密西根基金,us,纽文密西,0,53.94万,4.40万,-1
-0.056,-0.24%,0.0,0,3,23.156,5.29亿,528636570.0,23.150,23.100,down,-1,down,LMRKO,212218,Landmark Infrastructure Partners LP,us,Landmark Inf,0,5.95万,2580,-1
-0.050,-0.24%,0.0,0,4,20.420,0,0.0,20.280,20.370,down,-1,down,TMFC,75419625932855,Motley Fool 100 Index ETF,us,Motley Fool ,0,60.58万,2.99万,-1
-0.190,-0.24%,0.0,0,4,77.870,7.92亿,792336000.0,77.150,77.680,down,-1,down,IWY,207584,iShares安硕罗素领先200成长型ETF,us,iShares安,0,433.75万,5.59万,-1
-0.056,-0.24%,0.0,0,3,23.166,45.44亿,4543818685.12,23.254,23.110,down,-1,down,LTSL,75149042992620,Ladenburg Thalmann Financial Services Inc.,us,Ladenburg Th,0,1.47万,835,-1
-0.020,-0.24%,0.0,0,3,8.250,10.64亿,1063691148.09,8.230,8.230,down,-1,down,PHK,202808,太平洋投资管理高收入基金,us,太平洋投,0,332.43万,40.48万,-1
-0.040,-0.24%,0.0,0,4,16.500,2.62亿,261714000.0,16.270,16.460,down,-1,down,PIE,207849,Invesco DWA Emerging Markets Momentum ETF,us,Invesco DWA ,0,63.12万,3.83万,-1
-0.032,-0.24%,0.0,0,3,13.222,3099.14万,30991382.28,13.151,13.190,down,-1,down,NYV,209014,Nuveen New York Municipal Value Fund 2,us,Nuveen New Y,0,2.79万,2116,-1
-0.080,-0.24%,0.0,0,4,32.980,5264.00万,52640000.0,32.900,32.900,down,-1,down,WMW,209072,Elements Morningstar Wide Moat Focus Total Return Index ETN,us,Elements Mor,0,4.01万,1219,-1
-0.060,-0.24%,0.0,0,4,24.680,0,0.0,24.620,24.620,down,-1,down,RAAX,75720273643755,VanEck Vectors Real Asset Allocation ETF,us,VanEck Vecto,0,7878.432,320,-1
-0.059,-0.24%,0.0,0,3,24.749,0,0.0,24.650,24.690,down,-1,down,LTSK,76300094229142,"Ladenburg Thalmann Financial Services, Inc.",us,Ladenburg Th,0,7.52万,3046,-1
-0.090,-0.24%,19.547,0,3,37.230,10.93亿,1092621660.0,36.980,37.140,down,-1,down,NTRI,201511,"Nutrisystem, Inc.",us,"Nutrisystem,",0,1625.38万,43.85万,-1
-0.100,-0.24%,0.0,0,3,41.360,24.63亿,2463125822.94,41.230,41.260,down,-1,down,AHL,202683,阿斯彭保险控股有限公司,us,阿斯彭保,0,2653.33万,64.37万,-1
-0.020,-0.24%,17.978,0,3,8.290,2.91亿,290898101.81,8.210,8.270,down,-1,down,SPAR,205694,"Spartan Motors, Inc.",us,Spartan Moto,0,174.16万,21.04万,-1
-0.020,-0.24%,0.0,0,3,8.280,1.91亿,191153481.68,8.250,8.260,down,-1,down,INB,207861,"Cohen & Steers Global Income Builder, Inc.",us,Cohen & Stee,0,33.10万,4.00万,-1
-0.030,-0.24%,25.791,0,3,12.410,2.27亿,226920448.0,12.560,12.380,down,-1,down,CCRC,72095321242222,泰盈科技,us,泰盈科技,0,45.84万,3.67万,-1
-0.002,-0.24%,0.0,0,3,0.830,3419.17万,34191744.156,0.849,0.828,down,-1,down,OTIV,206007,On Track Innovations Ltd.,us,On Track Inn,0,9.02万,11.10万,-1
-0.059,-0.24%,0.0,0,4,24.130,1203.60万,12035950.0,24.000,24.071,down,-1,down,QQQC,209382,Global X Nasdaq China Technology ETF,us,Global X Nas,0,7.74万,3226,-1
-0.060,-0.24%,0.0,0,3,24.920,0,0.0,25.020,24.860,down,-1,down,SSW-G,75213467502367,Seaspan Corporation 8.20% Cumulative Redeemable Perpetual Preferred Shares - Series G,us,Seaspan Corp,0,14.58万,5862,-1
-0.027,-0.24%,0.0,0,3,11.124,6651.56万,66515640.625,11.097,11.097,down,-1,down,MTECU,75406741030954,MTech Acquisition Corp.,us,MTech Acquis,0,1109.75,100,-1
-0.080,-0.24%,14.413,0,3,33.520,309.32亿,30932000000.0,33.430,33.440,down,-1,down,JCI,201523,江森自控,us,江森自控,0,1.70亿,505.99万,-1
-0.130,-0.24%,0.0,0,3,54.500,113.93亿,11392964966.57,54.170,54.370,down,-1,down,LYV,202690,"Live Nation Entertainment, Inc.",us,Live Nation ,0,5103.60万,94.26万,-1
-0.060,-0.24%,0.0,0,3,25.180,0,0.0,25.239,25.120,down,-1,down,RBS-S,75213467500397,Royal Bank of Scotland Group Plc (The) Sponsored ADR Repstg Pref Ser S (United Kingdom),us,Royal Bank o,0,175.21万,6.96万,-1
-0.350,-0.24%,24.641,0,3,147.460,236.11亿,23611155000.0,147.300,147.110,down,-1,down,CMI,201856,康明斯,us,康明斯,0,2.68亿,181.47万,-1
-0.020,-0.24%,0.0,0,3,8.410,1.75亿,175043733.03,8.420,8.390,down,-1,down,MSD,202124,MSD能源债务基金,us,MSD能源债,0,86.25万,10.28万,-1
-0.020,-0.24%,0.0,0,3,8.420,4796.78万,47967771.6,8.420,8.400,down,-1,down,PYN,208816,PIMCO New York Municipal Income Fund III,us,PIMCO New Yo,0,8.25万,9765,-1
-0.060,-0.24%,0.0,0,3,25.310,24.17亿,2417096650.0,25.340,25.250,down,-1,down,LMHA,211727,"Legg Mason, Inc.",us,"Legg Mason, ",0,25.10万,1.01万,-1
-0.070,-0.24%,48.36,0,3,29.570,7.81亿,781118405.0,29.330,29.500,down,-1,down,EVA,210940,Enviva Partners LP,us,Enviva Partn,0,100.05万,3.39万,-1
