name,net_profits_2016_2,net_profits_2016_3,net_profits_2016_4,net_profits_2017_1,net_profits_2017_2,net_profits_2017_3,net_profits_2017_4,net_profits_2018_1,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
群兴玩具,11.2019,19.9571,12.7643,-13.8899,-12.7018,-15.2044,-21.4128,0.2447,文教休闲,广东,2539.25,5.89,5.89,90007.5,30437.65,332.64,15371.74,0.26,0.0,1.51,2.79,20110422.0,11470.19,0.19,-99.48,101.76,10.1,87.61,22350.0
浙富控股,35.9531,50.4521,64.3245,19.6426,51.4441,77.2304,86.5366,17.0357,电气设备,浙江,109.76,16.32,19.79,762891.31,230705.72,54186.8,20771.86,0.1,0.009000000000000001,1.57,2.41,20080806.0,79362.18,0.4,-12.82,-13.27,19.77,7.54,135084.0
雅本化学,12.4468,21.5006,16.2052,17.291,41.6701,50.4747,73.1692,36.8659,农药化肥,江苏,32.86,7.61,9.63,365059.59,184247.27,92023.53,111837.95,1.16,0.038,2.15,2.34,20110906.0,27799.35,0.29,102.73,113.21,20.01,7.46,10403.0
金陵饭店,17.127,35.7038,41.6282,9.1626,48.6587,72.8109,103.4771,15.7761,酒店餐饮,江苏,48.49,3.0,3.0,303614.06,88178.45,130677.76,40387.53,1.35,0.053,4.94,2.06,20070406.0,68013.1,2.27,20.94,72.18,60.31,5.91,20680.0
靖远煤电,76.2021,119.9496,221.7186,116.3069,279.455,371.3409,552.211,186.2912,煤炭开采,甘肃,10.19,15.57,22.87,992427.0,489478.34,307265.88,184307.38,0.81,0.081,3.12,1.07,19940106.0,229397.05,1.0,9.42,60.17,28.13,15.62,49256.0
共达电声,7.7887,14.3363,18.0081,1.9853,4.7244,6.2892,-174.9185,-14.498,元器件,山东,0.0,3.6,3.6,103382.15,46298.8,38950.8,6423.6,0.18,-0.04,1.26,6.41,20120217.0,243.46,0.01,1.75,-830.26,23.48,-8.72,36766.0
黑芝麻,21.3232,60.4695,16.3161,23.4676,27.5817,90.7392,111.0711,12.5996,食品,广西,50.69,5.88,7.06,498564.44,222389.47,103106.42,152658.23,2.16,0.018000000000000002,3.69,0.98,19970418.0,35745.8,0.51,17.91,-46.31,32.13,2.28,44173.0
天翔环境,21.0855,59.0196,126.5941,3.7768,23.616,84.0815,65.3259,4.8371,环境保护,四川,218.18,1.92,4.37,537151.94,305077.09,62268.4,122425.56,2.8,0.011000000000000001,4.15,2.33,20140121.0,31335.8,0.72,-4.69,28.07,41.28,2.57,15046.0
远达环保,58.3603,113.2807,151.5772,22.5444,30.1355,93.0108,108.6774,23.9417,环境保护,重庆,50.14,7.81,7.81,901204.19,366826.75,385561.0,298916.06,3.83,0.031,6.24,0.99,20001101.0,91633.77,1.17,11.08,8.92,19.98,3.37,50421.0
奥克股份,31.9851,94.6285,76.3358,25.4796,80.4538,157.958,209.4542,30.4966,化工原料,辽宁,29.28,6.73,6.82,614845.81,295585.72,199248.13,172685.25,2.53,0.05,4.26,1.23,20100520.0,40657.75,0.6,19.04,19.69,8.34,2.48,26382.0
中国重工,740.8443,846.7849,698.0336,277.0707,627.7754,1105.2228,837.6399,274.3126,船舶,北京,88.62,183.62,228.8,20119194.0,14439630.0,3189029.0,4516253.5,1.97,0.012,3.67,1.16,20091216.0,1426627.63,0.62,-41.93,-1.0,8.22,4.49,850000.0
凯盛科技,27.8068,63.1585,75.5572,11.9856,35.173,90.4281,77.4107,13.8282,玻璃,安徽,68.92,7.41,7.67,531896.69,329060.59,128118.52,96034.0,1.25,0.018000000000000002,3.1,1.6,20021108.0,61953.28,0.81,-20.76,15.36,14.9,2.38,28453.0
红太阳,57.2579,38.8701,126.4131,158.0213,350.7372,521.0592,697.5557,206.2319,农药化肥,江苏,12.07,5.07,5.81,1270145.13,633547.5,397648.56,293950.5,5.06,0.355,9.63,1.78,19931028.0,174994.44,3.01,14.64,30.51,32.4,14.7,19003.0
天泽信息,23.3439,52.9334,97.3766,5.8468,19.3859,72.7269,108.3517,7.223,软件服务,江苏,144.57,2.5,2.91,269135.09,149541.63,10241.03,149479.63,5.14,0.025,7.21,1.99,20110426.0,29072.85,1.0,2.52,23.53,37.7,5.49,24693.0
得利斯,15.975,18.4854,9.0317,7.7201,,4.5619,7.4235,9.8484,食品,山东,66.01,5.02,5.02,165123.02,60256.81,86050.88,48672.28,0.97,0.02,2.66,1.95,20100106.0,32744.22,0.65,41.58,27.57,11.89,1.74,27197.0
四方达,8.7541,14.2826,29.5152,13.0631,40.9305,64.8782,61.5701,10.7376,矿物制品,河南,55.3,3.26,5.0,108065.72,65262.23,17621.43,6083.0,0.12,0.02,1.72,2.77,20110215.0,25082.46,0.5,25.86,-17.8,47.15,13.57,29405.0
鲁北化工,12.8639,18.500999999999998,30.1584,5.2373,26.8671,45.7951,78.4485,24.9836,农药化肥,山东,25.6,3.51,3.51,147682.05,67183.93,69962.61,87415.96,2.49,0.071,3.38,2.16,19960702.0,-21564.9,-0.61,-13.05,377.03,35.22,21.79,36191.0
美丽生态,26.3224,21.9469,39.8771,-25.5081,-45.5603,12.6864,-1061.4269,-46.5645,建筑施工,深圳,0.0,5.22,8.2,288634.09,261543.45,6067.05,149537.16,1.82,-0.057,1.35,3.35,19951027.0,-121954.81,-1.49,-22.87,-82.55,9.16,-57.5,55822.0
金花股份,12.6061,25.4421,27.2991,5.9186,13.9045,28.8458,53.4628,6.3453,中成药,陕西,149.57,3.05,3.73,203950.63,96508.0,36973.68,81390.03,2.18,0.02,4.69,2.17,19970612.0,45443.76,1.22,-7.6,7.21,63.92,4.04,24010.0
潍柴重机,15.519,20.7853,19.6796,,22.1184,28.7971,23.506,17.4987,机械基件,山东,31.71,1.35,2.76,375493.59,163001.77,118031.76,59921.86,2.17,0.063,4.88,1.65,19980402.0,39255.05,1.42,41.22,365.0,16.01,3.16,18725.0
人民网,31.5719,75.123,106.0029,-45.1779,-28.6099,16.1201,89.4084,-57.8741,互联网,北京,0.0,11.06,11.06,353452.69,243667.66,12824.51,74500.5,0.67,-0.052000000000000005,2.46,3.39,20120427.0,69881.92,0.63,-1.04,-28.1,24.75,-21.65,66143.0
东材科技,26.1742,40.0568,41.6794,46.4104,66.6878,87.3193,99.2971,6.8286,化工原料,四川,94.74,6.27,6.27,299634.66,111724.7,148067.09,122188.0,1.95,0.011000000000000001,3.72,1.11,20110520.0,40024.4,0.64,-9.22,-85.29,15.96,1.74,39958.0
华东重机,15.1587,16.0417,29.7179,5.5059,19.3036,23.511999999999997,131.9323,133.8566,工程机械,江苏,15.62,5.6,10.08,568697.19,299761.28,25443.59,302508.56,3.0,0.133,4.45,1.87,20120612.0,41036.82,0.41,64.26,2331.13,15.98,9.11,39665.0
东宝生物,8.3485,13.0433,19.227,5.7189,12.140999999999998,15.5772,22.4166,6.8881,生物制药,内蒙,74.6,4.45,4.64,102308.75,35249.23,48743.34,15226.87,0.33,0.01,1.6,2.77,20110706.0,9789.57,0.21,28.76,20.44,21.36,6.96,20502.0
粤宏远A,17.9012,23.8363,197.1665,8.086,69.6288,56.2063,35.4654,-12.1343,区域地产,广东,0.0,6.22,6.48,327221.78,241696.77,12109.95,60865.9,0.94,-0.019,2.58,1.28,19940815.0,26990.85,0.42,-10.0,-250.06,20.09,-19.0,53591.0
榕基软件,16.1911,20.3663,24.8453,10.8565,20.7952,25.2837,32.7632,14.5754,软件服务,福建,87.3,4.69,6.22,259129.16,196922.52,3289.96,36935.85,0.59,0.023,2.31,3.53,20100915.0,38140.7,0.61,7.72,34.25,35.4,9.41,88613.0
英力特,32.9728,41.2653,109.794,50.4897,71.081,104.7737,93.31299999999999,37.1728,化工原料,宁夏,19.12,3.03,3.03,349735.38,147967.52,186222.3,187856.88,6.2,0.12300000000000001,9.97,0.94,19961120.0,73162.57,2.41,-18.27,-26.38,20.01,9.3,27835.0
国投中鲁,9.657,3.5171,0.9,2.2326,1.6178,0.2632,8.3159,2.2618,软饮料,北京,246.66,2.54,2.62,155285.25,85866.31,55432.51,52681.81,2.01,0.009000000000000001,3.15,2.7,20040622.0,-19.05,0.0,-6.35,1.3,22.81,1.14,25654.0
山东海化,26.4734,66.6222,-123.0868,275.6988,337.2595,526.3592,,141.9758,化工原料,山东,10.51,8.95,8.95,405600.72,193950.25,169470.67,150721.88,1.68,0.159,3.32,2.01,19980703.0,23035.07,0.26,10.14,-48.5,14.69,11.68,77814.0
新开普,9.257,30.96,84.8502,2.6991,22.0884,46.2424,119.6712,-13.0939,软件服务,河南,0.0,3.08,4.81,193410.55,112628.65,13998.09,70208.3,1.46,-0.027000000000000003,2.8,2.17,20110729.0,35195.26,0.73,23.1,-585.12,53.96,-9.91,28266.0
汉鼎宇佑,25.0654,45.9428,38.2368,18.3323,45.8848,43.9849,85.1405,91.1708,软件服务,浙江,24.34,5.6,6.84,332015.69,161563.56,32353.44,137109.13,2.0,0.133,3.2,4.05,20120319.0,47499.51,0.69,44.59,397.32,24.72,66.08,27158.0
雷柏科技,13.5535,17.8317,17.9353,11.3552,16.2731,16.1793,18.8757,9.3087,电脑设备,深圳,104.77,2.81,2.83,132111.91,85242.5,26648.34,96051.71,3.4,0.033,4.22,3.27,20110428.0,-8263.1,-0.29,-15.07,-18.02,26.7,7.32,34633.0
三垒股份,13.0932,21.0546,10.0475,4.3209,8.7419,26.4532,18.3544,,专用机械,辽宁,890.95,2.55,3.38,131572.31,88367.65,5751.4,39545.21,1.17,0.005,3.4,5.38,20110929.0,36844.39,1.09,145.07,-59.91,27.06,4.46,9145.0
南京化纤,16.2467,56.9079,90.8316,20.9881,41.4501,69.4905,-302.9509,-19.2571,化纤,江苏,0.0,3.07,3.66,181293.05,70121.13,82963.68,22740.7,0.62,-0.06,3.65,1.51,19960308.0,35921.6,0.98,-14.76,-191.75,4.78,-6.05,27152.0
华测检测,16.1333,75.4068,101.5379,3.8234,40.0136,100.4756,133.8983,-24.2756,电器仪表,深圳,0.0,14.75,16.58,360004.41,166390.55,108384.35,4448.41,0.03,-0.015,1.49,4.28,20091030.0,66013.3,0.4,19.54,-734.92,34.53,-5.42,33773.0
莫高股份,12.5596,21.6367,20.3286,13.3905,14.2472,24.6314,24.0919,14.2293,红黄药酒,甘肃,43.1,3.21,3.21,127800.97,45370.15,73471.71,46593.48,1.45,0.044000000000000004,3.55,2.15,20040324.0,23714.75,0.74,4.57,6.26,60.48,20.28,21200.0
英洛华,22.4839,43.3291,34.5808,14.9916,52.1299,93.0136,102.7493,17.1731,矿物制品,山西,76.25,6.86,11.34,262344.28,181682.63,57815.18,107166.2,0.95,0.015,1.84,2.5,19970808.0,-16166.9,-0.14,17.66,14.55,24.44,4.43,101786.0
白银有色,126.0696,225.4272,251.5244,23.5199,134.8673,229.2856,239.3301,34.3106,铜,甘肃,210.34,19.65,69.73,4689603.0,2338641.75,626796.44,339406.03,0.49,0.005,1.45,2.86,20170215.0,294206.59,0.42,87.17,45.88,5.68,0.33,197974.0
紫光股份,265.3038,519.7346,814.8226,316.0086,806.4989999999999,1126.125,1575.4212,248.6272,软件服务,北京,68.82,2.89,14.59,4279156.0,2067029.38,46347.28,2106400.25,14.44,0.17,17.42,2.69,19991104.0,293932.97,2.01,30.08,-21.32,21.35,2.46,38871.0
达华智能,29.9296,62.5259,159.1114,-22.0329,27.5463,73.8206,171.2253,-77.7,元器件,广东,0.0,6.4,10.95,762031.13,280817.97,43665.93,108404.52,0.99,-0.071,2.6,3.71,20101203.0,63499.5,0.58,12.77,-252.65,10.07,-11.91,49098.0
浪潮软件,21.9433,41.1102,115.4789,22.4087,14.2263,29.6309,123.6887,20.0812,软件服务,山东,76.74,3.24,3.24,285967.56,179307.73,18524.96,104834.03,3.23,0.062,6.7,2.84,19960923.0,71210.86,2.2,-28.91,-10.39,58.12,9.7,63775.0
电科院,14.7207,49.5204,70.6707,6.9965,51.0431,89.2722,125.8087,10.3596,电气设备,江苏,110.35,5.97,7.58,390970.53,82336.0,218391.0,72307.56,0.95,0.013999999999999999,2.63,2.3,20110511.0,43561.48,0.57,13.91,48.07,39.38,7.44,39968.0
中海达,17.1475,21.4912,18.8829,4.8882,24.2701,40.1784,67.0121,21.3179,通信设备,广东,78.56,3.17,4.47,247853.42,153580.77,17483.86,87793.49,1.96,0.048,3.85,3.9,20110215.0,40117.18,0.9,40.57,336.11,49.02,8.86,47997.0
华泰股份,70.6691,119.2053,182.0349,123.9097,295.6812,482.8956,673.6816,167.0972,造纸,山东,8.51,11.68,11.68,1434439.38,589994.81,716726.44,224376.7,1.92,0.14300000000000002,6.27,0.78,20000928.0,329334.66,2.82,17.14,34.85,13.85,4.55,74342.0
湖南天雁,7.2845,7.8838,9.9963,3.4453,5.778,-9.3636,-84.0387,-2.292,汽车配件,湖南,0.0,7.37,9.72,129206.07,102991.81,20598.84,37418.3,0.39,-0.002,0.59,8.45,19931206.0,-85501.15,-0.88,-18.78,-166.53,14.36,-1.61,147199.0
游久游戏,23.2329,28.3186,117.32,14.4429,42.163000000000004,42.5837,-422.3146,24.4838,互联网,上海,41.41,8.33,8.33,204586.17,59803.0,2665.38,89066.07,1.07,0.028999999999999998,2.09,2.33,19901219.0,-2436.7,-0.03,-46.27,69.52,59.61,79.14,98322.0
北方华创,20.7213,62.7733,92.9016,1.604,52.7888,80.2636,125.6102,15.3595,专用机械,北京,410.02,3.59,4.58,851691.88,456723.94,144132.09,188818.47,4.12,0.034,7.25,7.59,20100316.0,90844.4,1.98,30.85,857.58,41.91,2.83,37941.0
长春经开,26.7537,15.0955,7.7167,-2.8091,14.5112,8.4368,9.0319,-2.5539,园区开发,吉林,0.0,4.65,4.65,316480.97,213863.34,4166.99,97851.52,2.1,-0.005,5.22,1.47,19990909.0,78199.07,1.68,6.75,9.09,30.7,-13.11,28941.0
新兴铸管,188.6191,226.9731,440.2221,230.5839,501.0487,808.1472,1093.0318,377.5858,钢加工,河北,11.97,39.21,39.91,4900349.5,2352662.75,1609122.5,868762.13,2.18,0.095,4.97,0.91,19970606.0,655314.5,1.64,-21.57,63.75,14.21,4.0,212595.0
星期六,20.1565,17.5412,20.8396,11.5426,22.3139,19.1983,-352.0459,19.2378,服饰,广东,27.32,3.97,3.99,332038.38,262730.97,11703.67,94891.55,2.38,0.048,3.79,1.39,20090903.0,8700.46,0.22,-8.69,66.67,54.61,5.32,29117.0
金路集团,8.2629,18.061,58.0748,26.1472,36.1893,39.4724,67.5236,22.5071,化工原料,四川,35.66,5.49,6.09,146454.02,44598.25,88281.18,2541.12,0.04,0.037000000000000005,1.44,3.66,19930507.0,12659.28,0.21,10.54,-13.92,16.17,5.28,51942.0
汉王科技,8.1024,14.9815,21.3192,9.003,20.1517,33.2539,43.2549,9.4552,电脑设备,北京,115.28,1.78,2.17,104103.53,70149.67,18930.2,103024.75,4.75,0.044000000000000004,3.92,5.13,20100303.0,-40112.28,-1.85,8.97,5.02,47.62,6.88,60616.0
重庆港九,34.8709,61.8027,78.4604,23.7533,63.033,111.8979,483.2812,20.2605,港口,重庆,38.99,6.93,6.93,841742.81,293623.72,355763.41,208266.23,3.01,0.028999999999999998,5.31,0.86,20000731.0,81288.06,1.17,16.49,-18.84,6.71,1.36,46630.0
千山药机,10.8073,18.854,205.7941,22.539,25.2399,44.3574,-324.0891,-77.9278,医疗保健,湖南,0.0,2.82,3.61,442204.44,290519.5,59289.61,22469.84,0.62,-0.21600000000000003,1.64,2.97,20110511.0,-6279.49,-0.17,-7.18,-21.17,29.72,-110.92,55600.0
苏大维格,5.3115,11.0525,31.6392,11.6981,35.6953,61.0002,81.2443,16.3912,元器件,江苏,49.85,1.31,2.26,199733.67,106155.9,30067.56,93904.46,4.15,0.073,6.25,2.32,20120628.0,21339.49,0.94,35.89,40.12,28.76,6.3,22020.0
川大智胜,13.5375,20.6758,38.891,4.8304,13.7036,21.0626,45.4448,7.1973,软件服务,四川,119.83,2.09,2.26,151564.92,61382.46,47691.98,80204.15,3.55,0.032,5.85,2.61,20080623.0,23550.84,1.04,-10.66,49.0,36.15,18.57,46413.0
金财互联,7.4962,10.2096,,30.0523,79.0587,148.2921,230.4742,23.6002,专用机械,江苏,66.62,3.39,7.85,483526.19,241460.72,26327.52,295384.72,3.76,0.03,5.04,1.59,20101231.0,48050.43,0.61,35.24,-21.47,41.18,11.7,18219.0
拓尔思,15.9927,42.8859,137.0053,-4.9141,16.8105,62.0462,158.1384,1.6385,软件服务,北京,846.78,4.47,4.69,217771.8,102453.9,16295.45,61907.32,1.32,0.003,3.84,3.07,20110615.0,67275.18,1.43,31.11,133.34,52.65,1.03,42578.0
玉龙股份,27.7809,-296.7634,-640.3497,0.9443,-0.2629,,79.6779,3.7725,钢加工,江苏,338.84,7.83,7.83,256162.05,243217.09,1746.15,90415.18,1.15,0.005,2.59,2.52,20111107.0,21767.78,0.28,31.3,299.51,7.78,1.02,39919.0
厦门钨业,68.4235,153.0659,147.0033,131.1954,453.0447,587.5509999999999,618.3784,30.0549,小金属,福建,181.16,14.06,14.13,2040655.75,1103735.63,546147.06,335527.38,2.37,0.021,4.91,3.14,20021107.0,207988.63,1.47,42.81,-77.09,15.39,0.88,99959.0
好想你,14.5608,14.814,39.2724,59.5192,68.7071,88.1138,106.8957,120.2498,食品,河南,12.63,2.36,5.16,515548.69,249531.2,115295.75,222886.7,4.32,0.233,6.58,1.79,20110520.0,57158.6,1.11,37.71,102.04,30.23,6.72,27574.0
鹏欣资源,18.9118,48.5943,51.4929,84.2776,113.1581,238.06599999999997,301.2294,86.2056,铜,上海,53.09,14.87,21.12,821707.38,395640.84,202569.19,338730.5,1.6,0.05,2.91,2.98,20030626.0,44932.69,0.21,207.05,2.29,6.15,3.33,92600.0
华软科技,12.6203,11.5215,-307.0457,-7.3438,2.696,5.0589,15.6659,4.5728,化工原料,江苏,182.72,5.49,5.71,230783.3,99840.9,51311.42,34071.73,0.6,0.008,1.54,3.79,20100720.0,-6376.62,-0.11,8.32,162.27,24.42,1.85,35000.0
雪榕生物,12.402000000000001,30.9089,104.8058,48.2775,40.2974,82.3871,122.4052,112.1402,种植业,上海,7.87,2.32,4.34,378445.75,53936.06,241003.09,60614.2,1.4,0.258,3.46,2.35,20160504.0,64971.23,1.5,106.35,132.28,27.9,20.7,17349.0
乐金健康,15.3268,32.9879,85.6345,16.4243,34.4607,50.1909,67.9951,25.112,医疗保健,安徽,39.41,5.78,8.05,305441.47,128929.1,32340.15,134657.88,1.67,0.031,3.05,1.61,20110729.0,32121.8,0.4,17.15,52.89,28.33,9.59,59357.0
泰达股份,32.1001,71.3222,270.8684,-27.1949,34.9893,65.35300000000001,298.0993,-13.0978,批发业,天津,0.0,14.74,14.76,3459588.0,2684097.5,46159.43,68522.28,0.46,-0.009000000000000001,2.55,1.22,19961128.0,119627.2,0.81,11.11,51.84,2.21,-0.36,99491.0
北大医药,11.6974,14.9756,12.5591,6.9658,21.2685,29.462,34.260999999999996,14.6221,化学制药,重庆,69.6,5.72,5.96,213618.16,190321.3,15707.05,19917.28,0.33,0.025,2.0,3.41,19970616.0,35743.05,0.6,13.93,109.91,39.36,2.79,32043.0
江西铜业,473.3767,988.2936,787.5381,,830.2128,1580.6629,1604.1078,,铜,江西,17.74,20.75,34.63,9414652.0,6052269.0,1888642.75,1168963.88,3.38,0.221,13.95,1.13,20020111.0,1812488.75,5.23,13.27,41.52,3.19,1.51,147246.0
浙江交科,15.9578,41.611999999999995,66.2797,53.1276,194.9465,294.1986,1106.8066,298.2114,化工原料,浙江,12.04,5.59,13.05,2357880.0,1663552.25,357247.59,236963.22,1.82,0.228,4.37,2.52,20060816.0,180545.52,1.38,62.87,223.11,13.67,6.84,21650.0
滨化股份,48.0172,139.6193,358.8131,176.1457,361.5981,559.6209,825.7613,265.4958,化工原料,山东,8.75,15.44,15.44,1057409.13,242296.55,430595.19,127384.57,0.82,0.172,3.7,1.63,20100223.0,272725.34,1.77,11.96,50.72,29.46,14.86,44310.0
中源协和,15.9953,5.5257,37.8599,27.6802,8.388,3.091,-18.4595,113.5349,生物制药,天津,19.19,3.84,3.84,303291.72,72498.99,59717.53,98843.25,2.57,0.29600000000000004,4.11,5.53,19930504.0,18230.63,0.47,2.88,310.17,69.16,52.83,41885.0
诺普信,19.4774,-213.2591,-276.2467,114.2041,234.7225,250.6913,308.5061,160.2939,农药化肥,深圳,11.02,7.25,9.14,454773.25,297755.44,30229.46,30034.55,0.33,0.175,2.29,3.37,20080218.0,76936.18,0.84,20.32,40.36,33.85,15.48,46670.0
南山铝业,245.4315,461.5611,1312.7279,286.5274,741.5378,1321.3486,1611.3551,297.4306,铝,山东,22.39,70.88,92.51,4602932.0,1549926.75,2544200.0,1467972.5,1.59,0.032,3.56,0.81,19991223.0,815109.0,0.88,31.63,3.81,19.15,6.52,242167.0
舍得酒业,23.1738,54.8057,80.199,40.853,62.3372,95.4742,143.5721,82.7471,白酒,四川,34.86,3.37,3.37,473356.09,372997.69,53637.63,84139.8,2.49,0.245,7.61,4.5,19960524.0,114234.9,3.39,21.95,102.55,69.46,15.9,29614.0
利达光电,5.3056,13.5559,17.322,2.7239,8.4532,15.7781,21.7551,6.7595,元器件,河南,100.88,1.99,1.99,95702.22,57958.56,31953.0,18514.51,0.93,0.034,2.82,4.86,20071203.0,15320.2,0.77,11.11,148.15,15.23,2.94,34628.0
高鸿股份,27.0356,40.8674,80.0969,-4.3196,41.4799,44.8412,179.3083,0.7486,软件服务,贵州,1518.78,8.28,9.08,803780.19,557708.13,9969.12,213586.52,2.35,0.001,3.52,1.42,19980609.0,48184.53,0.53,34.32,117.33,5.38,0.03,66000.0
士兰微,24.5585,60.6377,95.8914,32.8102,84.4255,135.0485,169.4866,31.138,半导体,浙江,136.84,12.47,13.12,717708.13,335384.53,202229.73,81178.11,0.62,0.024,2.56,5.07,20030311.0,107486.92,0.82,10.48,-5.1,26.22,4.79,160460.0
长城电工,19.3145,22.6457,22.315,3.0778,13.6059,14.0646,16.5831,2.3591,电气设备,甘肃,226.59,4.42,4.42,458439.19,331518.59,75168.36,93736.55,2.12,0.005,4.42,1.09,19981224.0,52650.41,1.19,-6.76,-23.35,23.07,0.66,42405.0
新华传媒,25.8588,36.5198,48.407,7.2373,21.335,34.0608,45.0099,8.5767,出版业,上海,122.44,10.45,10.45,392938.06,239683.92,30930.27,55800.48,0.53,0.008,2.52,1.6,19940204.0,84167.53,0.81,-24.57,18.51,41.98,3.76,44547.0
皇庭国际,50.7638,74.6985,113.4758,52.2005,97.8226,161.7312,177.8237,53.2722,房产服务,深圳,56.81,2.86,11.75,1413735.5,397968.81,5375.43,194043.56,1.65,0.045,4.56,2.26,19960708.0,226831.84,1.93,60.62,2.05,63.16,24.15,15402.0
劲胜智能,50.3986,79.809,131.4414,147.7288,302.7153,418.2217,460.7989,7.1444,元器件,广东,230.45,11.91,14.32,1121315.88,716505.69,163046.56,366671.72,2.56,0.005,3.91,1.18,20100520.0,44772.23,0.31,-21.91,-95.16,17.9,0.56,49583.0
领益智造,51.5596,166.6575,234.0683,57.8911,133.7938,230.5532,1404.7695,407.1964,元器件,广东,17.33,13.28,67.84,2369552.0,1443014.38,510020.06,690214.13,1.02,0.07,1.63,2.55,20110715.0,248720.27,0.37,205.76,34.08,20.44,9.52,119264.0
焦点科技,19.1067,44.8352,111.0459,,33.0402,62.1818,73.1542,9.5163,互联网,江苏,88.35,1.26,2.35,249495.84,154756.23,1920.65,108301.77,4.61,0.04,7.98,1.79,20091209.0,37468.05,1.59,-11.62,-14.65,69.45,5.01,23695.0
海航基础,8.8897,655.4034,959.7583,25.4239,1059.6243,1500.2914,1993.2557,577.9441,全国地产,海南,18.86,16.58,39.08,9457063.0,5696195.5,675867.69,2381917.75,6.1,0.14800000000000002,8.24,1.35,20020806.0,396661.59,1.02,-2.51,2371.54,32.4,44.1,22663.0
建设机械,31.2784,70.4823,82.2004,-10.1745,56.533,89.1732,22.8091,-6.1462,工程机械,陕西,0.0,7.0,8.28,678794.25,300895.03,305505.63,278804.25,3.37,-0.006999999999999999,3.88,1.52,20040707.0,-23986.18,-0.29,35.57,39.59,26.35,-1.79,30906.0
永泰能源,237.7319,461.1937,669.0367,106.6905,254.6823,411.602,602.3459,510.5295,煤炭开采,山西,10.16,124.26,124.26,10722621.0,1902436.63,2722371.75,931778.0,0.75,0.040999999999999995,1.99,0.84,19980513.0,284216.69,0.23,-12.19,378.51,24.87,10.94,222235.0
泰豪科技,36.7695,67.332,123.8292,24.4565,67.5731,120.5125,251.9347,45.4121,电气设备,江西,31.57,8.13,8.66,1001425.0,621955.38,60938.2,248786.2,2.87,0.052000000000000005,4.36,1.52,20020703.0,79186.28,0.91,57.97,85.69,20.93,4.54,37185.0
乐通股份,5.5896,4.9030000000000005,0.8817,-4.0574,7.2637,11.9344,10.6482,-4.2365,染料涂料,广东,0.0,2.0,2.0,103230.88,28271.71,43836.31,10375.15,0.52,-0.021,2.43,5.97,20091211.0,13249.42,0.66,19.68,-4.42,22.71,-3.79,18175.0
东阳光科,35.6346,70.6575,109.4839,40.9941,208.408,324.5393,523.0658,129.705,铝,广东,43.26,24.57,24.69,1329639.38,538262.44,429334.19,13441.69,0.05,0.053,1.79,5.08,19930917.0,158157.56,0.64,27.09,216.4,22.28,6.4,82261.0
恒源煤电,56.7927,116.9744,35.2866,287.6308,631.3686,951.7641,1104.7491,203.9585,煤炭开采,安徽,8.3,10.0,10.0,1461665.63,732972.38,355074.56,210435.59,2.1,0.204,7.18,0.94,20040817.0,295710.31,2.96,-3.71,-29.09,38.71,13.3,48787.0
大湖股份,7.3368,5.2356,6.0585,6.334,7.8064,6.1828,8.2646,7.2623,渔业,湖南,77.2,4.27,4.81,159761.59,86016.0,21945.32,60026.3,1.25,0.015,2.68,1.74,20000612.0,16589.14,0.34,2.39,14.65,26.6,3.63,36585.0
我爱我家,36.388000000000005,61.5887,79.1658,14.5051,25.4873,46.228,72.8906,,房产服务,云南,23.82,11.3,23.56,1703340.0,730796.19,41919.53,644146.44,2.73,0.062,4.05,1.46,19940202.0,93888.25,0.4,642.77,905.66,30.17,5.82,28934.0
萃华珠宝,10.6735,25.2181,58.2231,-10.0736,43.4549,46.1174,62.5612,6.4128,服饰,辽宁,93.16,1.28,1.51,281976.34,233117.25,36003.26,40195.59,2.67,0.043,7.86,2.02,20141104.0,59667.03,3.96,15.24,163.66,6.75,1.02,14423.0
中际旭创,5.3218,4.1497,10.0541,-4.3815,3.9688,126.3039,161.5054,147.7667,电气设备,山东,49.57,2.15,4.74,760880.44,399048.59,120411.2,357776.16,7.55,0.312,8.81,7.02,20120410.0,40005.4,0.84,9502.74,3472.49,24.29,10.57,6118.0
综艺股份,32.2699,40.9072,51.2326,10.2973,20.1081,35.6947,44.7167,3.1765,综合类,江苏,630.25,13.0,13.0,624728.69,233173.91,123549.15,222568.16,1.71,0.002,2.64,2.34,19961120.0,-7558.47,-0.06,-0.91,-69.15,23.66,2.31,81360.0
星普医科,13.8292,30.9284,55.0804,51.0916,81.1036,125.9113,122.3962,35.6892,医疗保健,广东,37.92,2.63,5.47,268167.41,32568.75,13257.07,228914.41,4.19,0.065,4.41,2.24,20101209.0,-13509.8,-0.25,268.34,-30.15,57.64,24.94,9174.0
汉商集团,5.3522,6.8746,11.6437,7.1941,7.3020000000000005,7.7083,16.4667,8.1083,百货,湖北,76.97,2.27,2.27,171239.19,15535.26,111194.27,12876.03,0.57,0.036000000000000004,2.61,4.22,19961108.0,20861.52,0.92,17.8,12.71,30.34,2.73,9371.0
