699,"TRU,"
700,"ADS,"
701,"SNPS,"
702,"XPO,"
703,"CMG,"
704,"ALV,"
705,"FNV,"
706,"URI,"
707,"LEA,"
708,"ODFL,"
709,"GPS,"
710,"EXPD,"
711,"SYMC,"
712,"MELI,"
713,"DVA,"
714,"CMS,"
715,"AEG,"
716,"TFX,"
717,"ARE,"
718,"NWL,"
719,"CDW,"
720,"IHG,"
721,"ATUS,"
722,"VNTV,"
723,"IPGP,"
724,"HFC,"
725,"BLL,"
726,"QVCA,"
727,"EXR,"
728,"IEP,"
729,"CNA,"
730,"DPZ,"
731,"KSS,"
732,"EZU,"
733,"FANG,"
734,"CHD,"
735,"CDNS,"
736,"CHRW,"
737,"NLY,"
738,"IT,"
739,"ECA,"
740,"VIAB,"
741,"CVE,"
742,"EQH,"
743,"AJG,"
744,"SJM,"
745,"VV,"
746,"FMC,"
747,"XYL,"
748,"GG,"
749,"ZG,"
750,"VEEV,"
751,"CBOE,"
752,"INVH,"
753,"PVH,"
754,"MAS,"
755,"NCLH,"
756,"HCP,"
757,"COO,"
758,"CUK,"
759,"CPB,"
760,"HSIC,"
761,"CNP,"
762,"M,"
763,"HAS,"
764,"YNDX,"
765,"ROL,"
766,"ALLY,"
767,"SSNC,"
768,"BIVV,"
769,"GRMN,"
770,"IVZ,"
771,"MTN,"
772,"COH,"
773,"MAA,"
774,"STLD,"
775,"DOV,"
776,"PTC,"
777,"KEYS,"
778,"CINF,"
779,"MOS,"
780,"KSU,"
781,"NLSN,"
782,"COTY,"
783,"HOLX,"
784,"Z,"
785,"IAU,"
786,"PJH,"
787,"ZION,"
788,"WCG,"
789,"PRH,"
790,"GDDY,"
791,"PKG,"
792,"OKS,"
793,"NVR,"
794,"ACGL,"
795,"UHS,"
796,"VAR,"
797,"TRGP,"
798,"WYN,"
799,"HGH,"
800,"IWO,"
801,"FTNT,"
802,"IWS,"
803,"BIP,"
804,"JAZZ,"
805,"RL,"
806,"IEX,"
807,"MRVL,"
808,"PFK,"
809,"REG,"
810,"SGEN,"
811,"CF,"
812,"PRGO,"
813,"SJR,"
814,"FFIV,"
815,"ALNY,"
816,"COG,"
817,"IWN,"
818,"AEM,"
819,"FBR,"
820,"QRVO,"
821,"ALB,"
822,"AOS,"
823,"SEIC,"
824,"ON,"
825,"AAP,"
826,"WHR,"
827,"DRE,"
828,"MFO,"
829,"XRAY,"
830,"LB,"
831,"LYV,"
832,"LKQ,"
833,"JKHY,"
834,"VST,"
835,"WF,"
836,"BURL,"
837,"FNF,"
838,"BG,"
839,"LN,"
840,"IRM,"
841,"EWBC,"
842,"QRTEA,"
843,"AFSD,"
844,"UDR,"
845,"UAA,"
846,"LW,"
847,"ATO,"
848,"QRTEB,"
849,"IFF,"
850,"W,"
851,"DOX,"
852,"NRG,"
853,"WU,"
854,"HEI,"
855,"SPR,"
856,"WAB,"
857,"GRFS,"
858,"WUBA,"
859,"CX,"
860,"WPM,"
861,"AFG,"
862,"PAGS,"
863,"MOMO,"
864,"ANDX,"
865,"OTEX,"
866,"TMK,"
867,"LNT,"
868,"HII,"
869,"BWA,"
870,"TSCO,"
871,"RE,"
872,"SHG,"
873,"ARMK,"
874,"NWS,"
875,"H,"
876,"PSO,"
877,"GRUB,"
878,"XEC,"
879,"JNPR,"
880,"AGNCB,"
881,"IPG,"
882,"BEP,"
883,"NWSA,"
884,"AGNCN,"
885,"FRT,"
886,"ACH,"
887,"SRPT,"
888,"JEC,"
889,"PBB,"
890,"NBIX,"
891,"BGNE,"
892,"ENIA,"
893,"UA,"
894,"ZAYO,"
895,"SLG,"
896,"AMG,"
897,"SNA,"
898,"STE,"
899,"AGNCP,"
900,"IWP,"
901,"Y,"
902,"HLF,"
903,"WRB,"
904,"UGI,"
905,"ATH,"
906,"LDOS,"
907,"BIO,"
908,"RGA,"
909,"BIO.B,"
910,"AVY,"
911,"TYL,"
912,"ST,"
913,"DXCM,"
914,"PNW,"
915,"TV,"
916,"SNI,"
917,"PBCTP,"
918,"JWN,"
919,"RHI,"
920,"NKTR,"
921,"CPT,"
922,"AES,"
923,"AA,"
924,"VRX,"
925,"VOYA,"
926,"NI,"
927,"BLUE,"
928,"IEF,"
929,"FBHS,"
930,"UNM,"
931,"CC,"
932,"QGEN,"
933,"TRMB,"
934,"WEX,"
935,"TSU,"
936,"LII,"
937,"TRIP,"
938,"USFD,"
939,"PHM,"
940,"ARNC,"
941,"PKI,"
942,"FDS,"
943,"IJK,"
944,"ULTI,"
945,"HDS,"
946,"FWONK,"
947,"MAC,"
948,"ELS,"
949,"MSCC,"
950,"LUK,"
951,"EXAS,"
952,"SERV,"
953,"AER,"
954,"PF,"
955,"HEI.A,"
956,"MBT,"
957,"MKTX,"
958,"DATA,"
959,"INGR,"
960,"HBI,"
961,"ZBRA,"
962,"CZR,"
963,"WGP,"
964,"CGNX,"
965,"BRO,"
966,"PE,"
967,"PII,"
968,"OA,"
969,"SUI,"
970,"VICI,"
971,"ALK,"
972,"EVRG,"
973,"FWONA,"
974,"XLP,"
975,"WR,"
976,"JLL,"
977,"FLEX,"
978,"KIM,"
979,"GGG,"
980,"PNR,"
981,"NDSN,"
982,"WOOF,"
983,"GLPI,"
984,"TER,"
985,"ENBL,"
986,"KAR,"
987,"WST,"
988,"KRC,"
989,"AXTA,"
990,"AGNC,"
991,"ALLE,"
992,"HUN,"
993,"ICLR,"
994,"HOG,"
995,"CG,"
996,"SBNY,"
