序号,code,name,现价,涨跌幅(%),涨跌,换手(%),成交量,市盈率,昨收,开盘价,最高价,最低价,2018_profit,2017_profit,2016_profit,2015_profit,2014_profit
950,01750,全达电器集团控股,0.28,0.0,0.0,0.12,220.00万,32.18,0.28,0.275,0.285,0.275,0,0,0,0,0
951,01751,成安控股,0.45,0.0,0.0,0.08,53.00万,11.60,0.45,0.45,0.45,0.43,0,30.54,6.75,0,0
952,K84602,ICBCCNHPREF1-R,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
953,01799,新特能源,7.88,0.0,0.0,0.0,--,6.44,7.88,0.0,0.0,0.0,0,1492,1170,967,0
954,00058,新威国际,0.21,0.0,0.0,0.18,167.60万,--,0.21,0.20800000000000002,0.21,0.20600000000000002,0,-3.83,-179,318,-377
955,01838,Chinaproperties,1.38,0.0,0.0,0.0,--,7.19,1.38,0.0,0.0,0.0,0,382,1047,2065,2546
956,01863,中国龙天集团,1.37,0.0,0.0,0.0,--,34.32,1.37,0.0,0.0,0.0,0,46.81,39.42,-84.36,-57.66
957,00374,四洲集团,3.82,0.0,0.0,0.0,--,4.22,3.82,0.0,0.0,0.0,387,78.38,66.58,185,0
958,01831,十方控股,0.14,0.0,0.0,0.02,41.70万,--,0.136,0.124,0.136,0.124,0,-59,-44.46,-159,-253
959,00375,YGMTrading,6.75,0.0,0.0,0.0,--,7.42,6.75,0.0,0.0,0.0,-72.83,-105,-113,50.41,0
960,02889,镍资源国际,0.24,0.0,0.0,0.0,--,--,0.244,0.0,0.0,0.0,0,-473,-646,-1223,-1465
961,01819,富贵鸟,3.88,0.0,0.0,0.0,--,--,3.88,0.0,0.0,0.0,0,0,0,587,626
962,03903,瀚华金控,0.5,0.0,0.0,0.01,8.40万,6.95,0.5,0.5,0.5,0.49,0,420,378,486,665
963,01828,大昌行集团,3.73,0.0,0.0,0.07,121.49万,8.53,3.73,3.7,3.73,3.63,0,1427,1065,1093,0
964,01738,飞尚无烟煤,1.34,0.0,0.0,0.0,2500,8.60,1.34,1.34,1.34,1.34,0,399,-111,-503,-109
965,02906,中国华仁医疗－旧,0.38,0.0,0.0,0.0,--,--,0.38,0.0,0.0,0.0,0,0,0,0,0
966,01698,博士蛙国际,1.68,0.0,0.0,0.0,--,155.70,1.68,0.0,0.0,0.0,0,23.67,-7.86,-134,-964
967,01699,普甜食品,0.18,0.0,0.0,0.06,95.20万,30.47,0.179,0.179,0.18,0.179,0,7.9,18.17,-8.11,60.4
968,01702,东光化工,3.71,0.0,0.0,0.0,--,35.57,3.71,0.0,0.0,0.0,0,71.43,0,0,0
969,01705,宾仕国际,1.4,0.0,0.0,0.08,32.80万,30.30,1.4,1.4,1.47,1.36,24.85,0,0,0,0
970,00070,金粤控股,0.3,0.0,0.0,0.0,2.00万,15.25,0.305,0.305,0.305,0.305,0,98.93,-483,-996,504
971,01696,SisramMed,5.16,0.0,0.0,0.06,28.48万,17.02,5.16,5.17,5.21,4.91,0,15.82,0,0,0
972,01683,皇中国际,0.89,0.0,0.0,0.0,--,34.23,0.89,0.0,0.0,0.0,0,-6.29,28.28,25.05,0
973,00387,力丰(集团),1.7,0.0,0.0,0.0,--,13.88,1.7,0.0,0.0,0.0,0,15.96,15.97,6.39,7.48
974,02949,新鸿基地产一千,120.6,0.0,0.0,0.0,--,--,120.6,0.0,0.0,0.0,0,0,-596,-3683,361
975,01690,立基工程控股,0.25,0.0,0.0,0.03,32.00万,11.74,0.25,0.24,0.255,0.24,0,33.37,32.25,18.88,0
976,00311,联泰控股,0.95,0.0,0.0,0.01,8.00万,5.79,0.95,0.95,0.95,0.95,0,31.14,14.91,16.87,18.61
977,01708,三宝科技,9.12,0.0,0.0,0.01,11.00万,11.54,9.12,9.12,9.12,9.12,0,242,208,177,143
978,00383,中国医疗网络,0.25,0.0,0.0,0.01,114.00万,--,0.25,0.25,0.26,0.24,0,-16.13,-775,156,898
979,03963,融众金融,0.72,0.0,0.0,0.0,--,--,0.72,0.0,0.0,0.0,-335,-237,74.18,0,0
980,01720,普天通信集团,2.77,0.0,0.0,0.1,114.80万,34.48,2.77,2.76,2.77,2.64,0,73.35,0,0,0
981,01726,HKEHoldings,0.49,0.0,0.0,1.44,1149.50万,--,0.49,0.485,0.49,0.475,0,0,0,0,0
982,06866,佐力小贷,0.66,0.0,0.0,0.0,--,4.24,0.66,0.0,0.0,0.0,0,209,201,197,125
983,00385,建联集团,1.37,0.0,0.0,0.0,--,4.61,1.37,0.0,0.0,0.0,0,240,279,212,166
984,01709,云裳衣,0.58,0.0,0.0,0.77,869.30万,36.94,0.58,0.57,0.58,0.55,20.75,30.56,7.72,0,0
985,00067,旭光高新材料,1.25,0.0,0.0,0.0,--,521.51,1.25,0.0,0.0,0.0,0,-184,-196,-21657,-245
986,01711,欧化,0.41,0.0,0.0,0.04,35.00万,30.22,0.405,0.4,0.405,0.395,12.55,0,0,0,0
987,04601,BOC2014PREF,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
988,00128,安宁控股,0.93,0.0,0.0,0.28,468.00万,--,0.93,0.93,0.93,0.9,0,-15.91,-7.78,-111,4.8
989,00844,广泰国际控股,0.69,0.0,0.0,0.01,2.80万,--,0.69,0.7,0.7,0.7,0,-29.76,-8.12,-1.92,41.53
990,01151,依利安达,11.48,0.0,0.0,0.0,--,9.45,11.48,0.0,0.0,0.0,0,42.74,16.57,-756000,5.93
991,00508,鼎亿集团投资,0.68,0.0,0.0,0.04,285.00万,--,0.68,0.68,0.68,0.67,-200,-458,-506,-747,0
992,00567,大昌微线集团,0.25,0.0,0.0,0.0,--,--,0.249,0.0,0.0,0.0,-80.08,-47.93,-56.94,22.77,0
993,00222,闽信集团,5.28,0.0,0.0,0.0,--,5.48,5.28,0.0,0.0,0.0,0,56.06,-165,-21.92,46
994,00223,易生活控股,0.09,0.0,0.0,0.02,107.50万,--,0.086,0.087,0.087,0.085,-144,-153,274,-121,0
995,00835,亚洲煤业,0.06,0.0,0.0,0.0,--,--,0.055999999999999994,0.0,0.0,0.0,-36.9,-56.91,-50.41,-24.97,0
996,00225,博富临置业,18.2,0.0,0.0,0.0,--,2.54,18.2,0.0,0.0,0.0,0,436,273,183,192
997,00224,建生国际,1.85,0.0,0.0,0.0,--,3.42,1.85,0.0,0.0,0.0,192,227,191,153,0
998,06833,兴科蓉医药,0.39,0.0,0.0,0.0,--,--,0.39,0.0,0.0,0.0,0,-195,25.57,86.64,0
999,00846,明发集团,1.89,0.0,0.0,0.0,--,401.77,1.89,0.0,0.0,0.0,0,0,0,22,1752
1000,00847,哈萨克矿业－S,83.9,0.0,0.0,0.0,--,10.74,83.9,0.0,0.0,0.0,0,715,218,90,28
1001,00869,彩星玩具,0.73,0.0,0.0,0.02,26.05万,15.77,0.73,0.75,0.75,0.7,0,74.13,175,396,648
1002,06133,维太移动,0.31,0.0,0.0,0.0,--,--,0.31,0.0,0.0,0.0,0,-108,19.06,217,0
1003,00873,中国泰丰床品,1.08,0.0,0.0,0.0,--,--,1.08,0.0,0.0,0.0,0,0,0,0,-1243
1004,00876,佳兆业健康,0.3,0.0,0.0,0.05,253.00万,300.00,0.3,0.3,0.31,0.295,0,13.6,9.25,-35.27,-125
1005,00864,永利地产发展,0.94,0.0,0.0,0.0,--,7.33,0.94,0.0,0.0,0.0,0,52.45,2.47,28.88,86.27
1006,00219,顺豪物业,2.83,0.0,0.0,0.0,--,1.82,2.83,0.0,0.0,0.0,0,896,462,250,961
1007,00850,投融长富,0.12,0.0,0.0,0.0,--,15.13,0.11800000000000001,0.0,0.0,0.0,0,155,-178,-138,-139
1008,00506,中国食品,4.14,0.0,0.0,0.09,245.40万,6.53,4.14,4.12,4.17,4.0,0,2512,648,607,251
1009,00852,海峡石油化工,0.55,0.0,0.0,0.09,193.40万,55.00,0.55,0.55,0.59,0.47,0,20.99,41.4,41.89,-361
1010,00834,康大食品,0.75,0.0,0.0,0.0,--,--,0.75,0.0,0.0,0.0,0,21.69,49,18.96,44.84
1011,00831,利亚零售,3.49,0.0,0.0,0.0,2.40万,17.67,3.49,3.45,3.49,3.45,0,183,170,139,151
1012,06163,彭顺国际,2.27,0.0,0.0,0.0,--,--,2.27,0.0,0.0,0.0,0,2.32,4.28,0,0
1013,00789,领视控股,0.1,0.0,0.0,0.0,--,--,0.1,0.0,0.0,0.0,-143,-12.7,-100,-90.97,0
1014,00794,锦胜集团(控股),1.0,0.0,0.0,0.06,20.60万,3.75,1.0,0.97,1.0,0.96,135,41.98,-48.42,69.26,0
1015,00798,中电光谷,0.57,0.0,0.0,0.01,44.40万,8.28,0.57,0.57,0.58,0.57,0,872,869,734,595
1016,00775,长江生命科技,0.52,0.0,0.0,0.01,60.82万,19.33,0.52,0.52,0.53,0.51,0,330,361,341,321
1017,00770,ShanghaiGrowth,0.65,0.0,0.0,0.0,--,--,0.65,0.0,0.0,0.0,0,-1.42,-1.51,-3.89,2.2
1018,00761,百营环球资源,0.14,0.0,0.0,0.0,--,--,0.14300000000000002,0.0,0.0,0.0,0,0,0,0,0
1019,00524,长城一带一路,0.3,0.0,0.0,0.1,105.06万,--,0.3,0.29,0.3,0.29,0,-60.86,-56.95,-35.36,-24.25
1020,00764,永恒策略,0.17,0.0,0.0,0.08,289.60万,--,0.175,0.16899999999999998,0.175,0.168,0,-181,-201,111,233
1021,00233,铭源医疗,0.23,0.0,0.0,0.0,--,0.96,0.23,0.0,0.0,0.0,0,0,0,0,0
1022,03377,远洋集团,4.33,0.0,0.0,0.11,813.71万,5.31,4.33,4.37,4.37,4.19,0,11730,9314,6075,7389
1023,00800,A8新媒体,0.4,0.0,0.0,0.02,65.80万,33.36,0.4,0.405,0.405,0.39,0,42.11,31.86,32.07,43.02
1024,00569,中国自动化,1.2,0.0,0.0,0.08,85.50万,--,1.2,1.2,1.22,1.16,0,-175,-423,-131,79.42
1025,00227,第一上海,0.55,0.0,0.0,0.07,96.80万,12.59,0.55,0.53,0.55,0.53,0,61.33,-56.1,126,190
1026,00828,王朝酒业,1.44,0.0,0.0,0.0,--,--,1.44,0.0,0.0,0.0,0,0,-97.09,-206,-395
1027,00829,神冠控股,0.43,0.0,0.0,0.01,42.20万,17.08,0.43,0.42,0.43,0.42,0,65.33,155,337,676
1028,00815,中国白银集团,1.12,0.0,0.0,0.09,149.40万,5.16,1.12,1.12,1.13,1.09,0,388,428,7,277
1029,00814,北京京客隆,1.85,0.0,0.0,0.01,1.10万,5.94,1.85,1.85,1.85,1.85,0,161,103,92.11,120
1030,00519,实力建业,0.58,0.0,0.0,0.01,28.00万,--,0.58,0.58,0.58,0.57,0,291,370,7.68,-94.75
1031,00228,中能控股,0.08,0.0,0.0,0.01,142.60万,--,0.076,0.076,0.076,0.07400000000000001,0,-242,-165,-1284,-40.24
1032,03639,亿达中国,2.68,0.0,0.0,0.0,--,5.88,2.68,0.0,0.0,0.0,0,1599,1031,1442,1492
1033,00880,澳博控股,9.15,0.0,0.0,0.18,1040.06万,26.37,9.15,9.15,9.24,8.94,0,1947,2348,2490,6870
1034,00885,仁天科技控股,0.32,0.0,0.0,0.06,643.00万,16.75,0.32,0.315,0.325,0.31,0,606,386,48.89,904
1035,00940,中国动物保健品,5.2,0.0,0.0,0.0,--,563.78,5.2,0.0,0.0,0.0,0,0,33.01,-61.93,-1866
1036,00948,融达控股,2.34,0.0,0.0,0.02,4.57万,--,2.34,2.33,2.34,2.3,28.75,1.78,629651,-50.48,0
1037,00953,邵氏兄弟控股,0.41,0.0,0.0,0.0,--,--,0.405,0.0,0.0,0.0,0,-5.07,-38.81,-106,-165
1038,00954,常茂生物,0.76,0.0,0.0,0.05,8.40万,105.65,0.76,0.76,0.76,0.76,0,1.22,34.44,50.32,45.07
1039,00204,中国投资开发,0.02,0.0,0.0,0.13,1136.00万,--,0.021,0.021,0.021,0.02,-19.37,-14.71,-23.97,-88.89,0
1040,00938,民生国际,0.49,0.0,0.0,0.0,--,--,0.49,0.0,0.0,0.0,-87.05,-64.75,104,63.73,0
1041,00493,国美零售,0.81,0.0,0.0,0.72,1.55亿,30.84,0.81,0.81,0.84,0.76,0,-402,161,1366,1324
1042,00933,光汇石油,1.5,0.0,0.0,0.0,--,18.43,1.5,0.0,0.0,0.0,0,0,806,1761,590
1043,00935,龙翔集团,0.88,0.0,0.0,0.0,8000,21.36,0.88,0.89,0.89,0.88,0,87.11,98.64,111,114
1044,00936,鹏程亚洲,0.93,0.0,0.0,0.0,--,--,0.93,0.0,0.0,0.0,0,-9.93,-75.71,-43.4,-10.96
1045,00201,华大酒店,0.2,0.0,0.0,0.0,--,11.77,0.2,0.0,0.0,0.0,0,183,153,177,969
1046,00958,华能新能源,2.73,0.0,0.0,0.46,2300.79万,7.75,2.73,2.68,2.74,2.62,0,5651,4908,4116,3346
1047,00974,中国顺客隆,2.58,0.0,0.0,0.0,--,53.80,2.58,0.0,0.0,0.0,0,16.91,34.47,41.11,0
1048,00982,华金国际资本,0.11,0.0,0.0,0.0,--,--,0.11,0.0,0.0,0.0,0,2.79,6.81,17.38,19.82
1049,06108,新锐医药,0.42,0.0,0.0,0.0,--,--,0.425,0.0,0.0,0.0,0,-94.39,-13.71,30.06,43.86
1050,00987,中国再生能源投资,0.21,0.0,0.0,0.01,31.42万,8.20,0.21,0.20600000000000002,0.21,0.20600000000000002,0,32.68,21.25,20.68,1.51
1051,00969,华联国际,0.12,0.0,0.0,0.0,--,--,0.11699999999999999,0.0,0.0,0.0,0,-101,-660,-704,-266
1052,00967,桑德国际,2.98,0.0,0.0,0.0,--,8.33,2.98,0.0,0.0,0.0,0,0,659,640,651
1053,00959,奥玛仕国际,0.3,0.0,0.0,4.32,3518.70万,--,0.305,0.3,0.305,0.285,-50.52,-989,-48.97,-41.37,0
1054,06836,天韵国际控股,1.2,0.0,0.0,0.25,246.60万,7.94,1.2,1.2,1.2,1.19,0,164,168,131,0
1055,00565,锦艺集团控股,0.28,0.0,0.0,0.0,--,12.96,0.28,0.0,0.0,0.0,0,147,580,20.9,31.4
1056,00929,国际精密,1.31,0.0,0.0,0.0,5000,12.01,1.31,1.31,1.31,1.31,0,130,135,102,124
1057,03358,荣威国际,4.07,0.0,0.0,0.01,14.35万,9.07,4.07,4.08,4.13,4.02,0,63.96,0,0,0
1058,00896,兴胜创建,1.38,0.0,0.0,0.0,4.60万,2.21,1.38,1.37,1.38,1.37,648,554,675,511,0
1059,00897,位元堂,0.28,0.0,0.0,0.05,59.50万,--,0.28,0.28,0.285,0.28,-115,-96.36,29.07,120,0
1060,00898,万事昌国际,0.45,0.0,0.0,0.0,--,2.89,0.45,0.0,0.0,0.0,0,837,881,1295,699
1061,00900,AeonCredit,6.56,0.0,0.0,0.01,5.20万,5.76,6.56,6.57,6.57,6.56,639,626,560,649,0
1062,03699,光大永年,0.89,0.0,0.0,0.0,--,10.61,0.89,0.0,0.0,0.0,0,40.27,0,0,0
1063,00211,StylandHold,0.09,0.0,0.0,0.0,9.00万,--,0.092,0.091,0.092,0.091,-17.35,1.08,-5.76,94.08,0
1064,00886,银基集团,0.63,0.0,0.0,0.0,--,--,0.63,0.0,0.0,0.0,-133,6.2,19.8,-66.95,0
1065,00889,连达科技控股,1.3,0.0,0.0,0.0,1.40万,9.63,1.3,1.3,1.3,1.3,0,43.13,25.77,5.83,35.67
1066,00213,NationalElecH,1.18,0.0,0.0,0.01,11.10万,5.49,1.18,1.16,1.18,1.16,254,169,251,133,0
1067,00212,NanyangHold,56.2,0.0,0.0,0.0,--,5.56,56.2,0.0,0.0,0.0,0,337,152,160,284
1068,00209,瀛晟科学,0.07,0.0,0.0,0.02,60.00万,--,0.075,0.075,0.075,0.075,0,-67.83,-224,-130,-120
1069,00498,保华集团,0.14,0.0,0.0,0.0,--,1.61,0.142,0.0,0.0,0.0,714,-22.7,-474,332,0
1070,00297,中化化肥,0.94,0.0,0.0,0.09,617.00万,--,0.94,0.94,0.95,0.92,0,-2270,-4818,350,272
1071,00566,汉能薄膜发电,3.91,0.0,0.0,0.0,--,630.64,3.91,0.0,0.0,0.0,0,446,658,-12087,4291
1072,00925,北京建设,0.41,0.0,0.0,0.06,390.60万,9.30,0.41,0.41,0.41,0.405,0,299,172,323,298
1073,00205,财讯传媒,0.02,0.0,0.0,0.13,816.00万,--,0.018000000000000002,0.017,0.018000000000000002,0.017,0,-255,-11.4,-202,-119
1074,00495,Paladin,0.21,0.0,0.0,0.0,--,15.44,0.21,0.0,0.0,0.0,0,96.97,734,-121,195
1075,00913,合一投资,0.04,0.0,0.0,0.0,--,--,0.038,0.0,0.0,0.0,0,-613,-402,146,268
1076,00904,中绿,0.02,0.0,0.0,0.14,997.38万,--,0.021,0.02,0.021,0.02,-467,-1055,-1783,-22.74,0
1077,00905,环球大通投资,0.23,0.0,0.0,0.0,--,6.16,0.233,0.0,0.0,0.0,0,26.47,-87.07,-64.05,-17.6
1078,00909,中大国际,0.42,0.0,0.0,0.0,--,--,0.425,0.0,0.0,0.0,0,-8.57,-5.9,-9.15,-8.77
1079,00238,长兴国际,0.54,0.0,0.0,0.01,13.70万,--,0.54,0.53,0.54,0.53,0,-128,-79.63,-78.54,-15.49
1080,00239,白花油,3.48,0.0,0.0,0.0,--,10.58,3.48,0.0,0.0,0.0,0,114,74.73,74.61,159
1081,03800,保利协鑫能源,0.66,0.0,0.0,0.18,3344.11万,5.14,0.66,0.66,0.67,0.65,0,2912,2844,3475,2795
1082,00641,中国恒天立信国际,1.54,0.0,0.0,0.0,--,6.03,1.54,0.0,0.0,0.0,0,351,151,211,151
1083,00643,恒富控股,0.56,0.0,0.0,0.0,--,--,0.56,0.0,0.0,0.0,0,-18.77,-45.35,-37.51,-14.23
1084,00645,安域亚洲,0.85,0.0,0.0,0.0,--,--,0.85,0.0,0.0,0.0,-1.8,1.11,-13.4,1.69,0
1085,00640,星谦发展,0.69,0.0,0.0,0.02,13.60万,20.54,0.69,0.0,0.0,0.0,0,42.07,36.6,53.88,52.81
1086,00287,永发置业,14.4,0.0,0.0,0.0,--,1.59,14.4,0.0,0.0,0.0,364,53.33,6.05,75.28,0
1087,00577,南岸集团,0.76,0.0,0.0,0.08,79.50万,--,0.76,0.75,0.77,0.75,-1570,-32.45,-210,25.94,0
1088,03399,粤运交通,4.48,0.0,0.0,0.04,8.00万,7.19,4.48,4.47,4.5,4.46,0,695,406,418,301
1089,00633,中国全通,0.74,0.0,0.0,0.29,547.80万,5.28,0.74,0.74,0.75,0.72,0,360,257,529,367
1090,00637,利记,0.56,0.0,0.0,0.17,142.80万,5.15,0.56,0.55,0.56,0.55,102,48.04,-109,36.48,0
1091,06816,瑞港建设,1.14,0.0,0.0,0.0,--,14.14,1.14,0.0,0.0,0.0,0,71.29,84.04,0,0
1092,00648,中国华仁医疗,0.38,0.0,0.0,0.0,--,--,0.38,0.0,0.0,0.0,0,0,-338,-359,-39.5
1093,00665,海通国际,3.52,0.0,0.0,0.22,1229.31万,6.23,3.52,3.52,3.52,3.36,0,3572,1992,2986,1216
1094,00666,新工投资,0.21,0.0,0.0,0.0,--,5.31,0.215,0.0,0.0,0.0,0,167,-73.59,-104,88.26
1095,03678,弘业期货,1.12,0.0,0.0,0.0,--,8.33,1.12,0.0,0.0,0.0,0,131,106,90.02,0
1096,00262,迪臣发展国际,0.28,0.0,0.0,0.0,--,5.62,0.275,0.0,0.0,0.0,63.23,38.19,220,144,0
1097,00536,贸易通,1.22,0.0,0.0,0.04,34.20万,13.12,1.22,1.22,1.22,1.21,0,94.17,91.93,85.98,83.65
1098,03398,华鼎控股,0.35,0.0,0.0,0.01,26.40万,4.91,0.35,0.35,0.35,0.345,0,158,124,-13.05,-139
1099,00266,天德地产,9.44,0.0,0.0,0.0,--,41.04,9.44,0.0,0.0,0.0,276,-76.06,969,1416,0
1100,00655,香港华人有限公司,1.22,0.0,0.0,0.0,2.60万,7.44,1.22,1.28,1.28,1.22,330,49.8,278,408,0
1101,00657,环科国际,0.14,0.0,0.0,0.0,--,--,0.14,0.0,0.0,0.0,-8.95,-9.01,-9.3,-4.71,0
1102,06822,科劲国际,1.26,0.0,0.0,0.01,10.00万,6.15,1.26,1.26,1.26,1.26,0,179,162,194,117
1103,00628,国美金融科技,0.84,0.0,0.0,0.0,960,87.58,0.84,0.0,0.0,0.0,0,24.91,6.46,-32.08,0
1104,00591,中国高精密,1.22,0.0,0.0,0.0,--,--,1.22,0.0,0.0,0.0,0,-90.78,-95.88,-62.59,-15.85
1105,00550,KK文化,1.55,0.0,0.0,0.0,6000,--,1.55,1.55,1.55,1.55,0,-81.53,-16.21,-19.81,120
1106,00599,怡邦行控股,0.53,0.0,0.0,0.01,4.00万,7.20,0.53,0.53,0.53,0.53,54.38,50.79,89.68,81.43,0
1107,00600,中国基建投资,0.05,0.0,0.0,0.0,--,--,0.048,0.0,0.0,0.0,0,-13.6,-16.24,-5.76,15.31
1108,00589,宝国国际,3.92,0.0,0.0,0.16,87.90万,32.70,3.92,3.92,3.93,3.91,0,161,128,-23.42,170
1109,00588,北京北辰实业股份,2.56,0.0,0.0,0.35,248.00万,10.24,2.56,2.53,2.61,2.49,0,3425,1855,1730,1904
1110,00278,华厦置业,8.5,0.0,0.0,0.0,--,3.97,8.5,0.0,0.0,0.0,24.65,21.95,18.57,18.33,0
1111,00277,太兴置业,4.22,0.0,0.0,0.0,--,11.78,4.22,0.0,0.0,0.0,123,-6.95,-40.55,252,0
1112,03663,协众国际控股,1.48,0.0,0.0,0.0,--,--,1.48,0.0,0.0,0.0,0,-15.14,61.49,69.21,65.13
1113,00587,华瀚健康,0.53,0.0,0.0,0.0,--,5.00,0.53,0.0,0.0,0.0,0,0,0,1059,499
1114,00601,权智(国际),0.48,0.0,0.0,0.05,331.00万,17.65,0.48,0.48,0.48,0.475,0,239,-31,-111,0
1115,00602,佳华百货控股,0.28,0.0,0.0,0.06,63.50万,7.43,0.285,0.28,0.29,0.275,0,59.86,64.64,65.49,80.02
1116,00613,YugangInt'l,0.21,0.0,0.0,0.02,199.60万,15.40,0.21100000000000002,0.21,0.213,0.21,0,143,26.03,162,296
1117,00286,同佳健康,0.87,0.0,0.0,0.2,612.20万,1740.00,0.87,0.87,0.88,0.86,0,47.28,32.88,49.05,40
1118,00272,瑞安房地产,1.74,0.0,0.0,0.17,1364.51万,6.98,1.74,1.74,1.75,1.69,0,7190,5272,1000,2560
1119,00578,融信资源,0.07,0.0,0.0,0.02,22.00万,--,0.073,0.073,0.073,0.073,0,-197,-264,-385,-378
1120,00611,中国核能科技,0.95,0.0,0.0,0.21,317.40万,10.02,0.95,0.95,0.96,0.93,0,148,95.56,22.09,-64
1121,00274,中富资源,0.02,0.0,0.0,0.01,226.00万,--,0.017,0.017,0.017,0.017,0,-17.42,22.9,-13.88,-915
1122,00604,深圳控股,2.76,0.0,0.0,0.09,746.91万,4.34,2.76,2.76,2.8,2.73,0,7665,8293,6511,5855
1123,00606,中国粮油控股,3.04,0.0,0.0,0.09,452.75万,5.25,3.04,3.04,3.04,2.95,0,1862,1785,-53.81,-338
1124,00608,达利国际,1.88,0.0,0.0,0.04,13.60万,13.43,1.88,1.85,1.89,1.85,0,88.6,85.23,57.01,123
1125,00261,中建置地,0.01,0.0,0.0,0.0,224.00万,--,0.01,0.0,0.0,0.0,0,-183,-154,-76,-43
1126,00672,众安房产,0.41,0.0,0.0,0.02,91.10万,3.42,0.41,0.4,0.415,0.4,0,1302,249,1009,639
1127,00718,太和控股,0.8,0.0,0.0,0.05,240.00万,13.20,0.8,0.8,0.81,0.79,0,350,-159,-74.75,0
1128,00719,山东新华制药股份,5.14,0.0,0.0,0.29,57.00万,7.34,5.14,5.05,5.16,4.96,0,282,147,92.07,90.59
1129,03389,亨得利,0.35,0.0,0.0,0.12,579.20万,--,0.35,0.35,0.355,0.35,0,36.07,475,553,1033
1130,00529,SISInt'l,4.28,0.0,0.0,0.0,--,3.23,4.28,0.0,0.0,0.0,0,448,278,282,186
1131,00246,瑞金矿业,8.81,0.0,0.0,0.0,--,140.55,8.81,0.0,0.0,0.0,0,0,0,17.99,-602
1132,00247,TSTProperties,25.5,0.0,0.0,0.0,--,4.13,25.5,0.0,0.0,0.0,0,10627,7756,10613,10320
1133,00531,顺诚,0.72,0.0,0.0,0.02,51.10万,3.12,0.72,0.72,0.72,0.7,0,106,11.33,7.06,22.21
1134,00712,卡姆丹克太阳能,0.09,0.0,0.0,0.01,31.00万,--,0.092,0.09,0.092,0.09,0,-131,-1008,-435,-90.32
1135,06828,北京燃气蓝天,0.5,0.0,0.0,0.12,1520.80万,--,0.5,0.5,0.51,0.5,0,-59.84,99.5,1.9,-70.48
1136,00715,中泛控股,0.4,0.0,0.0,0.0,49.40万,90.91,0.4,0.395,0.4,0.395,0,86.56,257,153,120
1137,00723,永保林业,0.02,0.0,0.0,0.0,5000,8.80,0.022000000000000002,0.0,0.0,0.0,21.68,-32,-38.25,-55.38,0
1138,06188,迪信通,2.38,0.0,0.0,0.0,--,4.14,2.38,0.0,0.0,0.0,0,401,442,430,430
1139,00743,亚洲水泥(中国),5.2,0.0,0.0,0.08,126.55万,5.31,5.2,5.21,5.21,5.12,0,985,330,-247,1091
1140,00745,中国国家文化产业,0.02,0.0,0.0,0.13,1305.40万,--,0.021,0.021,0.022000000000000002,0.021,-407,-279,197,-140,0
1141,00747,沈阳公用发展股份,0.3,0.0,0.0,0.03,20.80万,--,0.3,0.295,0.3,0.285,0,-27.71,12.03,3.72,45.22
1142,00750,兴业太阳能,2.4,0.0,0.0,0.12,102.60万,11.64,2.4,2.4,2.4,2.35,0,270,627,447,699
1143,00737,合和公路基建,4.78,0.0,0.0,0.0,--,17.13,4.78,0.0,0.0,0.0,0,763,664,717,769
1144,00736,中国置业投资,0.03,0.0,0.0,0.13,625.50万,--,0.028999999999999998,0.027999999999999997,0.028999999999999998,0.027000000000000003,-564,-27.96,-95.79,-7.26,0
1145,06183,中国绿宝,1.19,0.0,0.0,0.27,303.20万,5.77,1.19,1.19,1.19,1.14,0,188,226,221,0
1146,00730,ShougangGrand,0.17,0.0,0.0,0.01,20.00万,--,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0,9.79,-84.23,-78.1,12.26
1147,00240,利基控股,0.57,0.0,0.0,0.08,103.00万,3.85,0.57,0.57,0.57,0.56,0,257,178,97.07,54.52
1148,00533,金利来集团,3.2,0.0,0.0,0.01,12.90万,9.75,3.2,3.2,3.23,3.2,0,388,452,457,501
1149,06880,腾邦控股,1.64,0.0,0.0,0.0,--,23.43,1.64,0.0,0.0,0.0,0,41.32,-15.01,16,0
1150,00684,亚伦国际,2.05,0.0,0.0,0.0,--,14.75,2.05,0.0,0.0,0.0,55.45,84.23,143,85.93,0
1151,00686,熊猫绿能,0.53,0.0,0.0,0.04,328.40万,23.14,0.53,0.53,0.53,0.51,0,174,383,373,479
1152,00254,国家联合资源,0.14,0.0,0.0,0.0,--,--,0.142,0.0,0.0,0.0,0,0,0,-36.84,-56.84
1153,00691,山水水泥,6.29,0.0,0.0,0.0,--,22.81,6.29,0.0,0.0,0.0,0,0,238,-4869,1813
1154,00258,汤臣集团,2.81,0.0,0.0,0.0,6.60万,4.05,2.81,2.8,2.82,2.8,0,2401,1760,1207,221
1155,00679,亚洲联网科技,1.4,0.0,0.0,0.0,--,2.86,1.4,0.0,0.0,0.0,0,281,1050,34.21,14.32
1156,00674,中国唐商,0.22,0.0,0.0,0.0,3.60万,--,0.22,0.201,0.201,0.201,-4.78,-88.35,-133,-472,0
1157,00675,坚宝国际,1.0,0.0,0.0,0.01,3.00万,32.15,1.0,1.0,1.0,1.0,0,9.15,-8.3,204936,11.55
