序号,code,name,现价,涨跌幅(%),涨跌,换手(%),成交量,市盈率,昨收,开盘价,最高价,最低价,2018_profit,2017_profit,2016_profit,2015_profit,2014_profit
1051,00969,华联国际,0.12,0.0,0.0,0.0,--,--,0.11699999999999999,0.0,0.0,0.0,0,-101百万港币,-660百万港币,-704百万港币,-266百万港币
1052,00967,桑德国际,2.98,0.0,0.0,0.0,--,8.33,2.98,0.0,0.0,0.0,0,0,659百万人民币,640百万人民币,651百万人民币
1053,00959,奥玛仕国际,0.3,0.0,0.0,4.32,3518.70万,--,0.305,0.3,0.305,0.285,-50.52百万港币,-989百万港币,-48.97百万港币,-41.37百万港币,0
1054,06836,天韵国际控股,1.2,0.0,0.0,0.25,246.60万,7.94,1.2,1.2,1.2,1.19,0,164百万人民币,168百万人民币,131百万人民币,0
1055,00565,锦艺集团控股,0.28,0.0,0.0,0.0,--,12.96,0.28,0.0,0.0,0.0,0,147百万港币,580百万港币,20.9百万港币,31.4百万港币
1056,00929,国际精密,1.31,0.0,0.0,0.0,5000,12.01,1.31,1.31,1.31,1.31,0,130百万港币,135百万港币,102百万港币,124百万港币
1057,03358,荣威国际,4.07,0.0,0.0,0.01,14.35万,9.07,4.07,4.08,4.13,4.02,0,63.96百万美元,0,0,0
1058,00896,兴胜创建,1.38,0.0,0.0,0.0,4.60万,2.21,1.38,1.37,1.38,1.37,648百万港币,554百万港币,675百万港币,511百万港币,0
1059,00897,位元堂,0.28,0.0,0.0,0.05,59.50万,--,0.28,0.28,0.285,0.28,-115百万港币,-96.36百万港币,29.07百万港币,120百万港币,0
1060,00898,万事昌国际,0.45,0.0,0.0,0.0,--,2.89,0.45,0.0,0.0,0.0,0,837百万港币,881百万港币,1295百万港币,699百万港币
1061,00900,AeonCredit,6.56,0.0,0.0,0.01,5.20万,5.76,6.56,6.57,6.57,6.56,639百万港币,626百万港币,560百万港币,649百万港币,0
1062,03699,光大永年,0.89,0.0,0.0,0.0,--,10.61,0.89,0.0,0.0,0.0,0,40.27百万人民币,0,0,0
1063,00211,StylandHold,0.09,0.0,0.0,0.0,9.00万,--,0.092,0.091,0.092,0.091,-17.35百万港币,1.08百万港币,-5.76百万港币,94.08百万港币,0
1064,00886,银基集团,0.63,0.0,0.0,0.0,--,--,0.63,0.0,0.0,0.0,-133百万港币,6.2百万港币,19.8百万港币,-66.95百万港币,0
1065,00889,连达科技控股,1.3,0.0,0.0,0.0,1.40万,9.63,1.3,1.3,1.3,1.3,0,43.13百万港币,25.77百万港币,5.83百万港币,35.67百万港币
1066,00213,NationalElecH,1.18,0.0,0.0,0.01,11.10万,5.49,1.18,1.16,1.18,1.16,254百万港币,169百万港币,251百万港币,133百万港币,0
1067,00212,NanyangHold,56.2,0.0,0.0,0.0,--,5.56,56.2,0.0,0.0,0.0,0,337百万港币,152百万港币,160百万港币,284百万港币
1068,00209,瀛晟科学,0.07,0.0,0.0,0.02,60.00万,--,0.075,0.075,0.075,0.075,0,-67.83百万港币,-224百万港币,-130百万港币,-120百万港币
1069,00498,保华集团,0.14,0.0,0.0,0.0,--,1.61,0.142,0.0,0.0,0.0,714百万港币,-22.7百万港币,-474百万港币,332百万港币,0
1070,00297,中化化肥,0.94,0.0,0.0,0.09,617.00万,--,0.94,0.94,0.95,0.92,0,-2270百万人民币,-4818百万人民币,350百万人民币,272百万人民币
1071,00566,汉能薄膜发电,3.91,0.0,0.0,0.0,--,630.64,3.91,0.0,0.0,0.0,0,446百万港币,658百万港币,-12087百万港币,4291百万港币
