序号,code,name,现价,涨跌幅(%),涨跌,换手(%),成交量,市盈率,昨收,开盘价,最高价,最低价,2018_profit,2017_profit,2016_profit,2015_profit,2014_profit
899,00398,东方表行集团,2.38,0.0,0.0,0.07,39.80万,9.79,2.38,2.37,2.39,2.33,165百万,25.45百万,-12.72百万,9.65百万,0
900,00082,第一视频,0.48,0.0,0.0,0.0,--,--,0.48,0.0,0.0,0.0,0,-372百万,-1015百万,225百万,8.64百万
901,03999,大成食品,0.49,0.0,0.0,0.0,--,19.81,0.495,0.0,0.0,0.0,0,157百万,193百万,-49.13百万,-28.18百万
902,02957,中国星集团股权,0.01,0.0,0.0,0.53,570.20万,0.12,0.01,0.01,0.01,0.01,0,0,461百万,329百万,0
903,01619,天合化工,1.17,0.0,0.0,0.0,--,42.43,1.17,0.0,0.0,0.0,0,0,0,0,0
904,03777,中国光纤,0.7,0.0,0.0,0.0,--,7.93,0.7,0.0,0.0,0.0,0,0,0,370百万,525百万
905,03818,中国动向,1.33,0.0,0.0,0.07,429.60万,7.64,1.33,1.33,1.33,1.3,0,1027百万,1016百万,1005百万,989百万
906,00396,兴利(香港)控股,0.48,0.0,0.0,0.0,--,42.54,0.485,0.0,0.0,0.0,0,13.48百万,14.95百万,19.8百万,37.82百万
907,01661,智美体育,0.7,0.0,0.0,0.06,90.00万,9.73,0.7,0.7,0.71,0.7,0,72.29百万,135百万,66.86百万,356百万
908,01663,汉港控股,0.27,0.0,0.0,0.28,695.00万,108.03,0.27,0.27,0.27,0.26,48.23百万,130百万,124百万,146百万,0
909,02955,创建集团（一万）,2.75,0.0,0.0,0.0,--,65.63,2.75,0.0,0.0,0.0,0,0,0,0,0
910,01667,进阶发展,0.43,0.0,0.0,0.0,--,25.44,0.43,0.0,0.0,0.0,20.77百万,14.88百万,0,0,0
911,00075,渝太地产,2.45,0.0,0.0,0.0,--,36.03,2.45,0.0,0.0,0.0,0,55.71百万,366百万,562百万,508百万
912,K80737,合和公路基建-R,3.84,0.0,0.0,0.0,--,16.50,3.84,0.0,0.0,0.0,0,0,0,0,0
913,00080,中国新经济投资,0.09,0.0,0.0,0.0,--,--,0.09300000000000001,0.0,0.0,0.0,0,-486百万,73.05百万,-204百万,163百万
914,00310,嘉进投资国际,0.07,0.0,0.0,0.0,--,670.00,0.067,0.0,0.0,0.0,0,957000百万,-43.3百万,17.13百万,-15.82百万
915,01655,OkuraHoldings,1.15,0.0,0.0,0.0,1.50万,38.08,1.15,1.15,1.15,1.15,0,0,0,0,0
916,01152,正乾金融控股,0.37,0.0,0.0,0.0,--,--,0.37,0.0,0.0,0.0,0,-10.84百万,-42.37百万,-75.67百万,-20.93百万
917,04332,AMGEN-T,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
918,00307,优派能源发展,0.13,0.0,0.0,0.0,--,--,0.129,0.0,0.0,0.0,0,0,0,-183百万,-80.54百万
919,04338,微软－Ｔ,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
920,01572,中国艺术金融,0.81,0.0,0.0,0.01,10.80万,6.73,0.81,0.8,0.82,0.8,0,221百万,134百万,0,0
921,04337,星巴克－Ｔ,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
922,00092,ChampionTech,0.42,0.0,0.0,0.15,103.70万,--,0.425,0.42,0.425,0.42,0,-4805百万,-38.7百万,15.51百万,5.3百万
923,01570,伟业控股,3.8,0.0,0.0,0.0,--,21.14,3.8,0.0,0.0,0.0,0,97.85百万,89.52百万,0,0
924,01569,民生教育,1.81,0.0,0.0,0.05,198.60万,22.01,1.81,1.8,1.81,1.76,0,263百万,251百万,0,0
925,01557,剑虹集团控股,1.98,0.0,0.0,0.06,24.00万,--,1.98,1.98,1.99,1.98,-27.67百万,-33.46百万,51.7百万,0,0
926,01559,均安控股,0.89,0.0,0.0,0.01,6.00万,33.59,0.89,0.87,0.89,0.87,34.67百万,36.7百万,31.79百万,25.96百万,0
927,00093,TermbrayInd,0.47,0.0,0.0,0.01,10.20万,10.94,0.465,0.46,0.465,0.46,91.91百万,-130百万,-407百万,-149百万,0
928,01566,华夏动漫,2.77,0.0,0.0,0.15,139.60万,138.50,2.77,2.77,2.77,2.73,21.47百万,128百万,114百万,95.14百万,0
929,01580,大森控股,0.53,0.0,0.0,0.01,9.00万,6.71,0.53,0.52,0.53,0.52,0,73.8百万,79.76百万,0,0
930,02963,三宝科技（一千）,9.12,0.0,0.0,0.0,--,11.54,9.12,0.0,0.0,0.0,0,0,0,0,0
931,01596,翼辰实业,7.09,0.0,0.0,0.0,1000,29.57,7.09,7.09,7.09,7.09,0,216百万,358百万,0,0
932,04335,英特尔－Ｔ,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
933,04333,思科－Ｔ,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
934,02959,中国农林低碳股权,0.01,0.0,0.0,0.0,6663.00万,--,0.01,0.01,0.01,0.01,0,0,0,89.65百万,50.18百万
935,04336,应用材料－Ｔ,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
936,00089,大生地产,5.23,0.0,0.0,0.0,--,2.99,5.23,0.0,0.0,0.0,0,468百万,427百万,331百万,713百万
937,01583,亲亲食品,2.3,0.0,0.0,0.0,--,--,2.3,0.0,0.0,0.0,0,5.36百万,41.9百万,0,0
938,01586,中国力鸿,1.4,0.0,0.0,0.0,--,13.12,1.4,0.0,0.0,0.0,0,43.14百万,38.06百万,0,0
939,00091,标准资源控股,0.02,0.0,0.0,0.16,750.00万,--,0.019,0.019,0.019,0.018000000000000002,0,-351百万,-443百万,-478百万,-138百万
940,00073,亚洲果业,0.6,0.0,0.0,0.0,--,--,0.6,0.0,0.0,0.0,0,-28.47百万,-5217百万,-1224百万,-1836百万
941,00072,现代传播,0.58,0.0,0.0,0.0,--,--,0.58,0.0,0.0,0.0,0,-32.36百万,12.2百万,30.11百万,50.31百万
942,03919,金力集团,0.69,0.0,0.0,0.08,18.40万,6.75,0.69,0.68,0.7,0.68,0,31.54百万,36.52百万,13.23百万,0
943,01758,博骏教育,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
944,02898,龙润茶,0.38,0.0,0.0,0.0,--,--,0.38,0.0,0.0,0.0,0,-32.42百万,4.8百万,-207百万,15.14百万
945,00063,中国烯谷集团,0.31,0.0,0.0,0.0,--,16.85,0.31,0.0,0.0,0.0,0,56.67百万,-43.95百万,-26.47百万,-24.04百万
946,00065,弘海高新资源,0.5,0.0,0.0,0.0,--,--,0.5,0.0,0.0,0.0,0,-156百万,-93.81百万,-205百万,-77.46百万
947,00329,东建国际,1.27,0.0,0.0,0.0,--,31.59,1.27,0.0,0.0,0.0,0,646000百万,-438百万,37.73百万,374百万
948,01746,万顺集团控股,0.3,0.0,0.0,2.08,2080.80万,--,0.3,0.3,0.31,0.285,0,0,0,0,0
949,00380,冠力国际,0.34,0.0,0.0,0.26,345.60万,6.14,0.345,0.355,0.36,0.345,0,76.03百万,54.5百万,39.63百万,26.41百万
950,01750,全达电器集团控股,0.28,0.0,0.0,0.12,220.00万,32.18,0.28,0.275,0.285,0.275,0,0,0,0,0
951,01751,成安控股,0.45,0.0,0.0,0.08,53.00万,11.60,0.45,0.45,0.45,0.43,0,30.54百万,6.75百万,0,0
952,K84602,ICBCCNHPREF1-R,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
953,01799,新特能源,7.88,0.0,0.0,0.0,--,6.44,7.88,0.0,0.0,0.0,0,1492百万,1170百万,967百万,0
954,00058,新威国际,0.21,0.0,0.0,0.18,167.60万,--,0.21,0.20800000000000002,0.21,0.20600000000000002,0,-3.83百万,-179百万,318百万,-377百万
955,01838,Chinaproperties,1.38,0.0,0.0,0.0,--,7.19,1.38,0.0,0.0,0.0,0,382百万,1047百万,2065百万,2546百万
956,01863,中国龙天集团,1.37,0.0,0.0,0.0,--,34.32,1.37,0.0,0.0,0.0,0,46.81百万,39.42百万,-84.36百万,-57.66百万
957,00374,四洲集团,3.82,0.0,0.0,0.0,--,4.22,3.82,0.0,0.0,0.0,387百万,78.38百万,66.58百万,185百万,0
958,01831,十方控股,0.14,0.0,0.0,0.02,41.70万,--,0.136,0.124,0.136,0.124,0,-59百万,-44.46百万,-159百万,-253百万
959,00375,YGMTrading,6.75,0.0,0.0,0.0,--,7.42,6.75,0.0,0.0,0.0,-72.83百万,-105百万,-113百万,50.41百万,0
960,02889,镍资源国际,0.24,0.0,0.0,0.0,--,--,0.244,0.0,0.0,0.0,0,-473百万,-646百万,-1223百万,-1465百万
961,01819,富贵鸟,3.88,0.0,0.0,0.0,--,--,3.88,0.0,0.0,0.0,0,0,0,587百万,626百万
962,03903,瀚华金控,0.5,0.0,0.0,0.01,8.40万,6.95,0.5,0.5,0.5,0.49,0,420百万,378百万,486百万,665百万
963,01828,大昌行集团,3.73,0.0,0.0,0.07,121.49万,8.53,3.73,3.7,3.73,3.63,0,1427百万,1065百万,1093百万,0
964,01738,飞尚无烟煤,1.34,0.0,0.0,0.0,2500,8.60,1.34,1.34,1.34,1.34,0,399百万,-111百万,-503百万,-109百万
965,02906,中国华仁医疗－旧,0.38,0.0,0.0,0.0,--,--,0.38,0.0,0.0,0.0,0,0,0,0,0
966,01698,博士蛙国际,1.68,0.0,0.0,0.0,--,155.70,1.68,0.0,0.0,0.0,0,23.67百万,-7.86百万,-134百万,-964百万
967,01699,普甜食品,0.18,0.0,0.0,0.06,95.20万,30.47,0.179,0.179,0.18,0.179,0,7.9百万,18.17百万,-8.11百万,60.4百万
968,01702,东光化工,3.71,0.0,0.0,0.0,--,35.57,3.71,0.0,0.0,0.0,0,71.43百万,0,0,0
969,01705,宾仕国际,1.4,0.0,0.0,0.08,32.80万,30.30,1.4,1.4,1.47,1.36,24.85百万,0,0,0,0
970,00070,金粤控股,0.3,0.0,0.0,0.0,2.00万,15.25,0.305,0.305,0.305,0.305,0,98.93百万,-483百万,-996百万,504百万
971,01696,SisramMed,5.16,0.0,0.0,0.06,28.48万,17.02,5.16,5.17,5.21,4.91,0,15.82百万,0,0,0
972,01683,皇中国际,0.89,0.0,0.0,0.0,--,34.23,0.89,0.0,0.0,0.0,0,-6.29百万,28.28百万,25.05百万,0
973,00387,力丰(集团),1.7,0.0,0.0,0.0,--,13.88,1.7,0.0,0.0,0.0,0,15.96百万,15.97百万,6.39百万,7.48百万
974,02949,新鸿基地产一千,120.6,0.0,0.0,0.0,--,--,120.6,0.0,0.0,0.0,0,0,-596百万,-3683百万,361百万
975,01690,立基工程控股,0.25,0.0,0.0,0.03,32.00万,11.74,0.25,0.24,0.255,0.24,0,33.37百万,32.25百万,18.88百万,0
976,00311,联泰控股,0.95,0.0,0.0,0.01,8.00万,5.79,0.95,0.95,0.95,0.95,0,31.14百万,14.91百万,16.87百万,18.61百万
977,01708,三宝科技,9.12,0.0,0.0,0.01,11.00万,11.54,9.12,9.12,9.12,9.12,0,242百万,208百万,177百万,143百万
978,00383,中国医疗网络,0.25,0.0,0.0,0.01,114.00万,--,0.25,0.25,0.26,0.24,0,-16.13百万,-775百万,156百万,898百万
979,03963,融众金融,0.72,0.0,0.0,0.0,--,--,0.72,0.0,0.0,0.0,-335百万,-237百万,74.18百万,0,0
980,01720,普天通信集团,2.77,0.0,0.0,0.1,114.80万,34.48,2.77,2.76,2.77,2.64,0,73.35百万,0,0,0
981,01726,HKEHoldings,0.49,0.0,0.0,1.44,1149.50万,--,0.49,0.485,0.49,0.475,0,0,0,0,0
982,06866,佐力小贷,0.66,0.0,0.0,0.0,--,4.24,0.66,0.0,0.0,0.0,0,209百万,201百万,197百万,125百万
983,00385,建联集团,1.37,0.0,0.0,0.0,--,4.61,1.37,0.0,0.0,0.0,0,240百万,279百万,212百万,166百万
984,01709,云裳衣,0.58,0.0,0.0,0.77,869.30万,36.94,0.58,0.57,0.58,0.55,20.75百万,30.56百万,7.72百万,0,0
985,00067,旭光高新材料,1.25,0.0,0.0,0.0,--,521.51,1.25,0.0,0.0,0.0,0,-184百万,-196百万,-21657百万,-245百万
986,01711,欧化,0.41,0.0,0.0,0.04,35.00万,30.22,0.405,0.4,0.405,0.395,12.55百万,0,0,0,0
987,04601,BOC2014PREF,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0,0,0,0,0
988,00128,安宁控股,0.93,0.0,0.0,0.28,468.00万,--,0.93,0.93,0.93,0.9,0,-15.91百万,-7.78百万,-111百万,4.8百万
989,00844,广泰国际控股,0.69,0.0,0.0,0.01,2.80万,--,0.69,0.7,0.7,0.7,0,-29.76百万,-8.12百万,-1.92百万,41.53百万
990,01151,依利安达,11.48,0.0,0.0,0.0,--,9.45,11.48,0.0,0.0,0.0,0,42.74百万,16.57百万,-756000百万,5.93百万
991,00508,鼎亿集团投资,0.68,0.0,0.0,0.04,285.00万,--,0.68,0.68,0.68,0.67,-200百万,-458百万,-506百万,-747百万,0
992,00567,大昌微线集团,0.25,0.0,0.0,0.0,--,--,0.249,0.0,0.0,0.0,-80.08百万,-47.93百万,-56.94百万,22.77百万,0
993,00222,闽信集团,5.28,0.0,0.0,0.0,--,5.48,5.28,0.0,0.0,0.0,0,56.06百万,-165百万,-21.92百万,46百万
994,00223,易生活控股,0.09,0.0,0.0,0.02,107.50万,--,0.086,0.087,0.087,0.085,-144百万,-153百万,274百万,-121百万,0
995,00835,亚洲煤业,0.06,0.0,0.0,0.0,--,--,0.055999999999999994,0.0,0.0,0.0,-36.9百万,-56.91百万,-50.41百万,-24.97百万,0
996,00225,博富临置业,18.2,0.0,0.0,0.0,--,2.54,18.2,0.0,0.0,0.0,0,436百万,273百万,183百万,192百万
997,00224,建生国际,1.85,0.0,0.0,0.0,--,3.42,1.85,0.0,0.0,0.0,192百万,227百万,191百万,153百万,0
998,06833,兴科蓉医药,0.39,0.0,0.0,0.0,--,--,0.39,0.0,0.0,0.0,0,-195百万,25.57百万,86.64百万,0
999,00846,明发集团,1.89,0.0,0.0,0.0,--,401.77,1.89,0.0,0.0,0.0,0,0,0,22百万,1752百万
1000,00847,哈萨克矿业－S,83.9,0.0,0.0,0.0,--,10.74,83.9,0.0,0.0,0.0,0,715百万,218百万,90百万,28百万
1001,00869,彩星玩具,0.73,0.0,0.0,0.02,26.05万,15.77,0.73,0.75,0.75,0.7,0,74.13百万,175百万,396百万,648百万
1002,06133,维太移动,0.31,0.0,0.0,0.0,--,--,0.31,0.0,0.0,0.0,0,-108百万,19.06百万,217百万,0
1003,00873,中国泰丰床品,1.08,0.0,0.0,0.0,--,--,1.08,0.0,0.0,0.0,0,0,0,0,-1243百万
1004,00876,佳兆业健康,0.3,0.0,0.0,0.05,253.00万,300.00,0.3,0.3,0.31,0.295,0,13.6百万,9.25百万,-35.27百万,-125百万
1005,00864,永利地产发展,0.94,0.0,0.0,0.0,--,7.33,0.94,0.0,0.0,0.0,0,52.45百万,2.47百万,28.88百万,86.27百万
1006,00219,顺豪物业,2.83,0.0,0.0,0.0,--,1.82,2.83,0.0,0.0,0.0,0,896百万,462百万,250百万,961百万
1007,00850,投融长富,0.12,0.0,0.0,0.0,--,15.13,0.11800000000000001,0.0,0.0,0.0,0,155百万,-178百万,-138百万,-139百万
1008,00506,中国食品,4.14,0.0,0.0,0.09,245.40万,6.53,4.14,4.12,4.17,4.0,0,2512百万,648百万,607百万,251百万
1009,00852,海峡石油化工,0.55,0.0,0.0,0.09,193.40万,55.00,0.55,0.55,0.59,0.47,0,20.99百万,41.4百万,41.89百万,-361百万
1010,00834,康大食品,0.75,0.0,0.0,0.0,--,--,0.75,0.0,0.0,0.0,0,21.69百万,49百万,18.96百万,44.84百万
1011,00831,利亚零售,3.49,0.0,0.0,0.0,2.40万,17.67,3.49,3.45,3.49,3.45,0,183百万,170百万,139百万,151百万
1012,06163,彭顺国际,2.27,0.0,0.0,0.0,--,--,2.27,0.0,0.0,0.0,0,2.32百万,4.28百万,0,0
1013,00789,领视控股,0.1,0.0,0.0,0.0,--,--,0.1,0.0,0.0,0.0,-143百万,-12.7百万,-100百万,-90.97百万,0
1014,00794,锦胜集团(控股),1.0,0.0,0.0,0.06,20.60万,3.75,1.0,0.97,1.0,0.96,135百万,41.98百万,-48.42百万,69.26百万,0
1015,00798,中电光谷,0.57,0.0,0.0,0.01,44.40万,8.28,0.57,0.57,0.58,0.57,0,872百万,869百万,734百万,595百万
1016,00775,长江生命科技,0.52,0.0,0.0,0.01,60.82万,19.33,0.52,0.52,0.53,0.51,0,330百万,361百万,341百万,321百万
1017,00770,ShanghaiGrowth,0.65,0.0,0.0,0.0,--,--,0.65,0.0,0.0,0.0,0,-1.42百万,-1.51百万,-3.89百万,2.2百万
1018,00761,百营环球资源,0.14,0.0,0.0,0.0,--,--,0.14300000000000002,0.0,0.0,0.0,0,0,0,0,0
1019,00524,长城一带一路,0.3,0.0,0.0,0.1,105.06万,--,0.3,0.29,0.3,0.29,0,-60.86百万,-56.95百万,-35.36百万,-24.25百万
1020,00764,永恒策略,0.17,0.0,0.0,0.08,289.60万,--,0.175,0.16899999999999998,0.175,0.168,0,-181百万,-201百万,111百万,233百万
1021,00233,铭源医疗,0.23,0.0,0.0,0.0,--,0.96,0.23,0.0,0.0,0.0,0,0,0,0,0
1022,03377,远洋集团,4.33,0.0,0.0,0.11,813.71万,5.31,4.33,4.37,4.37,4.19,0,11730百万,9314百万,6075百万,7389百万
1023,00800,A8新媒体,0.4,0.0,0.0,0.02,65.80万,33.36,0.4,0.405,0.405,0.39,0,42.11百万,31.86百万,32.07百万,43.02百万
1024,00569,中国自动化,1.2,0.0,0.0,0.08,85.50万,--,1.2,1.2,1.22,1.16,0,-175百万,-423百万,-131百万,79.42百万
1025,00227,第一上海,0.55,0.0,0.0,0.07,96.80万,12.59,0.55,0.53,0.55,0.53,0,61.33百万,-56.1百万,126百万,190百万
1026,00828,王朝酒业,1.44,0.0,0.0,0.0,--,--,1.44,0.0,0.0,0.0,0,0,-97.09百万,-206百万,-395百万
1027,00829,神冠控股,0.43,0.0,0.0,0.01,42.20万,17.08,0.43,0.42,0.43,0.42,0,65.33百万,155百万,337百万,676百万
1028,00815,中国白银集团,1.12,0.0,0.0,0.09,149.40万,5.16,1.12,1.12,1.13,1.09,0,388百万,428百万,7百万,277百万
1029,00814,北京京客隆,1.85,0.0,0.0,0.01,1.10万,5.94,1.85,1.85,1.85,1.85,0,161百万,103百万,92.11百万,120百万
1030,00519,实力建业,0.58,0.0,0.0,0.01,28.00万,--,0.58,0.58,0.58,0.57,0,291百万,370百万,7.68百万,-94.75百万
1031,00228,中能控股,0.08,0.0,0.0,0.01,142.60万,--,0.076,0.076,0.076,0.07400000000000001,0,-242百万,-165百万,-1284百万,-40.24百万
1032,03639,亿达中国,2.68,0.0,0.0,0.0,--,5.88,2.68,0.0,0.0,0.0,0,1599百万,1031百万,1442百万,1492百万
1033,00880,澳博控股,9.15,0.0,0.0,0.18,1040.06万,26.37,9.15,9.15,9.24,8.94,0,1947百万,2348百万,2490百万,6870百万
1034,00885,仁天科技控股,0.32,0.0,0.0,0.06,643.00万,16.75,0.32,0.315,0.325,0.31,0,606百万,386百万,48.89百万,904百万
1035,00940,中国动物保健品,5.2,0.0,0.0,0.0,--,563.78,5.2,0.0,0.0,0.0,0,0,33.01百万,-61.93百万,-1866百万
1036,00948,融达控股,2.34,0.0,0.0,0.02,4.57万,--,2.34,2.33,2.34,2.3,28.75百万,1.78百万,629651百万,-50.48百万,0
1037,00953,邵氏兄弟控股,0.41,0.0,0.0,0.0,--,--,0.405,0.0,0.0,0.0,0,-5.07百万,-38.81百万,-106百万,-165百万
1038,00954,常茂生物,0.76,0.0,0.0,0.05,8.40万,105.65,0.76,0.76,0.76,0.76,0,1.22百万,34.44百万,50.32百万,45.07百万
1039,00204,中国投资开发,0.02,0.0,0.0,0.13,1136.00万,--,0.021,0.021,0.021,0.02,-19.37百万,-14.71百万,-23.97百万,-88.89百万,0
1040,00938,民生国际,0.49,0.0,0.0,0.0,--,--,0.49,0.0,0.0,0.0,-87.05百万,-64.75百万,104百万,63.73百万,0
1041,00493,国美零售,0.81,0.0,0.0,0.72,1.55亿,30.84,0.81,0.81,0.84,0.76,0,-402百万,161百万,1366百万,1324百万
1042,00933,光汇石油,1.5,0.0,0.0,0.0,--,18.43,1.5,0.0,0.0,0.0,0,0,806百万,1761百万,590百万
1043,00935,龙翔集团,0.88,0.0,0.0,0.0,8000,21.36,0.88,0.89,0.89,0.88,0,87.11百万,98.64百万,111百万,114百万
1044,00936,鹏程亚洲,0.93,0.0,0.0,0.0,--,--,0.93,0.0,0.0,0.0,0,-9.93百万,-75.71百万,-43.4百万,-10.96百万
1045,00201,华大酒店,0.2,0.0,0.0,0.0,--,11.77,0.2,0.0,0.0,0.0,0,183百万,153百万,177百万,969百万
1046,00958,华能新能源,2.73,0.0,0.0,0.46,2300.79万,7.75,2.73,2.68,2.74,2.62,0,5651百万,4908百万,4116百万,3346百万
1047,00974,中国顺客隆,2.58,0.0,0.0,0.0,--,53.80,2.58,0.0,0.0,0.0,0,16.91百万,34.47百万,41.11百万,0
1048,00982,华金国际资本,0.11,0.0,0.0,0.0,--,--,0.11,0.0,0.0,0.0,0,2.79百万,6.81百万,17.38百万,19.82百万
1049,06108,新锐医药,0.42,0.0,0.0,0.0,--,--,0.425,0.0,0.0,0.0,0,-94.39百万,-13.71百万,30.06百万,43.86百万
1050,00987,中国再生能源投资,0.21,0.0,0.0,0.01,31.42万,8.20,0.21,0.20600000000000002,0.21,0.20600000000000002,0,32.68百万,21.25百万,20.68百万,1.51百万
1051,00969,华联国际,0.12,0.0,0.0,0.0,--,--,0.11699999999999999,0.0,0.0,0.0,0,-101百万,-660百万,-704百万,-266百万
1052,00967,桑德国际,2.98,0.0,0.0,0.0,--,8.33,2.98,0.0,0.0,0.0,0,0,659百万,640百万,651百万
1053,00959,奥玛仕国际,0.3,0.0,0.0,4.32,3518.70万,--,0.305,0.3,0.305,0.285,-50.52百万,-989百万,-48.97百万,-41.37百万,0
1054,06836,天韵国际控股,1.2,0.0,0.0,0.25,246.60万,7.94,1.2,1.2,1.2,1.19,0,164百万,168百万,131百万,0
1055,00565,锦艺集团控股,0.28,0.0,0.0,0.0,--,12.96,0.28,0.0,0.0,0.0,0,147百万,580百万,20.9百万,31.4百万
1056,00929,国际精密,1.31,0.0,0.0,0.0,5000,12.01,1.31,1.31,1.31,1.31,0,130百万,135百万,102百万,124百万
1057,03358,荣威国际,4.07,0.0,0.0,0.01,14.35万,9.07,4.07,4.08,4.13,4.02,0,63.96百万,0,0,0
1058,00896,兴胜创建,1.38,0.0,0.0,0.0,4.60万,2.21,1.38,1.37,1.38,1.37,648百万,554百万,675百万,511百万,0
1059,00897,位元堂,0.28,0.0,0.0,0.05,59.50万,--,0.28,0.28,0.285,0.28,-115百万,-96.36百万,29.07百万,120百万,0
1060,00898,万事昌国际,0.45,0.0,0.0,0.0,--,2.89,0.45,0.0,0.0,0.0,0,837百万,881百万,1295百万,699百万
1061,00900,AeonCredit,6.56,0.0,0.0,0.01,5.20万,5.76,6.56,6.57,6.57,6.56,639百万,626百万,560百万,649百万,0
1062,03699,光大永年,0.89,0.0,0.0,0.0,--,10.61,0.89,0.0,0.0,0.0,0,40.27百万,0,0,0
1063,00211,StylandHold,0.09,0.0,0.0,0.0,9.00万,--,0.092,0.091,0.092,0.091,-17.35百万,1.08百万,-5.76百万,94.08百万,0
1064,00886,银基集团,0.63,0.0,0.0,0.0,--,--,0.63,0.0,0.0,0.0,-133百万,6.2百万,19.8百万,-66.95百万,0
1065,00889,连达科技控股,1.3,0.0,0.0,0.0,1.40万,9.63,1.3,1.3,1.3,1.3,0,43.13百万,25.77百万,5.83百万,35.67百万
1066,00213,NationalElecH,1.18,0.0,0.0,0.01,11.10万,5.49,1.18,1.16,1.18,1.16,254百万,169百万,251百万,133百万,0
1067,00212,NanyangHold,56.2,0.0,0.0,0.0,--,5.56,56.2,0.0,0.0,0.0,0,337百万,152百万,160百万,284百万
1068,00209,瀛晟科学,0.07,0.0,0.0,0.02,60.00万,--,0.075,0.075,0.075,0.075,0,-67.83百万,-224百万,-130百万,-120百万
1069,00498,保华集团,0.14,0.0,0.0,0.0,--,1.61,0.142,0.0,0.0,0.0,714百万,-22.7百万,-474百万,332百万,0
1070,00297,中化化肥,0.94,0.0,0.0,0.09,617.00万,--,0.94,0.94,0.95,0.92,0,-2270百万,-4818百万,350百万,272百万
1071,00566,汉能薄膜发电,3.91,0.0,0.0,0.0,--,630.64,3.91,0.0,0.0,0.0,0,446百万,658百万,-12087百万,4291百万
1072,00925,北京建设,0.41,0.0,0.0,0.06,390.60万,9.30,0.41,0.41,0.41,0.405,0,299百万,172百万,323百万,298百万
1073,00205,财讯传媒,0.02,0.0,0.0,0.13,816.00万,--,0.018000000000000002,0.017,0.018000000000000002,0.017,0,-255百万,-11.4百万,-202百万,-119百万
1074,00495,Paladin,0.21,0.0,0.0,0.0,--,15.44,0.21,0.0,0.0,0.0,0,96.97百万,734百万,-121百万,195百万
1075,00913,合一投资,0.04,0.0,0.0,0.0,--,--,0.038,0.0,0.0,0.0,0,-613百万,-402百万,146百万,268百万
1076,00904,中绿,0.02,0.0,0.0,0.14,997.38万,--,0.021,0.02,0.021,0.02,0,-1055百万,-1783百万,-22.74百万,-243百万
1077,00905,环球大通投资,0.23,0.0,0.0,0.0,--,6.16,0.233,0.0,0.0,0.0,0,26.47百万,-87.07百万,-64.05百万,-17.6百万
1078,00909,中大国际,0.42,0.0,0.0,0.0,--,--,0.425,0.0,0.0,0.0,0,-8.57百万,-5.9百万,-9.15百万,-8.77百万
1079,00238,长兴国际,0.54,0.0,0.0,0.01,13.70万,--,0.54,0.53,0.54,0.53,0,-128百万,-79.63百万,-78.54百万,-15.49百万
1080,00239,白花油,3.48,0.0,0.0,0.0,--,10.58,3.48,0.0,0.0,0.0,0,114百万,74.73百万,74.61百万,159百万
1081,03800,保利协鑫能源,0.66,0.0,0.0,0.18,3344.11万,5.14,0.66,0.66,0.67,0.65,0,2912百万,2844百万,3475百万,2795百万
1082,00641,中国恒天立信国际,1.54,0.0,0.0,0.0,--,6.03,1.54,0.0,0.0,0.0,0,351百万,151百万,211百万,151百万
1083,00643,恒富控股,0.56,0.0,0.0,0.0,--,--,0.56,0.0,0.0,0.0,0,-18.77百万,-45.35百万,-37.51百万,-14.23百万
1084,00645,安域亚洲,0.85,0.0,0.0,0.0,--,--,0.85,0.0,0.0,0.0,-1.8百万,1.11百万,-13.4百万,1.69百万,0
1085,00640,星谦发展,0.69,0.0,0.0,0.02,13.60万,20.54,0.69,0.0,0.0,0.0,0,42.07百万,36.6百万,53.88百万,52.81百万
1086,00287,永发置业,14.4,0.0,0.0,0.0,--,1.59,14.4,0.0,0.0,0.0,364百万,53.33百万,6.05百万,75.28百万,0
1087,00577,南岸集团,0.76,0.0,0.0,0.08,79.50万,--,0.76,0.75,0.77,0.75,-1570百万,-32.45百万,-210百万,25.94百万,0
1088,03399,粤运交通,4.48,0.0,0.0,0.04,8.00万,7.19,4.48,4.47,4.5,4.46,0,695百万,406百万,418百万,301百万
1089,00633,中国全通,0.74,0.0,0.0,0.29,547.80万,5.28,0.74,0.74,0.75,0.72,0,360百万,257百万,529百万,367百万
1090,00637,利记,0.56,0.0,0.0,0.17,142.80万,5.15,0.56,0.55,0.56,0.55,102百万,48.04百万,-109百万,36.48百万,0
1091,06816,瑞港建设,1.14,0.0,0.0,0.0,--,14.14,1.14,0.0,0.0,0.0,0,71.29百万,84.04百万,0,0
