,code,name,roe_2017_1,roe_2017_2,roe_2017_3,roe_2017_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
468,300514,友讯达,3.64,5.83,10.24,14.78,通信设备,深圳,50.58,0.45,1.0,77523.18,75126.38,1417.41,21389.97,2.14,0.78,4.86,7.48,20170426.0,15270.36,1.53,31.37,64.38,37.59,11.96,12000.0
469,002223,鱼跃医疗,3.64,7.89,10.19,11.29,医疗保健,江苏,23.18,8.55,10.02,674577.94,422220.25,55177.28,212505.3,2.12,0.213,5.44,3.64,20080418.0,205111.13,2.05,15.49,15.05,41.61,20.52,61139.0
470,600085,同仁堂,3.63,7.46,9.94,12.08,中成药,北京,47.81,13.71,13.71,1870813.25,1468316.75,195157.86,200615.31,1.46,0.742,6.14,5.78,19970625.0,440313.56,3.21,10.63,9.02,46.24,7.61,61900.0
471,603258,电魂网络,3.63,5.6,8.96,10.2,互联网,浙江,35.8,0.67,2.4,191494.23,138809.06,27980.97,83082.92,3.46,0.685,6.72,3.65,20161026.0,40682.6,1.7,0.98,-35.76,91.32,32.95,26729.0
472,601231,环旭电子,3.63,7.04,10.52,15.22,元器件,上海,18.38,21.76,21.76,1736339.38,1526373.5,151051.44,163254.73,0.75,0.604,3.97,2.8,20120220.0,450009.59,2.07,23.86,63.1,11.03,4.42,26569.0
473,600873,梅花生物,3.63,7.08,7.87,12.88,食品,西藏,12.58,31.08,31.08,1710191.63,479187.69,1035998.63,224245.16,0.72,0.37799999999999995,2.93,1.62,19950217.0,350339.78,1.13,0.36,12.66,25.81,10.54,164257.0
474,002640,跨境通,3.63,7.0,10.65,15.43,服饰,山西,43.23,12.48,15.47,711165.44,555580.94,12684.17,221071.95,1.43,0.35,3.42,5.39,20111208.0,113134.77,0.73,58.17,81.54,48.39,5.67,18329.0
475,300511,雪榕生物,3.62,3.1,6.12,8.82,种植业,上海,10.81,2.32,4.34,378445.75,53936.06,241003.09,60614.2,1.4,0.258,3.46,3.23,20160504.0,64971.23,1.5,106.35,132.28,27.9,20.7,17349.0
476,001979,招商蛇口,3.62,6.2,6.64,17.87,全国地产,深圳,7.36,19.0,79.04,36060888.0,31362740.0,318887.28,1956123.38,2.47,0.731,9.43,2.28,20151230.0,3897578.5,4.93,32.04,172.31,49.45,63.06,88320.0
477,600004,白云机场,3.62,5.5,8.08,10.63,机场,广东,18.19,20.69,20.69,2347515.0,445832.56,847108.88,667675.81,3.23,0.209,7.46,2.04,20030428.0,590522.38,2.85,8.84,6.12,39.71,25.11,45620.0
478,600486,扬农化工,3.62,7.08,10.9,14.75,农药化肥,江苏,14.67,3.1,3.1,686437.81,394772.09,197499.88,81536.68,2.63,0.885,13.48,3.85,20020425.0,269672.16,8.7,53.4,111.02,32.46,17.02,11726.0
479,002352,顺丰控股,3.62,8.61,11.6,14.59,仓储物流,安徽,43.33,8.92,44.14,5766016.5,3148962.0,1189495.75,1587295.13,3.6,1.12,7.41,6.32,20100205.0,1149477.0,2.6,23.68,14.12,20.07,6.71,55700.0
480,002116,中国海诚,3.61,7.56,9.98,15.22,建筑施工,上海,21.31,4.16,4.18,388733.0,352729.38,24117.51,9631.2,0.23,0.102,3.27,2.65,20070215.0,67569.43,1.62,-3.18,-2.62,10.99,4.43,23767.0
481,600785,新华百货,3.61,5.46,6.11,5.37,百货,宁夏,12.57,2.26,2.26,501091.41,200928.48,182769.31,31135.9,1.38,0.43,9.24,2.34,19970108.0,135135.77,5.99,7.11,34.96,20.21,4.29,11499.0
482,000952,广济药业,3.6,7.19,11.14,13.85,化学制药,湖北,28.23,2.52,2.52,164188.31,42050.85,89899.99,6079.37,0.24,0.418,3.02,3.91,19991112.0,36835.06,1.46,12.15,-25.82,50.89,13.13,33500.0
483,000965,天保基建,3.6,3.55,3.39,8.02,区域地产,天津,13.16,10.09,10.09,1030226.38,876366.38,10502.73,193274.45,1.92,0.40700000000000003,5.08,1.06,20000406.0,204653.67,2.03,11.55,41.37,55.39,22.26,56900.0
484,600597,光明乳业,3.6,7.0,10.42,11.51,乳制品,上海,21.43,12.24,12.24,1653925.75,784841.75,605391.81,170823.81,1.4,0.504,4.38,2.47,20020828.0,200248.47,1.64,7.25,9.6,33.31,2.85,46928.0
485,603316,诚邦股份,3.59,4.38,5.86,8.56,建筑施工,浙江,34.79,0.51,2.03,129642.3,120122.22,1636.78,33439.01,1.64,0.39,3.94,2.98,20170619.0,23609.6,1.16,17.69,12.86,24.48,9.22,14600.0
486,002737,葵花药业,3.59,7.04,8.86,14.16,中成药,黑龙江,22.13,5.17,5.84,463521.06,281983.25,118206.82,119421.92,2.04,0.251,5.4,4.11,20141230.0,145776.48,2.5,30.58,48.96,59.81,13.43,27920.0
487,300543,朗科智能,3.59,6.6,10.1,12.25,电气设备,深圳,142.59,0.43,1.2,106367.32,84487.81,17894.78,27025.15,2.25,0.055,5.51,5.72,20160908.0,23677.98,1.97,-3.94,-70.95,15.58,2.87,16514.0
488,002534,杭锅股份,3.59,7.8,12.38,13.99,专用机械,浙江,19.47,7.28,7.39,802209.5,541738.0,138362.5,82130.31,1.11,0.11,4.14,1.96,20110110.0,132374.5,1.79,-32.5,-20.85,24.18,10.91,19620.0
489,000338,潍柴动力,3.58,8.1,12.04,19.32,汽车配件,山东,9.71,43.15,79.97,18963816.0,10034017.0,2706740.5,13589.87,0.02,0.851,4.41,1.88,20070430.0,2789878.5,3.49,62.66,178.89,21.84,4.49,187300.0
490,600739,辽宁成大,3.58,4.44,6.14,7.21,商贸代理,辽宁,18.27,15.3,15.3,3551578.5,630933.63,318417.31,640730.75,4.19,0.945,13.1,1.32,19960819.0,1093261.0,7.15,59.99,52.58,15.02,10.33,72500.0
491,601668,中国建筑,3.58,9.03,12.44,15.33,建筑施工,北京,7.64,297.32,300.0,155098336.0,114015080.0,3439528.5,2488328.25,0.83,1.07,6.59,1.27,20090729.0,13810208.0,4.6,9.83,10.28,10.49,3.13,604400.0
492,300406,九强生物,3.57,8.05,12.68,17.85,生物制药,北京,33.77,3.16,5.02,177867.69,128234.5,17009.05,5230.49,0.1,0.55,3.05,6.03,20141030.0,86355.4,1.72,4.03,0.55,72.04,39.34,16600.0
493,603968,醋化股份,3.57,6.04,8.27,12.06,化工原料,江苏,23.51,1.37,2.04,181018.97,101878.5,59329.51,39697.4,1.94,0.7859999999999999,6.52,2.84,20150518.0,59301.35,2.9,24.9,8.84,19.47,9.68,14500.0
494,002562,兄弟科技,3.57,8.26,12.74,17.63,化工原料,浙江,16.66,3.1,5.41,346500.22,192886.67,125381.92,85117.27,1.57,0.76,4.22,2.94,20110310.0,69778.63,1.29,47.13,140.38,47.86,25.76,26000.0
495,300246,宝莱特,3.55,7.72,11.05,11.38,医疗保健,广东,47.34,1.08,1.46,80022.4,45857.21,9444.5,8212.57,0.56,0.39399999999999996,3.46,5.39,20110719.0,24970.99,1.71,19.71,-14.29,37.33,8.09,18700.0
496,603298,杭叉集团,3.55,8.52,10.97,13.58,专用机械,浙江,17.86,1.71,6.19,592792.44,448958.56,92901.53,95964.15,1.55,0.19399999999999998,5.84,2.37,20161227.0,174975.0,2.83,15.84,1.61,19.76,6.47,30834.0
497,000661,长春高新,3.55,7.01,11.45,14.95,生物制药,吉林,40.81,1.7,1.7,780221.13,564227.38,110704.1,196590.0,11.56,1.236,26.45,7.63,19961218.0,201930.95,11.87,39.27,46.26,89.37,20.38,14844.0
498,600120,浙江东方,3.55,4.09,6.18,7.17,商贸代理,浙江,18.85,5.05,6.73,1911478.75,788431.19,10247.23,213343.41,3.17,1.1,14.91,1.35,19971201.0,398373.28,5.92,67.23,-2.03,4.17,7.83,42700.0
499,300436,广生堂,3.54,4.96,5.31,6.08,化学制药,福建,128.38,1.12,1.42,73646.93,47285.23,10985.6,23372.67,1.65,0.237,3.89,7.81,20150422.0,19180.06,1.35,-5.36,-49.46,86.97,11.33,15500.0
500,600518,康美药业,3.54,7.16,10.14,12.8,中成药,广东,27.28,44.03,49.74,6872201.5,5647908.0,610621.75,1161360.38,2.33,0.78,5.84,3.85,20010319.0,1098525.88,2.21,22.34,22.77,30.32,15.49,117205.0
501,600261,阳光照明,3.54,7.34,9.94,12.05,家用电器,浙江,14.34,14.52,14.52,649674.0,451520.94,118435.96,26291.5,0.18,0.276,2.29,1.73,20000720.0,129727.35,0.89,14.68,-11.31,24.73,7.96,52000.0
502,300507,苏奥传感,3.54,6.37,8.71,11.64,汽车配件,江苏,32.93,0.57,1.2,104822.46,82540.53,12138.45,30425.4,2.54,0.843,7.24,3.84,20160429.0,39961.43,3.33,4.63,4.99,27.96,16.8,13700.0
503,000524,岭南控股,3.54,3.27,5.6,6.95,酒店餐饮,广东,38.7,2.72,6.7,443804.59,178636.69,56863.51,121464.77,1.81,0.28,3.8,2.69,19931118.0,43575.17,0.65,9.84,29.87,16.56,2.77,26000.0
504,600020,中原高速,3.54,6.11,8.35,8.84,路桥,河南,6.92,22.47,22.47,5218162.0,445569.69,1848535.25,177404.47,0.79,0.36,4.29,1.04,20030808.0,417546.41,1.86,57.78,69.87,50.04,24.4,104817.0
505,600217,中再资环,3.53,6.55,9.27,12.93,环境保护,陕西,39.12,7.2,13.89,482432.5,402186.09,47378.48,1549.71,0.01,0.157,1.21,5.06,19991216.0,72497.61,0.52,60.0,55.22,44.09,9.31,36658.0
506,002018,华信国际,3.53,7.18,11.05,12.7,农药化肥,安徽,19.58,22.78,22.78,1074478.5,1013930.38,17815.68,9448.99,0.04,0.16699999999999998,1.51,2.89,20040713.0,101514.42,0.45,18.12,80.26,4.38,2.8,84439.0
507,603758,秦安股份,3.53,5.0,6.43,7.64,汽车配件,重庆,526.1,0.6,4.39,259444.84,131345.06,93949.43,73118.68,1.67,0.005,5.61,1.98,20170517.0,118703.13,2.71,-37.0,-96.19,10.33,1.14,22370.0
508,000692,惠天热电,3.53,0.26,-9.02,-5.03,供气供热,辽宁,0.0,5.33,5.33,505053.66,179722.45,218084.27,37922.65,0.71,-0.21600000000000003,2.39,1.59,19970227.0,21241.31,0.4,-9.68,-149.81,-0.13,-11.64,40453.0
509,002048,宁波华翔,3.53,7.08,10.87,10.21,汽车配件,浙江,20.53,4.61,6.26,1476204.13,780618.44,255470.27,269668.91,4.31,0.16399999999999998,12.47,1.08,20050603.0,355025.44,5.67,-11.93,-45.64,19.86,3.19,35422.0
510,000707,双环科技,3.53,4.46,3.49,-198.23,化工原料,湖北,36.0,4.64,4.64,1116939.0,651317.56,304396.84,73362.18,1.58,0.067,0.81,3.96,19970415.0,-57705.2,-1.24,-4.85,115.44,16.73,1.05,45555.0
511,600919,江苏银行,3.52,7.2,10.34,10.68,银行,江苏,6.99,59.24,115.44,177055104.0,0.0,547348.31,1607527.75,1.39,1.0290000000000001,9.63,0.75,20160802.0,2938860.5,2.55,7.91,11.92,0.0,35.09,210300.0
512,300547,川环科技,3.51,7.36,11.26,16.32,橡胶,四川,32.21,0.31,0.62,99290.4,80726.84,14631.29,38303.71,6.2,0.44299999999999995,11.91,4.8,20160930.0,31618.75,5.12,19.44,23.13,36.38,17.79,11662.0
513,603359,东珠景观,3.5,7.66,7.47,10.11,建筑施工,江苏,34.63,0.57,2.28,387000.16,336628.03,2116.25,115143.05,5.06,1.31,12.98,2.85,20170901.0,92251.06,4.05,24.99,31.09,28.39,19.83,22900.0
514,603158,腾龙股份,3.5,7.11,9.66,13.12,汽车配件,江苏,32.04,2.15,2.19,136653.0,78635.8,27686.99,28901.1,1.32,0.423,4.37,4.13,20150320.0,45123.44,2.06,19.56,15.33,35.87,14.49,10475.0
515,600185,格力地产,3.49,3.7,5.47,7.99,区域地产,广东,18.81,20.6,20.6,2733375.75,2460660.0,18869.86,101512.86,0.49,0.303,3.71,1.54,19990611.0,423195.81,2.05,0.27,3.94,42.92,19.95,54100.0
516,601678,滨化股份,3.49,6.88,10.25,14.45,化工原料,山东,9.34,15.44,15.44,1057409.13,242296.55,430595.19,127384.57,0.82,0.172,3.7,1.73,20100223.0,272725.34,1.77,11.96,50.72,29.46,14.86,44310.0
517,300124,汇川技术,3.49,9.0,14.21,19.53,电器仪表,深圳,69.49,12.28,16.64,917187.38,690387.56,73222.68,135652.48,0.82,0.11800000000000001,3.43,9.56,20100928.0,265507.59,1.6,24.73,13.94,45.54,20.15,26002.0
518,603089,正裕工业,3.49,6.66,8.85,10.13,汽车配件,浙江,288.27,0.31,1.07,100282.71,71220.43,15795.25,34444.89,3.23,0.02,6.68,3.41,20170126.0,22315.82,2.09,7.25,-90.87,19.6,1.05,11103.0
519,603701,德宏股份,3.49,7.19,10.42,13.62,汽车配件,浙江,26.4,0.59,1.2,84061.5,55795.28,20174.2,24683.59,2.07,0.163,5.13,3.35,20160412.0,22934.2,1.92,1.47,-1.51,32.24,16.0,12325.0
520,300548,博创科技,3.49,7.24,9.78,12.91,元器件,浙江,45.59,0.34,0.83,68719.53,52638.43,9661.0,22474.92,2.72,0.965,7.48,5.89,20161012.0,26938.53,3.26,9.95,17.52,35.06,22.85,12600.0
521,000759,中百集团,3.48,4.45,4.24,2.25,超市连锁,湖北,76.81,6.81,6.81,775507.88,293841.69,355895.78,108055.47,1.59,0.099,4.4,1.73,19970519.0,86469.43,1.27,-1.04,946.18,21.78,0.44,31176.0
522,603421,鼎信通讯,3.47,6.15,11.4,14.26,通信设备,山东,86.37,0.43,4.43,259744.8,147623.34,12683.83,65688.55,1.48,0.068,4.87,4.85,20161011.0,102280.63,2.31,39.65,-56.5,50.77,11.14,17941.0
523,002462,嘉事堂,3.46,6.84,9.34,11.94,医药商业,北京,21.45,2.49,2.51,920458.13,801400.38,34349.2,73715.96,2.94,1.052,8.81,2.56,20100818.0,109513.67,4.37,29.78,18.17,9.7,1.85,13868.0
524,300360,炬华科技,3.46,6.02,8.73,7.66,电器仪表,浙江,24.74,2.75,4.1,252890.05,219459.59,6293.76,63695.43,1.55,0.08900000000000001,5.1,1.72,20140121.0,91847.38,2.24,-18.49,-22.28,34.62,18.8,19268.0
525,600029,南方航空,3.46,6.14,13.9,11.92,空运,广东,17.66,70.23,100.88,21832900.0,1788400.0,15825501.0,1511500.0,1.5,0.6,4.92,2.11,20030725.0,2166400.0,2.15,11.05,16.97,12.39,4.64,180900.0
526,601899,紫金矿业,3.45,4.56,6.46,10.02,黄金,福建,21.86,158.04,230.31,9096529.0,2977029.0,2912031.0,1110920.75,0.48,0.047,1.52,2.71,20080425.0,2128012.5,0.92,23.87,7.93,15.36,4.75,769472.0
527,002899,英派斯,3.44,,6.52,8.74,文教休闲,山东,135.68,0.3,1.2,120439.52,90348.06,18197.43,62523.36,5.21,0.05,7.98,3.4,20170915.0,18716.98,1.56,11.45,-61.27,27.74,3.44,18153.0
528,300463,迈克生物,3.44,8.19,12.18,14.96,医疗保健,四川,37.54,3.13,5.58,373639.5,237791.66,84878.25,53052.23,0.95,0.18,4.43,6.1,20150528.0,139802.7,2.51,42.9,24.51,52.95,19.34,20309.0
529,300204,舒泰神,3.44,7.27,11.31,11.9,生物制药,北京,29.4,4.67,4.78,260249.47,176093.56,23331.53,53460.07,1.12,0.11,4.46,3.07,20110415.0,83429.63,1.75,-17.17,-18.34,92.25,20.34,18852.0
530,002677,浙江美大,3.43,9.32,15.69,23.32,家用电器,浙江,41.01,2.83,6.46,167568.41,95885.72,35094.05,9677.87,0.15,0.48,2.03,9.56,20120525.0,46786.31,0.72,54.18,50.6,53.94,29.74,15421.0
531,300606,金太阳,3.43,6.06,9.67,12.03,矿物制品,广东,35.7,0.33,0.89,60641.01,42412.4,14203.55,17094.14,1.92,0.177,5.31,4.76,20170208.0,19175.85,2.15,53.27,10.14,35.62,18.5,7436.0
532,601566,九牧王,3.43,5.42,8.08,9.26,服饰,福建,11.72,5.75,5.75,623503.06,275572.53,42325.09,257579.72,4.48,0.336,9.2,1.71,20110530.0,107533.86,1.87,12.47,21.37,58.23,25.86,18514.0
533,600600,青岛啤酒,3.42,6.75,10.55,7.36,啤酒,山东,43.52,6.96,13.51,3097471.25,1407298.38,1099146.25,344418.16,2.55,0.935,12.69,3.21,19930827.0,1080290.13,8.0,0.65,21.04,40.55,4.81,30110.0
534,002823,凯中精密,3.42,6.81,10.04,13.43,机械基件,深圳,27.59,0.99,2.9,201425.05,95326.25,44276.51,39994.18,1.38,0.127,4.04,3.45,20161124.0,47837.03,1.65,8.73,2.85,29.49,10.37,21835.0
535,600009,上海机场,3.42,7.32,11.15,14.65,机场,上海,23.56,10.93,19.27,2835564.25,961911.31,886662.0,257549.8,1.34,0.528,13.57,3.67,19980218.0,2033787.0,10.55,20.35,28.62,50.68,44.63,32000.0
536,300100,双林股份,3.42,6.4,8.15,6.61,汽车服务,浙江,31.09,3.86,4.01,656782.19,323768.38,143067.05,106754.27,2.66,0.46,6.87,2.06,20100806.0,107203.8,2.67,29.53,-44.25,24.03,4.26,33273.0
537,300286,安科瑞,3.41,7.78,11.96,14.04,电器仪表,上海,27.4,1.66,2.17,90393.38,63926.63,18021.17,21767.06,1.0,0.098,3.2,3.34,20120113.0,31178.25,1.44,18.35,6.06,54.07,21.96,10547.0
538,300298,三诺生物,3.41,7.63,15.73,18.56,医疗保健,湖南,33.16,4.05,4.71,284363.0,158002.8,27852.6,129413.97,2.75,0.19,5.27,4.45,20120319.0,55890.36,1.19,33.96,85.39,62.98,26.58,10298.0
539,002793,东音股份,3.41,9.23,12.71,15.36,专用机械,浙江,35.85,0.64,2.0,89447.46,44965.37,20247.95,21034.36,1.05,0.10099999999999999,3.77,3.83,20160415.0,29594.24,1.48,3.11,-18.23,28.09,10.29,18902.0
540,002606,大连电瓷,3.41,4.51,6.74,6.65,电气设备,辽宁,79.01,4.02,4.07,141820.05,85275.03,37105.3,12406.67,0.3,0.021,2.22,2.99,20110805.0,33439.37,0.82,-8.67,-71.16,28.8,4.59,51916.0
541,300600,瑞特股份,3.4,6.96,9.88,12.15,电气设备,江苏,38.69,0.41,1.0,106182.77,73648.07,16553.64,38101.45,3.81,1.1,8.87,4.7,20170125.0,36093.35,3.61,12.94,5.97,52.45,25.95,9291.0
542,300600,瑞特股份,3.4,6.96,9.88,12.15,电气设备,江苏,38.69,0.41,1.0,106182.77,73648.07,16553.64,38101.45,3.81,1.1,8.87,4.7,20170125.0,36093.35,3.61,12.94,5.97,52.45,25.95,9291.0
543,603086,先达股份,3.39,5.11,7.22,9.84,农药化肥,山东,23.97,0.2,0.8,142087.42,119253.63,17584.5,47702.15,5.96,0.361,14.39,2.4,20170511.0,50576.94,6.32,10.63,16.89,29.52,9.25,8403.0
544,601006,大秦铁路,3.39,8.13,11.53,13.42,铁路,山西,8.23,148.67,148.67,12906953.0,2773182.25,6869881.5,2473709.25,1.66,0.7559999999999999,6.55,1.27,20060801.0,4758561.0,3.2,32.13,118.37,31.59,26.92,151119.0
545,300457,赢合科技,3.39,9.98,11.99,17.62,专用机械,深圳,37.61,1.41,3.76,366251.75,262434.19,37080.65,51785.35,1.38,0.19,4.18,5.75,20150514.0,52841.38,1.4,59.17,60.42,37.42,15.61,18177.0
546,600062,华润双鹤,3.39,7.29,9.87,11.29,化学制药,北京,18.24,6.86,8.69,995551.19,531440.0,228591.22,65991.21,0.76,0.34600000000000003,8.92,2.83,19970522.0,581783.81,6.69,39.9,27.94,64.36,14.05,22654.0
547,000403,ST生化,3.39,7.44,9.57,6.69,生物制药,山西,230.54,2.65,2.73,132057.98,68924.56,44799.6,11393.05,0.42,0.141,2.1,15.44,19960628.0,12472.49,0.46,22.12,-23.52,56.98,5.59,13206.0
548,002345,潮宏基,3.38,5.76,6.85,8.29,服饰,广东,28.9,8.3,9.05,543322.94,326405.66,23519.65,142698.09,1.58,0.27,3.73,2.64,20100128.0,94411.13,1.04,10.72,19.03,38.79,10.12,25243.0
549,000639,西王食品,3.38,6.96,9.65,15.19,食品,山东,29.0,3.76,5.51,652701.75,190739.77,71956.53,64573.03,1.17,0.45,4.61,3.08,19961126.0,88951.9,1.62,117.23,73.96,36.98,4.73,14250.0
550,600742,一汽富维,3.37,6.65,8.95,10.26,汽车配件,吉林,13.17,4.23,4.23,890007.38,475816.19,136500.11,44509.82,1.05,0.271,11.05,1.29,19960826.0,312540.16,7.39,-0.19,-23.47,7.86,3.83,26039.0
551,300266,兴源环境,3.37,8.32,13.48,9.58,环境保护,浙江,166.35,9.56,10.43,1022075.5,740811.13,39953.39,190134.61,1.82,0.03,3.65,5.48,20110927.0,81154.09,0.78,59.22,-68.88,21.01,5.42,7703.0
552,002367,康力电梯,3.37,5.52,7.44,8.69,运输设备,江苏,65.65,5.21,7.98,549378.38,361335.44,135385.91,118162.35,1.48,0.03,4.74,1.69,20100312.0,156807.95,1.97,-2.06,-80.07,27.99,3.42,46388.0
553,300673,佩蒂股份,3.36,9.76,7.54,12.55,饲料,浙江,38.21,0.2,0.8,100703.93,76349.71,16010.67,58399.8,7.3,0.374,10.98,5.21,20170711.0,19730.57,2.47,50.15,120.11,36.51,18.65,6570.0
554,002236,大华股份,3.36,10.83,15.15,22.72,电器仪表,浙江,27.42,17.02,28.99,2133347.75,1755631.63,124830.51,59334.06,0.2,0.821,3.61,6.23,20080520.0,599613.0,2.07,41.38,30.33,38.23,12.62,50500.0
555,600327,大东方,3.35,6.35,7.25,9.27,百货,江苏,15.02,5.67,5.67,522558.44,243441.97,96229.84,37438.01,0.66,0.461,4.96,1.39,20020625.0,114356.77,2.02,1.08,28.0,12.63,2.85,30300.0
556,002450,康得新,3.35,7.53,10.82,13.73,化工原料,江苏,25.5,28.9,35.39,3567760.5,2647906.0,356704.0,683014.5,1.93,0.20199999999999999,5.3,3.89,20100716.0,773259.81,2.19,31.48,32.1,38.78,20.15,107754.0
557,603808,歌力思,3.35,6.53,10.3,14.59,服饰,深圳,22.59,3.23,3.37,356589.88,169059.81,21221.4,108608.97,3.22,0.91,6.14,3.3,20150422.0,74339.96,2.2,81.35,52.72,68.84,14.73,11957.0
558,300009,安科生物,3.34,8.23,12.22,16.55,生物制药,安徽,82.8,4.61,7.12,234977.66,78392.3,43495.01,41688.03,0.59,0.084,2.44,11.34,20091030.0,65783.81,0.92,40.49,26.19,81.0,21.29,41397.0
559,603520,司太立,3.34,6.57,8.31,9.69,化学制药,浙江,41.8,0.65,1.2,201337.05,78458.25,76384.36,45597.76,3.8,0.693,7.14,4.05,20160309.0,22703.64,1.89,5.65,9.19,37.51,11.69,15057.0
560,600649,城投控股,3.34,4.94,5.52,9.21,区域地产,上海,10.63,24.21,25.3,3776962.0,2703596.75,2081.81,180827.69,0.71,0.66,7.54,0.98,19930518.0,1193891.0,4.72,-66.07,-16.05,29.15,54.7,118612.0
561,603866,桃李面包,3.34,8.69,15.7,16.26,食品,辽宁,60.03,0.59,4.71,364546.38,195249.13,128669.52,122749.47,2.61,0.23,6.94,7.95,20151222.0,136394.98,2.9,20.57,51.6,38.82,10.93,6681.0
562,002402,和而泰,3.34,8.72,12.14,13.48,元器件,深圳,48.78,7.19,8.56,210256.95,151903.06,24947.95,6719.36,0.08,0.20800000000000002,1.56,6.49,20100511.0,34645.15,0.4,46.99,48.84,21.63,9.0,55700.0
563,600475,华光股份,3.34,5.67,6.92,8.93,专用机械,江苏,16.04,1.4,5.59,1014326.81,588647.88,196056.38,18733.28,0.33,0.72,7.98,1.43,20030721.0,344766.16,6.16,24.64,-38.0,15.55,6.81,20100.0
564,603585,苏利股份,3.33,8.08,11.42,14.8,化工原料,江苏,18.49,0.45,1.5,214012.05,158038.75,36637.98,72029.06,4.8,0.396,10.52,2.79,20161214.0,61865.36,4.12,7.7,27.7,42.54,15.63,11036.0
565,002126,银轮股份,3.33,5.33,7.16,9.23,汽车配件,浙江,21.84,6.7,8.01,667810.69,365049.53,123198.27,108283.26,1.35,0.41,4.2,2.02,20070418.0,124026.02,1.55,38.63,21.13,26.16,7.19,39100.0
566,002635,安洁科技,3.33,6.25,5.11,5.78,电脑设备,江苏,30.83,3.2,7.53,870673.38,322557.47,160682.02,480200.59,6.38,0.14,9.32,1.82,20111125.0,138757.48,1.84,44.1,15.6,34.63,16.79,47654.0
567,603183,建研院,3.32,7.41,5.45,10.23,建筑施工,江苏,69.08,0.22,0.88,77187.99,58717.5,6464.78,33245.4,3.78,0.51,6.96,5.02,20170905.0,19043.57,2.16,0.0,0.0,46.65,11.57,23724.0
568,600300,维维股份,3.32,3.72,3.92,3.36,软饮料,江苏,64.86,16.72,16.72,821723.56,409710.97,264078.06,20309.2,0.12,0.055,1.63,2.18,20000630.0,65210.13,0.39,4.1,30.5,23.44,1.97,85100.0
569,600380,健康元,3.32,5.82,27.4,28.88,化学制药,深圳,8.09,15.62,15.74,2221158.5,1432065.75,424281.59,93000.8,0.59,1.36,4.69,2.34,20010608.0,448538.31,2.85,10.88,372.52,62.82,19.79,129500.0
570,000429,粤高速A,3.32,10.62,14.53,16.73,路桥,广东,11.12,4.69,20.91,1652331.5,247568.5,850543.5,251006.97,1.2,0.722,4.32,1.86,19980220.0,355011.03,1.7,9.35,50.81,59.63,48.88,64000.0
571,603007,花王股份,3.32,8.19,8.9,17.28,建筑施工,江苏,67.25,1.94,3.33,289902.22,138774.02,6560.95,17762.3,0.53,0.048,3.01,4.25,20160826.0,43588.25,1.31,59.53,-44.75,29.16,7.77,22585.0
572,603311,金海环境,3.31,7.31,11.23,11.2,专用机械,浙江,33.76,0.93,2.1,92747.85,59868.23,15367.92,20809.56,0.99,0.098,3.52,3.75,20150518.0,29263.25,1.39,9.48,-9.68,33.48,14.18,21695.0
573,000951,中国重汽,3.31,9.18,13.06,15.92,汽车整车,山东,10.04,6.71,6.71,2702954.0,2484534.25,127025.72,43243.28,0.64,1.338,8.4,1.6,19991125.0,390758.19,5.82,76.67,114.64,10.02,2.41,28100.0
574,300506,名家汇,3.29,10.64,17.31,23.63,建筑施工,深圳,39.42,1.32,3.0,131704.72,101856.77,4100.26,2594.49,0.09,0.392,2.48,8.3,20160324.0,32330.2,1.08,90.86,139.53,55.93,28.45,38223.0
575,600926,杭州银行,3.29,6.3,8.88,8.77,银行,浙江,8.55,14.74,36.64,79777160.0,0.0,135591.91,1033264.13,2.82,1.0,11.43,1.0,20161027.0,1552613.25,4.24,-44.32,9.2,0.0,35.91,78326.0
576,600233,圆通速递,3.29,8.17,11.96,15.64,仓储物流,辽宁,33.6,7.83,28.25,1364814.25,568004.0,332909.41,607676.75,2.15,0.11199999999999999,3.4,4.41,20000608.0,312907.94,1.11,52.88,13.0,12.31,5.91,52229.0
577,603006,联明股份,3.28,6.34,9.02,12.27,汽车配件,上海,24.11,0.71,1.92,165205.11,72742.0,53360.3,16758.85,0.87,0.14,4.95,2.62,20140630.0,56682.28,2.95,2.33,-8.68,22.58,10.64,13624.0
578,300653,正海生物,3.28,4.72,8.39,12.76,医疗保健,山东,43.76,0.2,0.8,55244.03,47763.01,2510.65,26941.81,3.37,0.27399999999999997,6.31,7.58,20170516.0,14219.01,1.78,28.79,181.29,92.7,46.38,9036.0
579,002277,友阿股份,3.28,5.24,5.84,5.96,百货,湖南,16.67,14.17,14.17,1271051.38,545236.69,201045.66,127152.15,0.9,0.213,3.64,1.3,20090717.0,216447.27,1.53,16.37,28.79,19.89,5.88,54307.0
580,002281,光迅科技,3.28,5.89,8.4,10.8,通信设备,湖北,54.18,6.23,6.46,559339.69,443283.19,71107.28,123884.76,1.92,0.12,4.91,5.32,20090821.0,132581.59,2.05,-4.75,-19.38,16.81,6.44,51415.0
581,600647,同达创业,3.27,3.75,3.21,3.35,综合类,上海,176.64,1.39,1.39,55097.86,29864.19,1877.65,68.08,0.0,0.08,2.39,5.92,19930504.0,17969.17,1.29,-68.67,-86.18,48.31,47.02,12907.0
