,code,name,roe_2017_1,roe_2017_2,roe_2017_3,roe_2017_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
186,603858,步长制药,1.73,5.56,8.94,,中成药,山东,23.36,3.28,6.82,1741330.75,594214.44,126133.47,384257.94,5.64,1.657,18.53,2.79,20161118,777835.31,11.41,4.92,-10.2,82.23,11.96,50939
267,2475,立讯精密,2.6,5.7,8.91,,元器件,深圳,52.67,31.62,31.73,2417419.25,1541855.88,536316.94,455836.19,1.44,0.341,4.02,5.96,20100915,426315.75,1.34,65.14,58.98,21.87,7.79,28845
36,600188,兖州煤业,3.82,6.3,8.89,12.32,煤炭开采,山东,9.52,29.6,49.12,19488730,6613887,4536464,124658.3,0.25,1.378,9.3,1.41,19980701,3774876.75,7.68,47.85,213.19,16.62,4.48,68300
103,600926,杭州银行,3.29,6.3,8.88,,银行,浙江,8.34,14.66,36.64,79777160,0,135591.91,1033264.13,2.82,1,11.43,0.97,20161027,1552613.25,4.24,-44.32,9.2,0,35.91,78326
189,1,平安银行,2.99,5.93,8.78,10.44,银行,深圳,8.05,169.18,171.7,324847392,0,803600,5646500,3.29,1.3,11.77,0.92,19910403,7966100,4.64,-1.79,2.61,0,21.92,393000
18,600048,保利地产,2.07,6.17,8.78,,全国地产,广东,14.72,117.36,118.58,63262392,58543904,341367.5,1500900.25,1.27,0.697,7.94,1.72,20060731,6425729.5,5.42,-13.31,16.31,32.21,10.95,188114
181,601998,中信银行,2.93,6.19,8.77,10.65,银行,北京,7.27,319.05,489.35,567769088,0,2133000,5897700,1.21,0.84,7.45,0.85,20070427,16312099,3.33,1.9,2.25,0,27.16,193141
182,601998,中信银行,2.93,6.19,8.77,10.65,银行,北京,7.27,319.05,489.35,567769088,0,2133000,5897700,1.21,0.84,7.45,0.85,20070427,16312099,3.33,1.9,2.25,0,27.16,193141
90,600804,鹏博士,2.63,5.61,8.73,,电信运营,四川,25.73,14.32,14.32,2346922.5,705970.38,1121134.5,233035.38,1.63,0.43,4.84,3,19940103,287964.59,2.01,-4.91,-0.14,53.72,9.61,74018
6,600015,华夏银行,2.89,6.19,8.72,,银行,北京,5.96,128.23,128.23,244578896,0,1265900,2662500,2.08,1.04,11.16,0.79,20030912,6243600,4.87,5.2,-2.67,0,28.41,119794
253,2310,东方园林,-0.38,4.87,8.67,,建筑施工,北京,46.28,16.23,26.83,2945561.75,2063992.38,93404.05,177141.97,0.66,0.32,3.73,5.35,20091127,510227.84,1.9,72.29,67.64,29.93,10.03,57451
255,2385,大北农,2.06,5.59,8.65,12.38,饲料,北京,20.09,22.65,42.43,1925782.25,911319.69,461075.94,141169.77,0.33,0.31,2.41,2.49,20100409,470411.56,1.11,11.29,43.34,24.17,6.75,116680
299,300251,光线传媒,2.59,5.61,8.6,,影视音像,北京,42.61,27.52,29.34,917181.5,310972.97,1625.95,140406.52,0.48,0.214,2.49,4.89,20110803,224086.02,0.76,30.52,8.28,36.11,40.56,73085
173,601966,玲珑轮胎,3.09,5.29,8.55,,汽车配件,山东,21.47,3.94,12,1858668.38,732117.25,947561.13,266548.47,2.22,0.6,7.01,2.45,20160706,413867.38,3.45,39.09,-7.29,22.61,6.98,82159
69,600549,厦门钨业,1.98,6.73,8.55,8.96,小金属,福建,43.67,10.82,10.87,1885056.25,974236.81,551368.75,334904.41,3.08,0.569,6.34,3.92,20021107,204983.13,1.89,66.37,320.66,21.88,4.36,101968
23,600074,ST保千里,3.73,,8.4,,电脑设备,江苏,9.06,10.18,24.38,1057100.63,508550.06,35429.69,73631.88,0.3,0.166,1.97,1.02,19970623,188260.17,0.77,3.7,-34.48,39.58,13.63,101952
86,600705,中航资本,2.33,5.72,8.4,11.96,多元金融,黑龙江,17.03,76.19,89.76,23444622,14502504,603993.38,396274.5,0.44,0.31,2.59,2.04,19960516,679383.06,0.76,35.89,19.77,53.67,48.78,194521
276,2608,江苏国信,2.36,5.26,8.38,,火力发电,江苏,14.9,5.37,32.53,4384478.5,593603.69,2381168,1310714,4.03,0.435,5.19,1.66,20110810,-346383.97,-1.06,15.27,19.44,13.35,10.22,29171
66,600522,中天科技,2.68,5.58,8.33,,通信设备,江苏,18.6,27.31,30.66,2603191.75,1866161.75,487533.25,762219.94,2.49,0.48,5.63,2.07,20021024,543710.38,1.77,32.81,25.66,16.65,7.43,131849
146,601628,中国人寿,1.98,3.96,8.31,10.04,保险,北京,21.93,208.24,282.65,289759104,0,2538400,5514200,1.95,1.13,11.35,2.2,20070109,13920200,4.92,18.81,68.63,0,4.94,149245
147,601628,中国人寿,1.98,3.96,8.31,10.04,保险,北京,21.93,208.24,282.65,289759104,0,2538400,5514200,1.95,1.13,11.35,2.2,20070109,13920200,4.92,18.81,68.63,0,4.94,149245
132,601328,交通银行,2.97,6.05,8.26,10.46,银行,上海,6.47,392.51,742.63,903825408,0,12822200,11366300,1.53,0.91,8.23,0.74,20070515,12451400,1.68,1.49,4.48,0,35.83,355540
46,600332,白云山,2.71,6.41,8.08,10.92,中成药,广东,23.25,10.71,16.26,2831471.25,2150455.5,208224.45,987517.81,6.07,1.268,11.61,2.54,20010206,628599.63,3.87,4.58,36.71,37.66,9.84,65632
142,601607,上海医药,3.05,5.91,8.06,10.34,医药商业,上海,20.25,19.23,28.42,9434448,6864225.5,715418.69,1350729.5,4.75,1.31,12.66,1.98,19940324,1657828.63,5.83,8.35,10.14,12.78,2.69,75547
141,601601,中国太保,1.5,4.94,8.04,10.66,保险,上海,20.51,62.87,90.62,117122408,0,1298600,6661300,7.35,1.618,15.17,2.19,20071225,4572200,5.05,19.77,21.61,0,4.58,80104
160,601866,中远海发,2.54,7.43,7.94,8.98,水运,上海,23.98,79.32,116.83,13903766,3627936.75,5378329.5,857.52,0,0.125,1.39,2.15,20071212,456232.25,0.39,1.94,296.61,19.81,9.17,382374
134,601336,新华保险,2.98,5.24,7.92,8.44,保险,北京,26.37,20.85,31.2,71027504,0,595400,2395400,7.68,1.726,20.42,2.23,20111216,2720000,8.72,-1.4,8.92,0,3.73,31427
8,600018,上港集团,1.78,5.52,7.63,16.6,港口,上海,14.76,227.55,231.74,14123490,5026564,3298806.75,789533.38,0.34,0.498,3,2.45,20061026,3148947.25,1.36,19.34,66.25,33.71,30.83,256100
219,776,广发证券,2.62,5.32,7.61,10.12,证券,广东,14.47,59.19,76.21,35690464,0,94062.46,3186481.75,4.18,1.128,11.13,1.47,19970611,2576785.5,3.38,4.17,7.04,0,39.84,150100
122,601186,中国铁建,2.14,4.82,7.55,10.74,建筑施工,北京,8.26,115.03,135.8,82188744,65289812,4598185,4042856.5,2.98,1.16,10.02,0.98,20080310,7920463,5.83,8.21,14.7,9.24,2.36,300112
231,983,西山煤电,2.72,,7.55,,煤炭开采,山西,13.27,31.51,31.51,5771195,1792082.25,2168136.75,93211.74,0.3,0.436,5.77,1.34,20000726,1115745.25,3.54,62.28,576.64,34.65,6.53,152441
249,2252,上海莱士,1.85,5.75,7.49,,生物制药,上海,77.54,49.73,49.75,1419718.88,678181.25,104488.68,304223.31,0.61,0.19,2.52,7.74,20080623,423609.91,0.85,-9.23,-23.78,63.62,64.06,39275
32,600153,建发股份,1.92,4.17,7.44,,商贸代理,福建,14.4,28.35,28.35,16956624,14717914,144645.44,246073.27,0.87,0.575,7.73,1.43,19980616,1544086.88,5.45,65.26,24.04,4.93,1.13,126923
9,600019,宝钢股份,2.46,4.07,7.43,,普钢,上海,11.78,220.9,222.68,34661280,13254327,15759142,4821146,2.17,0.53,7.11,1.16,20001212,5894787.5,2.65,43.12,95.52,10.89,4.63,462744
288,300017,网宿科技,2.6,5.5,7.4,,电信运营,上海,44.88,16.05,24.31,960215.38,623858.38,127445.61,220414.3,0.91,0.24,3.3,4.27,20091030,281983.78,1.16,17.84,-37.53,34.59,15.07,106000
150,601669,中国电建,2.69,4.81,7.35,,建筑施工,北京,13.15,96,152.99,58281880,32525930,8983306,2309230.75,1.51,0.372,4.66,1.4,20111018,3220665.25,2.11,13.35,6.23,13.18,3.06,319741
137,601390,中国中铁,1.81,5.22,7.33,10.34,建筑施工,北京,10.48,183.28,228.44,84408352,66008384,5236818.5,4405792,1.93,0.67,6.28,1.17,20071203,6728105.5,2.95,7.9,28.44,9.38,2.33,676837
85,600704,物产中大,1.91,4.77,7.26,,商贸代理,浙江,13.8,13.38,43.07,8824681,5441976,454379.06,401880.81,0.93,0.3,3.81,1.66,19960606,644516.5,1.5,41.82,19.28,2.87,0.77,89395
15,600031,三一重工,3.16,4.79,7.24,,工程机械,湖南,25.81,76.47,77.07,5925591.5,3707612.5,1293353.13,84894.2,0.11,0.24,3.26,2.47,20030703,1518948.75,1.97,70.77,932.56,30.13,6.4,423546
170,601933,永辉超市,3.73,5.51,7.15,9.08,超市连锁,福建,52.15,81.35,95.7,3287046.75,2033653.25,367617.44,663899,0.69,0.19,2.09,4.74,20101215,324134.88,0.34,19.01,46.28,20.84,3.1,185286
34,600170,上海建工,1.94,4.92,7.14,9.56,建筑施工,上海,12.75,84.87,89.04,19568520,16015570,748386.38,231225.92,0.26,0.28,2.7,1.37,19980623,1036754.19,1.16,6.3,23.34,10.47,1.82,210500
256,2411,必康股份,1.95,5.27,7.04,,化学制药,江苏,47.83,2.87,15.32,2002614.75,777911.94,122185.02,489595.06,3.2,0.405,5.75,4.49,20100525,174530.38,1.14,23.75,-9.96,37.22,18.86,15444
106,600977,中国电影,2.86,6.03,7,,影视音像,北京,32.49,5.65,18.67,1697012,1299987,244707.7,427153.44,2.29,0.379,5.41,3.04,20160809,361014.41,1.93,8.02,2.52,21.35,10.6,122504
228,959,首钢股份,1.86,3.62,6.89,8.36,普钢,北京,11.27,29.67,52.89,13415852,2059292.75,8621840,2009251.38,3.8,0.418,4.99,0.94,19991216,-552427.75,-1.04,43.97,451.33,13.17,3.67,109370
20,600061,国投资本,2.14,4.67,6.89,7.13,证券,上海,19.73,36.94,42.27,14240440,11911016,29264.72,2069310.75,4.9,0.68,8.59,1.41,19970519,844001.13,2,34.2,-16.78,7.12,367.47,46700
226,898,鞍钢股份,2.32,3.94,6.88,11.21,普钢,辽宁,7.63,61.49,72.35,8920400,2857600,4800600,3151900,4.36,0.775,6.91,0.86,19971225,760400,1.05,45.66,246.84,13.72,6.65,107225
206,623,吉林敖东,2.17,4.7,6.84,9.17,中成药,吉林,12.9,10.95,11.63,2185459,307417.34,208829.52,406796.47,3.5,1.603,17.46,1.18,19961028,1298273.63,11.17,8.77,11.82,70.75,62.6,93578
284,2839,张家港行,2.49,4.41,6.83,9.21,银行,江苏,19.49,8.36,18.08,10317257,0,62564.06,86643.13,0.48,0.43,4.58,1.8,20170124,133948.67,0.74,-0.65,10.68,0,31.62,140600
56,600390,五矿资本,1.46,3.34,6.8,,多元金融,湖南,13.28,5.14,37.48,12162129,5173735.5,87624.74,2216018,5.91,0.62,8.28,1.2,20010115,299719.06,0.8,-8.54,57.01,13.7,29.5,43851
157,601800,中国交建,1.91,4.48,6.76,11.35,建筑施工,北京,10.24,117.47,161.75,85023528,44954540,4441530,2548548,1.58,1.21,10.01,1.3,20120309,9728299,6.01,11.83,22.92,13.97,4.26,145746
232,1979,招商蛇口,3.62,6.2,6.64,17.87,全国地产,深圳,13.89,19,79.04,33262092,28658524,283885.88,1971441.25,2.49,1.546,8.65,2.48,20151230,3322457.25,4.2,18.69,27.54,37.66,16.2,86300
280,2736,国信证券,2.09,4.1,6.59,,证券,深圳,19.82,82,82,19708918,0,136192.66,677181.69,0.83,0.38,5.59,1.94,20141229,1661301.5,2.03,-9.63,-9.31,0,38.42,120918
194,166,申万宏源,1.82,3.9,6.57,,证券,新疆,23.11,200.28,225.36,28867292,0,126767.57,444494.59,0.2,0.18,2.75,1.78,20150126,1821340,0.81,-5.14,-6.89,0,37.17,324597
167,601899,紫金矿业,3.45,4.56,6.46,10.02,黄金,福建,28.56,158.04,230.31,8931526,2867501,3013620,1110991.88,0.48,0.16,1.5,2.9,20080425,2019476.25,0.88,19.91,90.66,13.94,3.71,727029
22,600068,葛洲坝,1.9,4.4,6.44,11.41,建筑施工,湖北,8.32,46.05,46.05,18692368,12318885,1428960.88,761648.81,1.65,0.89,5.44,1.56,19970526,1075982.63,2.34,6.54,37.94,13.07,4.39,277400
111,601018,宁波港,1.93,3.92,6.42,7.35,港口,浙江,25.89,128,131.73,6220587,1179877.25,2903600.25,861938.81,0.65,0.203,2.76,1.91,20100928,1217071.75,0.92,11.38,16.43,25.55,14.72,237231
63,600498,烽火通信,1.86,6.09,6.42,,通信设备,湖北,39.43,10.18,11.14,2790764,2362858.25,234853.91,477860.06,4.29,0.57,8.34,3.38,20010823,300676.25,2.7,25.39,12.4,23.49,3.97,50536
25,600089,特变电工,2.58,4.81,6.39,,电气设备,新疆,13.09,37.14,37.15,8495627,5079561.5,2152370.25,1112104,2.99,0.55,7.4,1.18,19970618,1165817.88,3.14,6.78,5.05,22.24,6.6,273190
290,300027,华谊兄弟,-0.76,4.55,6.35,8.57,影视音像,浙江,30.78,19.2,27.75,2015466.25,864621.13,88283.7,253168.52,0.91,0.299,3.48,2.64,20091030,390084.47,1.41,12.64,2.49,45.45,20.99,135297
11,600023,浙能电力,1.57,4.1,6.33,,火力发电,浙江,14.74,136.01,136.01,10709195,2412347,5347422,2383076.75,1.75,0.277,4.38,1.25,20131219,1702840,1.25,31.01,-35.42,12.48,10.04,218605
104,600958,东方证券,2.06,4.29,6.3,6.7,证券,上海,24.19,51.68,69.94,23185998,0,45613.87,2825493,4.04,0.57,7.58,1.62,20150323,847453.13,1.21,53.14,53.57,0,33.74,150529
250,2292,奥飞娱乐,0.94,2.78,6.3,,影视音像,广东,38.98,7.63,13.57,859855.19,322005.69,33046.43,146001.94,1.08,0.24,3.83,3.16,20090910,206053.41,1.52,5.75,-27.96,49.27,11.92,97783
92,600820,隧道股份,1.94,4.21,6.25,,建筑施工,上海,14.46,31.44,31.44,6359022.5,3557736,330054.47,683285.75,2.17,0.369,5.89,1.21,19940128,727425.75,2.31,13.45,10.52,11.66,5.81,183819
238,2044,美年健康,-3.29,0.86,6.22,,医疗保健,江苏,241.73,10.62,26.01,808202.69,312355.03,132129.81,265.76,0,0.09,2.5,10.71,20050518,104771.8,0.4,58.78,126.54,46.22,7.23,26000
163,601878,浙商证券,2.68,4.09,6.17,7.86,证券,浙江,39.08,3.33,33.33,5292037.5,0,95686.59,398078.09,1.19,0.34,4.05,3.08,20170626,403956.72,1.21,0.34,-14.29,0,23.07,93300
55,600383,金地集团,2.27,3.23,6.14,,全国地产,深圳,16.67,45.15,45.15,19660154,16537208,115418.42,361586.19,0.8,0.5,8.18,1.37,20010412,2599615.75,5.76,-18.79,32.32,34.57,10.97,49445
87,600739,辽宁成大,3.58,4.44,6.14,,商贸代理,辽宁,16.87,13.65,15.3,3506288,609931.56,321751.28,640718.94,4.19,0.806,13.11,1.38,19960819,1071929.13,7.01,61.24,48.24,15.88,12.58,84788
148,601633,长城汽车,3.96,5.2,6.13,10.23,汽车整车,河北,20.57,60.28,91.27,11054707,6929333,2771800.75,141123.09,0.15,0.551,5.38,2.1,20110928,3353053.25,3.67,2.08,-52.35,18.43,5,83405
208,627,天茂集团,0.79,4.64,6,,保险,湖北,33.53,13.54,49.41,12956284,2028551.75,50415.7,693681.13,1.4,0.2,3.28,2.31,19961112,265504.19,0.54,5.24,-0.47,15.05,226.14,98700
198,415,渤海金控,1.28,3.31,5.99,,多元金融,新疆,14.46,31.16,61.85,31088822,5765114,18376382,1722281.25,2.78,0.303,5.05,1.16,19960716,717891.13,1.16,61.4,30.09,38.62,6.65,103831
136,601377,兴业证券,2.09,4.08,5.96,6.83,证券,福建,19.58,66.97,66.97,15305539,0,51634.56,1437024.88,2.15,0.341,4.99,1.34,20101013,802699.06,1.2,16.2,11.66,0,25.91,241639
124,601211,国泰君安,2.58,4.06,5.82,8.02,证券,上海,15.09,47.33,87.14,43164820,0,276538.13,4344790,4.99,1.11,14.13,1.21,20150626,3834721.5,4.4,-7.61,0.41,0,41.51,162701
154,601766,中国中车,0.97,3.2,5.78,8.88,运输设备,北京,25.99,229.18,286.99,37517088,25547120,5723629.5,4063666.5,1.42,0.376,4.24,2.31,20080818,4903599.5,1.71,-8.14,-4.35,22.68,5.12,875910
222,826,启迪桑德,2.23,5.17,5.76,,环境保护,湖北,26.72,8.47,10.22,3204177.25,1233058.38,195923.19,659202.88,6.45,0.87,12.16,2.38,19980225,440071.09,4.31,21.91,16.02,29.73,12.73,43908
144,601611,中国核建,1.26,3.39,5.72,,建筑施工,北京,36.48,9.62,26.25,7308073,6106548.5,325061.25,109797.76,0.42,0.194,2.9,3.26,20160606,370009,1.41,7.04,1.4,9.48,1.75,147744
179,601992,金隅集团,0.98,4.06,5.64,5.54,水泥,北京,18.03,81.45,106.78,23220748,14358926,4589532,582020.19,0.55,0.266,3.86,1.24,20110301,2275817.75,2.13,33.39,5.58,25.19,4.45,214780
220,783,长江证券,1.65,3.83,5.6,,证券,湖北,20.07,55.29,55.29,11124832,0,31091.27,1046489,1.89,0.269,4.8,1.5,19970731,546828.81,0.99,5.04,-14.8,0,34.02,210216
38,600208,新湖中宝,1.29,1.61,5.57,,全国地产,浙江,16.36,85.98,85.99,12688068,8872464,22791.05,801022.44,0.93,0.201,3.61,1.22,19990623,1334704.63,1.55,7.06,149.18,18.41,18.56,117511
76,600649,城投控股,3.34,4.94,5.52,9.21,区域地产,上海,11.23,24.21,25.3,3776962,2703596.75,2081.81,180827.69,0.71,0.66,7.54,1.04,19930518,1193891,4.72,-66.07,-16.05,29.15,54.7,122885
68,600547,山东黄金,2.06,3.87,5.51,6.96,黄金,山东,51.64,14.52,18.57,4211629,690911.81,1843170.75,421636.34,2.27,0.612,8.79,3.6,20030828,970364,5.23,1.68,-12.02,9.07,2.23,171369
151,601688,华泰证券,1.53,3.56,5.47,10.62,证券,江苏,13.56,54.44,71.63,38148252,0,367798.38,4582062.5,6.4,1.295,12.19,1.44,20100226,1897721.63,2.65,24.78,47.94,0,43.95,173074
14,600030,中信证券,1.57,3.42,5.39,7.63,证券,深圳,20.15,98.15,121.17,62557464,0,790296.75,5444553,4.49,0.944,12.36,1.54,20030106,5200698.5,4.29,13.92,10.3,0,26.41,584200
243,2153,石基信息,1.24,3.59,5.38,,软件服务,北京,75.48,4.84,10.67,624929.69,355845.25,33730.09,163874.5,1.54,0.261,4.85,5.42,20070813,246502.38,2.31,19.3,5.23,44.95,14.17,23529
12,600028,中国石化,2.28,3.76,5.35,7.02,石油加工,北京,15.23,955.58,1210.71,159550400,52904900,65077400,11955700,0.99,0.422,6.01,1.07,20010808,29045900,2.4,22.23,10.13,19.9,2.17,508659
107,600999,招商证券,1.95,3.33,5.32,7.3,证券,深圳,19.83,49.04,66.99,28564356,0,64701.88,2753394,4.11,0.78,9.59,1.79,20091117,1699379.38,2.54,14.17,7.08,0,43.33,108249
164,601881,中国银河,1.76,3.37,5.27,6.17,证券,北京,25.95,12.29,101.37,25481496,0,26108,2502739,2.47,0.393,6.36,1.6,20170123,1587694.13,1.57,-14.32,-22.76,0,35.09,115211
105,600959,江苏有线,1.56,2.93,5.24,,影视音像,江苏,29.94,13.96,38.85,3017620.75,727972.06,1684827.75,646043.13,1.66,0.179,3.42,2.09,20150428,233270.05,0.6,63.14,-5.15,32.5,11.9,158291
273,2594,比亚迪,1.16,3.27,5.15,7.39,汽车整车,深圳,36.78,11.38,27.28,17809944,10268439,4324481.5,2447429.25,8.97,1.4,18.73,2.93,20110630,1923592.38,7.05,2.36,-19.51,19.01,3.84,102841
80,600682,南京新百,-0.9,1.25,5.09,9.19,百货,江苏,50.26,8.61,11.12,2452806,869700.63,339085.03,429745.09,3.86,0.68,7.2,4.62,19931018,166873.17,1.5,5.68,58.58,37.75,4.1,13260
31,600118,中国卫星,1.17,3.57,5.09,7.9,航空,北京,66.57,11.82,11.82,974338.19,718764.38,125209.46,163995.98,1.39,0.346,4.38,5.26,19970908,223539.2,1.89,16.54,3,12.95,5.55,145533
101,600909,华安证券,1.37,3.38,4.93,,证券,安徽,31.22,27.02,36.21,4127453.25,0,55515,510982.56,1.41,0.166,3.38,2.05,20161206,213496.05,0.59,13.94,17.29,0,39.37,187716
123,601198,东兴证券,1.61,3.02,4.88,,证券,北京,31.51,27.58,27.58,6996145.5,0,25017.26,976207.5,3.54,0.336,6.89,2.05,20150226,407204.03,1.48,0.97,-15.51,0,37.69,115564
28,600109,国金证券,1.6,3.05,4.76,6.37,证券,四川,22.61,30.24,30.24,4209322,0,11220.96,784270.38,2.59,0.397,6.23,1.44,19970807,506445.06,1.67,-6.01,-7.49,0,27.36,148300
213,709,河钢股份,1.42,2.76,4.74,,普钢,河北,12.19,106.17,106.19,18778436,5477618.5,10127093,2320581.5,2.19,0.207,4.32,0.78,19970416,1014572.81,0.96,47.02,135.18,11.84,2.53,433034
289,300024,机器人,1.03,3.1,4.72,7.28,专用机械,辽宁,76.68,15.14,15.6,842363.81,598071.5,105937.77,265032.78,1.7,0.277,3.8,5.59,20091030,153959.41,0.99,20.73,5.26,33.26,17.61,156500
99,600895,张江高科,2.86,3.74,4.7,,园区开发,上海,40.33,15.49,15.49,1941576.63,862835.88,1479.16,263649.78,1.7,0.255,5.41,2.53,19960422,319996.03,2.07,-54.38,1.72,46.54,57.45,122383
128,601228,广州港,1.39,3.01,4.69,,港口,广东,46.47,14.43,61.93,2222245.75,368693.16,1246337.63,186195.02,0.3,0.091,1.93,2.91,20170329,353962.28,0.57,0,0,26.5,9.47,150859
119,601163,三角轮胎,1.96,3.48,4.67,,汽车配件,山东,27.5,2.8,8,1442935.75,923922.69,423342.06,412397.31,5.15,0.461,9.87,1.71,20160909,219323.77,2.74,21.88,-35.02,18.53,6.11,84040
89,600795,国电电力,1.92,3.43,4.64,,火力发电,辽宁,17.64,196.5,196.5,27668086,2102738.5,19478514,548029.13,0.28,0.124,2.49,1.17,19970318,1928540.25,0.98,3.83,-49.8,17.75,5.49,807064
155,601788,光大证券,1.22,2.58,4.64,6.2,证券,上海,18.92,39.07,46.11,20586436,0,82961.25,2355901,5.11,0.654,10.54,1.18,20090818,1163084.75,2.52,7.35,0.11,0,30.66,92262
156,601788,光大证券,1.22,2.58,4.64,6.2,证券,上海,18.92,39.07,46.11,20586436,0,82961.25,2355901,5.11,0.654,10.54,1.18,20090818,1163084.75,2.52,7.35,0.11,0,30.66,92262
177,601991,大唐发电,1.56,2.64,4.57,4.12,火力发电,北京,38.06,99.94,185.07,23567378,2144091.5,15703067,1058596.5,0.57,0.13,3.12,1.13,20061220,536296.88,0.29,9.27,165.25,16.79,2.65,211287
178,601991,大唐发电,1.56,2.64,4.57,4.12,火力发电,北京,38.06,99.94,185.07,23567378,2144091.5,15703067,1058596.5,0.57,0.13,3.12,1.13,20061220,536296.88,0.29,9.27,165.25,16.79,2.65,211287
116,601117,中国化学,1.11,3.05,4.57,,建筑施工,北京,20.27,49.33,49.33,8529752,6901399,779527.5,552196.5,1.12,0.262,5.72,1.24,20100107,1751797.75,3.55,5.01,-10.4,13.73,3.37,118355
227,938,紫光股份,1.31,3.31,4.56,,软件服务,北京,53.69,2.06,10.42,4089620.75,1923148.63,38908.73,2106400.25,20.21,1.08,23.68,3.27,19991104,225695.67,2.17,52.1,116.67,22.96,4.17,38590
293,300070,碧水源,1.44,3.32,4.55,,环境保护,北京,56.1,19.21,31.34,3633763.25,1268387.38,50617.84,679790,2.17,0.236,5.77,3.07,20100421,591159.13,1.89,68.67,68.65,25.99,13.71,96103
300,300315,掌趣科技,1.88,3.1,4.54,,互联网,北京,33.47,26.43,27.58,1011407.19,174390.11,3829.08,411427.84,1.49,0.143,3.15,2.03,20120511,168623.13,0.61,-5.66,-29.55,60.38,30.83,210213
259,2426,胜利精密,1.66,3.73,4.52,5.27,元器件,江苏,36.41,20.88,34.42,1849295.38,1084540,398281.41,382243.31,1.11,0.14,2.56,1.91,20100608,140573.59,0.41,18.08,7.65,10.75,2.9,70600
161,601872,招商轮船,1.86,3.2,4.51,4.03,水运,上海,31.14,47.21,52.99,3779088.75,744930,2520107.25,734466.44,1.39,0.116,2.87,1.26,20061201,334687.03,0.63,1.17,-64.48,23.82,10.08,187239
197,413,东旭光电,1.73,2.82,4.48,,元器件,河北,31.5,40.95,57.3,4869413,3477729.5,899441.81,1520815.5,2.65,0.21,4.64,1.62,19960925,256585.77,0.45,84.64,27.97,24.54,13.04,349000
40,600221,海航控股,1.41,1.9,4.41,5.76,空运,海南,16.44,164.36,168.06,19734788,4310229.5,7390793.5,1788220.38,1.06,0.18,3.12,1.04,19991125,1570956,0.93,47.26,5.89,13.54,5.55,426000
145,601618,中国中冶,1.87,3.49,4.4,7.34,建筑施工,北京,12.99,178.53,207.24,41456516,32232892,2860349.75,2252766.75,1.09,0.26,3.12,1.22,20090921,2000792,0.97,11.13,12.75,13.09,2.48,432289
187,603993,洛阳钼业,3.08,4.46,4.3,7.14,小金属,河南,63.03,129.54,215.99,9783725,3904879.5,2423493.25,2758279.5,1.28,0.14,1.77,4.51,20121009,551744.13,0.26,247.47,173.32,37,11.3,269005
188,603993,洛阳钼业,3.08,4.46,4.3,7.14,小金属,河南,63.03,129.54,215.99,9783725,3904879.5,2423493.25,2758279.5,1.28,0.14,1.77,4.51,20121009,551744.13,0.26,247.47,173.32,37,11.3,269005
215,728,国元证券,1.15,2.49,4.26,4.74,证券,安徽,25.39,29.46,33.65,7967884,0,140323.52,1261040.25,3.75,0.4,7.54,1.2,19970616,499523.06,1.48,4,-14.35,0,34.29,117021
39,600219,南山铝业,0.89,2.32,4.07,4.92,铝,山东,18.03,70.88,92.51,4604052,1517301.25,2597452,1467972.5,1.59,0.174,3.54,0.89,19991223,785365.94,0.85,29.03,22.75,22.58,9.44,233400
211,686,东北证券,1.22,1.97,4.05,4.25,证券,吉林,27.55,23.4,23.4,5993884.5,0,70768.06,574978.75,2.46,0.285,6.7,1.17,19970227,505725.31,2.16,9.92,-49.28,0,13.54,118790
212,686,东北证券,1.22,1.97,4.05,4.25,证券,吉林,27.55,23.4,23.4,5993884.5,0,70768.06,574978.75,2.46,0.285,6.7,1.17,19970227,505725.31,2.16,9.92,-49.28,0,13.54,118790
93,600827,百联股份,2.15,3.78,4.04,,超市连锁,上海,20.87,15.43,17.84,4519972.5,1762259.63,1324983.75,291537.13,1.63,0.381,9.41,1.13,19940204,751999.88,4.21,-1.17,-8.92,21.58,1.94,111407
278,2673,西部证券,1.44,2.53,4.04,,证券,陕西,35.62,35.02,35.02,5428881,0,19872.77,949806.69,2.71,0.22,5.01,1.92,20120503,210431.09,0.6,-13.22,-24.08,0,31.65,239366
217,750,国海证券,1.56,2.61,4.02,,证券,广西,24.28,42.16,42.16,6862083,0,16227.98,627598.13,1.49,0.133,3.26,1.32,19970709,169659.95,0.4,-22.56,-42.66,0,25.3,159701
29,600111,北方稀土,0.88,1.32,3.96,,小金属,内蒙,99.43,36.33,36.33,2202781.75,1681062,263439,15597.85,0.04,0.096,2.42,5.25,19970924,361974.94,1,98.97,916.71,20.88,4.92,350135
2,600008,首创股份,1.05,2.42,3.88,4.9,环境保护,北京,39.46,48.21,48.21,5099431,933444.81,489776.5,60764.32,0.13,0.127,1.68,2.99,20000427,202689.77,0.42,17.36,0.18,31.4,6.59,281700
139,601555,东吴证券,1.51,2.09,3.87,3.78,证券,江苏,31.33,28.91,30,9436045,0,73711.21,1176400.25,3.92,0.263,6.94,1.19,20111212,325579.28,1.09,-10.78,-47.4,0,19.02,99070
