,code,name,roe_2017_1,roe_2017_2,roe_2017_3,roe_2017_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
114,601088,中国神华,3.75,8.68,12.19,14.93,煤炭开采,北京,8.64,164.91,198.9,56712396.0,13264400.0,30921798.0,7473000.0,3.76,2.2640000000000002,15.16,1.29,20071009,18240700.0,9.17,35.83,98.3,42.17,18.11,197544.0
115,601099,太平洋,-0.8,-1.07,0.74,0.99,证券,云南,163.55,64.79,68.16,4704248.5,0.0,28282.0,279778.5,0.41,0.017,1.72,1.62,20071228,116722.75,0.17,-28.11,-82.59,0.0,8.97,346905.0
116,601111,中国国航,1.8,4.1,9.66,8.4,空运,北京,23.01,94.49,145.25,23571782.0,2075933.25,15827427.0,2627084.0,1.81,0.54,6.27,1.83,20060818,3777123.5,2.6,6.49,6.26,17.36,5.97,137165.0
117,601117,中国化学,1.11,3.05,4.57,,建筑施工,北京,20.64,49.33,49.33,8529752.0,6901399.0,779527.5,552196.5,1.12,0.262,5.72,1.26,20100107,1751797.75,3.55,5.01,-10.4,13.73,3.37,118355.0
118,601118,海南橡胶,0.17,-1.56,0.17,,橡胶,海南,1439.13,39.31,42.79,1343077.38,499480.75,158576.52,378693.78,0.88,0.003,2.05,3.14,20110107,-846.96,0.0,47.93,105.18,4.55,0.16,118431.0
119,601155,新城控股,0.28,7.44,12.33,29.23,区域地产,江苏,12.6,7.19,22.57,18352666.0,14165326.0,218346.38,261975.3,1.16,2.71,9.14,3.68,20151204,1550379.38,6.87,44.89,99.68,35.56,14.88,51800.0
120,601163,三角轮胎,1.96,3.48,4.67,,汽车配件,山东,26.8,2.8,8.0,1442935.75,923922.69,423342.06,412397.31,5.15,0.461,9.87,1.67,20160909,219323.77,2.74,21.88,-35.02,18.53,6.11,84040.0
121,601166,兴业银行,4.29,8.04,11.54,,银行,福建,5.3,190.52,207.74,640699328.0,0.0,1811200.0,7501100.0,3.61,2.26,18.41,0.87,20070205,20643600.0,9.94,-13.16,7.2,0.0,45.76,228251.0
122,601169,北京银行,3.7,7.48,10.18,,银行,北京,6.96,182.48,211.43,227522592.0,0.0,952800.0,2623600.0,1.24,0.82,7.37,0.92,20070919,5341700.0,2.53,6.94,3.75,0.0,39.98,172254.0
123,601186,中国铁建,2.14,4.82,7.55,10.74,建筑施工,北京,8.3,115.03,135.8,82188744.0,65289812.0,4598185.0,4042856.5,2.98,1.16,10.02,0.98,20080310,7920463.0,5.83,8.21,14.7,9.24,2.36,291352.0
124,601198,东兴证券,1.61,3.02,4.88,,证券,北京,31.53,27.58,27.58,6996145.5,0.0,25017.26,976207.5,3.54,0.336,6.89,2.05,20150226,407204.03,1.48,0.97,-15.51,0.0,37.69,115564.0
125,601211,国泰君安,2.58,4.06,5.82,8.02,证券,上海,15.29,47.33,87.14,43164820.0,0.0,276538.13,4344790.0,4.99,1.11,14.13,1.23,20150626,3834721.5,4.4,-7.61,0.41,0.0,41.51,163570.0
126,601212,白银有色,0.19,1.11,2.28,,铜,甘肃,138.45,19.65,69.73,4501935.0,2356501.25,534925.63,368547.13,0.53,0.033,1.44,4.21,20170215,294790.91,0.42,1.94,1.71,3.26,0.47,220608.0
127,601216,君正集团,3.75,6.3,10.59,,化工原料,内蒙,18.52,84.38,84.38,2076141.25,668039.88,690280.19,27427.05,0.03,0.191,1.8,2.62,20110222,613820.38,0.73,41.41,62.4,41.62,29.14,118400.0
128,601225,陕西煤业,7.13,13.84,19.04,23.62,煤炭开采,陕西,7.07,100.0,100.0,10540721.0,2680958.25,3174938.75,739342.06,0.74,1.045,4.42,1.67,20140128,2364790.0,2.36,53.71,279.3,55.4,20.52,66450.0
129,601228,广州港,1.39,3.01,4.69,,港口,广东,45.89,14.43,61.93,2222245.75,368693.16,1246337.63,186195.02,0.3,0.091,1.93,2.88,20170329,353962.28,0.57,0.0,0.0,26.5,9.47,150859.0
130,601229,上海银行,3.23,6.45,9.38,,银行,上海,7.27,37.07,78.06,175999888.0,0.0,441962.19,2845220.25,3.65,1.493,15.91,0.91,20161116,3547840.0,4.55,-7.54,6.84,0.0,47.72,161956.0
131,601288,农业银行,4.08,8.01,11.38,13.52,银行,北京,6.28,2940.55,3247.94,2105338240.0,0.0,15525800.0,9877300.0,0.3,0.58,4.15,0.9,20100715,57757300.0,1.78,6.13,4.9,0.0,35.93,404980.0
132,601318,中国平安,5.6,10.19,14.79,18.82,保险,深圳,12.95,108.33,182.8,649307520.0,0.0,4303700.0,12093400.0,6.62,4.99,25.89,2.44,20070301,23686300.0,12.96,25.04,42.78,0.0,10.0,461043.0
133,601328,交通银行,2.97,6.05,8.26,10.46,银行,上海,6.41,392.51,742.63,903825408.0,0.0,12822200.0,11366300.0,1.53,0.91,8.23,0.74,20070515,12451400.0,1.68,1.49,4.48,0.0,35.83,360756.0
134,601333,广深铁路,0.99,1.81,3.13,3.53,铁路,深圳,30.0,56.52,70.84,3399424.0,605788.56,2361574.5,1156273.75,1.63,0.14300000000000002,4.05,1.06,20061222,692888.63,0.98,6.08,-12.34,9.31,5.54,231891.0
135,601336,新华保险,2.98,5.24,7.92,8.44,保险,北京,24.17,20.85,31.2,71027504.0,0.0,595400.0,2395400.0,7.68,1.726,20.42,2.04,20111216,2720000.0,8.72,-1.4,8.92,0.0,3.73,61919.0
136,601375,中原证券,0.93,1.31,3.42,4.34,证券,河南,53.44,18.03,39.24,4066146.75,0.0,23066.51,383485.13,0.98,0.113,2.59,2.32,20170103,40001.76,0.1,5.96,-38.5,0.0,20.58,147606.0
137,601377,兴业证券,2.09,4.08,5.96,6.83,证券,福建,18.96,66.97,66.97,15305539.0,0.0,51634.56,1437024.88,2.15,0.341,4.99,1.3,20101013,802699.06,1.2,16.2,11.66,0.0,25.91,243144.0
138,601377,兴业证券,2.09,4.08,5.96,6.83,证券,福建,18.96,66.97,66.97,15305539.0,0.0,51634.56,1437024.88,2.15,0.341,4.99,1.3,20101013,802699.06,1.2,16.2,11.66,0.0,25.91,243144.0
139,601390,中国中铁,1.81,5.22,7.33,10.34,建筑施工,北京,10.39,183.28,228.44,84408352.0,66008384.0,5236818.5,4405792.0,1.93,0.67,6.28,1.16,20071203,6728105.5,2.95,7.9,28.44,9.38,2.33,660310.0
140,601398,工商银行,3.72,7.58,10.91,13.44,银行,北京,7.21,2696.12,3564.06,2608704256.0,0.0,21615600.0,15195200.0,0.43,0.79,5.73,1.01,20061027,109754392.0,3.08,7.49,2.8,0.0,39.37,524352.0
141,601555,东吴证券,1.51,2.09,3.87,3.78,证券,江苏,30.49,28.91,30.0,9436045.0,0.0,73711.21,1176400.25,3.92,0.263,6.94,1.15,20111212,325579.28,1.09,-10.78,-47.4,0.0,19.02,98657.0
142,601600,中国铝业,1.01,2.01,3.57,3.49,铝,北京,49.95,109.6,149.04,20014662.0,6834930.5,8621373.0,1956942.75,1.31,0.092,2.51,1.84,20070430,-336809.5,-0.23,24.86,274.16,8.31,0.77,498403.0
143,601601,中国太保,1.5,4.94,8.04,10.66,保险,上海,19.9,62.87,90.62,117122408.0,0.0,1298600.0,6661300.0,7.35,1.618,15.17,2.12,20071225,4572200.0,5.05,19.77,21.61,0.0,4.58,78991.0
144,601607,上海医药,3.05,5.91,8.06,10.34,医药商业,上海,18.55,19.23,28.42,9434448.0,6864225.5,715418.69,1350729.5,4.75,1.31,12.66,1.82,19940324,1657828.63,5.83,8.35,10.14,12.78,2.69,77005.0
145,601608,中信重工,-0.03,0.29,0.31,0.43,专用机械,河南,484.9,43.0,43.39,1973846.38,1098220.75,373263.5,210105.05,0.48,0.006999999999999999,1.65,2.12,20120706,288.57,0.0,22.52,101.98,27.04,0.68,120012.0
146,601611,中国核建,1.26,3.39,5.72,,建筑施工,北京,35.09,9.62,26.25,7308073.0,6106548.5,325061.25,109797.76,0.42,0.19399999999999998,2.9,3.14,20160606,370009.0,1.41,7.04,1.4,9.48,1.75,147744.0
147,601618,中国中冶,1.87,3.49,4.4,7.34,建筑施工,北京,12.38,178.53,207.24,41456516.0,32232892.0,2860349.75,2252766.75,1.09,0.26,3.12,1.16,20090921,2000792.0,0.97,11.13,12.75,13.09,2.48,436062.0
148,601628,中国人寿,1.98,3.96,8.31,10.04,保险,北京,21.25,208.24,282.65,289759104.0,0.0,2538400.0,5514200.0,1.95,1.13,11.35,2.14,20070109,13920200.0,4.92,18.81,68.63,0.0,4.94,166593.0
149,601633,长城汽车,3.96,5.2,6.13,10.23,汽车整车,河北,19.99,60.28,91.27,11054707.0,6929333.0,2771800.75,141123.09,0.15,0.551,5.38,2.05,20110928,3353053.25,3.67,2.08,-52.35,18.43,5.0,73261.0
150,601668,中国建筑,3.58,9.03,12.44,15.33,建筑施工,北京,7.49,297.32,300.0,155098336.0,114015080.0,3439528.5,2488328.25,0.83,1.07,6.59,1.25,20090729,13810208.0,4.6,9.83,10.28,10.49,3.13,604400.0
151,601669,中国电建,2.69,4.81,7.35,,建筑施工,北京,12.99,96.0,152.99,58281880.0,32525930.0,8983306.0,2309230.75,1.51,0.37200000000000005,4.66,1.38,20111018,3220665.25,2.11,13.35,6.23,13.18,3.06,319741.0
152,601688,华泰证券,1.53,3.56,5.47,10.62,证券,江苏,13.37,54.44,71.63,38148252.0,0.0,367798.38,4582062.5,6.4,1.295,12.19,1.42,20100226,1897721.63,2.65,24.78,47.94,0.0,43.95,185488.0
153,601718,际华集团,1.95,2.77,2.85,,服饰,北京,31.72,38.57,43.92,3056186.5,1746667.63,378218.63,804011.81,1.83,0.13,4.22,1.21,20100816,593782.0,1.35,1.08,-31.3,7.69,2.82,153798.0
154,601727,上海电气,1.06,2.92,3.57,4.78,电气设备,上海,31.84,98.51,147.25,19934576.0,14435726.0,1391277.63,1653462.25,1.12,0.19,3.77,1.52,20081205,1911189.75,1.3,-10.13,10.96,22.81,3.34,333552.0
155,601766,中国中车,0.97,3.2,5.78,8.88,运输设备,北京,25.25,229.18,286.99,37517088.0,25547120.0,5723629.5,4063666.5,1.42,0.376,4.24,2.24,20080818,4903599.5,1.71,-8.14,-4.35,22.68,5.12,904032.0
156,601788,光大证券,1.22,2.58,4.64,6.2,证券,上海,18.63,39.07,46.11,20586436.0,0.0,82961.25,2355901.0,5.11,0.654,10.54,1.16,20090818,1163084.75,2.52,7.35,0.11,0.0,30.66,89912.0
157,601800,中国交建,1.91,4.48,6.76,11.35,建筑施工,北京,10.19,117.47,161.75,85023528.0,44954540.0,4441530.0,2548548.0,1.58,1.21,10.01,1.3,20120309,9728299.0,6.01,11.83,22.92,13.97,4.26,140930.0
158,601818,光大银行,3.26,6.37,9.29,10.35,银行,北京,6.61,398.1,524.89,408824288.0,0.0,1492900.0,5353300.0,1.02,0.64,5.24,0.76,20100818,9216400.0,1.76,-2.33,4.01,0.0,34.34,222255.0
159,601857,中国石油,0.47,1.05,1.45,1.9,石油开采,北京,60.38,1619.22,1830.21,240491008.0,42516200.0,69435904.0,12863900.0,0.7,0.125,6.52,1.15,20071105,70744800.0,3.87,24.68,188.52,21.41,1.13,529075.0
160,601866,中远海发,2.54,7.43,7.94,8.98,水运,上海,23.9,79.32,116.83,13903766.0,3627936.75,5378329.5,857.52,0.0,0.125,1.39,2.15,20071212,456232.25,0.39,1.94,296.61,19.81,9.17,375435.0
161,601872,招商轮船,1.86,3.2,4.51,4.03,水运,上海,31.48,47.21,52.99,3779088.75,744930.0,2520107.25,734466.44,1.39,0.11599999999999999,2.87,1.27,20061201,334687.03,0.63,1.17,-64.48,23.82,10.08,180667.0
162,601877,正泰电器,1.98,6.86,10.24,,电气设备,浙江,22.12,17.01,21.51,4210073.0,2022340.38,1493429.88,1092475.5,5.08,0.93,8.93,3.02,20100121,527335.06,2.45,12.21,24.27,29.94,12.35,30310.0
163,601878,浙商证券,2.68,4.09,6.17,7.86,证券,浙江,38.21,3.33,33.33,5292037.5,0.0,95686.59,398078.09,1.19,0.34,4.05,3.01,20170626,403956.72,1.21,0.34,-14.29,0.0,23.07,93300.0
164,601881,中国银河,1.76,3.37,5.27,6.17,证券,北京,26.1,12.29,101.37,25481496.0,0.0,26108.0,2502739.0,2.47,0.39299999999999996,6.36,1.61,20170123,1587694.13,1.57,-14.32,-22.76,0.0,35.09,124108.0
165,601888,中国国旅,5.4,10.09,14.19,,旅游服务,北京,39.27,19.52,19.52,2063642.38,1693854.75,141136.25,384041.53,1.97,0.977,6.89,7.43,20091015,725418.88,3.72,26.14,30.62,28.41,9.2,28190.0
166,601898,中煤能源,1.33,1.93,2.74,2.71,煤炭开采,北京,27.24,91.52,132.59,24883894.0,4887097.0,8878268.0,3813778.0,2.88,0.182,6.71,0.74,20080201,3096478.5,2.34,33.73,19.08,32.41,2.98,176201.0
167,601899,紫金矿业,3.45,4.56,6.46,10.02,黄金,福建,27.64,158.04,230.31,8931526.0,2867501.0,3013620.0,1110991.88,0.48,0.16,1.5,2.81,20080425,2019476.25,0.88,19.91,90.66,13.94,3.71,735904.0
168,601901,方正证券,1.12,2.26,3.57,3.88,证券,湖南,33.37,82.32,82.32,14833626.0,0.0,49089.71,1637602.88,1.99,0.17600000000000002,4.55,1.3,20110810,804609.31,0.98,-23.29,-43.45,0.0,24.41,222154.0
169,601919,中远海控,1.43,9.14,12.98,12.87,水运,天津,20.95,76.36,102.16,13319000.0,3944219.5,4911441.0,2771863.75,2.71,0.261,2.02,2.7,20070626,-1656655.0,-1.62,27.13,126.87,8.69,2.94,323829.0
170,601933,永辉超市,3.73,5.51,7.15,9.08,超市连锁,福建,47.2,81.35,95.7,3287046.75,2033653.25,367617.44,663899.0,0.69,0.19,2.09,4.29,20101215,324134.88,0.34,19.01,46.28,20.84,3.1,177338.0
171,601939,建设银行,4.27,8.49,11.89,13.61,银行,北京,7.51,95.94,2500.11,2212438272.0,0.0,16967900.0,13453699.0,0.54,0.96,6.86,1.06,20070925,88692096.0,3.55,2.74,4.67,0.0,38.97,344007.0
172,601958,金钼股份,0.03,0.12,0.29,0.84,小金属,陕西,426.56,32.27,32.27,1601568.75,493851.31,431869.66,675335.19,2.09,0.012,3.92,1.7,20080417,187996.92,0.58,5.62,208.43,6.38,0.47,115573.0
173,601966,玲珑轮胎,3.09,5.29,8.55,,汽车配件,山东,20.6,3.94,12.0,1858668.38,732117.25,947561.13,266548.47,2.22,0.6,7.01,2.35,20160706,413867.38,3.45,39.09,-7.29,22.61,6.98,82159.0
174,601985,中国核电,2.89,6.12,9.51,,新型电力,北京,18.52,42.3,155.65,30007324.0,3580816.75,13257580.0,1289492.0,0.83,0.264,2.77,2.35,20150610,1258035.38,0.81,15.51,9.11,42.22,16.19,534567.0
175,601988,中国银行,3.21,7.14,9.82,11.52,银行,北京,6.42,2107.66,2943.88,1946742400.0,0.0,20561400.0,14188000.0,0.48,0.56,4.74,0.79,20060705,64655800.0,2.2,-0.07,4.76,0.0,35.67,724112.0
176,601989,中国重工,0.48,1.02,1.73,,船舶,北京,83.69,183.62,228.8,20866086.0,15185053.0,3207266.0,2872513.25,1.26,0.06,3.34,1.61,20091216,1433862.38,0.63,-23.13,22.85,11.54,4.27,900000.0
177,601991,大唐发电,1.56,2.64,4.57,4.12,火力发电,北京,37.08,99.94,185.07,23567378.0,2144091.5,15703067.0,1058596.5,0.57,0.13,3.12,1.1,20061220,536296.88,0.29,9.27,165.25,16.79,2.65,209293.0
178,601992,金隅集团,0.98,4.06,5.64,5.54,水泥,北京,17.58,81.45,106.78,23220748.0,14358926.0,4589532.0,582020.19,0.55,0.266,3.86,1.21,20110301,2275817.75,2.13,33.39,5.58,25.19,4.45,247369.0
179,601997,贵阳银行,4.39,8.54,13.53,,银行,贵州,7.72,12.39,22.99,43293212.0,0.0,248363.09,486194.91,2.12,1.3869999999999998,10.75,1.33,20160816,1089111.38,4.74,27.07,18.13,0.0,35.51,85948.0
180,601998,中信银行,2.93,6.19,8.77,10.65,银行,北京,7.28,319.05,489.35,567769088.0,0.0,2133000.0,5897700.0,1.21,0.84,7.45,0.85,20070427,16312099.0,3.33,1.9,2.25,0.0,27.16,176586.0
181,603160,汇顶科技,6.02,15.82,22.8,,元器件,深圳,39.72,2.3,4.54,418883.81,385200.13,15153.24,125624.65,2.77,1.71,7.36,12.08,20161017,187336.67,4.12,34.63,26.63,47.38,26.7,25665.0
182,603799,华友钴业,5.47,13.53,20.76,,小金属,浙江,40.07,5.86,5.93,1375890.75,836729.69,328562.84,288167.81,4.86,1.8519999999999999,8.92,11.09,20150129,169786.27,2.86,76.19,9723.36,33.25,17.86,52412.0
183,603833,欧派家居,1.12,7.39,15.4,,家居用品,广东,44.26,0.9,4.21,901359.31,460835.81,162250.63,290630.72,6.91,2.34,14.57,9.09,20170328,267802.22,6.37,0.0,0.0,35.19,13.68,12727.0
184,603858,步长制药,1.73,5.56,8.94,,中成药,山东,21.69,3.28,6.82,1741330.75,594214.44,126133.47,384257.94,5.64,1.6569999999999998,18.53,2.59,20161118,777835.31,11.41,4.92,-10.2,82.23,11.96,50939.0
185,603993,洛阳钼业,3.08,4.46,4.3,7.14,小金属,河南,60.57,129.54,215.99,9783725.0,3904879.5,2423493.25,2758279.5,1.28,0.14,1.77,4.33,20121009,551744.13,0.26,247.47,173.32,37.0,11.3,242088.0
186,000001,平安银行,2.99,5.93,8.78,10.44,银行,深圳,8.3,169.18,171.7,324847392.0,0.0,803600.0,5646500.0,3.29,1.3,11.77,0.95,19910403,7966100.0,4.64,-1.79,2.61,0.0,21.92,393000.0
187,000008,神州高铁,0.15,0.9,1.95,,运输设备,北京,104.19,25.58,28.18,947199.19,501960.81,21886.4,288451.72,1.02,0.043,2.22,2.71,19920507,76263.9,0.27,-2.8,-43.79,50.06,12.45,64328.0
188,000060,中金岭南,2.75,5.71,,10.66,铅锌,深圳,20.74,22.12,23.8,1886884.25,736746.06,542061.81,273448.06,1.15,0.46,4.2,2.21,19970123,436579.16,1.83,25.95,230.1,14.21,5.63,156400.0
189,000063,中兴通讯,4.39,7.9,12.65,14.43,通信设备,深圳,28.74,34.34,41.93,14396222.0,10823059.0,869445.63,1130485.38,2.7,1.09,7.55,4.15,19971118,1466768.25,3.5,7.49,293.78,31.07,4.2,318000.0
190,000157,中联重科,0.22,3.04,3.43,3.54,工程机械,湖南,24.28,62.25,77.94,8314907.0,6204156.0,587106.63,1309294.75,1.68,0.171,4.82,0.86,20001012,1512858.13,1.94,16.23,242.65,21.35,5.72,374800.0
191,000166,申万宏源,1.82,3.9,6.57,,证券,新疆,22.54,200.28,225.36,28867292.0,0.0,126767.57,444494.59,0.2,0.18,2.75,1.74,20150126,1821340.0,0.81,-5.14,-6.89,0.0,37.17,324597.0
192,000333,美的集团,6.64,16.3,21.05,23.43,家用电器,广东,18.98,63.58,65.75,24810686.0,16981068.0,2260072.5,1591150.38,2.42,2.66,11.24,4.44,19931112,4762723.5,7.24,51.35,17.7,25.03,7.18,155900.0
193,000338,潍柴动力,3.58,8.1,12.04,19.32,汽车配件,山东,9.78,43.15,79.97,18963816.0,10034017.0,2706740.5,13589.87,0.02,0.851,4.41,1.89,20070430,2789878.5,3.49,62.66,178.89,21.84,4.49,187300.0
194,000413,东旭光电,1.73,2.82,4.48,,元器件,河北,30.83,40.95,57.3,4869413.0,3477729.5,899441.81,1520815.5,2.65,0.21,4.64,1.59,19960925,256585.77,0.45,84.64,27.97,24.54,13.04,344300.0
195,000415,渤海金控,1.28,3.31,5.99,,多元金融,新疆,14.46,31.16,61.85,31088822.0,5765114.0,18376382.0,1722281.25,2.78,0.303,5.12,1.14,19960716,717891.13,1.16,61.4,30.09,38.62,6.65,103831.0
196,000423,东阿阿胶,6.74,10.41,13.83,20.76,中成药,山东,19.16,6.54,6.54,1237603.0,964033.88,170964.7,69067.68,1.06,3.1260000000000003,15.05,3.98,19960729,797769.81,12.2,16.7,10.36,65.05,27.73,84600.0
197,000425,徐工机械,0.97,2.63,3.26,,工程机械,江苏,26.69,69.94,70.08,5059979.5,3723039.5,721926.5,334410.5,0.48,0.111,3.04,1.3,19960828,996835.38,1.42,78.2,370.39,20.02,3.61,248494.0
198,000503,海虹控股,-2.81,-6.01,-12.26,,医疗保健,海南,0.0,8.99,8.99,142492.81,100357.18,4646.1,2317.08,0.03,-0.172,1.56,26.63,19921130,44383.25,0.49,-23.99,-81.4,10.04,-137.75,51171.0
199,000538,云南白药,4.4,9.05,14.88,17.43,中成药,云南,31.42,10.41,10.41,2770253.0,2510355.75,174537.17,124721.57,1.2,3.02,17.32,5.48,19931215,1480852.5,14.22,8.5,7.71,31.19,12.93,43400.0
200,000540,中天金融,5.88,9.18,10.53,12.95,多元金融,贵州,16.59,43.24,46.98,10850483.0,5965951.5,320931.69,355733.66,0.76,0.44299999999999995,3.42,2.15,19940202,700483.13,1.49,-18.84,-29.18,39.23,13.18,227184.0
201,000559,万向钱潮,5.09,9.66,13.04,17.45,汽车配件,浙江,25.89,27.53,27.53,1152936.38,697625.31,303409.69,25041.42,0.09,0.32,1.83,4.52,19940110,162499.84,0.59,3.42,5.72,20.67,7.9,129900.0
202,000568,泸州老窖,6.75,13.16,13.64,16.86,白酒,四川,34.23,14.02,14.65,1975576.25,1426872.88,112989.47,354351.97,2.42,1.8,10.36,5.77,19940509,852719.69,5.82,20.5,30.69,71.93,24.61,59468.0
203,000623,吉林敖东,2.17,4.7,6.84,9.17,中成药,吉林,12.54,10.95,11.63,2185459.0,307417.34,208829.52,406796.47,3.5,1.6030000000000002,17.46,1.15,19961028,1298273.63,11.17,8.77,11.82,70.75,62.6,91300.0
204,000625,长安汽车,5.22,10.24,12.53,,汽车整车,重庆,6.78,37.61,48.03,10437897.0,6218786.0,1613902.75,511049.41,1.06,1.21,9.91,1.1,19970610,3385743.5,7.05,-4.06,-24.92,11.78,11.3,201000.0
205,000627,天茂集团,0.79,4.64,6.0,,保险,湖北,34.06,13.54,49.41,12956284.0,2028551.75,50415.7,693681.13,1.4,0.2,3.28,2.35,19961112,265504.19,0.54,5.24,-0.47,15.05,226.14,98700.0
206,000630,铜陵有色,0.85,1.39,2.31,3.17,铜,安徽,49.49,95.61,105.27,4779355.5,2493209.0,1481931.0,246463.09,0.23,0.052000000000000005,1.64,1.57,19961120,319967.56,0.3,-4.9,204.35,4.96,0.67,441200.0
207,000651,格力电器,6.93,18.01,26.37,,家用电器,广东,13.22,59.7,60.16,22072378.0,17467548.0,1727772.0,18340.06,0.03,2.57,9.75,4.65,19961118,4870734.5,8.1,34.51,37.68,31.37,13.94,363550.0
208,000686,东北证券,1.22,1.97,4.05,4.25,证券,吉林,26.95,23.4,23.4,5993884.5,0.0,70768.06,574978.75,2.46,0.285,6.7,1.15,19970227,505725.31,2.16,9.92,-49.28,0.0,13.54,118400.0
209,000686,东北证券,1.22,1.97,4.05,4.25,证券,吉林,26.95,23.4,23.4,5993884.5,0.0,70768.06,574978.75,2.46,0.285,6.7,1.15,19970227,505725.31,2.16,9.92,-49.28,0.0,13.54,118400.0
210,000709,河钢股份,1.42,2.76,4.74,,普钢,河北,12.08,106.17,106.19,18778436.0,5477618.5,10127093.0,2320581.5,2.19,0.207,4.32,0.77,19970416,1014572.81,0.96,47.02,135.18,11.84,2.53,427746.0
211,000723,美锦能源,4.28,6.98,11.35,13.78,焦炭加工,山西,20.94,10.81,41.06,1381764.63,503530.84,641500.38,176094.59,0.43,0.259,1.88,2.89,19970515,174019.25,0.42,72.12,56.69,25.11,8.7,40600.0
212,000728,国元证券,1.15,2.49,4.26,4.74,证券,安徽,24.16,29.46,33.65,7967884.0,0.0,140323.52,1261040.25,3.75,0.4,7.54,1.15,19970616,499523.06,1.48,4.0,-14.35,0.0,34.29,116430.0
213,000738,航发控制,0.73,2.83,3.59,4.24,航空,江苏,83.33,11.46,11.46,717618.25,431146.09,187273.56,266719.88,2.33,0.19,4.48,3.53,19970626,123794.97,1.08,1.98,4.21,27.73,8.52,98612.0
214,000768,中航飞机,-0.57,0.59,0.82,2.99,航空,陕西,109.54,27.69,27.69,4073876.5,3280496.0,477653.09,1013714.63,3.66,0.17,5.68,3.29,19970626,157563.81,0.57,18.98,14.1,7.26,1.52,168671.0
215,000776,广发证券,2.62,5.32,7.61,10.12,证券,广东,13.96,59.19,76.21,35690464.0,0.0,94062.46,3186481.75,4.18,1.128,11.13,1.41,19970611,2576785.5,3.38,4.17,7.04,0.0,39.84,150100.0
216,000783,长江证券,1.65,3.83,5.6,,证券,湖北,19.59,55.29,55.29,11124832.0,0.0,31091.27,1046489.0,1.89,0.26899999999999996,4.8,1.46,19970731,546828.81,0.99,5.04,-14.8,0.0,34.02,210216.0
217,000792,盐湖股份,-1.09,-2.18,-3.65,-20.55,化工原料,青海,0.0,27.5,27.86,8241853.0,1641249.63,5264180.5,947820.81,3.4,-1.493,6.73,1.86,19970904,436744.66,1.57,12.88,-1318.77,33.52,-35.55,104550.0
218,000826,启迪桑德,2.23,5.17,5.76,8.44,环境保护,湖北,23.95,8.48,10.22,3331551.75,1054644.13,227229.95,659280.69,6.45,1.27,12.55,2.34,19980225,471815.34,4.62,35.3,15.7,30.95,13.37,43435.0
219,000839,中信国安,0.82,3.43,3.63,,综合类,北京,79.35,39.19,39.2,1639215.38,537699.63,27358.1,101416.63,0.26,0.063,1.74,3.85,19971031,136113.06,0.35,22.89,13.2,20.49,7.73,247106.0
220,000895,双汇发展,5.82,15.62,23.45,29.54,食品,河南,19.26,32.99,33.0,2308906.5,1001653.5,1149980.75,188505.34,0.57,1.3090000000000002,4.43,5.69,19981210,760197.06,2.3,-2.65,-1.95,18.91,8.56,56183.0
221,000898,鞍钢股份,2.32,3.94,6.88,11.21,普钢,辽宁,7.73,61.49,72.35,8920400.0,2857600.0,4800600.0,3151900.0,4.36,0.775,6.91,0.87,19971225,760400.0,1.05,45.66,246.84,13.72,6.65,100964.0
222,000938,紫光股份,1.31,3.31,4.56,,软件服务,北京,50.75,2.06,10.42,4089620.75,1923148.63,38908.73,2106400.25,20.21,1.08,23.68,3.09,19991104,225695.67,2.17,52.1,116.67,22.96,4.17,38590.0
223,000959,首钢股份,1.86,3.62,6.89,8.36,普钢,北京,11.77,29.67,52.89,13600480.0,2190611.0,8483983.0,2009311.75,3.8,0.095,5.13,0.88,19991216,-501973.44,-0.95,-3.51,1.6,13.37,3.45,108432.0
224,000961,中南建设,1.09,2.56,2.91,,建筑施工,江苏,49.12,37.0,37.1,15074722.0,14343288.0,227739.95,259748.5,0.7,0.109,3.73,1.91,20000301,725642.31,1.96,-0.97,-17.27,17.87,2.12,58300.0
225,000963,华东医药,6.95,13.58,18.35,21.2,化学制药,浙江,35.49,8.68,9.72,1598710.63,1279272.13,197713.59,294158.53,3.03,1.831,8.63,7.52,20000127,398731.34,4.1,9.66,23.01,26.12,6.39,20600.0
226,000983,西山煤电,2.72,5.21,7.55,,煤炭开采,山西,12.91,31.51,31.51,5771195.0,1792082.25,2168136.75,93211.74,0.3,0.436,5.77,1.3,20000726,1115745.25,3.54,62.28,576.64,34.65,6.53,155033.0
227,001979,招商蛇口,3.62,6.2,6.64,17.87,全国地产,深圳,13.87,19.0,79.04,33262092.0,28658524.0,283885.88,1971441.25,2.49,1.546,8.65,2.48,20151230,3322457.25,4.2,18.69,27.54,37.66,16.2,85000.0
228,002007,华兰生物,5.7,10.07,13.86,17.58,生物制药,河南,33.93,8.03,9.3,521931.25,366923.69,95981.71,39452.31,0.42,0.883,5.02,5.97,20040625,288730.03,3.1,22.41,5.19,62.42,34.66,53000.0
229,002008,大族激光,2.72,14.98,21.78,23.84,电器仪表,深圳,27.22,9.92,10.67,1561020.13,1047977.13,133630.38,79206.18,0.74,1.4080000000000001,6.55,7.8,20040625,421052.91,3.95,78.69,137.31,43.0,16.85,70399.0
